"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_S4_MC_RCG_1_pos_20210511_Run70.mzML","GF_S4_MC_RCG_2_pos_20210511_Run90.mzML","GF_S4_MC_RCG_3_pos_20210511_Run170.mzML","shared_name"
"7432/211.0866mz/4.73min",2.35452563207868,2.07553985468538,2.39046109794517,2.68713270873524,2.64476481448581,2.65266156243674,"7432"
"7433/309.2057mz/4.74min",2.42065260032573,2.13304441907442,2.14121032806955,2.96207182571689,2.96776122178265,2.77268354750255,"7433"
"7443/195.138mz/4.75min",2.35250170537316,2.13099062415312,2.35578703153,2.70608277475998,2.65112382360232,2.64590456256766,"7443"
"7452/370.7204mz/4.76min",2.38164173653427,2.20119091750118,2.37265292405867,1.92901521601444,2.16180368279215,1.99018703944684,"7452"
"7458/552.3754mz/4.77min",2.57885205711912,2.37060839878464,2.5335514179285,2.63684880872864,2.61401533871052,2.71142083782438,"7458"
"7460/186.1488mz/4.77min",2.4816019273258,2.24677877731829,2.52636049039233,2.45781188971001,2.42762554651582,2.58355598701018,"7460"
"7461/299.2327mz/4.77min",2.75174095784081,2.52888499364572,2.81560708886967,2.75106651798428,2.71448828649705,2.87164118555732,"7461"
"7462/241.1256mz/4.78min",2.65270452583321,2.28338128339874,2.41748254029148,3.38954528124566,3.21531490119288,3.1589473710548,"7462"
"7463/263.1075mz/4.78min",1.96897169777921,1.87743292420674,1.91506328031477,2.72886615739046,2.61054071280677,2.65716111855192,"7463"
"7466/229.1332mz/4.79min",2.70656446948423,2.48500462761272,2.64595998880461,0.793281197620216,1.53235645344768,1.18013747284213,"7466"
"7471/381.1554mz/4.82min",2.31235873153736,1.99888441899643,2.33543508396721,2.82882493649535,3.00410542710918,2.86192500748366,"7471"
"7477/479.2755mz/4.83min",2.85173667807964,2.64078251219415,2.85544491167601,2.2211211517102,2.1794931075617,2.22526278969322,"7477"
"7479/195.1379mz/4.84min",2.10778908926882,1.88188680033754,2.09298983988674,2.44618548791515,2.39548616788378,2.37138394149109,"7479"
"7488/523.3123mz/4.84min",2.35325208686423,2.00170989362825,2.39305625665428,2.36355126887125,2.43404940911692,2.37771349607199,"7488"
"7489/353.2296mz/4.84min",2.95349684860779,2.67796612398807,3.02536246776159,3.31967353476815,3.27678484956677,3.32515012130925,"7489"
"7497/360.7359mz/4.86min",2.72150116453379,2.53451827632145,2.74469076524052,2.80804412661553,2.81921051539203,2.86616360775912,"7497"
"7499/720.4648mz/4.86min",2.26405375192918,2.00919596568195,2.28457017503799,2.43105316799705,2.38775317181688,2.46178377779506,"7499"
"7500/109.1012mz/4.85min",2.23911662549536,2.09904820320071,2.24482509302085,2.72802789118091,2.66929303617365,2.64216170216162,"7500"
"7506/635.307mz/4.88min",2.26618536917207,1.82341684480717,2.33493535557302,2.21749715714463,2.25788554030823,2.23145978917068,"7506"
