"","FC","log2(FC)","raw.pval","-log10(p)"
"7257/295.2265mz/4.5min",2.7534,1.4612,0.0022631,2.6453
"7156/275.2004mz/4.31min",2.754,1.4615,0.0023357,2.6316
"7155/195.138mz/4.31min",2.4903,1.3163,0.002493,2.6033
"7380/336.1743mz/4.67min",0.21015,-2.2505,0.0026215,2.5815
"7270/195.1379mz/4.5min",2.6308,1.3955,0.0026471,2.5772
"7548/479.2755mz/4.88min",0.32416,-1.6252,0.0027028,2.5682
"7281/149.1325mz/4.51min",3.0255,1.5972,0.0027167,2.566
"8067/384.3466mz/6.26min",0.15239,-2.7141,0.0028096,2.5514
"7213/509.144mz/4.42min",7.8901,2.98,0.0028202,2.5497
"7280/177.1273mz/4.51min",2.9465,1.559,0.0029024,2.5372
"7466/229.1332mz/4.79min",0.044095,-4.5032,0.0029529,2.5297
"7951/273.102mz/5.86min",2.5415,1.3457,0.0029817,2.5255
"7620/288.2894mz/5.04min",4.6056,2.2034,0.0030079,2.5217
"8091/372.3468mz/6.35min",0.072617,-3.7835,0.0030248,2.5193
"7508/291.1951mz/4.87min",4.3174,2.1101,0.0030464,2.5162
"7293/231.1591mz/4.52min",5.2003,2.3786,0.0030882,2.5103
"7426/275.2004mz/4.73min",2.8376,1.5046,0.0031069,2.5077
"7378/380.1641mz/4.66min",0.25105,-1.994,0.0031667,2.4994
"7136/376.2228mz/4.27min",0.33025,-1.5984,0.0032885,2.483
"7462/241.1256mz/4.78min",6.1304,2.616,0.0033204,2.4788
"8705/415.3563mz/8.34min",2.3802,1.2511,0.0036274,2.4404
"7056/234.0219mz/4.15min",0.28517,-1.8101,0.0038263,2.4172
"7609/377.7281mz/5.04min",2.3753,1.2481,0.0038354,2.4162
"8980/454.4037mz/9.49min",2.8711,1.5216,0.0038435,2.4153
"7259/291.1952mz/4.5min",2.0886,1.0625,0.0039537,2.403
"8113/163.0753mz/6.4min",3.4262,1.7766,0.0040993,2.3873
"8255/286.2737mz/6.74min",3.9533,1.9831,0.0041325,2.3838
"8114/365.1356mz/6.4min",3.509,1.8111,0.0041524,2.3817
"7586/275.2003mz/5.01min",3.1439,1.6526,0.0041538,2.3816
"7433/309.2057mz/4.74min",4.5329,2.1804,0.0042356,2.3731
"8592/284.2944mz/8.06min",0.14875,-2.7491,0.0045363,2.3433
"8143/386.3624mz/6.51min",0.018697,-5.7411,0.0045675,2.3403
"7256/309.2057mz/4.5min",2.8192,1.4953,0.0046029,2.337
"7890/337.1042mz/5.71min",9.1006,3.186,0.0046349,2.334
"7054/752.9423mz/4.15min",5.2751,2.3992,0.0048684,2.3126
"7471/381.1554mz/4.82min",4.6238,2.2091,0.0048764,2.3119
"7955/344.3155mz/5.9min",0.032606,-4.9387,0.0050111,2.3001
"7287/167.143mz/4.52min",4.2304,2.0808,0.0051185,2.2909
"7269/390.2383mz/4.5min",0.45134,-1.1477,0.0052591,2.2791
"7289/213.1485mz/4.52min",4.177,2.0625,0.0053249,2.2737
"7071/376.2228mz/4.19min",0.31995,-1.6441,0.0055703,2.2541
"7718/344.6758mz/5.29min",3.079,1.6225,0.0056008,2.2518
"8535/508.4142mz/7.71min",5.6902,2.5085,0.0056746,2.2461
"7575/277.1796mz/4.98min",2.9442,1.5579,0.0057878,2.2375
"7330/311.2214mz/4.59min",2.6279,1.3939,0.0058379,2.2337
"7720/688.3446mz/5.29min",3.8734,1.9536,0.0059566,2.225
"7514/251.164mz/4.87min",4.3071,2.1067,0.0060296,2.2197
"7921/330.2999mz/5.83min",0.10436,-3.2603,0.0061282,2.2127
"7201/210.1025mz/4.39min",6.0384,2.5942,0.0062488,2.2042
"7291/109.1012mz/4.52min",2.2474,1.1683,0.0066819,2.1751
"7578/295.1901mz/4.98min",2.9298,1.5508,0.0066969,2.1741
"7443/195.138mz/4.75min",2.3816,1.2519,0.0072378,2.1404
"7022/207.1381mz/4.09min",3.0891,1.6272,0.0074951,2.1252
"7479/195.1379mz/4.84min",2.325,1.2172,0.0077959,2.1081
"7533/557.2967mz/4.91min",3.0753,1.6207,0.0085712,2.067
"7165/291.1952mz/4.32min",4.1362,2.0483,0.0088205,2.0545
"7039/360.1916mz/4.11min",2.7042,1.4352,0.009141,2.039
"7254/171.0916mz/4.49min",3.5871,1.8428,0.009599,2.0178
"8712/291.2791mz/8.39min",3.6488,1.8674,0.011656,1.9334
"7370/277.1795mz/4.65min",3.4099,1.7697,0.011768,1.9293
"8989/833.2403mz/9.55min",0.13045,-2.9384,0.012297,1.9102
"6977/473.2757mz/4.03min",0.47872,-1.0627,0.012497,1.9032
"7777/318.2998mz/5.47min",0.35961,-1.4755,0.012753,1.8944
"7134/473.2755mz/4.27min",0.47826,-1.0641,0.013276,1.8769
"6996/430.2002mz/4.04min",0.24518,-2.0281,0.01333,1.8752
"7148/526.2946mz/4.29min",0.4609,-1.1175,0.013562,1.8677
"7249/575.8285mz/4.49min",0.2637,-1.923,0.01365,1.8649
"7570/295.2265mz/4.97min",2.4471,1.2911,0.014932,1.8259
"8219/380.1852mz/6.63min",2.3568,1.2368,0.015512,1.8093
"7832/293.2107mz/5.55min",2.1691,1.1171,0.016051,1.7945
"7489/353.2296mz/4.84min",2.5024,1.3233,0.016943,1.771
"7765/297.242mz/5.4min",2.3127,1.2096,0.017425,1.7588
"7432/211.0866mz/4.73min",2.3307,1.2208,0.01806,1.7433
"8076/641.2033mz/6.27min",0.13093,-2.9331,0.018457,1.7338
"8757/429.3724mz/8.51min",2.3244,1.2169,0.018536,1.732
"8543/535.27mz/7.77min",5.4346,2.4422,0.018739,1.7273
"7300/293.2108mz/4.54min",2.5496,1.3503,0.018954,1.7223
"7594/277.2159mz/5.0min",2.4763,1.3082,0.019662,1.7064
"7819/297.242mz/5.52min",2.1811,1.1251,0.020716,1.6837
"7339/346.1798mz/4.61min",0.4667,-1.0994,0.02088,1.6803
"7706/313.2369mz/5.28min",2.0281,1.0201,0.021529,1.667
"7863/287.2366mz/5.6min",2.5731,1.3635,0.022084,1.6559
"7654/311.2212mz/5.14min",3.4405,1.7826,0.022698,1.644
"8936/411.3616mz/9.32min",4.8404,2.2751,0.023855,1.6224
"9098/409.4398mz/10.17min",0.32342,-1.6285,0.024519,1.6105
"7721/295.2264mz/5.29min",2.1006,1.0708,0.025624,1.5913
"7182/370.7204mz/4.35min",0.32253,-1.6325,0.025666,1.5906
"7795/218.1174mz/5.46min",2.2621,1.1776,0.026093,1.5835
"7714/277.2159mz/5.28min",2.0412,1.0294,0.027853,1.5551
"7829/316.3206mz/5.55min",4.7175,2.238,0.028798,1.5406
"8572/309.2783mz/7.94min",3.8224,1.9345,0.029559,1.5293
"7810/297.2057mz/5.49min",2.1594,1.1106,0.030845,1.5108
"8150/313.143mz/6.47min",2.0543,1.0387,0.031984,1.4951
"7805/251.2003mz/5.49min",2.1918,1.1321,0.032545,1.4875
"7806/279.1952mz/5.49min",2.0856,1.0604,0.032991,1.4816
"8149/149.0233mz/6.47min",2.1362,1.0951,0.033248,1.4782
"7522/313.2371mz/4.88min",2.869,1.5205,0.03333,1.4772
"7965/317.2084mz/5.9min",2.186,1.1283,0.033505,1.4749
"8079/619.2214mz/6.27min",0.1226,-3.028,0.03502,1.4557
"7943/440.2766mz/5.86min",3.084,1.6248,0.035245,1.4529
"8721/427.3567mz/8.4min",2.1102,1.0774,0.035277,1.4525
"7808/280.1985mz/5.49min",2.0652,1.0463,0.035814,1.4459
"7650/277.1795mz/5.13min",2.5792,1.3669,0.035878,1.4452
"7264/348.2741mz/4.5min",4.6452,2.2158,0.039669,1.4016
"7272/584.8231mz/4.51min",0.42239,-1.2433,0.041357,1.3834
"7756/316.2842mz/5.37min",0.10513,-3.2498,0.041456,1.3824
"7748/398.2408mz/5.36min",3.9555,1.9839,0.042378,1.3729
"7788/401.3367mz/5.47min",0.39233,-1.3499,0.04537,1.3432
"7565/288.2894mz/5.0min",2.593,1.3746,0.047022,1.3277
"7685/191.1429mz/5.21min",3.6066,1.8506,0.048609,1.3133
"8094/415.3027mz/6.34min",0.40482,-1.3046,0.049366,1.3066
