"","PC1","PC2","PC3","PC4","PC5","PC6"
"6972/623.34mz/4.02min",0.013055,-0.002317,-0.024974,-0.0086479,0.043467,-0.62899
"6974/385.7442mz/4.02min",0.15928,-0.025894,-0.027726,-0.032723,-0.077519,-0.29681
"6975/770.481mz/4.03min",0.060079,-0.019674,-0.0031404,0.0081761,-0.0023923,-0.036096
"6977/473.2757mz/4.03min",-0.020499,0.015994,-0.017979,-0.012246,0.020728,0.2142
"6988/376.1866mz/4.04min",0.014508,0.0022938,-0.0078381,-0.011172,0.020162,-0.078271
"6989/406.1947mz/4.04min",-0.005842,0.00014742,-0.015436,-0.0023883,0.013548,-0.043156
"6990/747.3711mz/4.04min",0.017859,-8.5269e-05,-0.011034,-0.0089609,0.022628,0.028932
"6992/384.2127mz/4.04min",0.0012947,0.0030184,-0.02262,-0.012189,0.027856,-0.027123
"6995/385.2163mz/4.04min",0.00053137,0.0028155,-0.022371,-0.012513,0.02885,0.0019535
"6996/430.2002mz/4.04min",-0.037243,0.028123,-0.0092682,-0.024836,0.07317,0.034996
"7004/339.7024mz/4.05min",0.0097499,0.022565,-0.013258,-0.0099936,0.018227,0.015026
"7009/660.8815mz/4.07min",0.028899,-0.0027063,-0.028332,-0.054366,0.071765,-0.023344
"7015/501.2707mz/4.08min",0.05991,-0.0093837,-0.022791,0.0052359,0.020876,0.027993
"7018/398.2284mz/4.08min",-0.0049929,0.0057116,-0.027099,-0.014189,0.032282,-0.027129
"7021/550.3599mz/4.09min",-0.024007,0.035716,-0.026957,-0.001306,0.05529,-0.035667
"7022/207.1381mz/4.09min",0.036445,0.0021223,0.0053189,-0.00069099,-0.045728,-0.0231
"7039/360.1916mz/4.11min",0.033222,-0.00030378,-0.0088508,-0.016377,0.017028,-0.014224
"7047/453.7576mz/4.13min",-0.0073487,0.0047161,-0.003491,-0.021281,-0.0079363,-0.028838
"7051/230.1135mz/4.14min",0.0045783,0.0037082,-0.017628,-0.013668,0.030137,0.001301
"7053/683.3607mz/4.14min",0.016576,-0.0032943,-0.026736,-0.0086571,0.046303,0.0057849
"7054/752.9423mz/4.15min",0.054408,-0.0037229,-0.0081637,-0.0084507,-0.064813,-0.024629
"7056/234.0219mz/4.15min",-0.035912,0.01226,-0.014269,-0.018597,0.045478,-0.030744
"7057/364.2045mz/4.16min",-0.0096643,-0.0022744,-0.013219,-0.021831,0.014756,0.027326
"7060/271.0712mz/4.16min",0.075142,-0.029297,-0.011274,-0.0011054,0.048007,-0.0013976
"7063/515.2865mz/4.17min",0.022027,0.0042617,-0.023455,-0.0096736,0.026723,0.0022896
"7068/239.1025mz/4.18min",0.043736,-0.01629,-0.035011,-0.023765,0.087098,0.00013024
"7071/376.2228mz/4.19min",-0.032505,0.02142,-0.022062,-0.013331,0.031104,0.025431
"7077/245.1132mz/4.2min",0.0082513,-0.0086678,-0.0010507,0.012367,0.040163,-0.01054
"7078/987.0622mz/4.21min",-0.0074948,0.0055612,-0.041761,-0.0017009,0.017048,-0.00077796
"7080/353.7283mz/4.21min",0.0003855,0.0059124,-0.013553,-0.0051064,0.0065511,0.014712
"7081/717.3869mz/4.21min",0.022799,-0.0039451,-0.0055409,-0.0050272,0.0085185,0.015635
"7084/658.3771mz/4.21min",0.0071005,-0.0034275,-0.011941,-0.015325,0.013908,0.028745
"7085/335.1388mz/4.21min",-0.095496,0.030464,-0.048699,-0.026082,0.04672,0.0074075
"7086/658.0429mz/4.21min",0.0066313,-0.0028983,-0.014407,-0.016353,0.01815,0.029934
"7092/342.2385mz/4.22min",0.018728,-0.0018116,-0.015079,-0.0020825,0.012169,-0.027146
"7100/454.3103mz/4.23min",-0.007074,0.004584,-0.0077931,-0.016421,0.00522,-0.00078814
"7101/331.081mz/4.23min",0.064911,-0.014357,-0.0039706,0.015774,0.0025461,0.019102
"7104/453.3069mz/4.23min",-0.0070293,0.0048912,-0.0072694,-0.01616,0.0054942,0.027036
"7106/356.2541mz/4.24min",-0.0094967,0.0032641,-0.0091727,-0.019908,0.017777,-0.041687
"7114/511.2549mz/4.25min",0.048824,-0.005382,-0.0030028,0.007152,-0.025431,0.03159
"7115/192.1383mz/4.25min",0.018849,-0.00074083,-0.0044035,-0.023692,0.026872,0.042235
"7133/614.3293mz/4.27min",0.015088,-0.017047,-0.0047581,-0.016769,0.025067,-0.011741
"7134/473.2755mz/4.27min",-0.02149,0.0118,-0.022477,-0.011848,0.012008,-0.015182
"7136/376.2228mz/4.27min",-0.031908,0.016882,-0.019422,-0.015641,0.025587,0.038998
"7140/250.1437mz/4.24min",-0.090482,0.041688,-0.020891,-0.028449,0.054325,0.015266
"7142/584.3445mz/4.32min",0.012585,0.0039221,-0.020699,-0.027857,-0.068338,0.0075038
"7148/526.2946mz/4.29min",-0.022406,0.0083648,-0.0198,-0.013545,0.02766,-0.0006768
"7155/195.138mz/4.31min",0.029128,-0.0030055,-0.0036602,-0.006462,0.012008,0.016998
"7156/275.2004mz/4.31min",0.032386,-0.0028739,-0.0062814,-0.0063289,0.011022,0.0029338
"7157/293.2109mz/4.31min",0.032611,-0.0039609,-0.0049866,-0.004738,0.014933,0.016337
"7162/406.731mz/4.32min",-0.0024846,0.00014375,-0.021472,-0.006223,0.017043,0.014189
"7165/291.1952mz/4.32min",0.048787,0.001402,-0.014076,-0.028589,-0.011439,0.01548
"7169/149.1325mz/4.32min",0.042541,-0.010564,-0.0051893,-0.0017832,0.017271,0.032383
"7170/351.2142mz/4.32min",0.033096,-0.0093835,0.0084901,0.0099728,0.01522,-0.0084948
"7174/691.4mz/4.32min",-0.006393,-0.015779,-0.016644,-0.057909,0.024734,-0.026657
"7179/370.2697mz/4.34min",-0.084818,0.038485,-0.010278,-0.034217,0.038512,-0.029869
"7182/370.7204mz/4.35min",-0.037774,0.0080184,-0.047312,-0.0063797,0.0025929,-0.015871
"7184/226.1801mz/4.36min",0.017325,0.0097347,-0.0013534,-0.00096591,0.023416,-0.02642
"7185/244.1906mz/4.36min",0.017738,0.0080725,0.0002359,-0.0014194,0.023393,0.030703
"7187/766.9212mz/4.36min",0.02007,-0.0013064,-0.0083938,-0.0056415,0.014764,0.0024959
"7188/235.1691mz/4.36min",0.037064,-0.0080266,-0.0011333,0.0050649,0.020944,-0.010655
"7193/284.128mz/4.38min",-0.10179,0.037069,-0.013281,-0.045727,0.038645,0.018288
"7195/364.2043mz/4.38min",-0.01051,-0.0053412,-0.011939,-0.023849,0.015258,-0.00061337
"7196/727.4022mz/4.38min",-0.0046204,-0.0042623,-0.016668,-0.02523,0.019022,0.041233
"7201/210.1025mz/4.39min",0.059595,-0.0092789,-0.033959,-0.023718,0.010002,0.019714
"7202/244.1291mz/4.39min",0.00191,0.0027212,-0.016717,-0.019675,0.027713,-0.013018
"7203/651.3708mz/4.39min",0.0096464,-0.0011244,-0.02127,-0.016358,0.033024,-0.024613
"7205/673.3527mz/4.39min",0.0044115,-0.0014212,-0.017266,-0.0040833,0.018413,0.014897
"7206/479.3224mz/4.41min",0.00074103,-0.0034615,-0.0080916,-0.026368,0.0041863,-0.028408
"7207/720.4649mz/4.41min",-0.0036328,0.00134,-0.010434,-0.021846,0.0091761,-0.042145
"7208/360.736mz/4.41min",-0.0068206,0.0006418,-0.006648,-0.021944,0.0082079,-0.00091317
"7213/509.144mz/4.42min",0.065005,-0.031739,-0.0070615,0.016321,0.064316,-0.014518
"7215/584.3443mz/4.42min",0.0082541,0.0045675,-0.028024,-0.022104,0.047671,-0.041995
"7216/215.1178mz/4.43min",-0.0031705,0.015088,-0.0080632,-0.020606,0.016672,-0.028542
"7228/757.3762mz/4.46min",-0.0014964,-0.007191,-0.041393,-0.0092748,0.035307,0.04573
"7232/327.191mz/4.47min",-0.090334,0.052433,-0.012702,-0.030679,0.061356,-0.0017293
"7238/344.1811mz/4.43min",-0.042791,0.018288,-0.0060789,-0.030974,0.027681,-0.0051361
"7240/695.4122mz/4.48min",-0.0063791,0.0072703,-0.0048089,-0.019023,0.0017705,0.01204
"7246/413.7386mz/4.49min",-0.011152,-0.0021575,-0.012591,-0.017501,0.014839,-0.00086839
"7247/826.4704mz/4.49min",-0.006162,-0.0026448,-0.013435,-0.018146,0.018379,0.042517
"7249/575.8285mz/4.49min",-0.042698,0.0055341,-0.041355,-0.011683,0.025617,0.037991
"7254/171.0916mz/4.49min",0.041497,-0.011796,-0.022339,-0.007349,0.043161,-0.0062708
"7256/309.2057mz/4.5min",0.0337,-0.0030976,-0.0089603,-0.011014,0.016336,0.031243
"7257/295.2265mz/4.5min",0.03212,-0.0058631,-0.0063199,-0.0050437,0.017951,0.015356
"7259/291.1952mz/4.5min",0.022973,-0.0055311,-0.0062524,0.0036218,0.022226,-0.025226
"7260/277.216mz/4.5min",0.033664,-0.0073022,-0.0072833,-0.0044138,0.01702,0.04521
"7263/509.2966mz/4.5min",0.018514,-0.011068,-0.021338,-0.018757,0.036316,-0.011477
"7264/348.2741mz/4.5min",0.063243,0.026271,-0.028565,-0.046845,-0.027189,0.042573
"7268/353.2296mz/4.5min",0.02344,-0.011221,-0.0031884,0.0061729,0.00666,0.043715
"7269/390.2383mz/4.5min",-0.022926,0.010308,-0.01598,-0.015785,0.017082,0.0114
"7270/195.1379mz/4.5min",0.030789,-0.005266,-0.006918,-0.0060013,0.016883,0.02892
"7272/584.8231mz/4.51min",-0.029566,-0.0082131,-0.032672,-0.021587,0.0045599,0.041058
"7275/396.2853mz/4.51min",-0.040143,0.02152,-0.0073576,-0.025625,0.021931,0.024133
"7280/177.1273mz/4.51min",0.034487,-0.0059669,-0.0057487,-0.006703,0.021605,-0.022306
"7281/149.1325mz/4.51min",0.035075,-0.0084269,-0.0085513,-0.004526,0.024444,0.0047469
"7287/167.143mz/4.52min",0.046441,-0.014855,-0.014894,-0.0066046,0.04433,0.027091
"7289/213.1485mz/4.52min",0.046165,-0.014076,-0.015044,-0.0079658,0.043334,0.0056983
"7291/109.1012mz/4.52min",0.026287,-0.0034661,-0.0062555,-0.008483,0.021202,0.017943
"7293/231.1591mz/4.52min",0.052424,-0.017965,-0.017253,-0.0059625,0.04006,0.014978
"7300/293.2108mz/4.54min",0.031852,-0.0045514,-0.011767,-0.032412,-0.0067597,-0.024009
"7308/720.4649mz/4.56min",-0.0012447,-0.0030219,-0.0068382,-0.027976,0.015548,-0.041328
"7310/360.736mz/4.56min",-0.0051613,-0.0025857,-0.0068921,-0.024092,0.010261,0.026516
"7317/230.175mz/4.56min",0.018939,-0.0063105,-0.0031327,-0.014546,0.029941,-0.026201
"7329/356.254mz/4.59min",0.015442,-0.0070199,-0.01018,-0.0135,0.021259,0.046361
"7330/311.2214mz/4.59min",0.031491,-0.0021742,-0.0045241,-0.010744,0.020283,-0.037335
"7333/181.1223mz/4.6min",0.029337,-0.010821,0.0032307,-0.089333,0.097328,-0.016608
"7334/584.8232mz/4.57min",-0.034677,-0.013541,-0.048536,-0.025119,-0.0056683,-0.023663
"7339/346.1798mz/4.61min",-0.022942,0.0039789,0.0027394,-0.034867,-0.021119,0.022374
"7344/213.9684mz/4.61min",-8.4536e-05,0.0023991,-0.00048343,0.0011407,-0.0012453,0.027628
"7346/211.9705mz/4.62min",-0.00042937,0.001836,-0.00059079,0.00064846,-0.00091443,0.01376
"7348/231.979mz/4.62min",-4.9221e-05,0.00067324,-0.00038592,0.00073648,0.0010751,0.027859
"7349/351.214mz/4.62min",0.03897,-0.015886,0.0043855,-0.0063476,0.006881,0.0049271
"7350/171.0916mz/4.6min",0.00051141,0.016872,-0.0026649,-0.010299,0.019851,0.027242
"7356/264.1592mz/4.63min",0.020144,-0.0053421,-0.0056326,-0.015339,0.021655,0.0033967
"7358/396.2855mz/4.65min",-0.1474,0.049107,-0.023109,-0.058955,0.0318,0.032805
"7363/353.7282mz/4.64min",0.0099739,0.0001107,-0.016445,-0.005501,0.01552,-0.012844
"7364/706.4493mz/4.64min",0.015558,0.002237,-0.021292,-0.0095296,0.019999,-0.040658
"7367/559.3488mz/4.64min",-0.0040015,-0.0095682,-0.0068033,-0.037142,0.010463,-0.00045642
"7370/277.1795mz/4.65min",0.040854,0.0056964,0.0014531,-0.018876,0.018204,0.0042572
"7377/229.1332mz/4.66min",-0.094501,0.048003,-0.051617,-0.016834,0.024509,0.033732
"7378/380.1641mz/4.66min",-0.038957,0.023011,-0.0081177,-0.028391,-0.029173,-0.034314
"7380/336.1743mz/4.67min",-0.044303,0.023929,-0.0049525,-0.031884,-0.033597,-0.033264
"7381/253.1181mz/4.67min",0.026158,-0.013436,-0.023465,-0.013043,0.071421,-0.0096301
"7389/826.4706mz/4.68min",-0.0027466,-0.0028598,-0.014819,-0.027976,0.016883,-0.00022423
"7390/413.7387mz/4.68min",-0.0093743,-0.0038573,-0.012327,-0.024369,0.01399,0.013273
"7404/181.1223mz/4.7min",0.019199,-0.0041613,-0.0032517,-0.031149,0.030329,0.043603
"7405/199.1328mz/4.7min",0.016986,-0.0065001,-0.0051289,-0.03009,0.019128,-0.0060252
"7411/697.4289mz/4.7min",0.10608,-0.049623,0.0011806,0.059523,-0.033577,0.010683
"7419/333.204mz/4.72min",0.034082,-0.0080435,0.0030419,-0.0015973,-0.0028458,0.032
"7426/275.2004mz/4.73min",0.033554,-0.0028625,-0.004827,-0.008847,0.014007,-0.011418
"7427/541.3382mz/4.73min",0.00406,-0.00013727,-0.0039269,-0.022437,0.0039781,0.041432
"7430/542.3416mz/4.73min",0.0028058,0.0010269,-0.0028123,-0.02337,-0.0025372,-0.042667
"7432/211.0866mz/4.73min",0.028424,-0.006487,-0.0092823,-0.01963,0.030217,-0.037593
"7433/309.2057mz/4.74min",0.049193,0.0066028,-0.01302,-0.0012686,-0.017332,-0.026594
"7443/195.138mz/4.75min",0.028302,-0.0048492,-0.0056664,-0.013603,0.020127,-0.010553
"7452/370.7204mz/4.76min",-0.019318,0.011703,-0.026496,-0.0086029,0.020495,-0.035765
"7458/552.3754mz/4.77min",0.011686,-0.0058653,-0.0069344,-0.02212,0.006427,0.015227
"7460/186.1488mz/4.77min",0.0053275,-0.009317,-0.0076041,-0.03012,0.022741,0.016612
"7461/299.2327mz/4.77min",0.0058813,-0.010063,-0.0066754,-0.029093,0.024885,0.043384
"7462/241.1256mz/4.78min",0.059131,0.0016376,-0.0018214,-0.016967,-0.0035338,0.032767
"7463/263.1075mz/4.78min",0.052104,-0.015472,0.0045937,0.0010333,-0.0080323,-0.023927
"7466/229.1332mz/4.79min",-0.10026,0.034364,-0.067774,-0.016045,0.020421,-0.0056634
"7471/381.1554mz/4.82min",0.048287,-0.013676,-0.029686,-0.0058562,0.02647,0.006773
"7477/479.2755mz/4.83min",-0.038029,0.017492,-0.0040526,-0.032817,0.029215,-0.03386
"7479/195.1379mz/4.84min",0.027692,-0.0028634,-0.0061141,-0.012939,0.018527,-0.017314
"7488/523.3123mz/4.84min",0.011691,0.00032772,-0.021278,-0.025487,0.04044,-0.025929
"7489/353.2296mz/4.84min",0.030369,-0.01125,-0.0093023,-0.021311,0.033251,0.04496
"7497/360.7359mz/4.86min",0.011902,-0.0063796,-0.00926,-0.016933,0.01735,-0.040056
"7499/720.4648mz/4.86min",0.017762,-0.0068007,-0.0077103,-0.024011,0.023476,-0.025202
"7500/109.1012mz/4.85min",0.034671,-0.0070606,-0.0021776,-0.0031457,0.012363,-0.0098516
"7506/635.307mz/4.88min",0.008903,0.0014453,-0.022603,-0.036957,0.054879,-0.010883
"7508/291.1951mz/4.87min",0.046912,0.0001563,0.0043083,-0.013445,-0.0050663,0.002376
"7514/251.164mz/4.87min",0.047333,0.003947,-0.0030523,-0.0066601,0.026471,0.033269
"7519/279.2316mz/4.88min",0.032133,0.032554,-0.00058554,0.0098575,-0.023456,-0.00060941
"7522/313.2371mz/4.88min",0.03717,-0.0062229,-0.0059711,-0.038758,0.040719,0.034183
"7525/592.4064mz/4.89min",-0.00074616,0.0005004,-0.0049688,-0.027172,0.016101,-0.028099
"7533/557.2967mz/4.91min",0.03584,-0.016472,-0.016274,-0.019191,0.025375,0.0063148
"7538/495.3537mz/4.91min",-0.0076107,-0.00096915,-0.012045,-0.02964,0.01509,-0.015615
"7541/403.2012mz/4.92min",0.013601,0.0065672,-0.0081852,-0.01612,0.022073,-0.027634
"7543/425.183mz/4.92min",0.0069035,-0.00051286,-0.001917,0.00078579,0.0078673,-0.026674
"7548/479.2755mz/4.88min",-0.031057,0.022068,-0.0014602,-0.023542,0.03369,-0.046428
"7551/386.2069mz/4.94min",-0.13285,0.073665,-0.065295,-0.0037664,0.062795,0.0051204
"7564/626.3907mz/4.96min",0.017945,-0.015172,-0.010835,-0.025928,0.011822,-0.018175
"7565/288.2894mz/5.0min",0.036134,0.0094508,-0.018147,-0.035058,0.020989,-0.010186
"7570/295.2265mz/4.97min",0.030017,-0.004781,-0.0064835,-0.020645,0.02672,0.017406
"7574/245.113mz/4.98min",0.00083875,-0.0056384,-0.0079439,-0.028133,0.0061984,-0.027705
