row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML Peak area,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML Peak area,GF_S4_MC_RCG_3_pos_20210511_Run170.mzML Peak area,GF_S4_MC_RCG_1_pos_20210511_Run70.mzML Peak area,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML Peak area,GF_S4_MC_RCG_2_pos_20210511_Run90.mzML Peak area,Unnamed: 19
3326,207.11285154630642,2.3072257,,,,38.0,,,,,,,2174949.8,2354361.8,1332934.2,847092.4,3221911.5,1297947.0,
7022,207.13805676313638,4.0887256,,,,,,,,,,,306379.16,319680.12,533792.94,675949.7,156907.97,503159.3,
6533,208.04282598442623,3.6285732000000004,,,,,,,,,,,616636.2,545507.06,43387.855,50352.867,324774.3,51084.51,
5581,208.09707112401642,3.1216471,,,,141.0,,,,,,,1866306.6,2874307.5,5045017.5,5689405.0,2271129.2,6467301.5,
182,208.10550455962792,0.43213406,,,,173.0,,,,,,,215273.56,573427.56,1527374.1,1086189.5,1029778.7,2241656.2,
1509,209.0920580823604,1.1309186000000002,,,,,,,,,,,966384.4,1220499.2,710078.25,769531.9,4485665.0,460411.4,
886,209.0920674202282,0.7866364,,,,,,,,,,,3421376.2,141782.02,776851.25,456551.44,151413.5,655118.25,
2720,209.09207115615467,2.072479,,,,118.0,,,,,,,1651076.6,719267.75,951522.6,1113683.0,727910.94,802658.75,
2076,209.0920782865104,1.5643963,,,,,,,,,,,1025453.0,1629500.0,15104953.0,21214726.0,4204450.0,15536719.0,
236,209.1031718821093,0.4613227,,,,173.0,,,,,,,4379411.5,9523097.0,3421903.5,3763666.8,10572666.0,6906375.5,
1127,209.10327384019402,0.87891215,,,,,,,,,,,55569.27,1333027.9,2719133.0,1197008.4,2580947.5,3170826.8,
698,209.12830338006665,0.6734824,,,,273.0,34.0,[M+H]+,,2.0,810;698,208.12103000000002,2194793.8,2939127.2,9944690.0,8511318.0,5032522.5,9679595.0,
2576,209.12841003590663,2.0010383000000003,,,,38.0,,,,,,,360143.06,497459.25,3586885.2,3661847.0,737470.8,4002615.2,
5343,209.1287724227643,3.0261853,,,,,,,,,,,804083.6,2038841.4,383990.9,1240817.9,1529474.6,264512.4,
6113,209.1536546163816,3.3610718,,,,203.0,,,,,,,160204.38,240598.23,1013150.94,1746003.8,125608.55,1103914.9,
6985,209.1536768075854,4.0355663,,,,13.0,,,,,,,54397.38,74567.56,341423.6,417317.9,69311.09,289057.25,
8464,209.18979065949523,7.653861999999999,,,,7.0,,,,,,,532401.0,483043.78,606401.2,463736.7,590072.3,458292.12,
8063,209.18989152536903,6.214864700000001,,,,22.0,,,,,,,159313.03,144199.11,19436.314,21733.035,174776.48,12316.143,
7201,210.10253516875676,4.38882,,,,296.0,,,,,,,217375.94,582825.5,1694388.9,1554431.4,392501.62,2036524.0,
5864,210.6339301910069,3.2427158,,,,203.0,,,,,,,908611.9,1003900.44,0.0,0.0,873093.4,0.0,
7432,211.0866074638256,4.733189,,,,162.0,,,,,,,344005.97,532397.44,837320.75,878880.4,591185.75,771779.1,
3176,211.10776145269867,2.2673728,,,,299.0,63.0,[M+H]+,,2.0,3266;3176,210.10052000000002,60456184.0,58172116.0,96385340.0,97531750.0,96198310.0,77249350.0,
4846,211.10780274678936,2.8090563,,,,,,,,,,,1908778.4,2947661.0,6930868.0,4701656.5,4772945.5,4266217.0,
5494,211.1082999536328,3.0463047000000003,,,,,,,,,,,38374.5,26769.834,1136771.8,4015438.8,185657.12,755807.0,
3574,211.1440926681409,2.3883433,,,,,,,,,,,173361.28,147106.42,7276966.0,500900.66,415575.6,1044812.0,
4596,211.14410058147598,2.747062,,,,,,,,,,,767490.6,1128001.0,1005100.6,1074992.0,1289282.5,346648.7,
5255,211.1441750161931,3.062384,,,,19.0,,,,,,,222793520.0,336550660.0,175327630.0,332833280.0,155560290.0,287816030.0,
6695,211.1441800065543,3.7858098,,,,,,,,,,,157360.25,531545.75,1284541.2,1971056.2,1209178.6,472866.84,
6205,211.14418961247063,3.3975875,,,,,,,,,,,2222010.8,3719336.5,9288530.0,1837601.0,2909038.5,1047892.94,
5604,211.1441987347561,3.1084947999999994,,,,,,,,,,,99253256.0,111445500.0,114737816.0,163994660.0,45219052.0,144937060.0,
6587,211.14421463251503,3.6392663,,,,,,,,,,,253279.16,1661807.6,1104851.2,1876091.6,1927859.0,664577.44,
7005,211.16928891626947,4.0545692,,,,,,,,,,,80880.305,89162.57,457222.97,535578.94,71577.22,413985.0,
7346,211.97051965858935,4.615282,,,,252.0,,,,,,,1430331.1,1179296.2,878139.94,880251.94,1165820.6,862323.44,
1245,212.07397702180268,0.9606872,,,,,,,,,,,41000.016,144518.7,5461336.5,5310058.5,30852.766,8665331.0,
956,212.1028829042733,0.80540055,,,,140.0,35.0,[M+H]+,,2.0,956;1095,211.09555,39575050.0,46299084.0,61521340.0,68105740.0,73951330.0,61346936.0,
5478,212.1472859190091,3.074045,,,,19.0,,,,,,,26430274.0,40140452.0,13520595.0,39784380.0,18597512.0,34407012.0,
125,213.07471387683967,0.39687285,,,,173.0,11.0,[M+K]+,,2.0,125;76,174.11157,57706.523,267181.0,892468.06,899729.6,615662.44,857020.1,
2333,213.12332965832024,1.8704481,,,,,,,,,,,92139.445,285810.4,263088.9,333736.03,1192719.2,333901.25,
2604,213.1233541864646,2.0117726,,,,,,,,,,,1109166.5,707068.06,1186571.6,1222612.6,2060254.8,190343.94,
3886,213.12336651460583,2.4859287999999995,,,,38.0,,,,,,,12783418.0,15771531.0,18264078.0,19836158.0,14813388.0,19004754.0,
6634,213.1234495373798,3.7115192,,,,74.0,,,,,,,1335716.0,1524126.6,1936124.4,2118887.5,1244194.5,1511245.5,
9084,213.14829350957828,10.072656,,,,52.0,,,,,,,255892.31,590318.94,225896.2,762556.06,268857.16,688875.9,
7289,213.14847842806216,4.5195312,,,,236.0,,,,,,,305971.16,454385.97,1316652.5,1442024.2,631359.1,1468434.6,
5564,213.1503763131517,3.0708130000000002,,,,,,,,,,,632038.3,1071523.9,170855.84,883350.8,955759.44,978649.4,
5218,213.1596102672388,2.973036,,,,237.0,,,,,,,4183203.0,4827927.5,4807126.0,4241302.0,4802184.0,4387324.5,
5822,213.15970262944336,3.220566,,,,215.0,,,,,,,1062536.6,1508634.4,642610.25,981619.7,908047.06,693942.2,
4058,213.15971511440517,2.5631068,,,,,,,,,,,5292561.0,7506770.0,402807.03,397537.6,13067683.0,362624.9,
6186,213.15979444329207,3.4021523,,,,155.0,,,,,,,20958062.0,29555938.0,16686122.0,21622676.0,20018912.0,14141423.0,
4277,213.15980147900726,2.6090237999999997,,,,38.0,,,,,,,10066368.0,13275328.0,1044550.06,792146.44,12043537.0,736991.8,
8479,213.18467024390586,7.6570053,,,,7.0,,,,,,,774563.9,699057.06,916645.8,659539.2,841472.75,672238.56,
8339,213.184706627265,7.141769,,,,212.0,,,,,,,111016.04,102583.195,138408.97,90485.016,142907.23,112449.43,
7600,213.18481707616886,5.019497,,,,123.0,,,,,,,0.0,0.0,157861.19,242626.66,0.0,158507.22,
7344,213.9684413279249,4.614469000000001,,,,252.0,,,,,,,1357035.0,1119211.0,828411.6,846610.25,1095322.1,826889.44,
36,214.00616236235697,0.3397347,,,,59.0,3.0,[M+Na]+,,3.0,36;33;44,191.01693,175658.72,244007.03,373543.62,314721.34,363355.22,500946.5,
6282,214.04990746651157,3.4547758,,,,283.0,,,,,,,2750962.8,4238940.0,5422538.5,6169111.0,3300195.5,6236398.0,
1435,214.1185311129867,1.0735785,,,,,,,,,,,11064317.0,1739459.2,7380842.5,6088510.0,7469191.0,4351359.0,
1788,214.11855536454064,1.3363041000000002,,,,138.0,46.0,[M+NH4]+,,2.0,1788;1802,196.08477,4374634.0,15364967.0,33817024.0,38698076.0,27420434.0,35612630.0,
6281,215.05319750700082,3.4563657999999995,,,,,,,,,,,299377.66,492703.78,665252.9,738250.3,407583.8,748803.4,
7216,215.11783312530636,4.433531299999999,,,,,,,,,,,530009.25,785800.2,341794.2,420665.88,645118.94,381805.62,
3767,215.11799496099135,2.4436367000000003,,,,38.0,,,,,,,1016643.94,1610132.8,3648875.5,3475183.2,2433816.8,4791858.0,
6577,215.11804337602246,3.6517274,,,,223.0,,,,,,,116060.69,220920.5,374000.97,433328.38,260647.83,460845.22,
818,215.13892040290847,0.77387124,,,,,,,,,,,2356339.2,2799693.5,3105247.2,5794866.5,4093643.2,7647882.0,
5369,215.1389203269947,3.0060985000000002,,,,29.0,,,,,,,2315071.0,2538156.0,3011059.2,2507989.8,2546130.0,2572264.0,
1469,215.1389683167929,1.1352787,,,,,,,,,,,46420.996,235755.92,72698184.0,27911732.0,409612.53,78035550.0,
2037,215.13899420285588,1.6120119,,,,,,,,,,,2019755.1,3629998.8,132783736.0,198467820.0,2464386.8,127885160.0,
3916,215.13903441386825,2.5001824,,,,38.0,,,,,,,7958038.5,8680324.0,7461061.0,14178084.0,16760187.0,6219786.5,
3150,215.139082975891,2.247527,,,,38.0,,,,,,,26103828.0,26476638.0,51489504.0,47651292.0,48564304.0,35562116.0,
1431,216.1422107945355,1.0969799999999998,,,,,,,,,,,3235.5005,9510.132,2725080.8,7803211.5,22484.492000000002,1011084.7,
7026,216.1594939029444,4.0978746,,,,,,,,,,,236694.62,389349.84,169984.52,185924.02,481984.2,136389.9,
593,216.20693541671193,0.63896036,,,,,,,,,,,2890.3696,432940.4,2691347.8,2262719.2,773021.8,3158200.0,
39,216.9226040093196,0.33990696,,,,59.0,4.0,[M+Na]+,,2.0,45;39,193.93334,848802.2,813861.44,316370.0,346742.84,617761.8,372871.66,
3666,217.09719949401517,2.4155998,,,,38.0,,,,,,,3398429.5,3238086.2,6563121.5,7428768.5,3696956.8,6125241.0,
3029,217.10465773264312,2.194457,,,,,,,,,,,754386.7,515482.06,247714.77,144290.7,701272.06,235275.62,
1200,217.15461018150987,0.9154518,,,,,,,,,,,6324496.0,16259205.0,31799656.0,32783458.0,21874638.0,34748470.0,
1523,217.1546474739949,1.0631257,,,,,,,,,,,6116858.0,1756964.8,490068.6,199842.6,1280488.0,361096.9,
6315,217.64183105797332,3.4840297999999996,,,,200.0,,,,,,,6179009.0,7767096.5,0.0,0.0,6752327.5,0.0,
7795,218.11741370906051,5.463705,,,,16.0,,,,,,,192195.67,307807.3,440537.75,401684.4,328495.03,518119.97,
6908,219.076290789762,3.9398498999999996,,,,,,,,,,,378651.84,613586.1,314108.47,332610.47,832089.25,209763.88,
716,219.0796807025341,0.67036915,,,,273.0,,,,,,,9868176.0,15755920.0,20097658.0,13126211.0,15782360.0,13569061.0,
1848,219.07971993713002,1.3428353000000002,,,,,,,,,,,91873.83,67410.78,1924532.9,7160743.0,778774.6,579025.25,
62,219.0828019433243,0.36451402,,,,173.0,,,,,,,374759.4,530270.5,1769700.1,1842689.6,763679.3,2053116.0,
4625,219.11284756064026,2.7573612,,,,,,,,,,,1265580.0,1574730.2,1376104.1,2155491.5,1765440.4,1494232.9,
4882,219.11289913300004,2.846509,,,,237.0,,,,,,,5515770.0,7538929.0,6009039.5,9248281.0,7101996.0,6261738.5,
2957,219.12895969972308,2.176431,,,,38.0,,,,,,,680986.2,1351120.9,1627540.5,1938035.5,1357441.2,1806627.2,
746,219.13384199738576,0.65994704,,,,,,,,,,,7437334.5,4804071.0,2570987.2,4157770.0,3125188.5,2772394.8,
539,219.13385506814538,0.58440936,,,,,,,,,,,1699776.4,7211033.0,7392762.0,7128518.0,8272006.5,8965279.0,
1285,219.13386406038444,0.94315165,,,,56.0,,,,,,,997111.9,2129153.0,29518696.0,30987922.0,4472375.0,31631050.0,
1816,219.13388679895516,1.3771569,,,,,,,,,,,4766775.5,92545.87,2558405.0,3212329.2,1292759.5,3419609.0,
1580,219.13390512927657,1.1432755,,,,,,,,,,,493103.5,3790539.2,787371.44,827576.8,4485631.0,395249.5,
2354,219.1339107566604,1.8854918,,,,,,,,,,,320558.28,731374.5,2140809.0,13895233.0,723907.2,16425951.0,
2423,219.13391563027423,1.938969,,,,,,,,,,,896070.75,1620660.4,12983582.0,2350273.2,2030287.4,1682185.2,
2687,219.13396006625618,2.0179455,,,,,,,,,,,1488432.2,2382886.0,1165841.2,439423.53,1139636.5,484524.2,
1798,220.11772618277303,1.3518105,,,,,,,,,,,3628.502,0.0,253420.23,51628.805,3138.4575,2297641.0,
2803,220.1178347207422,2.1034067000000003,,,,86.0,,,,,,,379986.2,231111.55,2658498.8,2727571.8,406035.1,3138412.0,
2086,221.0841700307143,1.5625263,,,,266.0,,,,,,,1001536.6,334970.7,267732.34,249925.98,191294.61,324153.78,
1945,221.0842481877541,1.4474129999999998,,,,,,,,,,,106764.97,191240.7,190387.34,423955.78,251523.81,154551.95,
2247,221.08433540628047,1.7399686999999997,,,,,,,,,,,81019.08,3047222.8,138552.2,462262.6,87673.11,496667.84,
2335,221.08440489802533,1.7873944,,,,,,,,,,,1384422.5,251014.45,887326.4,359187.66,87673.11,720662.94,
249,221.08965062183938,0.46497166,,,,173.0,,,,,,,2103137.2,4874872.0,297884.5,350983.0,4140361.5,211465.92,
1175,221.0897615746812,0.90731233,,,,140.0,39.0,[M+Na]+,,2.0,1185;1175,198.10047,2497490.2,2631448.8,5167426.5,5541131.0,3175162.5,5800224.5,
2103,221.09072927859452,1.5777055,,,,,,,,,,,1373276.8,1062856.5,1570563.0,1623974.6,1222593.1,1939990.5,
4023,221.1648816529773,2.5222485,,,,38.0,,,,,,,1607429.9,1731573.9,9203.629,11007.749,1629314.8,7406.8643,
88,221.1858436166921,0.3863156,,,,173.0,,,,,,,5978080.5,6142940.5,3255511.5,3198685.2,5605538.5,3206458.8,
150,222.12116798511715,0.42694208,,,,173.0,,,,,,,561370.44,1411453.2,3687264.0,2252336.8,2596774.2,5227454.0,
5377,222.12372506215385,3.0332346,,,,63.0,,,,,,,303044.2,1018786.5,582704.2,591444.5,973549.3,688045.56,
8,223.06352303369889,0.08603162,,,,,,,,,,,6330284.0,1282112.2,6058076.5,2614711.0,6037125.5,1593980.1,
2090,223.06358265900758,1.6051104999999999,,,,266.0,,,,,,,3537509.5,387910.38,1034685.3,4687494.5,646186.25,317972.0,
2277,223.06364215439567,1.7596302,,,,,,,,,,,1361102.8,13022445.0,775710.1,1667914.0,3604086.8,8458815.0,
2361,223.06367267943173,1.8010104999999998,,,,,,,,,,,1361102.8,1110089.6,3142956.2,1786016.8,1622636.4,440276.4,
935,223.06903085176543,0.8052214,,,,,,,,,,,44509.055,21620.97,108340.086,126724.87,27618.097999999998,70964.77,
2430,223.1076961623418,1.9089535,,,,,,,,,,,605390.5,6018931.5,23075584.0,1690684.2,9283383.0,7087772.0,
2593,223.1077366641491,1.9462522,,,,,,,,,,,4570283.5,2000875.8,2043611.5,349979.38,2110836.2,285875.97,
2281,223.10773716929276,1.8207955000000002,,,,,,,,,,,890177.44,1675423.0,9080116.0,23944978.0,539316.56,24641642.0,
2841,223.10773783548152,2.1178133,,,,38.0,,,,,,,1770907.2,1977656.4,259552.4,505157.7,2862220.5,299525.38,
3427,223.1441913602124,2.3410661,,,,38.0,,,,,,,224686.31,902580.75,3565146.2,3591048.2,938482.06,2916574.8,
2647,223.15521442789574,2.03444,,,,48.0,,,,,,,1260949.0,2337373.8,2775.3477,4994.2573,2408510.2,0.0,
8474,223.205385207567,7.656174000000001,,,,7.0,,,,,,,536526.06,493286.1,626321.56,459432.72,577769.56,456606.97,
6550,225.10234034125182,3.6342133999999997,,,,,,,,,,,3635382.0,3469585.2,168219.75,92016.81,2448095.2,177201.06,
3703,225.1234042021789,2.4276044,,,,284.0,68.0,[M+H]+,,2.0,3703;3686,224.11607,18290764.0,18602648.0,16121123.0,22919226.0,24567768.0,13958822.0,
7679,225.1483604871036,5.1725698,,,,,,,,,,,36241.547,58452.816,694049.06,991247.7,52705.465,627361.56,
2581,225.15976723373132,2.0454142,,,,38.0,53.0,[M+H]+,,1.0,2584,224.15242,157528.36,318451.16,2618202.0,2692143.8,981182.7,2669366.0,
2854,225.1597908596468,2.1291945,,,,38.0,57.0,[M+H]+,,2.0,2854;2860,224.15242999999998,1454758.0,1359423.8,696763.0,723356.8,1546974.4,707904.5,
1512,226.11850307742137,1.1293663,,,,195.0,,,,,,,9271907.0,7935266.5,17586424.0,22194974.0,14837456.0,17733200.0,
2081,226.11853397237698,1.5682764,,,,,,,,,,,1430794.2,1439164.8,9055192.0,4236717.0,3101369.5,8285817.5,
812,226.11858080452453,0.7626307,,,,,,,,,,,730541.8,3892330.2,2454648.2,1618982.4,1035144.8,2326824.2,
1630,226.15482319028362,1.1754094,,,,,,,,,,,109827.67,100017.7,2289420.5,1070761.9,594765.75,69480.82,
189,226.15484360956626,0.4893309,,,,173.0,,,,,,,8802729.0,13784796.0,18793222.0,19421656.0,14249501.0,18756892.0,
810,226.1548613186462,0.6704855,,,,273.0,34.0,[M+NH4]+,,2.0,810;698,208.12103000000002,57011540.0,67613440.0,220938780.0,191755250.0,122673240.0,226094480.0,
1301,226.1548831705322,0.9082709000000001,,,,,,,,,,,1104501.1,866591.44,1331714.0,241792.0,1736123.9,709768.7,
7184,226.18009852540038,4.3582525,,,,313.0,,,,,,,859205.75,981817.56,857213.06,1380770.5,1002446.4,1148717.4,
41,226.95133079352348,0.3424618,,,,59.0,5.0,[M+Na]+,,2.0,48;41,203.9621,2361182.2,2299765.2,739501.0,884819.4,1645567.8,837341.44,
4790,227.08153150603744,2.8133779999999997,,,,237.0,,,,,,,1705579.8,2150220.0,4427467.5,4721987.5,3027606.5,4334440.5,
4814,227.09121413401095,2.8218098,,,,237.0,,,,,,,524106.12,892925.5,1096002.5,1617738.2,779349.1,963983.44,
1834,227.10252920085742,1.4005241000000002,,,,,,,,,,,280821.3,380466.62,661932.9,3453550.8,258187.33,1553153.1,
896,227.10256812646568,0.74351937,,,,,,,,,,,4037374.2,336481.94,177633.62,295383.03,98278.31,123334.12,
2105,227.10257713968528,1.6101393,,,,,,,,,,,438927.22,328926.0,1242140.8,2776557.5,2362409.0,7888324.5,
2415,227.10260175576835,1.9036515999999999,,,,,,,,,,,4402854.0,3161723.8,11356961.0,8742251.0,3328924.2,6019931.0,
2726,227.10266634685917,2.0724003,,,,118.0,,,,,,,3073815.2,2074771.9,2278190.5,2965638.8,1383296.2,2328685.0,
3097,227.10271147366225,2.1855488,,,,,,,,,,,459213.03,794149.4,639887.5,322436.44,4250597.0,647626.06,
4405,227.1390213963556,2.662591,,,,38.0,,,,,,,3729480.5,4707315.0,3784337.0,3743646.0,5833027.5,4045655.0,
567,227.1391138926793,0.6127776,,,,,,,,,,,416479.12,2097197.0,1483712.4,1720950.4,3721645.0,2252395.2,
6726,227.17538436636718,3.7686580000000003,,,,,,,,,,,2751448.0,3272231.2,5634988.0,5850931.5,2971834.5,4802409.0,
6813,227.17538765268975,3.8066980000000004,,,,125.0,,,,,,,2995027.0,3682604.0,2513562.0,3086837.0,3097588.8,2047288.0,
8465,227.2002589390936,7.654626400000001,,,,7.0,,,,,,,891018.2,797340.0,1015105.6,775363.9,944010.0,741646.25,
8341,227.20030880349412,7.142613000000001,,,,212.0,,,,,,,116025.164,99766.67,145931.55,111329.95,159306.81,127454.164,
8061,227.20036505633698,6.2139792,,,,22.0,,,,,,,156898.52,152306.22,20772.01,26116.7,169488.5,18560.146,
5988,227.6260413335876,3.3054454,,,,165.0,,,,,,,479749.03,508899.34,0.0,0.0,453545.5,0.0,
1689,227.6547236160275,1.2600084999999999,,,,,,,,,,,6979.253000000001,16679.143,153704.2,578081.56,15221.947,203228.84,
2452,227.65481870550425,1.9840508999999997,,,,144.0,,,,,,,4386323.5,6402505.0,24149376.0,16311945.0,8950362.0,26046018.0,
7742,228.11993909654458,5.3562921999999995,,,,30.0,,,,,,,200350.61,379618.03,581094.75,2374986.8,328677.34,544768.5,
3266,228.1343688808208,2.2965223999999997,,,,299.0,63.0,[M+NH4]+,,2.0,3266;3176,210.10052000000002,101887010.0,91478660.0,178312560.0,29998908.0,163619860.0,129584600.0,
2944,228.13438613024599,2.2168214,,,,,,,,,,,42111628.0,17483296.0,54512590.0,169502860.0,62285600.0,41745108.0,
2587,228.15661677353611,1.9809784,,,,144.0,,,,,,,687904.2,1206850.2,3771385.8,2718372.8,1727348.8,5077397.5,
1054,228.17056319463398,0.8824548000000001,,,,140.0,,,,,,,27915018.0,36010740.0,67984640.0,67183770.0,57135948.0,73976140.0,
8370,228.2319453198359,7.2564144,,,,226.0,,,,,,,135613.75,130716.53,0.0,0.0,270300.0,0.0,
8287,228.23202170752697,6.93002,,,,179.0,,,,,,,38443.566,53472.07,49168.71,88566.36,62598.746,62839.434,
8209,228.23206380873347,6.6010933000000005,,,,146.0,,,,,,,1321699.5,1239591.9,1068786.1,846654.3,2230256.0,998565.8,
4430,229.10055123976446,2.6710358,,,,42.0,,,,,,,10308119.0,11592570.0,5340311.0,26386976.0,13926607.0,9358642.0,
4675,229.1005902678241,2.732497,,,,38.0,,,,,,,4809200.0,8149679.0,3801521.8,18881114.0,5366605.0,7214591.5,
1179,229.118223782306,0.91277236,,,,,,,,,,,846551.94,7508235.5,427116.3,243537.62,325671.62,519816.1,
2446,229.11829420773856,1.9122511000000002,,,,,,,,,,,24390052.0,3086147.2,3148408.0,1703814.9,6175308.0,5142128.5,
2360,229.1183504717319,1.8391442,,,,,,,,,,,5208832.0,1176832.8,24853094.0,24807792.0,1500201.5,27074582.0,
3468,229.11843668916288,2.3483984,,,,38.0,,,,,,,34137796.0,31587258.0,46342624.0,38588936.0,46113028.0,45896300.0,
7466,229.1331744401796,4.7900443,,,,152.0,,,,,,,883142.44,1197498.0,28207.691000000003,11222.171999999999,1064689.2,59577.82,
7377,229.13322599729545,4.6631089999999995,,,,246.0,,,,,,,1211941.0,1754451.2,34581.555,24815.834,1366480.6,81887.14,
2960,229.13765276185418,2.2229187,,,,,,,,,,,2042866.6,3746221.0,4568459.0,18663724.0,7343357.0,2746075.0,
3294,229.137730851255,2.2950882999999997,,,,299.0,,,,,,,10412808.0,6318207.5,18161086.0,9634456.0,10578884.0,12568895.0,
1492,229.15458091124802,1.1164747,,,,,,,,,,,4184025.8,4346038.0,29692180.0,85654080.0,22364092.0,98746344.0,
2243,229.15460720116096,1.7274662,,,,,,,,,,,23683694.0,118927420.0,10882125.0,16399504.0,190134780.0,12131490.0,
4097,229.15460786523215,2.560893,,,,38.0,,,,,,,9829777.0,13738077.0,29224996.0,33256400.0,15693964.0,28442210.0,
2450,229.1546237973187,1.9023093999999998,,,,,,,,,,,80511650.0,15022541.0,18800118.0,26195970.0,5472297.0,23577974.0,
3399,229.15463465060185,2.3282747,,,,218.0,,,,,,,11289318.0,18742184.0,259989570.0,253745940.0,16419061.0,243915070.0,
2757,229.15466345945012,2.0967700000000002,,,,38.0,,,,,,,13906365.0,12543325.0,3544437.2,6043493.5,29538790.0,4613427.0,
1000,229.17379988713463,0.87235045,,,,,,,,,,,488761.9,1934488.5,4679417.0,7702636.5,4046172.5,8514707.0,
44,229.98006725829646,0.34373608,,,,59.0,3.0,[M+K]+,,2.0,36;44,191.01693,61227.84,70654.52,73925.375,81379.41,99935.914,64324.84,
7347,229.98105968429442,4.615282,,,,252.0,,,,,,,2890853.8,2353479.0,1863074.8,1806329.9,2405818.5,1748751.9,
5866,230.11347035463777,3.2436515999999997,,,,203.0,,,,,,,889362.44,1053833.6,1100734.8,1025064.25,1245384.6,952400.3,
6480,230.11350392476726,3.5750105000000003,,,,5.0,,,,,,,1310815.5,1032061.25,574924.25,794696.5,1007534.06,649772.44,
7051,230.11352886136802,4.142862999999999,,,,2.0,,,,,,,780521.94,1089507.4,754409.8,749106.0,1196683.6,889587.44,
5489,230.11355351510517,3.079902,,,,63.0,,,,,,,771051.75,672954.6,1303920.2,1274523.4,1019823.3,1267477.2,
3329,230.11359888779683,2.3094463,,,,38.0,,,,,,,1871451.2,2361087.8,2873819.2,2870241.2,2320303.0,3232438.2,
3452,230.12160008168283,2.3476818,,,,38.0,,,,,,,1622976.0,1920080.1,4837949.5,3960490.8,1587788.5,4746557.5,
2526,230.1216088101215,1.9816683999999998,,,,,,,,,,,2572799.0,47828.405999999995,255573.4,131927.83,367258.34,108673.82,
361,230.14990277859118,0.4842663,,,,173.0,,,,,,,157790.84,1987016.0,5510402.5,3903671.5,2223415.5,6192771.0,
2817,230.15798101468013,2.1290565,,,,,,,,,,,1643894.8,1354140.1,582873.44,288869.66,2581767.5,321036.34,
7317,230.17499371165843,4.5641537,,,,9.0,,,,,,,325349.84,398927.72,533409.5,558038.25,496578.1,466315.72,
7253,230.21135274666028,4.4680324,,,,236.0,,,,,,,74277.555,14433.921,488297.12,619477.7,108021.37,524764.94,
160,231.0849727209544,0.43064448,,,,173.0,17.0,[2M-2H2O+H]+,,2.0,160;173,133.04985,1089749.4,1811425.9,1575203.2,1367512.6,1706255.0,1875973.1,
4002,231.11272857596802,2.5291683999999997,,,,38.0,,,,,,,2091052.5,2245691.8,3208703.5,3493313.8,3326466.0,3216743.2,
4447,231.11275555761088,2.6772270000000002,,,,38.0,,,,,,,2364348.5,2636917.2,3230021.8,3470787.2,3574954.2,3224095.5,
7293,231.15908808110333,4.520414,,,,236.0,,,,,,,126371.32,186911.58,688312.94,707703.6,257846.19,763204.06,
3455,231.17021330602776,2.3114654999999997,,,,38.0,,,,,,,30486012.0,31690284.0,71575624.0,71166660.0,49821268.0,59520360.0,
2645,231.17028546274773,2.0978541,,,,38.0,,,,,,,223798700.0,255338560.0,264009380.0,290483600.0,311796640.0,254724880.0,
4929,231.17034264753707,2.8609447,,,,237.0,,,,,,,3333376.5,5743754.5,5101492.0,6263741.5,6785633.0,5803102.5,
7348,231.9789609935985,4.615282,,,,252.0,,,,,,,2849465.2,2322731.8,1804268.2,1785102.5,2388371.2,1744582.0,
7695,232.11187249100556,5.261895,,,,232.0,,,,,,,654167.4,769010.5,160257.84,99353.34,621695.7,119450.89,
3407,232.1734639459985,2.2834826,,,,38.0,,,,,,,4371656.0,4639231.5,8269039.0,8266924.0,5941177.5,5063449.0,
2607,232.17348673643002,2.0696380000000003,,,,,,,,,,,7316328.5,8762653.0,24530472.0,34769956.0,11570740.0,30373154.0,
2929,232.1735036341637,2.110631,,,,38.0,,,,,,,27091698.0,30684922.0,13392783.0,7222797.0,37495772.0,10182846.0,
45,232.8964536657262,0.3424618,,,,59.0,4.0,[M+K]+,,2.0,39;45,193.93334,476508.84,438925.8,99642.766,113101.12,303928.94,115218.89,
3328,233.14433660169902,2.3359632,,,,228.0,,,,,,,1010589.1,2226845.8,1897442.0,1940908.0,1655204.1,2170634.8,
1440,233.1493925647852,1.0968703000000002,,,,,,,,,,,356161.06,512113.9,7003383.5,5842399.5,688380.3,9230751.0,
1595,233.1494098903412,1.1517549999999999,,,,,,,,,,,511359.94,465719.16,1698081.8,1159709.2,6108169.5,1902707.6,
867,233.1494196655309,0.7046557,,,,,,,,,,,5594204.0,6435420.5,4366286.5,1834128.4,5334574.5,4501513.0,
628,233.1494368699529,0.65316236,,,,180.0,33.0,[M+H]+,,2.0,628;595,232.14202000000003,1023220.25,2669165.2,15520659.0,15891820.0,8916175.0,19152646.0,
2267,233.1494747374305,1.726818,,,,,,,,,,,2135718.2,5623228.5,2976074.5,333006.44,7622060.5,1134980.0,
2447,233.1494781648116,1.9476310000000001,,,,,,,,,,,6510772.0,377160.38,400467.75,668478.56,174708.72,1688975.6,
7056,234.0219224584938,4.153694600000001,,,,2.0,,,,,,,3039854.5,3478278.5,790640.1,700115.5,4904287.0,858056.7,
