CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
332	572	1	0.8795	-136.125
551	572	1	0.8992	15.995
312	486	2	0.9036	-0.000
312	582	2	0.7852	18.011
312	405	2	0.7086	0.000
628	647	2	0.7219	-2.016
582	647	2	0.7918	-2.016
313	628	2	0.8611	0.000
582	649	2	0.8101	-18.011
312	649	2	0.9034	0.000
582	648	2	0.7147	-3.019
486	649	2	0.9995	0.000
582	628	2	0.8439	-0.000
647	648	2	0.7806	-1.003
486	582	2	0.8107	18.011
381	830	3	0.8003	209.217
381	512	3	0.9916	-28.031
821	830	3	0.8334	-16.990
61	150	4	0.8965	-75.036
762	766	5	0.7324	-41.005
759	762	5	0.7508	-3.993
7	766	5	0.7185	-41.026
764	766	5	0.9625	1.995
7	762	5	0.8418	-0.022
424	495	6	0.9926	-2.016
295	495	6	0.9959	-30.047
295	424	6	0.9922	-28.031
3	738	7	0.8172	-23.016
3	8	7	0.9997	-0.000
8	765	7	0.8034	-23.040
2	8	7	0.8651	-18.011
753	760	7	0.9491	-0.025
8	10	7	0.8647	18.011
738	765	7	0.98	-0.025
765	767	7	0.8073	1.995
2	3	7	0.8693	-18.010
4	9	7	0.9061	0.000
2	753	7	0.9542	0.000
4	8	7	0.7267	17.015
3	4	7	0.727	-17.015
2	10	7	0.9999	0.000
10	753	7	0.9546	0.000
3	10	7	0.8689	18.010
8	738	7	0.8178	-23.016
8	753	7	0.8424	18.011
753	765	7	0.7205	-41.051
3	765	7	0.803	-23.041
3	753	7	0.846	18.011
497	538	8	0.965	-26.015
538	713	8	0.9917	0.000
497	713	8	0.975	-26.015
140	161	9	0.8124	15.995
118	161	9	0.8549	-12.036
118	140	9	0.9167	-28.031
130	140	9	0.818	-44.026
130	161	9	0.9484	-28.031
511	643	10	0.8747	-28.031
654	659	10	0.947	28.031
659	689	10	0.8213	-30.044
640	689	10	0.8629	-26.013
498	511	10	0.9129	-26.016
659	677	10	0.8718	-56.062
498	640	10	0.8086	-2.016
654	689	10	0.8511	-2.013
498	643	10	0.7089	-54.046
689	690	10	0.7234	82.076
654	677	10	0.8762	-28.031
643	659	10	0.8474	56.062
511	677	10	0.8935	-28.031
511	654	10	0.9676	-0.000
511	659	10	0.939	28.031
498	659	10	0.7952	2.015
677	689	10	0.9108	26.018
511	689	10	0.8767	-2.013
498	677	10	0.7021	-54.047
690	692	10	0.9446	28.031
640	690	10	0.7597	56.063
498	690	10	0.7027	54.047
498	689	10	0.8638	-28.029
643	677	10	0.9828	-0.000
498	654	10	0.893	-26.016
643	654	10	0.8726	28.031
643	689	10	0.9291	26.018
640	692	10	0.7255	84.094
778	827	11	0.9998	109.994
37	115	12	0.7603	-432.199
64	115	12	0.7552	-181.062
84	85	12	0.965	-17.027
66	115	12	0.9321	-216.100
115	116	12	0.9771	-17.027
64	67	12	0.8675	17.027
66	84	12	0.9532	-0.000
67	115	12	0.8309	-198.089
37	116	12	0.7885	-449.226
66	85	12	0.9767	-17.027
85	116	12	0.9766	-216.100
67	84	12	0.715	18.010
64	116	12	0.7336	-198.089
37	84	12	0.7915	-216.100
84	116	12	0.9303	-233.126
85	115	12	0.9297	-199.073
37	55	12	0.9785	0.000
66	116	12	0.9307	-233.126
67	85	12	0.7876	0.984
84	115	12	0.954	-216.100
37	67	12	0.702	-234.110
37	85	12	0.837	-233.126
67	116	12	0.7921	-215.116
594	665	13	0.9903	0.000
135	167	14	0.932	-28.031
492	504	15	0.856	-3.999
492	496	15	0.7598	-20.968
371	445	15	0.9052	-26.015
496	504	15	0.7948	16.970
362	456	15	0.9952	-26.015
445	504	15	0.9999	-2.016
275	496	15	0.9554	-30.047
362	496	15	0.947	-28.031
275	456	15	0.9614	-28.031
275	362	15	0.9604	-2.016
456	496	15	0.9484	-2.016
371	504	15	0.9071	-28.031
325	353	16	0.7928	-21.982
324	325	16	0.7816	-136.125
324	354	16	0.9778	-0.000
325	354	16	0.7438	136.125
354	355	16	0.7169	-136.125
353	355	16	0.7057	21.982
325	355	16	0.9255	0.000
546	666	17	0.9548	0.000
460	666	17	0.9837	0.000
460	546	17	0.9688	0.000
468	506	18	0.9926	0.000
301	463	18	0.8196	-30.046
446	463	18	0.8233	-30.046
446	468	18	0.821	28.031
462	468	18	0.794	56.063
306	383	18	0.9944	0.000
306	463	18	0.9961	-28.031
461	462	18	0.9837	-26.016
462	463	18	0.8123	-2.015
383	462	18	0.8388	-26.016
306	468	18	0.9261	30.047
383	463	18	0.9909	-28.031
463	506	18	0.9435	58.078
461	506	18	0.8099	30.046
301	462	18	0.9916	-28.031
301	446	18	0.9881	0.000
301	506	18	0.821	28.031
461	463	18	0.8193	-28.031
306	446	18	0.8155	2.015
461	468	18	0.7925	30.046
446	506	18	0.8314	28.031
463	468	18	0.934	58.078
306	462	18	0.8316	-26.016
462	506	18	0.8129	56.063
446	462	18	0.993	-28.031
383	506	18	0.924	30.046
306	506	18	0.9351	30.047
306	461	18	0.8229	0.000
383	468	18	0.9148	30.046
