CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
14	603	1	0.7029	-41.051
6	585	1	0.86	18.011
581	613	1	0.8964	-0.025
13	608	1	0.8486	17.986
581	584	1	0.8827	-1.995
3	13	1	0.8626	-18.010
3	585	1	0.97	0.000
14	585	1	0.9703	0.000
585	608	1	0.9861	-0.025
6	13	1	0.9997	0.000
603	613	1	0.7767	1.995
6	14	1	0.8689	18.010
585	603	1	0.7195	-41.051
13	584	1	0.8116	-23.016
6	584	1	0.8111	-23.016
14	608	1	0.9513	-0.025
6	603	1	0.8044	-23.040
3	608	1	0.9506	-0.025
7	12	1	0.8941	0.000
3	603	1	0.7029	-41.051
13	603	1	0.8046	-23.040
584	603	1	0.9981	-0.025
6	7	1	0.72	-17.015
13	585	1	0.856	18.011
6	608	1	0.8524	17.986
3	6	1	0.8667	-18.010
13	14	1	0.8647	18.010
7	13	1	0.7194	17.015
584	608	1	0.779	41.002
3	14	1	0.9998	0.000
114	115	2	0.9771	-17.027
44	115	2	0.7885	-449.226
70	115	2	0.7336	-198.090
71	89	2	0.715	18.010
72	90	2	0.9767	-17.027
44	62	2	0.9785	0.000
71	114	2	0.8309	-198.089
70	114	2	0.7552	-181.063
44	90	2	0.837	-233.126
89	114	2	0.954	-216.100
44	89	2	0.7915	-216.100
89	90	2	0.965	-17.027
72	114	2	0.9321	-216.100
44	71	2	0.702	-234.110
89	115	2	0.9303	-233.127
72	89	2	0.9532	-0.000
71	90	2	0.7876	0.984
72	115	2	0.9307	-233.127
70	71	2	0.8675	17.027
44	114	2	0.7603	-432.199
71	115	2	0.7921	-215.116
90	114	2	0.9297	-199.073
90	115	2	0.9766	-216.100
284	470	3	0.9121	0.000
202	563	3	0.9024	-236.214
202	470	3	0.8995	-236.214
470	563	3	0.9866	0.000
563	566	3	0.9154	26.016
440	470	3	0.9492	-26.016
284	563	3	0.9145	0.000
440	563	3	0.96	-26.015
470	566	3	0.9147	26.016
440	566	3	0.937	0.000
493	497	4	0.8439	-0.000
291	497	4	0.8611	0.000
501	502	4	0.7806	-1.003
290	439	4	0.9036	-0.000
493	501	4	0.7918	-2.016
493	502	4	0.7147	-3.019
439	493	4	0.8107	18.011
497	501	4	0.7219	-2.016
493	500	4	0.8101	-18.011
290	500	4	0.9034	0.000
290	384	4	0.7086	0.000
439	500	4	0.9995	0.000
290	493	4	0.7852	18.011
504	551	5	0.9997	0.000
498	537	5	0.8629	-26.014
509	551	5	0.8775	-28.031
446	517	5	0.933	28.031
528	547	5	0.889	-2.012
511	541	5	0.8645	-26.013
528	551	5	0.9997	0.000
514	551	5	0.8716	-56.062
514	528	5	0.8718	-56.062
517	528	5	0.8585	-56.062
538	539	5	0.9446	28.031
498	511	5	0.8839	-28.029
537	541	5	0.8904	-28.029
443	537	5	0.8638	-28.030
504	547	5	0.8886	-2.012
443	517	5	0.8241	2.015
443	503	5	0.8539	-28.027
