"MetaboAnalyst_ID","Yeast_HE_D5.Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5.Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5.Ctrl_c_neg_20190515_Run43.mzML","NEG_D5.227.C2.a_Run248.mzML","NEG_D5.227.C2.b_Run251.mzML","NEG_D5.227.C2.c_Run254.mzML","shared_name"
"461/782.5661mz/7.88min",3.20402336762177,3.19606125188651,3.30436008788277,1.79033093146173,1.79812192194062,1.79004197411677,"461"
"468/752.5197mz/7.9min",4.08483459191457,3.29795371693759,3.24717883050347,1.84144836250771,1.84923935819545,1.84115940496595,"468"
"471/579.2631mz/7.9min",3.31988138498245,3.30484729002398,3.37472730285527,1.89911669235311,1.90690769261803,1.89882773463841,"471"
"473/134.8946mz/7.9min",3.49192484155932,3.49192484155932,3.49192484155932,3.53843646508139,3.51850889586122,3.48384486797394,"473"
"475/466.151mz/7.9min",2.87394618598324,2.87394618598324,2.87394618598324,2.86615517084571,2.91321687229782,2.93075298101377,"475"
"478/397.1684mz/7.94min",3.18179586889984,3.18179586889984,3.18179586889984,3.1740048536296,3.19025477403729,3.18217290989194,"478"
"483/716.524mz/8.08min",3.09967309335997,3.09967309335997,3.09967309335997,3.26675219785464,3.15535178058711,3.09159311982831,"483"
"485/325.1841mz/8.2min",3.03717622724038,3.03717622724038,3.03717622724038,3.03573308929345,3.0637696416189,3.02909625373016,"485"
"487/690.5064mz/8.21min",3.93263984667404,3.53062157556214,3.61662842388568,2.12489070230104,2.13268171229356,2.12460174421879,"487"
"489/399.184mz/8.21min",2.89966910504703,2.89966910504703,2.89966910504703,2.90303154736151,2.91493545986254,2.89158913161256,"489"
"492/381.1949mz/8.21min",2.62030858527416,2.62030858527416,2.62030858527416,2.6417801013599,2.62030858527416,2.61497391468408,"492"
"493/117.9285mz/8.21min",3.14241398696245,3.14241398696245,3.14241398696245,3.13690296807942,3.21101577753483,3.1343340134193,"493"
"494/118.9267mz/8.21min",2.54041927913895,2.54041927913895,2.54041927913895,2.59917401791499,2.54780066866903,2.53233930638743,"494"
"495/383.1894mz/8.21min",3.92821170232741,3.92821170232741,3.92821170232741,3.94737402950441,3.92821170232741,3.92703519843835,"495"
"500/134.8946mz/8.22min",3.71098044192025,3.71098044192025,3.71098044192025,3.75790915787649,3.73623781723906,3.70290046832817,"500"
"502/114.9341mz/8.22min",2.75794509072992,2.75794509072992,2.75794509072992,2.75015407571606,2.81758012481326,2.78733377207157,"502"
"511/851.7097mz/8.22min",3.5070403370601,3.65065975929636,3.80171605823966,2.10130948108872,2.10910049047096,2.10102052302953,"511"
"516/468.1678mz/8.21min",1.44940214207826,0.551955614683544,1.25072281037506,2.91626568739304,2.92989637959094,2.92040535387111,"516"
"522/686.4769mz/8.29min",2.83258173375677,2.83258173375677,2.83258173375677,2.88163895488666,2.83258173375677,3.03095007992321,"522"
"524/150.8894mz/8.33min",3.01874604933636,3.01874604933636,3.01874604933636,3.02998197212001,3.06969853379925,3.01066607583373,"524"
"527/338.3415mz/8.35min",4.85943253351801,5.02768965510365,4.94081177042512,3.45370150986486,3.46149252516583,3.45341255158204,"527"
"533/391.2839mz/8.38min",3.36145421127264,3.3067572712234,3.30948044161399,1.90102666981922,1.90881767021591,1.90073771209953,"533"
"534/413.2657mz/8.38min",3.93033599043088,3.91239477144646,3.87527488372176,2.46954389056004,2.47733490478475,2.46925493231789,"534"
"537/393.2971mz/8.39min",3.49440026840107,3.52543618499475,3.60370333637815,2.08866942249993,2.09646043152671,2.08838046445417,"537"
"539/136.0216mz/8.42min",4.07284543738433,4.05863120248876,4.05452167330788,2.64879066282465,2.65658167766075,2.64850170455939,"539"
"540/312.3258mz/8.43min",3.25008611595177,3.4004855334291,3.29148129325771,1.84435564056176,1.85214663651049,1.84406668301013,"540"
"541/197.8078mz/8.48min",3.4141423738546,3.4141423738546,3.4141423738546,3.45472077049385,3.45366058192867,3.40606240027377,"541"
"542/195.8108mz/8.48min",3.31720506164531,3.31720506164531,3.31720506164531,3.36007734797121,3.32538783912394,3.30912508807298,"542"
"543/199.8049mz/8.48min",3.07627605897002,3.07627605897002,3.07627605897002,3.11670009777114,3.07627605897002,3.07576379856991,"543"
"545/488.1502mz/8.53min",2.78052138132506,2.78052138132506,2.78052138132506,2.94928388293518,2.95379670327566,2.77244140800861,"545"
"546/352.3391mz/8.53min",4.5555030687764,4.52809076299027,4.5296175659157,3.12235974053047,3.13015075578932,3.12207078224924,"546"
"548/490.147mz/8.56min",2.92245892426573,2.92245892426573,2.92245892426573,2.91816404684095,2.92245892426573,2.91804749048252,"548"
"549/243.8992mz/8.56min",4.00945325406559,4.00945325406559,4.00945325406559,4.01967222696523,4.04298188862169,4.00137328047063,"549"
"552/339.1997mz/8.6min",2.72046220414079,2.72046220414079,2.72046220414079,2.93452682369622,2.97794060615512,2.71238223091338,"552"
"554/134.865mz/8.6min",2.93117899784892,2.93117899784892,2.93117899784892,2.93749664749446,2.96474188651557,2.92309902439263,"554"
"555/245.8947mz/8.6min",3.6086321840889,3.6086321840889,3.6086321840889,3.6218590304443,3.64191725547903,3.60055221049913,"555"
"556/132.8678mz/8.6min",3.11988431934795,3.11988431934795,3.11988431934795,3.18639177344253,3.1888313702594,3.11180434581058,"556"
"557/213.9829mz/8.58min",3.68173684577028,3.45581168819388,3.38068402973141,1.9749533063932,1.98274431109384,1.9746643485109,"557"
"559/698.9111mz/8.63min",2.70993982013181,2.70993982013181,2.70993982013181,2.70415657748106,2.73178688395138,2.7018598469227,"559"
"560/368.9785mz/8.63min",3.14273941864208,3.14273941864208,3.14273941864208,3.15514244793255,3.14273941864208,3.17075864397753,"560"
"561/268.9843mz/8.63min",3.08344183603006,3.08344183603006,3.08344183603006,3.1138630779989,3.08344183603006,3.11793473092773,"561"
"563/318.9813mz/8.64min",3.09443787303086,3.09443787303086,3.09443787303086,3.1188359475789,3.09885379364389,3.08635789950078,"563"
"564/218.986mz/8.66min",3.09720207694163,3.09720207694163,3.09720207694163,3.0894110616916,3.11392485010635,3.1387788270885,"564"
"566/366.3727mz/8.67min",3.20930182834297,3.21594585107997,3.48712415103341,1.80357146630037,1.81136245824825,1.8032825088999,"566"
"568/216.8803mz/8.69min",2.65812877846428,2.65812877846428,2.65812877846428,2.92873920560126,2.95434848284567,2.65004880535941,"568"
"570/135.9709mz/8.7min",2.81623143683938,2.81623143683938,2.81623143683938,2.84131979837107,2.86076843323341,2.80815146348055,"570"
"571/146.9658mz/8.7min",4.29515959506524,4.29515959506524,4.29515959506524,4.29441555745015,4.33181596486896,4.28707962146957,"571"
"572/546.4303mz/8.71min",3.78808654971722,3.8911486391207,3.71072293135865,2.30499197313649,2.31278298612792,2.30470301494094,"572"
"574/201.9757mz/8.72min",3.40338988436681,3.42129953262689,3.42766286734992,1.9976591311795,2.00545013693373,1.99737017325739,"574"
"576/161.9135mz/8.77min",3.43740638512101,3.43740638512101,3.43740638512101,3.44501353178824,3.46553472404437,3.42932641153865,"576"
"582/377.3199mz/8.82min",4.00083065613399,4.05878577372445,4.04801534508304,2.59509964943802,2.60289066414045,2.59481069117782,"582"
"584/378.3233mz/8.82min",3.4869280470859,3.23186126129349,3.21294109759286,1.80721072454894,1.81500171688514,1.80692176713381,"584"
"586/265.1477mz/8.85min",2.63035815458278,2.63035815458278,2.63035815458278,2.6276239788055,2.63035815458278,2.64965113022004,"586"
