"","FC","log2(FC)","raw.pval","-log10(p)"
"762/143.9809mz/10.37min",0.03934,-4.6679,9.7423e-11,10.011
"760/141.9833mz/10.37min",0.039278,-4.6701,1.2096e-10,9.9174
"694/663.4535mz/10.09min",0.039366,-4.6669,1.2521e-10,9.9024
"785/156.9906mz/10.38min",0.03924,-4.6715,1.3767e-10,9.8612
"779/112.0178mz/10.38min",0.039249,-4.6712,1.9013e-10,9.7209
"774/90.5067mz/10.37min",0.03907,-4.6778,2.6805e-10,9.5718
"778/111.0202mz/10.38min",0.039217,-4.6724,3.0578e-10,9.5146
"697/726.4616mz/10.09min",0.039054,-4.6784,3.1609e-10,9.5002
"834/145.0353mz/10.94min",0.039074,-4.6776,3.1823e-10,9.4973
"742/110.0201mz/10.33min",0.039051,-4.6785,3.4439e-10,9.4629
"759/139.9879mz/10.37min",0.039029,-4.6793,3.5557e-10,9.4491
"780/112.5195mz/10.38min",0.038996,-4.6805,3.5912e-10,9.4448
"777/91.5044mz/10.38min",0.038992,-4.6807,3.9275e-10,9.4059
"757/207.0174mz/10.36min",0.039182,-4.6737,4.2437e-10,9.3723
"122/256.2998mz/5.42min",0.038938,-4.6827,4.4981e-10,9.347
"781/113.0166mz/10.38min",0.03916,-4.6745,5.0485e-10,9.2968
"758/209.0129mz/10.36min",0.039083,-4.6773,5.5959e-10,9.2521
"772/111.5218mz/10.37min",0.038964,-4.6817,5.6148e-10,9.2507
"787/158.986mz/10.38min",0.038857,-4.6857,8.8591e-10,9.0526
"820/154.0049mz/10.5min",0.038752,-4.6896,9.3494e-10,9.0292
"647/379.3358mz/8.97min",0.038734,-4.6903,1.1027e-09,8.9575
"783/215.9837mz/10.38min",0.038706,-4.6913,1.1072e-09,8.9558
"47/194.1153mz/3.19min",0.038911,-4.6837,1.2001e-09,8.9208
"814/208.0393mz/10.49min",0.038712,-4.6911,1.3964e-09,8.855
"736/172.9563mz/10.33min",0.038704,-4.6914,1.3992e-09,8.8541
"352/282.2215mz/7.75min",0.038625,-4.6943,1.6319e-09,8.7873
"833/147.0309mz/10.85min",0.038583,-4.6959,1.7045e-09,8.7684
"823/139.0179mz/10.52min",0.038996,-4.6805,1.8537e-09,8.732
"696/708.5108mz/10.09min",0.038675,-4.6925,1.8737e-09,8.7273
"766/184.9855mz/10.37min",0.039,-4.6804,2.0343e-09,8.6916
"764/186.9809mz/10.37min",0.038714,-4.691,2.0726e-09,8.6835
"539/136.0216mz/8.42min",0.038836,-4.6865,2.1667e-09,8.6642
"738/182.9851mz/10.33min",0.038715,-4.691,2.2083e-09,8.6559
"220/409.1923mz/6.6min",0.038495,-4.6992,2.2882e-09,8.6405
"741/98.512mz/10.33min",0.038713,-4.691,2.2902e-09,8.6401
"751/196.0167mz/10.34min",0.038518,-4.6983,2.4083e-09,8.6183
"821/167.0128mz/10.5min",0.038562,-4.6967,2.7259e-09,8.5645
"805/102.0339mz/10.48min",0.038739,-4.6901,2.8732e-09,8.5416
"46/172.1333mz/3.19min",0.038724,-4.6906,3.252e-09,8.4879
"806/102.5354mz/10.49min",0.038617,-4.6946,3.3134e-09,8.4797
"830/184.0029mz/10.56min",0.038388,-4.7032,3.3295e-09,8.4776
"771/111.5189mz/10.37min",0.038368,-4.704,3.3857e-09,8.4704
"137/195.1016mz/5.61min",0.038694,-4.6917,3.6882e-09,8.4332
"818/168.0161mz/10.49min",0.038624,-4.6944,4.062e-09,8.3913
"799/94.0451mz/10.45min",0.038303,-4.7064,4.1796e-09,8.3789
"735/205.0171mz/10.32min",0.0383,-4.7065,4.2709e-09,8.3695
"100/230.9845mz/4.69min",0.038283,-4.7072,4.3438e-09,8.3621
"792/130.5216mz/10.41min",0.038609,-4.6949,4.4971e-09,8.3471
"824/201.9756mz/10.52min",0.038582,-4.6959,4.535e-09,8.3434
"98/231.9791mz/4.69min",0.038259,-4.7081,4.7276e-09,8.3254
"648/380.339mz/8.97min",0.038322,-4.7057,4.7719e-09,8.3213
"75/325.1255mz/4.24min",0.038526,-4.698,5.2882e-09,8.2767
"574/201.9757mz/8.72min",0.038248,-4.7085,5.3175e-09,8.2743
"95/211.9707mz/4.69min",0.038207,-4.71,5.3961e-09,8.2679
"773/131.5335mz/10.37min",0.038453,-4.7008,5.4055e-09,8.2672
"97/229.9813mz/4.69min",0.038212,-4.7098,5.4545e-09,8.2632
"743/138.9953mz/10.33min",0.038138,-4.7126,6.513e-09,8.1862
"791/109.5217mz/10.41min",0.038295,-4.7067,6.9182e-09,8.16
"825/97.9914mz/10.53min",0.038178,-4.7111,7.0659e-09,8.1508
"767/181.0144mz/10.37min",0.038039,-4.7164,8.6625e-09,8.0624
"732/223.9882mz/10.31min",0.03868,-4.6923,1.0335e-08,7.9857
"546/352.3391mz/8.53min",0.038633,-4.694,1.116e-08,7.9523
"817/81.5205mz/10.49min",0.038266,-4.7078,1.1165e-08,7.9521
"769/114.0165mz/10.37min",0.037908,-4.7214,1.1279e-08,7.9477
"765/183.0098mz/10.37min",0.037877,-4.7225,1.1909e-08,7.9241
"819/125.9862mz/10.5min",0.038075,-4.715,1.2746e-08,7.8946
"99/232.9823mz/4.69min",0.037722,-4.7284,1.8008e-08,7.7445
"790/165.9829mz/10.4min",0.037626,-4.7321,2.0218e-08,7.6943
"835/171.9929mz/10.99min",0.037653,-4.7311,2.0429e-08,7.6898
"745/97.5144mz/10.33min",0.038121,-4.7133,2.2356e-08,7.6506
"666/352.3391mz/9.09min",0.038455,-4.7007,2.8058e-08,7.5519
"628/377.3201mz/8.96min",0.037416,-4.7402,3.4877e-08,7.4575
"105/573.2517mz/4.73min",0.037321,-4.7439,3.7041e-08,7.4313
"828/225.0294mz/10.55min",0.03734,-4.7431,4.1371e-08,7.3833
"822/90.5259mz/10.51min",0.037185,-4.7491,4.5567e-08,7.3413
"695/685.4354mz/10.09min",0.03793,-4.7205,5.5761e-08,7.2537
"750/154.9902mz/10.34min",0.037246,-4.7468,6.1542e-08,7.2108
"225/301.1408mz/6.65min",0.037447,-4.739,6.6934e-08,7.1744
"126/470.1853mz/5.43min",0.036918,-4.7595,6.9255e-08,7.1595
"656/481.2921mz/8.97min",0.037269,-4.7459,7.5111e-08,7.1243
"151/399.1482mz/5.73min",0.036805,-4.7639,7.9963e-08,7.0971
"534/413.2657mz/8.38min",0.036767,-4.7654,1.0326e-07,6.9861
"733/385.7238mz/10.32min",0.036647,-4.7701,1.0814e-07,6.966
"153/344.3157mz/5.77min",0.03702,-4.7556,1.111e-07,6.9543
"746/89.5067mz/10.33min",0.03799,-4.7182,1.1143e-07,6.953
"705/80.9479mz/10.18min",0.037262,-4.7461,1.2231e-07,6.9125
"712/615.4952mz/10.21min",0.036771,-4.7653,1.2355e-07,6.9082
"754/152.9949mz/10.34min",0.036684,-4.7687,1.2696e-07,6.8963
"827/111.039mz/10.53min",0.036642,-4.7704,1.2952e-07,6.8876
"40/138.0551mz/2.83min",0.036495,-4.7761,1.4513e-07,6.8382
"582/377.3199mz/8.82min",0.036393,-4.7802,1.468e-07,6.8333
"533/391.2839mz/8.38min",0.037749,-4.7274,1.5343e-07,6.8141
"649/395.3306mz/8.97min",0.036521,-4.7751,1.8677e-07,6.7287
"39/120.0445mz/2.83min",0.036177,-4.7888,1.8751e-07,6.727
"125/448.2033mz/5.43min",0.03612,-4.7911,1.9848e-07,6.7023
"816/104.0302mz/10.49min",0.036087,-4.7924,2.0869e-07,6.6805
"134/437.193mz/5.58min",0.036646,-4.7702,2.2232e-07,6.653
"313/377.3202mz/7.47min",0.036165,-4.7892,2.4093e-07,6.6181
"460/352.3391mz/7.88min",0.036843,-4.7624,2.5072e-07,6.6008
"747/113.9636mz/10.33min",0.037254,-4.7465,2.9288e-07,6.5333
"471/579.2631mz/7.9min",0.036934,-4.7589,2.992e-07,6.524
"454/378.2088mz/7.88min",0.035991,-4.7962,3.053e-07,6.5153
"214/433.19mz/6.37min",0.035694,-4.8082,3.0568e-07,6.5147
"150/377.1662mz/5.72min",0.035704,-4.8078,3.1716e-07,6.4987
"118/318.3mz/5.24min",0.036568,-4.7733,3.3459e-07,6.4755
"104/568.2963mz/4.73min",0.035556,-4.8138,3.5643e-07,6.448
"788/115.964mz/10.38min",0.036039,-4.7943,4.9445e-07,6.3059
"453/283.2631mz/7.88min",0.035313,-4.8236,5.0349e-07,6.298
"353/579.2632mz/7.75min",0.03624,-4.7863,6.263e-07,6.2032
"196/313.2347mz/6.19min",0.036675,-4.7691,7.4335e-07,6.1288
"327/481.292mz/7.57min",0.036194,-4.7881,7.5113e-07,6.1243
"140/346.3313mz/5.66min",0.035043,-4.8347,7.9591e-07,6.0991
"215/275.083mz/6.38min",0.03465,-4.851,8.2181e-07,6.0852
"208/255.243mz/6.3min",0.034506,-4.857,8.9293e-07,6.0492
"173/359.2401mz/6.0min",0.034451,-4.8593,9.2775e-07,6.0326
"713/738.5038mz/10.22min",0.035224,-4.8273,9.797e-07,6.0089
"676/613.4225mz/9.62min",0.034412,-4.8609,1.0179e-06,5.9923
"354/421.1559mz/7.75min",0.035507,-4.8158,1.0348e-06,5.9851
"167/328.3208mz/5.99min",0.034338,-4.864,1.0871e-06,5.9637
"255/478.2924mz/7.17min",0.034252,-4.8677,1.1194e-06,5.951
"753/141.9585mz/10.33min",0.036101,-4.7918,1.1665e-06,5.9331
"749/110.5217mz/10.34min",0.035488,-4.8165,1.212e-06,5.9165
"311/481.2922mz/7.46min",0.033955,-4.8802,1.4286e-06,5.8451
"537/393.2971mz/8.39min",0.03528,-4.825,1.533e-06,5.8145
