"","PC1","PC2","PC3","PC4","PC5","PC6"
"30/217.1047mz/2.24min",-0.066781,-0.024571,0.051352,-0.006459,0.0011284,-0.66505
"33/121.0294mz/2.66min",0.0013696,0.00014695,0.0017642,0.054125,0.044839,0.10261
"39/120.0445mz/2.83min",-0.066822,0.020174,0.027733,-0.0054795,0.001407,-0.031642
"40/138.0551mz/2.83min",-0.066649,0.022333,0.022763,-0.0050457,0.0012816,0.028889
"44/165.0556mz/3.1min",0.0038293,0.00096517,0.0077123,0.22398,0.096601,0.046161
"46/172.1333mz/3.19min",-0.065485,0.014408,-0.003209,-0.0021755,0.00017617,0.05525
"47/194.1153mz/3.19min",-0.065395,0.0013244,-0.0080154,-0.0012775,-0.00025355,0.00020262
"61/302.1304mz/3.8min",-0.072583,0.030326,-0.16311,0.013543,-0.0028746,0.018143
"62/324.1123mz/3.8min",-0.070773,0.0129,-0.13477,0.011214,-0.0027356,-0.039545
"68/473.1992mz/3.85min",-0.070634,-0.016414,-0.15864,0.014552,-0.0040626,0.020126
"69/449.2027mz/3.85min",0.0021295,0.00062334,0.0044053,0.12073,0.0037761,0.056826
"70/300.1147mz/3.9min",-0.071099,0.0085883,-0.14681,0.01257,-0.0031168,0.010823
"75/325.1255mz/4.24min",-0.065587,0.014906,0.0039805,-0.002918,0.00040944,-0.052005
"84/433.2067mz/4.54min",-0.069647,-0.013255,-0.1314,0.01169,-0.0033813,-0.065997
"85/450.2335mz/4.54min",-0.069822,-0.0030578,-0.12622,0.010846,-0.0029879,-0.027552
"86/455.1886mz/4.54min",-0.067982,-0.0025157,-0.080415,0.0061836,-0.0019736,-0.09852
"87/236.0805mz/4.54min",-0.068708,-0.013893,-0.10889,0.0094271,-0.0029077,0.056262
"95/211.9707mz/4.69min",-0.065762,-0.0047776,-0.001593,-0.0017327,-0.00013771,-0.040281
"97/229.9813mz/4.69min",-0.065759,-0.0047954,-0.00091343,-0.0018009,-0.00011905,-0.020152
"98/231.9791mz/4.69min",-0.065735,-0.0043907,-0.0013428,-0.0017704,-0.00012683,-0.035311
"99/232.9823mz/4.69min",-0.066015,-0.0087968,0.00032518,-0.0017986,-0.00012549,0.051439
"100/230.9845mz/4.69min",-0.065722,-0.0039968,-0.0038416,-0.0015301,-0.00019207,-0.030299
"104/568.2963mz/4.73min",-0.067156,0.021282,0.034332,-0.0061799,0.0016751,-0.043475
"105/573.2517mz/4.73min",-0.06622,0.010328,0.020271,-0.0044179,0.0008843,0.009151
"111/426.9677mz/5.09min",0.0021939,0.00048004,0.0032368,0.079789,-0.057549,0.058791
"114/344.1301mz/5.23min",-0.069359,-0.0039458,-0.11566,0.009803,-0.0027819,0.032522
"115/649.3063mz/5.23min",-0.069737,0.0041027,-0.11746,0.0097336,-0.0025999,-0.053881
"116/666.333mz/5.23min",-0.06916,0.017767,-0.090532,0.006575,-0.0016365,-0.049428
"117/671.2884mz/5.24min",-0.068691,0.0096497,-0.086549,0.006425,-0.0017729,-0.017289
"118/318.3mz/5.24min",-0.066601,-0.0039805,0.036634,-0.00562,0.0011132,-0.0055058
"122/256.2998mz/5.42min",-0.06538,0.0073458,0.0037861,-0.0026613,0.00020916,0.040426
"125/448.2033mz/5.43min",-0.066849,0.018748,-0.032743,0.00068383,-0.00034883,0.044092
"126/470.1853mz/5.43min",-0.066427,0.016053,-0.024861,-3.119e-05,-0.00025099,-0.037397
"130/302.3052mz/5.48min",-0.06865,0.0062054,0.07524,-0.0098343,0.0027761,-0.058231
"131/303.3085mz/5.48min",-0.068786,0.0092842,0.076439,-0.010052,0.0028984,-0.033378
"134/437.193mz/5.58min",-0.066572,-0.018589,0.016612,-0.0031344,0.00022621,0.021112
"135/300.2896mz/5.58min",-0.069276,0.020108,0.080928,-0.010844,0.003338,-0.0048187
"136/344.3157mz/5.61min",-0.068901,0.014278,0.076091,-0.010173,0.0030133,-0.038131
"137/195.1016mz/5.61min",-0.065504,0.0039644,-0.013386,-0.00081669,-0.00033308,0.025602
"139/347.3347mz/5.65min",-0.070117,0.02543,0.096105,-0.012542,0.0040254,0.031628
"140/346.3313mz/5.66min",-0.067427,0.0056339,0.049083,-0.0071774,0.0018111,0.064431
"141/105.0335mz/5.68min",-0.069342,-0.057669,-0.022186,0.002039,-0.0012481,0.037437
"142/118.0651mz/5.68min",-0.069022,-0.052955,-0.020261,0.0016939,-0.0011466,-0.0030686
"143/225.091mz/5.68min",-0.069015,-0.053192,-0.015992,0.0012694,-0.0010307,0.00097037
"144/279.0991mz/5.68min",-0.069062,-0.053664,-0.018921,0.0015809,-0.0011167,0.04228
"145/320.1255mz/5.68min",-0.069569,-0.060832,-0.02586,0.0025118,-0.0013822,-0.017686
"148/211.0754mz/5.68min",-0.069591,-0.061448,-0.022369,0.0021781,-0.0012917,-0.034335
"149/887.3878mz/5.68min",-0.068114,0.0083187,-0.073587,0.0051521,-0.0015267,0.048112
"150/377.1662mz/5.72min",-0.067069,0.02768,-0.029829,0.00010883,-3.9585e-05,0.017434
"151/399.1482mz/5.73min",-0.066486,0.018547,-0.02399,-0.00019763,-0.00016337,0.018748
"153/344.3157mz/5.77min",-0.066379,-0.015278,0.012004,-0.0027737,0.00013224,0.016159
"159/631.3266mz/5.88min",-0.068324,0.036277,-0.052713,0.0021606,-0.00030239,0.025944
"161/330.3364mz/5.89min",-0.069224,0.016997,0.081547,-0.010809,0.003281,-0.054185
"167/328.3208mz/5.99min",-0.067819,0.015093,0.052211,-0.0077896,0.0021665,-0.038107
"169/337.1712mz/5.99min",-0.069398,0.046558,-0.069583,0.0035498,-0.00038772,-0.040074
"170/359.1532mz/5.99min",-0.069068,0.039444,-0.068098,0.0036218,-0.00055097,-0.019146
"173/359.2401mz/6.0min",-0.067776,-0.035146,-0.0055215,-0.00036609,-0.00055632,0.047055
"175/372.347mz/6.04min",-0.068984,0.011128,0.079683,-0.010437,0.0030633,-0.019004
"179/119.0856mz/6.1min",-0.069253,-0.064999,0.085806,-0.0086557,0.0016714,-0.038726
"180/147.0805mz/6.1min",-0.069142,-0.063045,0.082545,-0.008388,0.0016009,0.0059434
"181/165.0911mz/6.1min",-0.069308,-0.066136,0.089433,-0.0089864,0.0017604,0.058563
"183/349.135mz/6.1min",-0.06905,-0.061855,0.085113,-0.0086859,0.0016843,0.012368
"184/697.2629mz/6.1min",-0.073018,-0.12718,0.14561,-0.012723,0.0026954,0.0076071
"187/255.5845mz/6.1min",-0.069874,-0.073262,0.070928,-0.0068863,0.0011746,0.034008
"188/219.057mz/6.11min",-0.069787,-0.073339,0.088341,-0.008646,0.0016567,-0.021566
"189/371.117mz/6.11min",-0.068385,-0.049414,0.05643,-0.0061802,0.0010159,-0.094922
"190/372.1202mz/6.11min",-0.06839,-0.049343,0.054526,-0.0059897,0.00096378,0.0022643
"191/719.245mz/6.11min",-0.07042,-0.082923,0.087593,-0.0082645,0.0015382,-0.041756
"192/412.1433mz/6.11min",-0.06958,-0.06737,0.05331,-0.0052915,0.00074626,0.021301
"196/313.2347mz/6.19min",-0.066512,-0.0067055,-0.048136,0.0030411,-0.0013846,-0.020466
"201/357.2608mz/6.22min",-0.070862,-0.078399,-0.052378,0.0057559,-0.0022966,-0.0021401
"204/401.287mz/6.24min",-0.06724,-0.023001,-0.055021,0.0042556,-0.0018049,-0.0052819
"205/445.3131mz/6.25min",-0.069733,-0.05588,-0.1185,0.011728,-0.0039002,0.022833
"208/255.243mz/6.3min",-0.067745,-0.034804,-0.0040578,-0.00052514,-0.00051225,-0.030048
"209/220.1122mz/6.31min",-0.071056,-0.083943,-0.020153,0.0026718,-0.0014597,0.049188
"214/433.19mz/6.37min",-0.067076,0.024445,-0.033027,0.00053438,-0.00019834,-0.0026649
"215/275.083mz/6.38min",-0.067638,0.033503,-0.038417,0.00079766,-6.6829e-05,0.011821
"220/409.1923mz/6.6min",-0.065607,0.0099107,-0.010382,-0.0013074,-0.00010401,-0.016095
"225/301.1408mz/6.65min",-0.066138,0.025274,-0.0091613,-0.0019119,0.00034514,-0.052928
"232/577.3609mz/6.86min",-0.069073,0.04798,-0.060251,0.002559,-0.00014501,0.025364
"238/311.1686mz/6.99min",0.0012979,-0.00021657,-0.0011057,-0.042783,-0.081043,-0.039406
"254/271.2279mz/7.15min",5.9116e-05,-0.00011618,-0.00057336,-0.015398,0.0032781,-0.019888
"255/478.2924mz/7.17min",-0.067859,0.025974,-0.050858,0.0022948,-0.00054528,0.062485
"263/316.9477mz/7.36min",0.0030137,0.00058904,0.0039938,0.095622,-0.08964,-0.023312
"269/116.9285mz/7.37min",0.00038761,0.00010014,0.00079289,0.022992,0.0096514,-0.041556
"270/117.9286mz/7.37min",0.00017261,0.00011027,0.00068243,0.018847,0.00089002,-0.04132
"271/248.9604mz/7.37min",0.0026391,-0.00041623,-0.00010792,0.012625,0.12269,0.039445
"275/372.1163mz/7.37min",0.00057871,-2.7688e-05,0.0002952,0.011102,0.023605,0.019819
"276/253.2172mz/7.37min",0.0016844,-2.4853e-05,0.0011387,0.039619,0.065811,-0.022834
"277/384.9352mz/7.37min",0.00067542,8.5638e-05,0.00027824,-0.0030028,-0.072628,-0.03999
"280/421.1298mz/7.37min",0.00067545,0.00026165,0.0017014,0.045883,-0.004485,0.039536
"286/351.1481mz/7.37min",0.00037686,0.00018329,0.001113,0.029377,-0.0077662,-0.00082904
"289/237.2213mz/7.37min",-0.069203,-0.053364,-0.049389,0.0046546,-0.0019584,-0.053791
"292/350.1775mz/7.37min",-0.069698,-0.063084,-0.022346,0.0022281,-0.0013078,-0.038736
"295/353.1425mz/7.37min",0.00029983,0.0001576,0.0010152,0.028289,0.0033071,-0.041724
"303/438.1199mz/7.38min",0.0011062,0.00032069,0.0021134,0.054691,-0.020664,0.018555
"304/255.2318mz/7.38min",-0.069082,-0.051172,-0.053754,0.0050264,-0.0020571,0.0020805
"310/369.1372mz/7.45min",0.00073055,0.0001752,0.00099401,0.0209,-0.04295,0.040194
"311/481.2922mz/7.46min",-0.068048,-0.039991,0.0031364,-0.0010877,-0.0003657,0.042597
"313/377.3202mz/7.47min",-0.066837,-0.021975,0.0085106,-0.0022064,-3.293e-05,0.051771
"315/365.266mz/7.51min",-0.07273,-0.10582,-0.065335,0.0079421,-0.0029355,-0.01206
"321/579.2633mz/7.54min",-0.066909,-0.017326,-0.062887,0.0048706,-0.0019652,-0.019118
"327/481.292mz/7.57min",-0.066787,-0.023044,0.03117,-0.0044654,0.00058445,0.016285
"330/131.5336mz/7.61min",-0.076571,-0.17073,0.014297,0.001955,-0.0013896,-0.029006
"346/408.3081mz/7.7min",-0.070511,0.092079,-0.054588,0.00060505,0.0011913,0.036549
"352/282.2215mz/7.75min",-0.065544,-0.0015786,-0.0002075,-0.001975,-6.6663e-05,-0.0050813
"353/579.2632mz/7.75min",-0.066756,-0.00037586,-0.048255,0.0028552,-0.0012132,-0.021099
"354/421.1559mz/7.75min",-0.067145,0.0021846,-0.055438,0.0035035,-0.0012994,-0.041329
"360/316.9477mz/7.76min",0.0020279,0.00047266,0.0032024,0.080666,-0.045353,0.017342
"361/440.1355mz/7.76min",0.0020227,0.00046607,0.0031498,0.078926,-0.047435,-0.022262
"363/117.9285mz/7.77min",0.0004698,-6.1849e-05,4.2201e-05,0.0038525,0.021205,-0.020547
"365/248.9603mz/7.77min",0.0026522,0.00056397,0.0038459,0.095027,-0.066588,-0.0235
"368/114.9341mz/7.77min",0.00062484,-0.00014103,-0.00023861,-0.0025797,0.031253,0.020343
"369/116.9284mz/7.77min",0.0005808,-0.00010457,-8.8773e-05,0.0010789,0.027674,0.040528
"371/357.1627mz/7.77min",0.00018243,0.00010098,0.00047706,0.0099423,-0.022011,-0.00013942
"378/353.1637mz/7.77min",6.0553e-05,8.6223e-05,0.00047781,0.012843,-0.0021547,-0.041148
"379/355.1582mz/7.77min",0.0001562,0.0001223,0.0006534,0.016325,-0.011381,-0.041169
"380/118.9241mz/7.77min",0.0019649,0.00036146,0.0023127,0.050888,-0.082705,0.039741
"395/228.1958mz/7.77min",-0.071467,0.097555,-0.073032,0.0023042,0.00093957,0.049691
"397/408.3082mz/7.77min",-0.07116,0.086222,-0.076019,0.0029616,0.00056268,-0.020824
"400/250.1777mz/7.78min",-0.071366,0.092053,-0.075663,0.0027431,0.00073084,0.0014338
"406/371.1528mz/7.82min",0.0019009,0.00038024,0.0024744,0.057234,-0.069627,-0.0015158
"415/213.9829mz/7.87min",-0.071661,0.10379,-0.071984,0.0020028,0.0011339,-0.002381
"416/248.9603mz/7.87min",0.0026283,0.00056701,0.0038741,0.096293,-0.063241,-0.0030164
"418/382.1762mz/7.87min",0.00033973,-0.00017686,-0.00082098,-0.023554,-0.0048143,0.00078292
"419/114.9341mz/7.87min",-8.6963e-05,-4.2385e-07,-6.735e-05,-0.0022693,-0.0033092,-0.040659
"420/116.9284mz/7.87min",-0.00014408,2.6264e-05,-6.4217e-05,-0.0044221,-0.019445,-0.081206
"421/118.9267mz/7.87min",0.00066432,-4.3435e-05,-0.00042563,-0.022508,-0.073256,-0.05993
"422/194.9057mz/7.87min",0.0038446,-0.0010765,-0.0025149,-0.043231,0.20313,0.019675
"423/379.1793mz/7.87min",0.00010289,-0.00012588,-0.00061276,-0.016683,0.0020819,0.041254
"424/381.1738mz/7.87min",-8.2709e-05,-5.3665e-05,-0.00034157,-0.0096369,-0.0018731,0.12259
"426/325.1841mz/7.87min",0.0018946,-0.00044428,-0.0019626,-0.065205,-0.069614,0.0030384
"429/117.9285mz/7.87min",0.00019915,7.4837e-05,0.00026315,0.002387,-0.033647,0.00013214
"430/118.924mz/7.87min",0.0029582,-0.00070233,-0.0029952,-0.097564,-0.092148,0.024043
"434/281.2482mz/7.87min",0.11994,-0.14575,-0.39343,-0.11118,0.075242,-0.016407
"445/383.1776mz/7.88min",-8.5647e-05,-6.1287e-06,-0.00018194,-0.0071374,-0.015397,-0.020156
"453/283.2631mz/7.88min",-0.067297,-0.026881,-0.017698,0.00060237,-0.00080965,0.036336
"454/378.2088mz/7.88min",-0.066929,-0.023506,0.010103,-0.0023187,-4.4095e-06,0.067014
"455/449.1609mz/7.88min",0.00075342,0.00019228,0.0011287,0.025242,-0.038409,0.040139
"458/293.1791mz/7.88min",0.0026251,0.00073462,0.0056529,0.16311,0.062438,0.014449
"459/351.2504mz/7.88min",-0.069062,-0.052976,-0.027551,0.0024322,-0.001349,-0.024239
"460/352.3391mz/7.88min",-0.066456,-0.013074,-0.030003,0.0014071,-0.00101,0.061641
"461/782.5661mz/7.88min",-0.066884,-0.011394,-0.061676,0.004561,-0.001809,-0.056073
"468/752.5197mz/7.9min",-0.078686,0.38714,0.076643,-0.02192,0.012561,-0.024511
"471/579.2631mz/7.9min",-0.066397,-0.0007128,-0.039736,0.0020018,-0.0010366,-0.014898
"473/134.8946mz/7.9min",0.0010055,-0.00043123,-0.0017782,-0.048589,0.0080198,0.0012046
"475/466.151mz/7.9min",0.001362,0.00032358,0.002098,0.05099,-0.042727,0.019251
"478/397.1684mz/7.94min",1.4674e-05,6.7511e-05,0.0002319,0.0036018,-0.019766,-0.040609
"483/716.524mz/8.08min",0.0033253,-0.0014529,-0.0055666,-0.14278,0.092027,-0.017065
"485/325.1841mz/8.2min",0.00026068,-2.5117e-05,-0.00030037,-0.014326,-0.041605,0.02112
"487/690.5064mz/8.21min",-0.072565,0.17901,-0.02422,-0.0051941,0.0042445,0.022282
"489/399.184mz/8.21min",0.00016143,-6.5568e-05,-0.0004201,-0.014628,-0.020778,-0.019653
"492/381.1949mz/8.21min",0.00025091,-0.00020611,-0.0008454,-0.020627,0.020307,0.041386
"493/117.9285mz/8.21min",0.00084243,8.4211e-06,-0.0002802,-0.023033,-0.10461,0.04218
"494/118.9267mz/8.21min",0.00090091,-0.0005345,-0.0021074,-0.052028,0.047565,0.042456
"495/383.1894mz/8.21min",0.00027946,-0.00016763,-0.00063104,-0.014858,0.019404,-0.020004
"500/134.8946mz/8.22min",0.00099164,-0.00043473,-0.0017877,-0.04852,0.010308,-0.018685
"502/114.9341mz/8.22min",0.0012499,0.0001984,0.0011028,0.018196,-0.081031,0.061204
"511/851.7097mz/8.22min",-0.07189,-0.090601,-0.095366,0.010496,-0.003613,-0.0014007
"516/468.1678mz/8.21min",0.08538,0.28111,-0.33125,0.024481,-0.035361,-0.041141
"522/686.4769mz/8.29min",0.0038355,0.00048708,0.0053193,0.16148,0.12165,0.015418
