row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp8_3_Run207.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGIp8_2_Run85.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,NEG_TJGIp8_1_Run20.mzML Peak area,
718,201.14954635229344,5.024572,,,,,,,,,,,1342236.4,1344507.8,1272011.1,1231637.4,1295702.5,1039470.1,
2768,201.80194614643926,10.36318,,,,,,,,,,,459719.0,269952.5,395876.78,124535.94,0,0,
140,209.07952963978008,3.449336,,,,155,0,[M+Na]+,,2,140;139,186.09033,468116.38,578479.2,478276.28,597017.06,512816.75,657306.1,
567,209.1546430848554,4.8325434,,,,19,,,,,,,440337.62,438176.06,401749.22,311307.4,163147.23,160851.14,
38,211.08228913826392,0.3828467,,,,56,,,,,,,1195197.6,3336014.5,1587211.0,721153.25,1211551.1,806007.8,
188,213.01540471809471,3.9374115,,,,,,,,,,,453168.0,568127.94,520454.78,652267.5,255784.5,369953.72,
361,214.14489592965205,4.4874587,,,,,,,,,,,58728.332,58376.535,58965.953,57124.457,43805.88,49250.176,
159,214.14495865219263,3.6917312,,,,,,,,,,,277626.44,52862.52,353474.4,53822.836,560923.9,179971.02,
595,215.1287682603435,4.861587,,,,,,,,,,,148941.03,46857.55,232047.58,111871.99,524318.1,56599.08,
254,215.12878281517467,4.182404,,,,27,,,,,,,334927.7,314079.38,296945.1,384797.8,372745.03,428560.16,
162,215.1288713258838,3.7290118,,,,,,,,,,,158736.62,163123.58,162292.69,156845.48,78154.22,102546.1,
22,217.04832077277322,0.37106344,,,,56,,,,,,,3715705.5,4989427.0,5132063.0,4247109.0,5146228.0,5894431.0,
20,218.02576955189411,0.37106308,,,,56,,,,,,,428506.22,451763.88,471167.84,436494.72,571703.9,512173.72,
428,221.08178846999067,4.595855,,,,,,,,,,,1294882.0,484811.0,1451923.0,738584.94,267837.1,171212.64,
602,221.0817895400922,4.8512993,,,,,,,,,,,0,0,0,0,3014292.2,272495.47,
749,221.09715324352658,5.063352,,,,33,,,,,,,1280955.6,1177798.1,1213639.4,1253064.2,1333202.8,1234187.9,
209,225.1133530154152,4.046074,,,,148,,,,,,,774979.0,738315.9,742940.8,706364.9,314786.84,612526.75,
17,227.0771812812528,0.36875927,,,,56,,,,,,,857096.6,6946919.0,3999168.0,697362.94,725372.0,2314093.5,
257,227.12886128286104,4.190973,,,,27,,,,,,,210443.8,163076.73,164177.7,145725.22,60364.883,78868.05,
177,227.12894938567445,3.8309145,,,,,,,,,,,41661.56,46540.04,42204.26,51229.215,7573.177,43083.492,
289,227.12895425665715,4.33525,,,,110,,,,,,,2511739.5,3605943.5,2647868.5,3619518.5,3767329.2,5254663.0,
151,227.1289644973579,3.5427215,,,,,,,,,,,84119.94,47801.938,47461.285,38618.58,0,7136.9805,
117,227.12898715510198,3.1851614,,,,,,,,,,,181693.89,183942.94,193533.22,112305.09,178045.78,119513.95,
434,227.96646125842668,4.619564,,,,169,,,,,,,2391786.8,2419395.2,2468611.2,2216360.5,2179038.5,2353446.2,
51,228.05467883607776,0.40556145,,,,56,,,,,,,1482116.9,1490082.0,1605058.8,1338864.4,537111.25,719618.0,
142,228.10305531595705,3.4872358,,,,,,,,,,,179305.78,158820.47,184535.11,220418.39,522694.94,263135.53,
206,228.16051721167221,4.034049,,,,136,,,,,,,334784.34,55415.273,406644.44,53429.887,561243.9,227461.53,
1162,229.18080111539652,5.8195653,,,,,,,,,,,244151.4,244224.92,196020.77,259849.31,353478.03,230146.05,
433,229.96432026301684,4.6186814,,,,169,,,,,,,2309351.2,2368143.0,2402522.2,2147115.2,2134467.2,2298789.2,
2736,231.93155794485338,10.200918,,,,,,,,,,,317283.34,270750.28,181968.2,332639.25,710297.4,585651.0,
2767,231.93158801179334,10.346965,,,,,,,,,,,159879.94,168618.47,160262.1,234567.2,979590.94,434984.12,
191,236.09624240627318,3.9445624,,,,,,,,,,,0,0,0,0,3429346.5,2204626.5,
176,236.09624309175842,3.8031564,,,,,,,,,,,2589477.8,1562568.0,2939752.5,2668807.5,11244.371,0,
144,237.07672066429132,3.4824362,,,,,,,,,,,0,0,0,3370.8574,411952.44,0,
2082,239.0595618828966,7.7200074,,,,,,,,,,,645453.56,156136.52,563945.75,243656.73,575617.9,169177.1,
2543,239.05959880289848,8.672811,,,,,,,,,,,38794.066,0,20573.295,0,22159.1,0,
1685,239.0596521055983,7.214648,,,,,,,,,,,500466.2,90404.34,551030.56,175100.1,361840.44,137817.72,
1248,239.0672817022936,6.031931,,,,96,,,,,,,496596.66,916559.06,529966.7,424306.78,279001.1,312081.7,
814,239.1287941865069,5.196708,,,,71,,,,,,,324011.12,225545.19,261945.05,229863.86,238877.12,262362.4,
894,239.1288248864696,5.2778454,,,,37,,,,,,,790533.2,657271.5,745630.94,645623.2,478490.25,542192.2,
296,242.1762205264146,4.353604,,,,11,,,,,,,2126931.8,394432.84,2106428.0,415152.97,2828104.2,2319972.5,
473,243.0694284614359,4.678815,,,,,,,,,,,0,0,0,0,622024.5,691753.7,
24,244.06724890125972,0.37184536,,,,56,,,,,,,1441464.1,1779575.2,1809654.4,1473113.4,1530618.4,2041308.2,
25,245.04471097163795,0.37185022,,,,56,,,,,,,1348161.2,1255600.1,1382799.0,1265449.5,1382043.4,1343419.5,
132,245.04551029163522,3.3815815,,,,,,,,,,,29190.623,29658.379,23235.484,56458.51,30733.21,45475.35,
198,245.04559054495942,3.9839735,,,,,,,,,,,242211.9,225377.95,221514.36,401861.9,241149.53,431294.62,
119,245.09319734941576,3.2037354,,,,,,,,,,,2654307.2,2554407.5,2527735.5,2608668.5,1894369.5,1949956.4,
261,247.0611688411327,4.1952724,,,,,,,,,,,67930.11,43901.96,99787.82,93663.47,333806.22,0,
7,248.9603831956823,0.32486653,,,,,,,,,,,284991.34,250511.77,232206.08,303548.28,699895.94,509753.47,
2747,248.96044205536492,10.277081,,,,,,,,,,,28468.11,0,0,39634.082,851174.6,451620.2,
1064,249.1495224422548,5.542589,,,,,,,,,,,104024.19,110039.83,116121.38,127201.84,84543.55,85205.484,
1472,249.14955940802795,6.619929,,,,,,,,,,,2132920.2,2441622.0,1857435.8,1490567.6,1197266.8,1453954.9,
287,252.07331816121928,4.292351,,,,,,,,,,,15028.077,0,0,0,670902.3,488939.4,
234,252.0733285002677,4.142397,,,,,,,,,,,1352694.8,880954.5,1549753.4,1311653.0,0,0,
570,253.14440781272685,4.8350124,,,,19,,,,,,,649271.75,639381.75,571446.3,483468.84,247518.38,331289.62,
382,258.170913534279,4.5530972,,,,34,,,,,,,1.0827642E7,1.1802851E7,1.2038086E7,1.5041915E7,1.5246079E7,1.4789686E7,
125,261.13437030935955,3.2739027,,,,159,,,,,,,421772.78,433751.97,395828.06,412850.66,344645.75,425321.12,
130,261.1343819658811,3.3614244,,,,170,,,,,,,3644073.5,3917471.8,3471753.5,3582498.0,3143275.0,3893967.2,
304,263.0924332220945,4.3950133,,,,,,,,,,,100213.48,38431.895,82714.56,77314.32,982245.8,3051.649,
362,263.0924390299539,4.4716625,,,,,,,,,,,111790.49,38431.895,159899.17,89441.68,643519.44,0,
273,263.09245732098026,4.2645345,,,,,,,,,,,193948.23,92752.195,315858.25,180707.5,904496.7,3051.649,
583,265.1443956527522,4.8504624,,,,153,,,,,,,1487105.0,1594173.0,1548082.0,1672270.4,777776.6,943404.44,
2725,265.1478078405869,10.23383,,,,,,,,,,,135838.64,183021.77,183028.8,95065.625,46424.52,33319.94,
1189,265.1478186070647,5.8971167,,,,127,,,,,,,3.053821E7,1.2004831E7,3.510237E7,1.0313511E8,0,0,
1415,265.14784512523573,6.442165,,,,,,,,,,,0,0,0,150961.08,5.510122E7,5649305.5,
2761,265.1478535646269,10.294963,,,,,,,,,,,79400.16,106664.805,102656.83,74347.05,40872.332,37138.375,
1379,265.1478560742012,6.3581257,,,,,,,,,,,0,0,3856.6165,176646.61,70433.664,3.451953E7,
469,267.1752754491135,4.6733,,,,39,,,,,,,362111.53,424968.34,818527.06,495583.06,749564.9,799634.44,
133,269.1031180733663,3.4124963,,,,117,,,,,,,37768.895,47303.16,50124.723,41907.53,36412.746,44559.54,
148,269.10312862353936,3.5324457,,,,99,,,,,,,464396.16,598993.4,589770.7,574653.0,439501.22,568933.94,
806,269.13104919161674,5.1620483,,,,,,,,,,,0,0,0,0,589260.56,564047.75,
620,269.1311088091453,4.8622985,,,,,,,,,,,363077.4,313952.78,468971.7,777713.2,0,0,
260,269.1758243458466,4.2042356,,,,,,,,,,,481394.9,682448.25,581374.4,592323.3,353756.84,479738.94,
1159,271.22773147895236,5.8142285,,,,,,,,,,,64681.906,90341.94,61114.684,30161.824,57850.695,60308.08,
1238,271.2277547111292,6.0032806,,,,,,,,,,,196572.45,210698.1,173239.3,218701.67,222924.34,246796.6,
1622,271.2278828668021,7.071483,,,,95,,,,,,,4281685.0,4500400.5,3964976.0,3623666.8,2934134.8,3425813.2,
1545,271.2279084271181,6.86199,,,,151,,,,,,,558224.6,586258.8,522123.44,503051.34,441181.28,533033.1,
629,272.1867004071085,4.917137,,,,122,,,,,,,1531632.2,1758173.1,1673582.0,2194912.2,2293236.0,2230965.2,
137,277.07225507649275,3.4439147,,,,,,,,,,,162168.1,259431.69,260119.14,459158.22,170910.34,496001.2,
468,278.1394806524193,4.6716523,,,,39,,,,,,,450665.56,601769.56,669855.4,748465.3,512464.56,423625.16,
50,279.04846196341305,0.40892184,,,,,,,,,,,332301.16,336616.28,465714.47,397437.1,481027.2,796939.2,
1644,279.16360736084226,7.1334567,,,,,,,,,,,0,0,0,0,2756237.5,0,
1578,279.16361110752405,6.965614,,,,,,,,,,,0,0,0,0,361085.16,1170298.4,
1522,279.163620832211,6.788663,,,,,,,,,,,0,0,0,0,246092.61,94568.87,
48,280.02588700012114,0.39120948,,,,,,,,,,,445711.0,487996.12,511721.7,508380.12,633288.06,786923.8,
2309,283.264156205234,8.135655,,,,,,,,,,,183374.53,82044.48,43670.83,309783.5,457938.72,158300.84,
403,285.11310956748883,4.571738,,,,34,,,,,,,892589.3,868913.25,1054832.1,1034701.25,919747.9,1016823.9,
1088,285.20711178480275,5.5976734,,,,32,,,,,,,134513.53,145715.27,129539.25,160159.92,133197.69,151774.62,
1748,285.2434681593216,7.3588567,,,,152,,,,,,,368944.5,317469.4,427110.03,345965.0,233485.05,305183.75,
1669,285.2434908830223,7.1599164,,,,41,,,,,,,211025.7,149035.28,190955.4,213506.36,149306.08,206040.14,
1559,285.24350680697194,6.905274,,,,,,,,,,,104520.1,109635.516,117031.055,97503.55,95581.21,93793.11,
900,286.20231093332245,5.2867846,,,,,,,,,,,1374896.4,1639837.4,1625780.4,2332239.2,2688505.5,2419628.0,
1741,291.20004504469347,7.37724,,,,,,,,,,,0,0,0,0,339638.28,158727.44,
1562,291.20007821445756,6.9602346,,,,,,,,,,,0,0,0,0,411114.38,190071.14,
156,292.11918144541664,3.687116,,,,,,,,,,,428621.88,301318.4,530174.2,635458.94,474759.53,472725.78,
780,293.17579656202787,5.1229463,,,,46,,,,,,,1243764.6,2627873.5,1138700.1,2849598.8,1211405.6,1327463.4,
1001,293.1758029632667,5.4322925,,,,65,,,,,,,219042.47,395246.62,188110.27,344052.66,129016.555,232088.58,
884,293.17580682622656,5.2690525,,,,37,,,,,,,297717.0,305152.16,276156.6,392192.0,149053.23,228043.0,
2074,293.1790675254107,7.6761994,,,,,,,,,,,3116.588,0,3025.8586,6820.001,2.2274228E7,1246900.4,
1514,293.17924728143134,6.781873,,,,,,,,,,,2173179.2,1258347.6,2328686.2,944689.4,0,0,
1877,293.1792706038864,7.550473,,,,,,,,,,,0,0,0,0,164019.5,4630806.0,
1577,293.1793239715736,6.9656076,,,,,,,,,,,0,0,0,2857013.2,0,0,
1335,293.2121841598839,6.2295213,,,,48,,,,,,,91161.86,191520.16,150066.48,201660.5,680815.2,629879.25,
1171,293.2121864714695,5.847082,,,,154,,,,,,,270797.25,433948.0,356144.7,362487.0,539912.44,542588.94,
1374,293.21221195451636,6.360517,,,,75,,,,,,,713300.0,947432.3,873361.94,1114854.5,1346664.2,1354568.1,
1432,293.2122144377783,6.543946,,,,21,,,,,,,92162.66,89709.17,104947.34,108201.82,63990.32,87666.664,
1485,293.2122474002097,6.671274,,,,103,,,,,,,145604.86,137552.9,151807.38,160710.02,124713.4,147324.58,
847,295.1549231765128,5.2378,,,,116,,,,,,,137762.19,526961.06,423606.3,454989.12,325806.5,437868.84,
1321,295.22765555409524,6.169724,,,,14,,,,,,,3294949.0,5157497.0,3861156.5,7320874.0,9215766.0,8874326.0,
1210,295.2276822282361,5.9433513,,,,,,,,,,,325941.62,467382.47,395140.22,340033.97,270689.78,327022.78,
1464,295.2276872475018,6.5994163,,,,83,,,,,,,689605.5,677059.06,788453.6,865915.3,1219867.5,886284.2,
1278,295.2276889101684,6.0925107,,,,24,,,,,,,1321709.0,1505389.2,1576767.6,2303373.2,7244918.5,2022004.1,
1484,295.2277299999718,6.658697,,,,103,,,,,,,677253.75,795056.1,796050.75,833673.8,801059.3,790684.5,
1542,295.22776892082425,6.8558197,,,,,,,,,,,90714.164,119750.555,109116.555,91337.7,57121.688,74529.91,
2745,297.1528423699543,10.24464,,,,,,,,,,,22376.867,54610.188,41414.586,18248.332,115640.32,117261.42,
1445,297.15285069735944,6.573247,,,,,,,,,,,0,0,0,0,873771.6,307250.22,
1496,297.1531030953663,6.6950073,,,,,,,,,,,0,0,0,0,411382.53,0,
1211,297.16228190907776,5.944667,,,,,,,,,,,0,0,0,0,0,677885.7,
1256,297.16231586317275,6.024479,,,,,,,,,,,0,0,0,0,664629.2,142892.31,
1387,297.2433095768943,6.399393,,,,,,,,,,,698719.1,1558986.4,1681613.9,937996.0,2009624.0,986751.06,
1797,297.2433721835605,7.4376583,,,,35,,,,,,,5534887.5,5354470.5,5794741.5,6189185.5,4625170.5,9270421.0,
1615,297.2433861153002,7.0473037,,,,,,,,,,,82373.25,77189.16,102090.695,123573.84,79354.21,84260.375,
1388,298.24675175358146,6.402804,,,,,,,,,,,115860.42,146654.83,132982.03,164604.62,178914.45,312627.78,
1934,299.2589940348859,7.6588817,,,,,,,,,,,3.228635E7,2.091453E7,2.5894866E7,3.3848532E7,2.9207286E7,3.5986316E7,
1444,299.25901508403587,6.5759206,,,,62,,,,,,,310051.66,311740.75,277564.44,400337.7,366870.2,379577.34,
1677,299.25908346348643,7.196115,,,,143,,,,,,,192845.67,132246.55,162819.12,278195.28,241761.14,157642.55,
1800,300.26230820443595,7.4425864,,,,,,,,,,,193227.45,155957.42,152267.9,201899.73,232431.89,268493.5,
240,301.1655241866446,4.1499753,,,,68,,,,,,,2839758.8,2762941.5,2675268.8,2542541.5,2080049.9,2392115.0,
212,301.1657357627152,4.077587,,,,,,,,,,,266994.38,269207.16,246735.03,242423.06,221667.33,239379.48,
2789,304.91391819082156,10.5807905,,,,114,,,,,,,2223399.5,2179870.0,2100352.5,1917158.4,812240.9,802876.44,
2243,307.19470848105755,8.016272,,,,,,,,,,,0,0,0,0,273740.94,855320.4,
2284,307.1947322781292,8.121924,,,,,,,,,,,0,0,0,0,5033377.0,35182.11,
1830,307.19482750854155,7.4480443,,,,,,,,,,,82944.08,0,0,1034019.5,0,32802.625,
1700,307.2278078199151,7.2826524,,,,81,,,,,,,722518.3,694071.25,850589.75,676529.3,283991.12,349633.44,
1610,307.2278202626218,7.020206,,,,123,,,,,,,85692.08,86753.93,107264.18,121281.516,53292.016,83942.39,
1480,307.22782480439133,6.6469665,,,,,,,,,,,88644.2,78656.77,96055.05,95451.23,104508.09,113928.95,
1512,307.2278757923927,6.764833,,,,164,,,,,,,318275.94,293664.2,357015.8,311773.38,198994.19,293667.66,
1429,309.17407130565016,6.4945602,,,,,,,,,,,430336.12,0,0,1188229.9,0,0,
1619,309.1741907902475,7.0978985,,,,,,,,,,,0,0,0,0,13205.547,3136393.0,
1686,309.1742868206518,7.219081,,,,,,,,,,,0,0,0,0,3738192.2,0,
1135,309.20704482535126,5.7530036,,,,1,,,,,,,258959.4,380459.66,308678.9,400974.84,397382.03,468493.1,
1252,309.20705338819903,6.045119,,,,96,,,,,,,648237.06,614992.4,712573.4,705750.3,617881.56,746347.9,
864,309.2070586047005,5.251676,,,,37,,,,,,,808442.94,1114626.2,997990.06,1101315.0,1097926.4,1233964.0,
1195,309.20706541697643,5.9160905,,,,,,,,,,,233966.92,257788.98,252098.89,335279.34,359446.72,329631.22,
1330,311.16852999601406,6.2066355,,,,,,,,,,,217353.3,300042.2,416159.56,28459.791,0,0,
2409,311.1685668126573,8.156144,,,,61,,,,,,,1110022.8,243797.88,1451327.0,716836.8,592764.8,521598.53,
1369,311.1685893172951,6.361312,,,,,,,,,,,1755509.5,526824.8,1025156.0,922830.56,0,0,
1413,311.16859174355716,6.4147005,,,,,,,,,,,813218.06,91717.37,415362.8,2262231.5,0,0,
1706,311.1686180492059,7.330809,,,,,,,,,,,119005.65,202928.78,208754.25,166395.23,1847701.8,93747.336,
2753,311.16862372163274,10.263888,,,,,,,,,,,100665.5,178444.98,134309.27,187138.34,369760.16,299030.84,
2774,311.16865378056025,10.389468,,,,,,,,,,,139957.28,258507.72,189486.02,115763.625,199850.73,500430.0,
1516,311.168655684852,6.7682686,,,,,,,,,,,78036.08,13090.172,34139.88,171887.38,306091.97,528472.3,
1580,311.1686573320478,6.978241,,,,,,,,,,,37764.56,94696.39,52239.992,152767.78,744317.4,3174096.2,
1634,311.1686655090809,7.1428566,,,,,,,,,,,53904.38,88813.79,105049.49,55530.72,3726084.8,955464.56,
1039,311.18646132431365,5.487758,,,,,,,,,,,398658.4,0,149687.95,6543.7593,237027.61,588844.6,
554,311.2225624365694,4.808412,,,,,,,,,,,231912.33,248714.45,240028.9,271097.34,259432.39,280292.22,
1186,311.2225747414238,5.8930793,,,,113,,,,,,,198639.78,104368.37,128500.02,127165.414,150289.39,133204.08,
1336,311.22258163561014,6.230398,,,,,,,,,,,21306.953,87178.53,74565.266,158088.9,375320.12,323596.78,
828,311.2226932589212,5.2183733,,,,71,,,,,,,276603.84,347831.94,239486.66,227166.48,320817.38,357078.84,
1023,311.2227349623649,5.449951,,,,3,,,,,,,613536.0,1026826.1,741161.75,990888.8,823869.3,1118758.1,
463,313.1807084828386,4.6684217,,,,39,,,,,,,2420159.0,2425393.2,2743362.2,2584611.0,2432688.0,2602609.0,
736,313.18084138053933,5.0449386,,,,33,,,,,,,2415322.5,2471785.0,2553850.5,2732086.2,2509003.0,2610965.2,
1969,313.23830642965487,7.6765122,,,,0,,,,,,,547906.7,348765.94,394794.7,614951.1,910112.44,803444.56,
1422,313.2383830606257,6.507426,,,,,,,,,,,3843.5566,28868.037,20138.98,73292.49,241294.06,150076.77,
1054,313.2384058853611,5.5206475,,,,54,,,,,,,402881.62,484054.56,438106.25,484509.94,409819.2,505164.72,
1673,313.2384658445639,7.1815796,,,,41,,,,,,,1371403.0,1259849.4,1502379.4,994945.75,364015.4,752026.6,
1185,315.2538180213108,5.8886185,,,,113,,,,,,,374995.44,405891.5,329609.47,401268.53,384243.66,438057.53,
1599,315.25392058546566,7.005539,,,,,,,,,,,559461.5,523563.2,626082.0,352056.94,181069.72,395060.84,
1550,315.25396848587906,6.8801017,,,,,,,,,,,191982.98,204056.78,212202.38,146504.58,85617.164,137316.55,
8,316.947673414063,0.32486653,,,,,,,,,,,231686.4,193857.33,183372.84,249174.61,628831.44,433513.38,
2757,316.9478676527128,10.299231,,,,,,,,,,,0,0,0,0,362012.94,138289.62,
182,317.03026245756894,3.8703718,,,,,,,,,,,424457.56,0,519295.22,0,1212668.6,496901.62,
2479,321.21025928943294,8.333075,,,,,,,,,,,0,0,0,0,1396159.0,907625.1,
2064,321.21028316290545,7.6809072,,,,129,,,,,,,802329.4,13897.437,1956552.1,438258.44,0,0,
1455,321.2198353998317,6.58555,,,,,,,,,,,974986.75,1151788.4,1156019.6,948929.9,0,0,
1525,321.22008169405655,6.7945995,,,,,,,,,,,0,0,0,0,753544.6,875133.9,
1975,323.1895927961165,7.678512,,,,,,,,,,,0,0,0,0,445300.1,1864415.8,
2117,323.18961671019616,7.8151975,,,,,,,,,,,0,0,0,0,4256314.0,0,
1319,323.22261484969096,6.1679597,,,,14,,,,,,,1122736.1,1018437.9,1197226.1,1255572.2,1262356.1,1268830.9,
1223,323.2227497475338,5.9709153,,,,31,,,,,,,45353.207,36060.848,72509.59,66702.84,244254.06,82705.58,
1515,323.2227622698942,6.7727666,,,,,,,,,,,344828.44,308676.9,394092.78,355266.06,183648.69,238896.42,
1999,325.1841218881175,7.677536,,,,,,,,,,,361030.16,410388.6,389662.94,549301.25,1.5926113E7,1848100.0,
2199,325.1841242583858,7.858976,,,,,,,,,,,293318.8,451528.47,198242.61,313283.06,1458749.9,350177.66,
2408,325.1841539179745,8.148057,,,,61,,,,,,,959014.3,1316466.8,2004064.4,775176.4,752337.2,700743.0,
1858,325.1842210677365,7.457424,,,,,,,,,,,160747.05,256183.6,187700.94,204594.77,1541652.9,3426427.8,
1726,325.1842348074469,7.3387623,,,,,,,,,,,148241.52,167495.42,198961.03,193074.36,689231.4,804854.7,
1504,325.18425442217557,6.7493834,,,,172,,,,,,,2509585.0,2115103.0,3096649.8,901558.06,0,5064.5225,
1558,325.1842734599849,6.8862605,,,,,,,,,,,871706.94,232985.42,551890.0,3237348.5,39544.92,150209.06,
1824,325.23830760473146,7.443401,,,,35,,,,,,,280539.16,368811.34,269751.8,371784.66,459546.25,866612.94,
383,326.1584050513317,4.5530457,,,,34,,,,,,,421156.34,491966.97,466329.38,496487.56,258577.69,217114.8,
2049,327.29030238814875,7.6914163,,,,0,,,,,,,744561.9,439756.5,420041.5,464216.78,594249.75,615149.06,
2262,327.29033771651575,8.099317,,,,61,,,,,,,2011187.9,1176728.2,1216343.2,2193786.5,2184540.8,2724418.0,
1650,327.29045902485296,7.141615,,,,80,,,,,,,4477589.5,4212848.5,3689797.0,6465236.5,4852840.0,6069222.0,
944,329.17576284630337,5.3503594,,,,101,,,,,,,2239573.8,2399888.5,2454617.0,2441866.0,1958404.4,2240815.8,
219,329.17580036460794,4.131291,,,,12,,,,,,,329388.9,339817.0,371716.88,358139.4,303099.75,332258.72,
363,329.23335121556994,4.49196,,,,,,,,,,,815186.94,1041845.7,898295.06,1029078.75,1054207.1,1226708.2,
490,329.2333740983235,4.70009,,,,88,,,,,,,136239.02,247252.33,188127.53,239732.06,38634.297,145842.1,
1274,331.1914354459744,6.070692,,,,24,17,[M+H]+,,2,1276;1274,330.18428,330512.25,358914.25,362928.6,395670.8,356749.8,342031.75,
1635,331.2278264066179,7.122145,,,,,,,,,,,878657.06,666773.56,718712.4,803103.2,1034441.06,802726.1,
1197,333.13527232492737,5.880181,,,,,,,,,,,430780.84,64091.832,133482.86,1252768.6,0,0,
1524,333.2202344942722,6.791395,,,,18,,,,,,,635158.0,669246.0,563401.8,827664.06,654800.4,802717.1,
2278,337.2053933481994,8.118795,,,,,,,,,,,0,0,0,0,8499730.0,3032559.8,
1786,337.2054548561512,7.402717,,,,,,,,,,,1257510.1,0,22211.988,1986633.6,0,0,
1819,339.1996232288636,7.414214,,,,,,,,,,,273744.47,85010.66,215658.69,2843174.5,0,3023.955,
2142,339.1996939500705,7.8114433,,,,,,,,,,,115039.97,252232.12,168744.83,155361.84,459633.8,492237.3,
2410,339.1997240057869,8.145625,,,,61,,,,,,,676795.75,225462.67,849499.3,580495.06,8342873.0,3771473.2,
1657,339.1997686212731,7.175069,,,,,,,,,,,782034.06,574567.9,2576874.2,473253.3,0,0,
1719,339.1997877155071,7.3027887,,,,,,,,,,,2082369.4,259230.25,550575.4,1615623.6,0,0,
1785,339.2538581279131,7.4216356,,,,,,,,,,,1300101.5,1118660.8,1436561.8,1494146.6,0,0,
1420,339.25387102621994,6.508629,,,,86,,,,,,,301782.8,301672.34,332032.5,367358.84,301708.56,442397.4,
2029,339.2539354967438,7.699767,,,,,,,,,,,3043.5474,0,0,3487.3325,2400825.2,2925324.2,
1015,341.1756766808833,5.443295,,,,3,,,,,,,7183289.5,6980034.0,7973510.5,7815776.0,5781322.5,6879083.5,
2507,341.26939721601525,8.449549,,,,,,,,,,,0,0,0,0,202041.2,289215.56,
1217,341.2694928297207,5.968365,,,,31,,,,,,,241900.56,288051.7,183950.16,55651.277,113225.234,180737.05,
2455,341.2695222373501,8.277157,,,,,,,,,,,521752.78,649214.9,789033.44,451294.38,0,0,
1544,341.26963557066944,6.8610806,,,,151,,,,,,,72372.3,80510.375,70282.58,99342.55,80380.96,120193.56,
2458,341.30585253629073,8.289033,,,,,,,,,,,125343.21,99610.48,87570.234,131076.48,67001.13,107688.086,
1773,341.3059586794703,7.4022613,,,,59,,,,,,,677439.25,556627.94,538802.5,1013156.7,896933.2,1102089.8,
1792,343.2852044360215,7.4313626,,,,,,,,,,,1196904.4,1100401.1,1120643.1,1232000.8,847242.75,1605477.0,
577,345.0979055363036,4.838285,,,,,,,,,,,0,2848.767,0,1101737.6,0,707909.44,
1973,351.1863028482833,7.67807,,,,0,,,,,,,5414541.5,4034362.5,4019168.0,6582176.0,6499237.5,6913411.5,
1332,351.2174958228825,6.207373,,,,,,,,,,,124092.7,734567.2,113996.12,169543.36,580229.0,738511.44,
1294,351.21761310741357,6.1402564,,,,,,,,,,,754789.2,666257.5,843533.5,813801.9,43374.645,399889.22,
2056,351.22065184032465,7.707305,,,,,,,,,,,174280.58,76205.52,792873.4,116956.484,0,0,
2481,351.2208351834704,8.354021,,,,,,,,,,,0,0,0,0,834746.25,543684.75,
1426,351.22088750033794,6.5191536,,,,,,,,,,,390215.12,0,121884.04,285519.75,0,0,
1717,351.2209750678902,7.339282,,,,,,,,,,,0,36137.305,3461.9922,0,1030520.7,163920.95,
1569,351.25412278318777,6.9491487,,,,,,,,,,,332348.22,242574.5,272806.4,263779.56,358407.4,211460.75,
1974,353.1832378717413,7.67807,,,,0,,,,,,,3406337.2,2535357.0,2517941.8,4190495.8,3963729.8,4251606.0,
1770,353.2002727458498,7.3992276,,,,,,,,,,,0,0,0,0,0,6240358.5,
1511,353.2003491664063,6.757683,,,,,,,,,,,1090244.4,0,0,1635086.4,0,0,
1884,353.20040871041937,7.563262,,,,,,,,,,,0,0,0,0,4337166.0,0,
1971,354.1866667136219,7.6772614,,,,0,,,,,,,630744.75,458758.75,451386.4,820104.25,747078.56,808553.56,
471,355.15494633568215,4.674086,,,,39,,,,,,,3.615349E7,3.7547044E7,4.0673396E7,4.117546E7,3.676359E7,3.879943E7,
365,355.1552229491467,4.5153384,,,,,,,,,,,47005.305,49915.5,114333.73,61603.758,54789.03,64758.22,
2020,355.15819050105307,7.6851883,,,,0,,,,,,,5201303.5,2823139.0,4130843.2,7210637.0,1.1809183E7,6680655.5,
1972,355.17962638570975,7.6772614,,,,0,,,,,,,483025.16,351436.84,352707.4,592503.5,541999.2,607954.5,
1191,355.2488657295442,5.8779607,,,,,,,,,,,92482.22,134648.44,106319.055,149861.06,163761.08,318152.28,
1639,355.2491232695733,7.1546326,,,,,,,,,,,0,0,0,0,241290.88,384592.72,
1923,355.3216231309569,7.652407,,,,0,,,,,,,4.2228096E7,3.1444234E7,3.0732324E7,5.8872228E7,5.5530056E7,6.379211E7,
2521,355.3216340146141,8.470197,,,,162,,,,,,,1883328.8,1297574.5,1163539.9,1746248.1,1477914.5,1562962.5,
