"","Filename","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-211-C3-a_Run146.mzML","NEG_D5-211-C3-b_Run149.mzML","NEG_D5-211-C3-c_Run152.mzML"
"26","55/302.1304mz/3.8min","955356.5","634986.25","1293005.6","0.0","0.0","0.0"
"27","56/324.1123mz/3.8min","2224620.2","1698226.6","3029360.2","0.0","0.0","0.0"
"28","57/217.1072mz/3.85min","77007.41","56348.49","150358.2","0.0","0.0","0.0"
"29","58/468.2438mz/3.85min","326846.06","266037.78","521222.72","0.0","0.0","0.0"
"30","59/449.2026mz/3.85min","0.0","0.0","0.0","670034.0","535135.6","751295.25"
"31","60/245.0858mz/3.85min","520364.78","465661.06","900811.2","0.0","0.0","0.0"
"32","61/433.2065mz/3.85min","140299.77","108370.22","256059.61","0.0","0.0","0.0"
"33","62/451.2171mz/3.85min","556432.06","477445.4","979511.1","0.0","0.0","0.0"
"34","63/473.1992mz/3.85min","2087157.5","1775188.2","3451053.8","0.0","0.0","0.0"
"35","64/300.1147mz/3.9min","959815.4","733447.1","1374672.9","0.0","0.0","0.0"
"36","65/322.0965mz/3.9min","789315.5","610660.44","1131831.0","0.0","0.0","0.0"
"37","66/203.0621mz/3.91min","159196.42","175056.88","221874.0","0.0","0.0","0.0"
"38","67/561.2514mz/4.0min","252184.88","131366.05","417414.56","0.0","0.0","0.0"
"39","68/222.1464mz/4.05min","555436.4","555364.0","540602.9","0.0","0.0","0.0"
"40","69/325.1255mz/4.24min","856377.1","824488.94","809217.3","0.0","0.0","0.0"
"41","70/233.0726mz/4.36min","430908.72","316282.84","681919.6","0.0","0.0","0.0"
"42","71/255.0544mz/4.36min","429370.25","324965.4","696547.7","0.0","0.0","0.0"
"43","72/266.1726mz/4.37min","88478.78","83416.31","90807.68","0.0","0.0","0.0"
"44","73/226.1801mz/4.37min","138396.81","117282.11","127039.375","0.0","0.0","0.0"
"45","75/236.162mz/4.45min","82167.91","66461.484","77752.49","0.0","0.0","0.0"
"46","77/689.2987mz/4.5min","553162.1","431136.62","874201.06","0.0","0.0","0.0"
"47","78/433.2067mz/4.54min","5378270.0","4720300.0","8173895.5","0.0","0.0","0.0"
"48","79/450.2335mz/4.54min","2713164.2","2280884.2","3885283.5","0.0","0.0","0.0"
"49","80/455.1886mz/4.54min","36426240.0","33078956.0","46258470.0","0.0","0.0","0.0"
"50","81/236.0805mz/4.54min","2251770.5","2062183.1","3239293.5","0.0","0.0","0.0"
"51","83/244.0667mz/4.55min","392515.88","343792.88","535368.5","0.0","0.0","0.0"
"52","84/469.109mz/4.69min","404024.0","341365.66","429135.84","0.0","0.0","0.0"
"53","85/211.9707mz/4.69min","3885960.8","4098365.8","4073209.0","0.0","0.0","0.0"
"54","87/229.9813mz/4.69min","8713632.0","9201769.0","9118387.0","0.0","0.0","0.0"
"55","88/231.9791mz/4.69min","8553489.0","9007000.0","8944106.0","0.0","0.0","0.0"
"56","89/232.9823mz/4.69min","706129.5","762901.06","750166.3","0.0","0.0","0.0"
"57","90/230.9845mz/4.69min","722326.3","755746.25","758790.56","0.0","0.0","0.0"
"58","91/227.9665mz/4.69min","0.0","0.0","0.0","2109242.0","2122199.0","2115998.0"
"59","93/297.9517mz/4.69min","0.0","0.0","0.0","465761.47","469806.03","461378.06"
"60","94/447.127mz/4.69min","489896.84","396407.16","514181.6","0.0","0.0","0.0"
"61","95/295.9537mz/4.69min","0.0","0.0","0.0","477768.56","478461.44","479640.5"
"62","96/247.0883mz/4.7min","456514.1","474250.84","599881.7","0.0","0.0","0.0"
"63","97/269.0701mz/4.71min","416761.0","436035.22","552757.1","0.0","0.0","0.0"
"64","98/568.2963mz/4.73min","768481.94","756033.0","653115.9","0.0","0.0","0.0"
"65","99/573.2517mz/4.73min","4522530.0","4588901.5","4186200.5","0.0","0.0","0.0"
"66","100/228.1959mz/4.82min","216914.27","135601.77","210690.34","0.0","0.0","0.0"
"67","101/250.1777mz/4.82min","560718.4","393789.3","574866.4","0.0","0.0","0.0"
"68","102/270.1464mz/4.85min","496937.72","353035.2","666895.4","0.0","0.0","0.0"
"69","104/448.2032mz/4.9min","95138.88","83090.31","121074.984","0.0","0.0","0.0"
"70","105/426.9677mz/5.06min","0.0","0.0","0.0","6153301.5","6078797.0","6342887.0"
"71","107/344.1301mz/5.23min","716908.6","616682.4","1003180.8","0.0","0.0","0.0"
"72","108/649.3063mz/5.23min","1071198.9","881551.06","1451975.6","0.0","0.0","0.0"
"73","109/666.333mz/5.23min","998123.44","802883.44","1186714.6","0.0","0.0","0.0"
"74","110/671.2884mz/5.24min","10904982.0","9207097.0","13314125.0","0.0","0.0","0.0"
"75","111/318.3mz/5.24min","2385896.0","2681978.2","2260510.0","0.0","0.0","0.0"
"76","113/203.062mz/5.28min","368459.94","289328.8","399944.6","0.0","0.0","0.0"
"77","114/298.2739mz/5.3min","593503.06","598996.5","555201.94","0.0","0.0","0.0"
"78","115/256.2998mz/5.42min","11307937.0","11312143.0","11063268.0","0.0","0.0","0.0"
"79","116/264.092mz/5.43min","458984.72","398626.7","472174.56","0.0","0.0","0.0"
"80","117/284.6053mz/5.43min","601384.6","552727.4","640882.44","0.0","0.0","0.0"
"81","118/448.2033mz/5.43min","7044495.5","6236443.5","7188043.0","0.0","0.0","0.0"
"82","119/470.1853mz/5.43min","12976840.0","11808889.0","13135237.0","0.0","0.0","0.0"
"83","120/917.3813mz/5.43min","682053.44","563541.94","722467.9","0.0","0.0","0.0"
"84","121/304.2997mz/5.46min","420237.8","1600779.4","781189.0","0.0","0.0","0.0"
"85","122/284.2946mz/5.48min","122752.555","143970.66","93965.07","0.0","0.0","0.0"
"86","123/302.3052mz/5.48min","4338535.0","4959930.0","3558313.5","0.0","0.0","0.0"
"87","124/303.3085mz/5.48min","842388.94","950029.44","679248.75","0.0","0.0","0.0"
"88","126/322.2713mz/5.58min","458712.03","531342.1","355391.0","0.0","0.0","0.0"
"89","127/437.193mz/5.58min","2009082.9","2349523.8","2140853.8","0.0","0.0","0.0"
"90","128/300.2896mz/5.58min","23287200.0","25048578.0","17675370.0","0.0","0.0","0.0"
"91","129/344.3157mz/5.61min","1565503.1","1719950.9","1235153.4","0.0","0.0","0.0"
"92","130/195.1016mz/5.61min","763165.75","753661.0","792258.3","0.0","0.0","0.0"
"93","132/347.3347mz/5.65min","972210.75","1045634.9","693086.06","0.0","0.0","0.0"
"94","133/346.3313mz/5.66min","4567720.0","4998122.5","4014102.8","0.0","0.0","0.0"
"95","134/105.0335mz/5.68min","1846915.0","2467678.5","2597630.5","0.0","0.0","0.0"
"96","135/118.0651mz/5.68min","832281.06","1088992.5","1140044.9","0.0","0.0","0.0"
"97","136/225.091mz/5.68min","1899133.2","2506728.2","2575933.2","0.0","0.0","0.0"
"98","137/279.0991mz/5.68min","15139993.0","19929360.0","20734506.0","0.0","0.0","0.0"
"99","138/320.1255mz/5.68min","1905326.9","2570896.2","2744408.2","0.0","0.0","0.0"
"100","139/535.2088mz/5.68min","541581.44","869413.3","919714.56","0.0","0.0","0.0"
