"","FC","log2(FC)","raw.pval","-log10(p)"
"535/377.3199mz/8.82min",0.036724,-4.7672,1.426e-07,6.8459
"486/391.2839mz/8.38min",0.038092,-4.7144,1.4929e-07,6.826
"588/395.3306mz/8.97min",0.036853,-4.7621,1.8262e-07,6.7385
"37/120.0445mz/2.83min",0.036505,-4.7757,1.8306e-07,6.7374
"118/448.2033mz/5.43min",0.036448,-4.778,1.9393e-07,6.7124
"753/104.0302mz/10.49min",0.036415,-4.7793,2.041e-07,6.6902
"127/437.193mz/5.58min",0.036979,-4.7572,2.1763e-07,6.6623
"285/377.3202mz/7.47min",0.036494,-4.7762,2.3668e-07,6.6258
"419/352.3391mz/7.88min",0.037178,-4.7494,2.459e-07,6.6092
"687/113.9636mz/10.33min",0.037592,-4.7334,2.8778e-07,6.5409
"431/579.2631mz/7.9min",0.03727,-4.7459,2.9457e-07,6.5308
"412/378.2088mz/7.88min",0.036318,-4.7832,3.0042e-07,6.5223
"206/433.19mz/6.37min",0.036018,-4.7951,3.0073e-07,6.5218
"143/377.1662mz/5.72min",0.036028,-4.7947,3.1241e-07,6.5053
"111/318.3mz/5.24min",0.0369,-4.7602,3.2952e-07,6.4821
"98/568.2963mz/4.73min",0.035879,-4.8007,3.5225e-07,6.4532
"728/115.964mz/10.38min",0.036367,-4.7812,4.8936e-07,6.3104
"411/283.2631mz/7.88min",0.035634,-4.8106,4.9886e-07,6.302
"325/579.2632mz/7.75min",0.036569,-4.7732,6.2122e-07,6.2068
"334/393.2195mz/7.77min",0.035116,-4.8317,7.2494e-07,6.1397
"189/313.2347mz/6.19min",0.037008,-4.756,7.3859e-07,6.1316
"298/481.292mz/7.57min",0.036523,-4.7751,7.4825e-07,6.126
"133/346.3313mz/5.66min",0.035361,-4.8217,7.9132e-07,6.1016
"207/275.083mz/6.38min",0.034965,-4.838,8.1788e-07,6.0873
"201/255.243mz/6.3min",0.034819,-4.844,8.9007e-07,6.0506
"166/359.2401mz/6.0min",0.034764,-4.8463,9.2523e-07,6.0338
"651/738.5038mz/10.22min",0.035544,-4.8142,9.7664e-07,6.0103
"617/613.4225mz/9.62min",0.034725,-4.8479,1.014e-06,5.9939
"326/421.1559mz/7.75min",0.035829,-4.8027,1.0335e-06,5.9857
"160/328.3208mz/5.99min",0.03465,-4.851,1.0835e-06,5.9652
"241/478.2924mz/7.17min",0.034563,-4.8546,1.1177e-06,5.9517
"692/141.9585mz/10.33min",0.036429,-4.7788,1.1633e-06,5.9343
"688/110.5217mz/10.34min",0.035811,-4.8035,1.2087e-06,5.9177
"283/481.2922mz/7.46min",0.034263,-4.8672,1.4269e-06,5.8456
"490/393.2971mz/8.39min",0.035601,-4.8119,1.5322e-06,5.8147
"680/169.9772mz/10.33min",0.034118,-4.8733,1.7134e-06,5.7661
"152/631.3266mz/5.88min",0.033714,-4.8905,1.9479e-06,5.7104
"420/782.5661mz/7.88min",0.036232,-4.7866,2.0684e-06,5.6844
"595/851.7098mz/8.97min",0.03387,-4.8839,2.1347e-06,5.6707
"196/401.287mz/6.24min",0.0356,-4.812,2.157e-06,5.6661
"29/217.1047mz/2.24min",0.036425,-4.7789,2.3282e-06,5.633
"291/579.2633mz/7.54min",0.03616,-4.7895,2.6441e-06,5.5777
"691/109.0224mz/10.34min",0.03612,-4.7911,3.0696e-06,5.5129
"142/887.3878mz/5.68min",0.03402,-4.8775,3.0708e-06,5.5127
"123/302.3052mz/5.48min",0.033109,-4.9166,3.8763e-06,5.4116
"136/225.091mz/5.68min",0.03254,-4.9416,3.9449e-06,5.404
"135/118.0651mz/5.68min",0.032523,-4.9424,4.0723e-06,5.3902
"679/163.9905mz/10.33min",0.032454,-4.9455,4.0845e-06,5.3889
"124/303.3085mz/5.48min",0.032875,-4.9268,4.1268e-06,5.3844
"129/344.3157mz/5.61min",0.032686,-4.9352,4.1537e-06,5.3816
"137/279.0991mz/5.68min",0.032456,-4.9454,4.18e-06,5.3788
"163/359.1532mz/5.99min",0.032383,-4.9486,4.2639e-06,5.3702
"220/577.3609mz/6.86min",0.032367,-4.9493,4.3984e-06,5.3567
"418/351.2504mz/7.88min",0.032441,-4.946,4.5087e-06,5.3459
"80/455.1886mz/4.54min",0.034183,-4.8706,4.5911e-06,5.3381
"168/372.347mz/6.04min",0.032527,-4.9422,4.8251e-06,5.3165
"493/312.3258mz/8.43min",0.034045,-4.8764,5.279e-06,5.2775
"154/330.3364mz/5.89min",0.032118,-4.9605,5.4521e-06,5.2634
"134/105.0335mz/5.68min",0.031964,-4.9674,5.4651e-06,5.2624
"128/300.2896mz/5.58min",0.032032,-4.9643,5.4752e-06,5.2616
"162/337.1712mz/5.99min",0.031803,-4.9747,5.7273e-06,5.242
"110/671.2884mz/5.24min",0.032951,-4.9235,5.7538e-06,5.24
"141/211.0754mz/5.68min",0.031534,-4.9869,6.7192e-06,5.1727
"138/320.1255mz/5.68min",0.031567,-4.9855,6.7553e-06,5.1704
"470/338.3415mz/8.35min",0.032514,-4.9428,6.8727e-06,5.1629
"674/213.9827mz/10.32min",0.031409,-4.9927,6.9434e-06,5.1584
"660/158.9641mz/10.23min",0.034948,-4.8387,6.9754e-06,5.1564
"109/666.333mz/5.23min",0.032147,-4.9592,7.0847e-06,5.1497
"257/237.2213mz/7.37min",0.032123,-4.9603,7.1072e-06,5.1483
"276/255.2318mz/7.38min",0.032311,-4.9518,7.1665e-06,5.1447
"260/350.1775mz/7.37min",0.031351,-4.9954,7.3107e-06,5.136
"182/372.1202mz/6.11min",0.033434,-4.9025,7.6041e-06,5.119
"566/378.3234mz/8.96min",0.031155,-5.0044,7.9588e-06,5.0992
"181/371.117mz/6.11min",0.03343,-4.9027,8.0362e-06,5.0949
"345/80.9479mz/7.77min",0.030885,-5.017,8.8388e-06,5.0536
"527/546.4303mz/8.71min",0.032244,-4.9548,9.1282e-06,5.0396
"132/347.3347mz/5.65min",0.030585,-5.0311,1.0573e-05,4.9758
"644/589.4798mz/10.2min",0.030165,-5.051,1.2604e-05,4.8995
"185/412.1433mz/6.11min",0.031345,-4.9956,1.5031e-05,4.823
"81/236.0805mz/4.54min",0.032661,-4.9363,1.6185e-05,4.7909
"107/344.1301mz/5.23min",0.03157,-4.9853,1.8294e-05,4.7377
"202/220.1122mz/6.31min",0.029086,-5.1035,1.8445e-05,4.7341
"108/649.3063mz/5.23min",0.030974,-5.0128,1.8563e-05,4.7313
"193/357.2608mz/6.22min",0.029321,-5.0919,2.0307e-05,4.6924
"677/174.9533mz/10.33min",0.033301,-4.9083,2.0581e-05,4.6865
"317/408.3081mz/7.7min",0.029698,-5.0735,2.2609e-05,4.6457
"173/147.0805mz/6.1min",0.03186,-4.9721,2.4076e-05,4.6184
"176/349.135mz/6.1min",0.031995,-4.966,2.4737e-05,4.6067
"357/408.3082mz/7.77min",0.028729,-5.1214,2.4977e-05,4.6025
"79/450.2335mz/4.54min",0.03073,-5.0242,2.5073e-05,4.6008
"179/255.5845mz/6.1min",0.030703,-5.0255,2.5397e-05,4.5952
"172/119.0856mz/6.1min",0.031633,-4.9824,2.7269e-05,4.5643
"362/250.1777mz/7.78min",0.028364,-5.1398,2.964e-05,4.5281
"174/165.0911mz/6.1min",0.031498,-4.9886,3.0376e-05,4.5175
"56/324.1123mz/3.8min",0.029222,-5.0968,3.0626e-05,4.5139
"78/433.2067mz/4.54min",0.030903,-5.0161,3.1442e-05,4.5025
"630/743.6156mz/10.04min",0.031721,-4.9784,3.32e-05,4.4789
"355/228.1958mz/7.77min",0.028161,-5.1501,3.3764e-05,4.4715
"623/226.9514mz/9.94min",0.027321,-5.1939,3.3987e-05,4.4687
"180/219.057mz/6.11min",0.030684,-5.0264,3.5532e-05,4.4494
"65/322.0965mz/3.9min",0.028854,-5.1151,3.983e-05,4.3998
"376/213.9829mz/7.87min",0.027808,-5.1684,3.9943e-05,4.3986
"197/445.3131mz/6.25min",0.030659,-5.0275,4.1344e-05,4.3836
"64/300.1147mz/3.9min",0.028599,-5.1279,4.2141e-05,4.3753
"183/719.245mz/6.11min",0.02962,-5.0773,4.4226e-05,4.3543
"616/587.4644mz/9.62min",0.027265,-5.1968,5.2981e-05,4.2759
"452/851.7097mz/8.22min",0.027419,-5.1887,5.405e-05,4.2672
"287/365.266mz/7.51min",0.026327,-5.2473,5.4242e-05,4.2657
"607/823.6788mz/8.98min",0.025677,-5.2834,5.7694e-05,4.2389
"628/771.6468mz/10.03min",0.030644,-5.0282,5.9243e-05,4.2274
"646/216.9227mz/10.2min",0.027045,-5.2085,6.1302e-05,4.2125
"63/473.1992mz/3.85min",0.029037,-5.1059,6.2985e-05,4.2008
"55/302.1304mz/3.8min",0.026345,-5.2463,6.3498e-05,4.1972
"539/378.3233mz/8.82min",0.030488,-5.0356,7.1303e-05,4.1469
"512/213.9829mz/8.58min",0.028558,-5.13,7.2743e-05,4.1382
"519/366.3727mz/8.67min",0.030585,-5.031,8.2597e-05,4.083
"665/226.9514mz/10.23min",0.02903,-5.1063,0.00013463,3.8709
"301/131.5336mz/7.61min",0.020991,-5.5741,0.00019269,3.7151
"442/690.5064mz/8.21min",0.025224,-5.309,0.00021615,3.6652
"177/697.2629mz/6.1min",0.02478,-5.3347,0.00022102,3.6556
"639/144.9822mz/10.18min",0.020321,-5.6209,0.00024897,3.6039
"653/716.5218mz/10.22min",0.019574,-5.6749,0.00025937,3.5861
"637/146.9803mz/10.17min",0.023581,-5.4062,0.00053888,3.2685
"771/169.9773mz/10.81min",0.018475,-5.7583,0.00083893,3.0763
"428/752.5197mz/7.9min",0.013284,-6.2341,0.0033415,2.4761
"619/879.7408mz/9.63min",0.052592,-4.249,0.0078365,2.1059
"579/827.7096mz/8.96min",0.051544,-4.278,0.0080784,2.0927
