CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3474	3491	1	0.9332	-0.015
3279	3474	1	0.9069	-0.000
3279	3491	1	0.8346	-0.015
1720	3554	2	0.8398	-42.119
3498	3739	2	0.8536	-84.093
1472	3336	2	0.8039	-84.130
1736	3500	2	0.8072	-84.130
3205	3748	2	0.77	-108.130
1736	3554	2	0.8464	-98.145
3336	3739	2	0.8896	-112.125
1472	3205	2	0.8161	-108.130
1736	3592	2	0.8208	-112.161
3336	3498	2	0.9263	-28.031
1472	3554	2	0.826	-82.151
3061	3463	2	0.7706	-194.092
1472	1720	2	0.9031	-40.031
3336	3463	2	0.8247	-40.031
3500	3554	2	0.8647	-14.015
3406	3592	2	0.8658	-4.031
1472	3739	2	0.8529	-196.255
3205	3336	2	0.8878	24.000
1472	3592	2	0.7709	-96.167
3205	3498	2	0.8521	-4.031
1720	3500	2	0.7945	-28.104
3406	3554	2	0.794	9.985
3500	3592	2	0.9313	-28.031
1736	3406	2	0.8661	-108.130
3498	3592	2	0.7772	15.995
3205	3406	2	0.7807	15.995
3554	3592	2	0.9279	-14.016
1720	3592	2	0.814	-56.135
3205	3739	2	0.8739	-88.125
3406	3500	2	0.8625	24.000
60	128	3	0.9896	-0.000
1890	3842	4	0.8583	-30.010
486	514	4	0.8929	15.995
2974	3842	4	0.7828	12.037
2758	3904	4	0.8795	2.016
1215	3053	4	0.9015	-84.129
1291	2074	4	0.8184	-130.099
1886	2506	4	0.8635	-106.115
514	1581	4	0.8964	-108.130
1777	2074	4	0.8191	15.995
2834	3334	4	0.7961	-154.100
1215	3334	4	0.837	-68.136
514	2275	4	0.7709	-98.145
1888	2758	4	0.8185	-52.104
486	1777	4	0.8515	-68.135
3231	3429	4	0.9412	-28.031
3496	3551	4	0.8347	-14.015
2407	2758	4	0.9826	0.000
3407	3506	4	0.9603	-2.016
3464	3589	4	0.8471	-42.047
1886	2074	4	0.9057	24.000
3407	3464	4	0.8341	38.015
2407	3824	4	0.9413	-156.248
3506	3551	4	0.9562	12.000
3429	3493	4	0.9121	-14.016
1357	1482	4	0.8959	24.000
3407	3551	4	0.9387	9.984
1886	1888	4	0.7703	-56.026
3188	3417	4	0.9298	-28.032
3841	3842	4	0.8906	82.151
1777	2244	4	0.7668	-28.031
472	1421	4	0.8182	-68.135
3496	3589	4	0.8326	-28.031
1477	3493	4	0.9057	-112.162
2953	2975	4	0.7707	0.057
1141	1309	4	0.9457	24.000
3548	3719	4	0.8319	262.231
1749	3551	4	0.7969	-98.146
1291	1357	4	0.8203	-0.000
3506	3589	4	0.9576	-2.016
2985	3306	4	0.7754	-28.036
942	3506	4	0.9123	-264.245
2407	3719	4	0.8185	105.982
3464	3496	4	0.9371	-14.016
1215	3429	4	0.8137	-82.151
514	1777	4	0.8219	-84.130
1215	1477	4	0.7958	15.995
1477	3429	4	0.8828	-98.146
3884	3907	4	0.8654	-2.016
942	3551	4	0.9199	-252.245
2953	3783	4	0.7938	-84.130
3182	3306	4	0.7643	-2.013
1227	1309	4	0.8861	24.000
1890	2985	4	0.9778	-84.130
3231	3493	4	0.9067	-42.047
1477	3209	4	0.8796	-108.130
1718	3407	4	0.7919	-52.104
1581	1777	4	0.8962	24.000
3306	3842	4	0.8083	82.156
942	3188	4	0.7647	-84.130
992	1215	4	0.8805	15.994
1888	3904	4	0.7958	-50.088
1749	3407	4	0.8227	-108.130
942	3407	4	0.9044	-262.230
1482	1554	4	0.8924	-26.016
1316	1357	4	0.811	-0.067
3334	3493	4	0.9664	-28.031
1888	2407	4	0.8186	-52.104
2407	3548	4	0.9393	-156.248
1718	3462	4	0.9103	-84.131
1749	3506	4	0.8217	-110.146
1291	1413	4	0.8535	24.000
2985	3842	4	0.8595	54.120
486	1581	4	0.8793	-92.135
486	2275	4	0.776	-82.151
472	1309	4	0.8967	-68.135
1477	3334	4	0.9031	-84.131
1777	1876	4	0.7956	-43.990
3231	3334	4	0.9087	-14.016
1215	3493	4	0.8359	-96.167
2953	3188	4	0.9061	24.000
3719	3783	4	0.8372	24.000
3407	3496	4	0.8344	24.000
3209	3334	4	0.9023	23.999
3464	3506	4	0.8317	-40.031
1211	1213	4	0.766	-21.982
2971	3907	4	0.9096	-16.031
2138	2971	4	0.8047	-38.088
1227	1421	4	0.9401	24.000
3496	3506	4	0.8267	-26.015
3382	3539	4	0.8418	-142.098
2758	3824	4	0.9475	-156.249
3209	3231	4	0.8493	38.015
3209	3429	4	0.8532	9.984
3306	3311	4	0.8121	18.007
3209	3746	4	0.7742	-108.130
2971	2974	4	0.8898	0.036
1291	1581	4	0.8905	-170.094
2758	3548	4	0.9344	-156.248
3188	3539	4	0.7683	-184.109
1211	1215	4	0.8879	-17.026
1477	1718	4	0.9113	-40.031
3306	3841	4	0.7641	0.005
3464	3551	4	0.8705	-28.031
2953	3407	4	0.8171	-154.100
992	3053	4	0.8109	-68.135
1291	1316	4	0.9385	0.067
1357	1554	4	0.9241	-2.016
2834	3053	4	0.8357	-170.093
1581	2407	4	0.7688	-92.135
2758	3719	4	0.8187	105.982
1291	2506	4	0.8575	-260.214
2074	2138	4	0.7769	-56.026
942	3589	4	0.9239	-266.261
1718	3506	4	0.7649	-54.120
486	992	4	0.7952	-64.111
1581	2275	4	0.8194	9.985
1581	2074	4	0.7806	39.995
2974	2985	4	0.8147	-42.083
1888	2506	4	0.7793	-50.089
2407	3904	4	0.8912	2.016
2953	3719	4	0.8076	-108.130
942	3417	4	0.8231	-112.162
942	2953	4	0.8111	-108.130
2985	3841	4	0.9664	-28.031
1777	2275	4	0.8144	-14.015
1215	3231	4	0.826	-54.120
2953	3417	4	0.9467	-4.032
1421	3841	4	0.8404	7.928
1501	1581	4	0.772	-168.079
2985	3907	4	0.8276	26.016
1888	2138	4	0.8569	24.000
