"","PC1","PC2","PC3","PC4","PC5","PC6"
"805/198.0762mz/2.0min",0.014241,0.024236,-0.036679,0.010862,0.0085201,0.38601
"819/265.1183mz/2.01min",0.0015713,-0.0060707,-0.0064021,-0.0039224,-0.011137,-0.32449
"821/228.0866mz/2.01min",0.00093986,-0.010032,0.0086197,-0.0017601,0.0018455,0.094866
"822/195.1491mz/2.01min",-0.034994,-0.00098577,-0.054028,0.061666,-0.069094,0.67103
"823/169.0972mz/2.02min",-0.0058227,0.0038765,0.00060499,-0.016166,0.0096389,-0.37706
"824/200.0918mz/2.02min",-0.010402,0.0073162,-0.022746,0.015332,-0.019974,0.012892
"826/246.0972mz/2.02min",-0.0061313,0.0040714,-0.0057658,-0.00061774,-0.0053302,-0.0064381
"827/142.0863mz/2.02min",0.022805,0.0063805,0.042634,-0.035258,-0.0030637,-0.0040669
"828/311.1237mz/2.02min",0.00045394,-0.0020214,0.00085541,-0.00017388,-0.0011576,0.0026914
"830/182.0786mz/2.02min",0.022003,0.0026434,0.023086,-0.010774,0.002123,0.0058884
"833/262.1648mz/2.02min",0.055913,-0.017621,0.014554,0.0032309,-0.015302,0.00019409
"834/100.0756mz/2.03min",0.01998,0.003775,0.01715,-0.015452,-0.0032515,0.0084891
"835/160.0968mz/2.03min",0.022441,0.001414,0.013561,-0.028623,-0.018303,-0.01325
"836/300.1552mz/2.05min",-0.016435,-0.017763,-3.931e-05,-0.019111,-0.002935,0.00051829
"837/137.0458mz/2.03min",-0.0075345,0.0069078,0.014008,-0.0082537,-0.0093547,0.0035523
"838/218.0811mz/2.04min",-0.0012448,0.0012417,0.00094805,-0.0016216,-0.011146,0.002407
"841/236.0917mz/2.04min",0.0014363,-0.0012069,-0.0029327,-0.0016127,-0.0097861,-0.011382
"850/329.1342mz/2.06min",0.012141,0.012107,0.019281,0.014342,0.0084442,-0.0043786
"852/220.0968mz/2.06min",0.0012117,-0.00018095,0.0015699,-0.0060667,-0.0017494,-0.010879
"855/189.1233mz/2.06min",-0.0024508,-0.0033606,0.013158,-0.011634,-0.0013165,0.011918
"856/203.139mz/2.06min",0.0018868,-0.011537,0.0029111,-0.0025234,-0.0065664,0.008868
"857/199.1077mz/2.06min",-0.0066854,-0.0094003,0.0018609,0.0040175,-0.0042501,-0.00019776
"861/188.0376mz/2.07min",-0.019201,0.042596,-0.026489,-0.0065596,0.00030723,-0.0095097
"866/215.139mz/2.07min",0.0086676,-0.0040803,0.0091539,-0.0067205,-0.0015471,0.012502
"867/227.1389mz/2.06min",0.0014588,-0.0076188,0.023679,-0.031273,-0.006036,0.0062574
"871/310.1394mz/2.07min",0.013837,-0.010708,0.025566,0.013167,-0.059818,-0.0034203
"872/230.1386mz/2.06min",0.041982,0.002584,0.0080528,-0.0031271,-0.044914,-0.0048244
"876/247.1288mz/2.08min",0.0052675,-0.0061535,0.034442,-0.00022385,-0.014766,0.0039587
"884/295.1288mz/2.12min",0.0019063,-0.0030511,0.011555,-0.0077028,0.0053012,-0.0044213
"885/206.0422mz/2.08min",-0.0009223,0.0050331,-0.0096645,0.0052684,0.003073,0.010471
"889/201.087mz/2.08min",0.0016355,0.009164,-0.0077669,-0.0017417,-0.0071371,-0.017204
"891/184.0603mz/2.09min",-0.0026914,0.0060041,-0.006296,-0.0054165,-0.010411,-0.011971
"892/185.0637mz/2.09min",-0.0029219,0.018686,-0.0022223,0.00059927,0.0045547,-0.0036663
"893/192.0633mz/2.08min",-0.036495,-0.017149,-0.0232,0.016185,-0.0052806,-0.0019706
"899/226.071mz/2.09min",0.0028363,0.0059484,-0.0018665,0.0020091,-0.017644,-0.0012588
"900/153.0742mz/2.1min",-0.029881,-0.0042082,-0.019488,0.015716,-0.016496,-0.002212
"901/152.0706mz/2.09min",-0.017136,0.0058092,-0.0073067,-0.0046332,-0.002803,0.0052561
"902/217.0818mz/2.12min",0.055852,-0.020359,0.07251,-0.010247,-0.063461,0.0028893
"903/231.1338mz/2.11min",0.012513,-0.030869,0.02637,-0.018841,0.022259,0.0060707
"906/222.0797mz/2.1min",-0.0041244,0.014256,-0.00096073,-0.0015356,-0.0028353,0.0087302
"907/229.1546mz/2.06min",0.003251,0.016445,-0.0061591,-0.0066428,-0.0043359,0.0033065
"908/233.1131mz/2.1min",0.029464,0.0044164,0.021154,0.01419,-0.0075842,0.0048295
"909/255.0964mz/2.13min",0.022003,0.0090163,0.019984,-0.020376,-0.013884,-0.0048844
"910/282.1195mz/2.03min",0.0307,-0.0033117,0.013273,0.0021606,-0.029629,0.0083237
"911/220.0601mz/2.11min",0.0025906,0.0078641,-0.0024353,-0.008453,-0.012528,0.010542
"918/146.1176mz/2.12min",-0.028483,0.027452,-0.0041805,-0.025907,0.024193,-0.0023265
"919/226.1185mz/2.12min",-0.023758,0.0037612,-0.024332,0.0023403,-0.0028942,-0.0039626
"923/244.1907mz/2.12min",0.0025472,-0.007762,-0.0039206,-0.0039694,0.005563,-0.0049256
"926/331.1863mz/2.12min",-0.010829,-0.017904,0.013168,-0.012868,-0.0055924,-0.0014798
"927/233.1498mz/2.12min",0.0048483,-0.0043474,0.025621,-0.00056177,-0.018657,0.0030976
"928/216.0865mz/2.12min",-0.010585,-0.015607,0.0039422,-0.0056484,-0.0092187,0.0085496
"929/262.1186mz/2.13min",-0.02994,0.0062056,-0.011397,-0.021996,0.020693,-0.0004029
"930/370.1602mz/2.13min",-0.0029525,-0.0049869,-0.024384,-0.018201,-0.027099,-0.010316
"931/243.1338mz/2.13min",0.0075957,-0.0057168,0.020565,-0.0027426,-0.0050862,-0.0070112
"934/149.0709mz/2.13min",-0.0075057,-0.0031991,0.0052322,-0.028118,0.012033,-0.0093255
"938/254.1862mz/2.14min",0.00014596,0.010298,0.022687,-0.043716,-0.0077604,0.0028234
"940/261.1444mz/2.13min",0.0025469,-0.0044173,0.020317,-0.0032623,-0.0064938,-0.0036788
"943/179.0814mz/2.17min",-0.0048862,0.0050217,0.031926,-0.023645,-0.0015622,-0.00039582
"945/254.1386mz/2.14min",0.032983,-0.0011608,-0.00071244,-0.010227,-0.0018028,0.018417
"946/281.1133mz/2.19min",0.0035401,-0.036334,0.013132,0.0076904,-0.043377,-0.0054365
"947/214.0711mz/2.14min",-0.013282,-0.0053002,0.0046833,-0.031788,0.034954,-0.0014906
"949/257.1132mz/2.15min",-0.0047262,0.013324,-0.0023629,0.0020727,-0.011378,0.0053618
