"","FC","log2(FC)","raw.pval","-log10(p)"
"2613/238.1073mz/3.4min",0.3076,-1.7009,0.014171,1.8486
"1875/283.137mz/2.73min",11.287,3.4966,0.014767,1.8307
"7232/806.5619mz/7.94min",0.3719,-1.427,0.014977,1.8246
"3108/195.1855mz/4.07min",0.43803,-1.1909,0.015625,1.8062
"4373/647.4493mz/5.34min",0.29079,-1.7819,0.015984,1.7963
"5500/646.4142mz/6.21min",7.6094,2.9278,0.016163,1.7915
"6341/425.3049mz/7.03min",0.30737,-1.702,0.016206,1.7903
"5713/576.3173mz/6.38min",0.31758,-1.6548,0.01676,1.7757
"3395/561.3181mz/4.38min",0.3547,-1.4953,0.017447,1.7583
"7228/807.5668mz/7.92min",0.31188,-1.681,0.017743,1.751
"5492/624.4324mz/6.21min",8.1393,3.0249,0.01925,1.7156
"6115/669.491mz/6.74min",11.197,3.4851,0.019399,1.7122
"4789/297.2424mz/5.65min",0.3326,-1.5881,0.019454,1.711
"4715/524.2267mz/5.58min",23.154,4.5332,0.019506,1.7098
"2739/280.2383mz/3.59min",0.14255,-2.8105,0.019797,1.7034
"6801/425.3044mz/7.6min",0.40874,-1.2908,0.020027,1.6984
"5497/625.4359mz/6.21min",8.9074,3.155,0.020972,1.6784
"2753/877.4164mz/3.59min",16.95,4.0832,0.021182,1.674
"3935/571.2646mz/4.94min",12.587,3.6538,0.021348,1.6706
"6114/652.4642mz/6.74min",9.3546,3.2257,0.022235,1.653
"5872/277.2162mz/6.52min",0.35742,-1.4843,0.023172,1.635
"1693/268.1179mz/2.58min",2.3387,1.2257,0.023373,1.6313
"4993/1150.6642mz/5.81min",7.5972,2.9255,0.023604,1.627
"4787/279.2318mz/5.65min",0.31979,-1.6448,0.024063,1.6187
"5233/632.3989mz/5.99min",2.9478,1.5596,0.024603,1.609
"5946/655.475mz/6.57min",3.2797,1.7136,0.025006,1.602
"2199/291.1007mz/2.96min",0.28351,-1.8185,0.025878,1.5871
"1373/152.0706mz/2.42min",0.44946,-1.1537,0.025939,1.5861
"2266/180.0655mz/3.02min",0.45518,-1.1355,0.026237,1.5811
"2806/362.1233mz/3.64min",4.6918,2.2302,0.026587,1.5753
"2462/257.1032mz/3.22min",7.891,2.9802,0.026781,1.5722
"3131/245.0444mz/4.11min",5.8235,2.5419,0.027146,1.5663
"3052/333.1473mz/3.99min",0.24512,-2.0285,0.027188,1.5656
"6118/297.2423mz/6.75min",0.43919,-1.1871,0.027415,1.562
"5095/427.3205mz/5.9min",0.36224,-1.465,0.027833,1.5554
"4791/298.2458mz/5.65min",0.30751,-1.7013,0.027897,1.5544
"1923/266.1022mz/2.75min",0.31435,-1.6696,0.028036,1.5523
"1460/266.0658mz/2.47min",0.24038,-2.0566,0.028262,1.5488
"4790/280.2352mz/5.65min",0.30765,-1.7007,0.028606,1.5435
"4983/557.2756mz/5.81min",8.1111,3.0199,0.029437,1.5311
"2693/464.2025mz/3.5min",13.76,3.7824,0.032201,1.4921
"2924/354.1183mz/3.78min",6.9915,2.8056,0.032551,1.4874
"5945/638.4484mz/6.57min",3.2357,1.6941,0.032725,1.4851
"4069/423.1801mz/5.08min",18.14,4.1811,0.032768,1.4845
"2292/269.1859mz/3.05min",0.23612,-2.0824,0.032784,1.4843
"6975/425.3046mz/7.69min",0.30546,-1.7109,0.033331,1.4772
"6936/393.3156mz/7.65min",0.35089,-1.5109,0.034648,1.4603
"7155/393.3151mz/7.86min",0.48057,-1.0572,0.034887,1.4573
"1572/263.1027mz/2.54min",2.403,1.2648,0.035456,1.4503
"1970/359.2175mz/2.79min",0.33707,-1.5689,0.036228,1.441
"5943/660.4304mz/6.57min",2.8972,1.5347,0.036592,1.4366
"5582/934.585mz/6.25min",5.7715,2.5289,0.036774,1.4345
"2821/670.3278mz/3.68min",3.8585,1.948,0.037551,1.4254
"3134/263.0549mz/4.11min",7.2512,2.8582,0.038291,1.4169
"6976/409.31mz/7.66min",0.37597,-1.4113,0.038409,1.4156
"7835/653.4748mz/8.87min",0.1444,-2.7918,0.038672,1.4126
"2560/162.0549mz/3.34min",0.21228,-2.236,0.039585,1.4025
"2311/371.2174mz/3.07min",0.44379,-1.172,0.04004,1.3975
"1288/202.1072mz/2.37min",2.2559,1.1737,0.040263,1.3951
"837/137.0458mz/2.03min",0.38146,-1.3904,0.041266,1.3844
"3357/275.055mz/4.34min",5.8038,2.537,0.041949,1.3773
"3031/451.2338mz/3.96min",0.10431,-3.261,0.042032,1.3764
"6989/411.3256mz/7.72min",0.48248,-1.0515,0.04295,1.367
"1372/218.1387mz/2.41min",4.0351,2.0126,0.043195,1.3646
"7036/430.331mz/7.8min",0.47538,-1.0728,0.043498,1.3615
"7180/557.1737mz/7.87min",2.8694,1.5207,0.044073,1.3558
"6605/355.2842mz/7.3min",0.43744,-1.1928,0.044469,1.3519
"2097/397.1603mz/2.87min",4.6958,2.2314,0.044582,1.3508
"5241/628.4466mz/6.0min",3.744,1.9046,0.04559,1.3411
"4555/814.5644mz/5.47min",11.867,3.5689,0.045655,1.3405
"4786/261.2212mz/5.65min",0.28482,-1.8119,0.045659,1.3405
"6613/425.3048mz/7.31min",0.33881,-1.5615,0.047424,1.324
"5239/627.4435mz/6.0min",3.6527,1.869,0.04756,1.3228
"5053/525.3785mz/5.85min",0.25923,-1.9477,0.048032,1.3185
"1465/262.1284mz/2.48min",0.37175,-1.4276,0.049039,1.3095
"3445/527.2653mz/4.46min",10.999,3.4593,0.049347,1.3067
"1964/295.1287mz/2.79min",3.8998,1.9634,0.04946,1.3057
"7749/666.5303mz/8.6min",0.21197,-2.2381,0.049667,1.3039
"7179/554.1756mz/7.87min",2.8106,1.4909,0.049798,1.3028
