Filename,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML,POS_TJGIp10_1_Run22.mzML,POS_TJGIp10_2_Run132.mzML,POS_TJGIp10_3_Run209.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
459/285.1307mz/3.36min,1314347.8,1620793.2,1560354.9,2585891.0,2735966.0,2064052.6
461/440.3116mz/3.38min,185736.1,142265.66,59036.23,31432.281,0.0,0.0
464/265.1413mz/3.4min,98382.516,150580.12,169865.3,96603.01,119078.35,118443.445
467/462.6739mz/3.42min,337960.47,808599.4,808913.0,520519.72,842122.7,733781.0
468/946.323mz/3.43min,300704.25,317430.75,307142.47,419034.06,395655.2,297740.03
472/125.0961mz/3.45min,160574.69,172326.6,177306.0,205677.6,291180.0,231637.95
473/155.0598mz/3.45min,205837.4,291792.44,279278.25,115339.35,397182.03,374370.5
474/105.0699mz/3.45min,334054.03,554116.75,562311.5,516582.56,576565.3,558283.5
475/164.1071mz/3.45min,1218127.2,1857517.8,1914666.8,1729379.8,1897722.1,1848241.0
476/273.1671mz/3.45min,668929.5,544900.06,427806.4,820005.8,499252.34,428298.38
477/267.1567mz/3.48min,239041.02,161550.77,187829.42,205488.28,355302.25,162759.34
478/230.1176mz/3.46min,352051.84,321131.3,282917.1,293291.7,255649.61,247620.78
480/228.2322mz/3.46min,256864.25,0.0,0.0,218189.02,3832.3975,0.0
482/207.0629mz/3.49min,171686.88,809820.1,883909.2,326997.0,824746.5,823801.3
483/185.0809mz/3.48min,1139599.5,1223288.6,1182665.6,1531736.0,1391404.5,1119803.6
484/269.1359mz/3.51min,360662.34,329812.47,350354.16,1208762.4,423204.62,372427.94
486/229.1429mz/3.54min,508894.6,480827.22,475961.9,2203318.8,2403211.0,442676.16
487/455.205mz/3.51min,89669.11,178599.3,176930.89,302031.3,265237.28,241640.88
489/931.3852mz/3.51min,94550.625,277593.84,162004.84,499166.62,400413.44,349024.66
490/877.377mz/3.52min,357610.12,472788.0,381700.44,597354.4,440700.72,429199.84
491/439.1919mz/3.52min,347447.6,1064453.0,918483.3,758015.4,934497.6,1030711.5
492/899.359mz/3.52min,1077664.9,1792621.1,1641518.9,1696378.4,1614207.1,1642106.2
494/179.0703mz/3.53min,452340.25,509075.88,687321.75,537190.06,531905.8,712344.56
495/185.1148mz/3.53min,333462.22,703486.3,688020.94,384584.88,704649.25,707411.2
496/163.1329mz/3.54min,395944.34,152160.44,124824.17,310066.8,165020.39,122757.664
498/267.157mz/3.54min,413028.9,670489.6,694031.2,800327.7,690331.44,497296.7
499/231.1702mz/3.54min,733578.94,0.0,0.0,513967.06,0.0,0.0
500/245.1361mz/3.56min,15530.326,102796.85,225320.52,42516.17,15142.516,7857.935
501/468.2356mz/3.59min,123896.65,80868.07,65353.285,125544.58,110582.04,83458.04
502/186.1489mz/3.58min,447544.22,106979.67,133256.53,282337.56,71573.78,62727.438
506/938.3568mz/3.6min,100872.88,221694.33,176488.86,445745.88,119903.5,210971.44
507/469.6817mz/3.6min,111369.84,683915.5,571975.7,547525.25,850754.25,691731.7
508/960.3386mz/3.6min,146332.86,835839.6,724097.4,806985.3,1018895.7,841295.4
509/229.1434mz/3.6min,3477090.5,3085855.2,2580493.8,4590080.5,4619781.5,2808960.5
510/269.1359mz/3.61min,2488001.5,2438870.2,2399549.5,2698811.8,3131419.8,2693873.0
511/185.1174mz/3.62min,50530.617,117075.38,100252.31,142491.92,90210.8,73162.76
512/207.0992mz/3.62min,165246.81,730313.0,703473.8,344234.47,589385.25,578068.0
513/167.1067mz/3.62min,386247.94,719101.4,662354.1,855824.44,702001.94,551669.94
514/251.164mz/3.62min,73735.0,0.0,0.0,518188.28,3348.8062,0.0
516/458.2534mz/3.69min,125949.195,69572.98,114150.62,315679.2,125713.19,171107.4
517/906.3304mz/3.64min,298142.72,332903.62,278685.44,403803.8,174442.97,274307.53
518/453.6686mz/3.64min,307041.66,888870.4,850574.9,535549.9,680875.2,767030.6
519/928.3123mz/3.64min,999082.5,1772899.4,1647962.0,1422244.2,1423936.9,1484991.0
520/158.1541mz/3.64min,0.0,243084.06,317136.56,0.0,267374.03,217288.89
521/159.1169mz/3.65min,175806.83,403252.47,420848.94,358964.16,151622.34,145668.31
523/177.1274mz/3.65min,1161418.0,1949836.5,2210381.8,1752765.6,1598842.8,1276112.1
526/151.0467mz/3.66min,223005.38,375889.72,400289.5,243783.22,184344.7,358839.44
529/142.0414mz/3.67min,183232.42,456218.0,501676.2,193170.97,167635.03,461397.44
530/468.2355mz/3.67min,294481.1,607303.5,562091.44,842386.25,816744.75,557695.06
531/163.0753mz/3.67min,4226938.5,4041869.2,3575648.5,3933452.2,3409858.8,3456669.2
533/150.0571mz/3.68min,150161.69,435836.7,436584.22,215556.22,352021.7,355280.7
534/461.2967mz/3.74min,628549.1,114994.45,53624.47,1070541.1,230971.3,285952.7
535/162.0666mz/3.68min,66275.2,215037.12,210327.16,89276.41,169322.03,164330.4
536/161.565mz/3.68min,464539.12,1190850.6,1218922.8,597971.3,1008745.44,929305.5
537/162.0994mz/3.68min,1434094.1,1998962.5,1896994.6,1707950.4,1800506.9,1450046.9
538/161.0962mz/3.68min,12557463.0,17309730.0,16291437.0,14730326.0,15665598.0,12635011.0
540/294.1333mz/3.69min,642691.44,509388.03,612502.4,1027519.8,955425.8,755651.6
541/179.1066mz/3.69min,539089.06,647763.6,593730.1,658794.0,636268.44,479135.5
545/116.0528mz/3.69min,1471848.9,787424.4,943821.56,419356.53,627254.6,561911.75
546/198.1489mz/3.7min,600278.7,276483.94,360183.34,156165.94,61975.016,70148.16
547/231.1702mz/3.68min,0.0,272062.2,305404.97,63765.152,378581.53,350315.1
548/218.028mz/3.7min,698190.0,1525410.4,2141472.0,262946.0,1120180.9,1339976.8
550/88.0216mz/3.69min,415053.3,212226.08,243793.14,112717.766,165834.34,142498.03
552/374.2646mz/3.75min,273068.56,82029.55,0.0,420754.72,0.0,88289.84
554/149.0598mz/3.72min,873878.2,567265.56,526388.25,709944.56,491162.47,538148.8
555/233.0784mz/3.72min,706730.8,1048135.4,761273.6,616144.25,764781.5,1106504.1
556/211.0966mz/3.72min,153398.55,98158.086,35176.438,95782.69,88854.42,63155.35
558/207.0991mz/3.74min,55749.5,143906.19,144690.12,92567.5,140122.69,118141.0
559/167.1067mz/3.74min,102369.016,217479.88,200740.23,301353.84,227926.6,167683.64
561/158.1541mz/3.72min,339266.47,71594.35,43328.117,348383.94,29076.314,15318.291
563/461.2968mz/3.78min,13822.544,484585.38,344148.75,28068.438,876427.4,1055874.0
564/473.1805mz/3.79min,485519.53,468278.12,595396.94,507559.9,526772.75,621352.8
565/202.1803mz/3.8min,83293.43,59851.48,76991.08,0.0,0.0,0.0
567/374.2647mz/3.81min,6188.9854,241555.28,185251.33,15469.739,414930.16,518940.62
569/251.1623mz/3.85min,147225.0,165823.03,182271.69,116323.64,170775.64,170978.92
570/132.102mz/3.85min,93200.56,244170.34,299266.9,76557.01,421194.3,254700.11
572/519.241mz/3.87min,254064.31,481107.06,512602.62,87145.664,421681.5,558875.7
574/473.1806mz/3.87min,710513.0,596197.9,715956.1,545985.3,496233.2,714802.25
575/514.2858mz/3.87min,708235.8,209159.78,192088.62,387779.28,162381.8,194706.95
577/620.2805mz/3.92min,221929.48,208997.89,185406.22,335759.88,283951.2,160345.98
578/318.6263mz/3.92min,162770.05,358421.8,377400.88,249123.1,408014.78,346011.78
579/598.2986mz/3.92min,1070542.9,1129330.4,1161571.0,1370458.5,1344051.2,1055564.9
581/297.1673mz/3.94min,63388.484,183806.89,153796.17,116676.484,159650.81,95555.88
582/125.0961mz/3.96min,136979.19,131826.17,137452.1,190751.58,183926.16,139410.83
585/398.2385mz/3.97min,89340.086,3370.8164,0.0,7355.5938,0.0,0.0
587/133.1012mz/3.97min,284106.2,311622.34,335225.1,311152.12,359654.5,262230.2
588/191.1042mz/3.97min,116330.97,676408.4,928115.3,242717.83,797491.94,763319.56
592/301.1409mz/4.0min,34939.336,103859.12,113298.91,56388.465,128240.32,116179.914
594/120.0444mz/4.0min,53740.32,124776.38,80947.836,194907.0,91734.266,68232.234
596/357.1518mz/4.01min,177007.77,409351.53,375591.4,231807.14,523655.44,411743.28
597/352.1964mz/4.0min,363199.97,131667.8,103055.08,431604.4,200612.62,107351.63
599/233.1536mz/4.06min,228009.97,58817.133,76623.28,183891.89,123500.11,75106.74
601/186.1489mz/4.02min,108427.33,99853.02,107594.78,122857.55,93221.82,90289.3
602/200.1646mz/4.02min,800359.3,180762.73,337071.72,108642.4,58377.695,53300.75
603/201.1598mz/4.02min,1064543.8,1227982.1,1206017.8,990470.1,978712.1,1121862.9
605/212.1645mz/4.03min,725788.75,411770.2,481684.06,163067.31,53396.523,62900.695
606/203.1179mz/4.04min,683774.94,598471.06,705863.75,448477.72,429804.66,607724.7
611/285.1695mz/4.08min,150932.5,174274.2,154980.69,259035.28,239777.56,179434.11
612/325.162mz/4.08min,48529.4,106994.79,88180.375,100538.45,130519.86,99666.125
613/359.2213mz/4.08min,512947.47,565201.4,494461.78,603298.56,722643.75,549536.6
615/489.3894mz/4.16min,801245.1,371986.5,240106.16,1136895.9,343720.38,206019.06
622/604.2851mz/4.12min,741796.56,604085.75,545352.2,944396.3,865415.56,419868.06
623/277.5882mz/4.12min,554326.1,832317.94,842230.2,605574.1,726978.75,883025.6
625/582.3033mz/4.12min,2877090.0,2579293.0,2638999.2,2930099.2,3129655.0,2242773.0
626/298.1014mz/4.12min,423779.56,167878.69,673037.44,442957.3,543544.5,676779.8
628/357.1692mz/4.13min,1041529.3,967660.94,1110214.1,961034.9,894731.6,1113010.1
631/397.1642mz/4.13min,9245481.0,8602534.0,9470584.0,8783831.0,8180785.0,9798200.0
632/439.1747mz/4.13min,1374070.2,1329292.2,1468129.1,1322861.8,1260102.8,1500471.8
633/457.1852mz/4.13min,8535145.0,8542098.0,9170750.0,8302109.0,8539102.0,9317474.0
634/949.3844mz/4.13min,659662.75,711125.0,836521.3,620817.56,624226.56,874365.7
636/971.3664mz/4.13min,340505.34,383269.1,408826.16,323630.34,165226.1,395305.5
637/339.1588mz/4.13min,21995448.0,20571282.0,22615338.0,20580152.0,19265166.0,23244942.0
638/297.1482mz/4.13min,4529953.0,4312765.0,4801438.5,4497364.0,4139776.8,4980169.0
639/369.1693mz/4.13min,634030.3,601143.75,654894.06,617014.7,572912.9,672662.1
640/497.1774mz/4.13min,1266724.0,1458714.9,1509541.0,1228761.6,1170875.4,1447840.4
641/538.2044mz/4.13min,746289.6,758174.8,865392.8,681516.8,631912.25,817929.9
644/475.1959mz/4.13min,2001285.2,1937719.5,2169431.8,1903126.0,1824680.1,2228961.8
645/415.1745mz/4.13min,346682.62,399445.3,430421.12,382936.6,374920.16,443177.53
647/387.1798mz/4.13min,3618286.2,3535256.5,3995755.2,3609753.5,3402482.2,4123553.0
652/443.206mz/4.14min,5897359.0,6458949.0,6242305.5,6683290.5,6595941.0,5590031.0
655/425.1954mz/4.15min,360133.22,484811.12,452315.3,521913.75,512794.84,431997.72
656/385.1642mz/4.15min,394232.66,509218.62,525359.5,483923.47,529379.75,476036.53
658/432.1648mz/4.15min,649785.94,47381.26,65252.508,116734.664,130865.47,100894.06
661/195.1379mz/4.16min,361143.5,968233.4,821600.2,814461.75,857399.8,697995.44
663/522.2095mz/4.15min,675441.56,81423.516,101897.695,156393.47,193648.88,150676.81
664/285.1693mz/4.15min,1260048.9,1265453.5,1134168.1,2106489.0,1734856.6,1309387.5
665/267.1588mz/4.15min,457195.25,332870.34,277810.1,685433.94,427342.8,303591.1
666/325.1618mz/4.15min,616783.2,1183508.9,1019465.7,1175112.9,1461739.2,1174822.9
668/489.2114mz/4.17min,33067.32,46584.75,49266.52,83057.305,68340.06,64329.43
670/353.1743mz/4.17min,88858.78,87671.02,91668.33,195138.61,136134.17,115500.37
671/471.2005mz/4.17min,364592.3,368511.38,382329.25,659251.56,484707.2,458076.9
672/529.2043mz/4.17min,256437.39,560281.94,587547.1,601709.06,650438.1,687146.94
675/473.1803mz/4.18min,4513368.0,3735650.2,4370729.0,4098715.0,3803018.0,4579596.0
676/527.1884mz/4.18min,486069.4,672025.44,746645.75,507052.88,510408.6,740088.9
678/324.2319mz/4.23min,825546.06,221847.88,0.0,967795.7,0.0,0.0
679/293.1722mz/4.2min,319832.5,734672.5,811556.94,705970.5,786421.8,582886.4
680/235.1691mz/4.2min,462088.47,297168.66,340358.22,505873.97,370127.34,250124.17
683/309.1781mz/4.21min,109720.78,192824.12,131500.39,247491.31,129806.17,138935.94
684/287.1962mz/4.21min,235457.42,311044.34,244641.67,479886.2,271884.16,274695.94
685/489.3895mz/4.22min,165899.92,671427.1,669554.5,158027.72,920842.25,808613.1
689/225.1096mz/4.24min,41542.91,270753.53,117698.52,270032.12,413845.66,354189.56
692/185.1173mz/4.24min,279115.9,548309.44,544207.5,843790.1,892880.5,681143.2
693/162.0676mz/4.24min,165177.84,514306.62,546371.9,474539.2,678429.9,636694.06
694/125.0961mz/4.24min,546181.8,713548.9,736416.94,1092970.2,1049080.4,822552.6
695/203.1278mz/4.24min,675939.9,1106897.1,1193589.9,1815451.9,1704501.5,1338440.2
696/202.2166mz/4.24min,980394.4,0.0,0.0,2010639.6,0.0,0.0
697/517.2406mz/4.25min,58305.723,88540.34,121409.99,91254.664,87731.56,88818.7
698/477.2478mz/4.25min,46735.887,34141.17,46272.766,67789.59,41979.64,46340.246
699/459.2372mz/4.25min,276082.12,254765.27,272125.0,347854.5,273352.0,290347.16
700/385.1643mz/4.23min,239775.47,385590.38,255386.1,302206.38,207484.27,153201.34
701/425.1955mz/4.25min,637526.25,729531.2,816800.44,720785.2,718976.0,813096.94
703/367.1537mz/4.25min,192312.84,194106.42,236684.34,177634.83,185685.2,210357.67
706/347.1632mz/4.27min,20257.934,110962.44,120068.41,86123.375,115509.77,86410.19
707/403.1749mz/4.28min,97606.17,66454.29,74181.43,79106.234,70437.99,89341.59
708/461.217mz/4.3min,38764.277,83321.15,98715.625,77171.52,111624.31,104656.914
710/473.1805mz/4.27min,1642127.0,1274588.0,1587972.2,1872594.9,2226668.2,1592832.9
711/445.2566mz/4.29min,397655.44,189476.67,209660.0,289663.7,186564.1,219140.2
714/432.165mz/4.3min,291073.72,3606.6929,15818.367,46183.176,49357.234,43511.168
715/522.2101mz/4.3min,94248.31,0.0,0.0,0.0,16541.416,19709.219
716/431.2061mz/4.31min,329590.34,287648.9,356918.78,345032.72,309296.22,358565.2
718/324.2319mz/4.31min,0.0,939429.56,1010556.44,552092.4,1396761.4,967625.6
719/229.1434mz/4.33min,107114.7,112032.18,119358.84,149179.31,200747.5,136831.83
721/165.1274mz/4.34min,297482.12,272133.7,275160.5,361593.62,509498.97,407441.56
722/147.1168mz/4.34min,219944.88,230374.11,233498.03,309633.12,439252.22,331742.66
725/449.2167mz/4.34min,478117.22,413005.97,459959.97,622272.8,488178.9,429436.72
726/471.1988mz/4.34min,501120.53,778572.25,825212.94,797918.7,764435.3,836819.94
728/466.2432mz/4.34min,303709.94,67734.54,145481.25,395710.1,174319.12,141814.23
730/459.2011mz/4.35min,401653.28,398526.22,574314.5,555984.25,669350.56,626224.2
731/566.3085mz/4.35min,771342.25,658325.56,667663.75,534298.44,750450.7,265495.78
732/226.1801mz/4.35min,3573431.0,2702068.8,2583032.0,2161407.0,524948.06,798356.2
733/266.1725mz/4.35min,809789.44,946897.44,879146.7,548656.06,151857.0,262411.47
734/244.1906mz/4.35min,1605424.0,1186517.5,1196945.4,917209.0,217166.52,333157.28
735/471.379mz/4.38min,580243.9,54356.355,77717.97,570682.06,106973.016,77058.32
736/497.2142mz/4.36min,554931.8,801821.06,889634.6,531945.94,594877.75,844863.1
737/475.2321mz/4.36min,267301.53,131621.89,152591.19,195816.12,126398.3,135563.12
739/492.2587mz/4.36min,474899.22,183255.6,184714.42,346964.5,164763.9,173912.86
740/489.3896mz/4.34min,3398.4175,128568.68,133351.75,13038.847,182620.25,152138.17
