"","PC1","PC2","PC3","PC4","PC5","PC6"
"90/218.1033mz/2.11min",0.0034032,-0.0035434,-0.0076269,0.0052419,-0.016167,-0.072972
"96/145.0506mz/2.14min",0.0058427,-0.00036984,-0.025741,-0.0088729,-0.019651,0.023504
"101/158.0822mz/2.37min",0.0063236,-0.011469,-0.0060485,-0.017274,-0.029835,0.5656
"102/194.0458mz/2.39min",0.0047111,-0.0042846,-0.0067159,-0.0020323,-0.014483,0.02505
"103/144.0455mz/2.4min",0.0020074,0.0052268,0.016171,0.024469,0.011468,0.013748
"104/188.0353mz/2.41min",0.0052528,0.0032472,0.017159,0.021568,0.011946,0.049462
"105/136.0404mz/2.41min",0.00055378,0.0043836,-0.010401,-0.0054005,-0.01812,0.016578
"106/175.0612mz/2.44min",0.00061807,0.0014107,-0.0061184,0.016074,-0.022305,0.015456
"107/139.0401mz/2.46min",0.0014998,0.0065513,0.018093,0.027524,0.0090821,0.00029592
"110/228.0878mz/2.57min",-0.0098277,0.01362,-0.0065049,0.0079555,-0.029381,-0.033217
"111/121.0295mz/2.58min",0.0023981,-0.010733,-0.0052987,-0.0089684,-0.019264,-0.0010667
"113/159.0663mz/2.61min",0.0022735,0.0023383,-0.0049854,0.0073347,-0.011594,-5.9483e-05
"114/178.051mz/2.62min",0.00033343,0.0038497,-0.00084907,0.014061,-0.0079227,0.031895
"115/238.0755mz/2.62min",0.0029379,-0.0010142,-0.0045841,-0.0046181,-0.018549,-0.016721
"116/157.0506mz/2.7min",-0.0007179,-0.00042226,-0.010292,0.0070083,-0.019142,0.047767
"117/158.0822mz/2.73min",0.0069121,-0.0032329,0.010198,0.013317,-0.0032879,-0.016831
"119/107.0503mz/2.76min",0.0032185,0.0022672,0.0032832,0.017865,-0.0032499,-0.049152
"120/151.04mz/2.76min",0.0040615,0.00085888,0.0043734,0.01594,-0.0050301,-0.032093
"121/131.0713mz/2.78min",0.0009562,0.0015965,-0.013195,-0.00015479,-0.021692,0.0329
"125/158.0822mz/2.81min",0.0062853,-0.0041092,0.014475,0.010239,-0.0030866,-0.049152
"126/159.0663mz/2.87min",-0.0014508,0.0034699,-0.010174,0.0072387,-0.021572,-0.00063974
"129/172.098mz/2.91min",-0.0084079,-0.0013651,-0.016908,-0.022844,-0.010957,-0.00037375
"132/186.1135mz/2.95min",-0.00039122,0.0098364,0.004244,0.0091022,-0.005988,-0.015067
"133/171.1027mz/2.96min",-0.0042108,0.01831,0.012037,0.03222,0.0087825,0.017062
"134/189.0768mz/2.97min",-0.00083125,0.0056044,-0.0051157,0.017572,-0.020044,0.048253
"135/426.1898mz/2.97min",0.0048322,-0.0060156,-0.0052032,-0.0020607,-0.011161,-0.0010644
"137/165.0557mz/3.02min",0.0024144,0.00033471,-0.0073866,-0.00015405,-0.021858,-0.049608
"141/173.0819mz/3.05min",0.0036896,0.00326,0.0044398,0.011753,-0.0010373,-0.00018325
