row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_CC_MC_RCG_3_neg_20210511_Run177.mzML Peak area,GF_CC_MC_RCG_2_neg_20210511_Run112.mzML Peak area,GF_CC_MC_RCG_1_neg_20210511_Run76.mzML Peak area,Unnamed: 19
333,88.04027443423267,0.7059385,,,,,,,,,,,469404.0,273677.53,1166970.0,802756.0,653341.0,352314.4,
534,88.0402817632175,1.0029652,,,,,,,,,,,22732.992000000002,176830.34,218278.73,561070.6,694373.1,55758.5,
100,88.04028737293525,0.41479049999999995,,,,186.0,,,,,,,3977435.0,4953679.5,8714499.0,13663368.0,9328815.0,9791981.0,
200,89.0242893471809,0.54700184,,,,,,,,,,,4741892.5,4514756.5,5579446.5,18825832.0,7544351.5,7958266.5,
357,89.0242912130813,0.74573684,,,,,,,,,,,804394.7,776300.6,2894794.2,1695060.1,774486.6,1342822.4,
566,89.0242926518817,1.0892848,,,,,,,,,,,640288.4,280206.62,109398.375,1199388.2,711912.94,2035311.8,
439,89.02429846837894,0.90967244,,,,,,,,,,,583121.75,683067.56,385808.7,1586867.4,1131915.2,2990862.5,
667,89.02429923177868,1.2025142,,,,55.0,,,,,,,366030.3,238684.48,843513.9,3946058.0,2283647.2,2344789.5,
516,89.02430211357985,1.0018073,,,,,,,,,,,965849.4,119365.21,595487.44,1881983.8,1064793.5,1445091.0,
715,89.0243107866327,1.2561125,,,,,,,,,,,86969.36,922179.6,173127.7,1479887.6,285645.56,1059046.0,
733,89.02431135811892,1.3414636,,,,,,,,,,,48750.625,83274.39,510743.3,1660976.9,374651.47,1180538.2,
31,89.02431372191307,0.37624812,,,,186.0,,,,,,,3708077.2,4890979.5,3028859.0,2179855.2,3214011.2,4070390.5,
10,92.92797362882489,0.3337883,,,,17.0,,,,,,,1873782.1,1617710.6,1125197.5,1075937.4,1174777.6,1216095.6,
11,94.9250319991348,0.3337883,,,,17.0,,,,,,,1277231.9,1108666.9,773917.2,724514.3,820912.6,809112.5,
130,95.02501161212795,0.46234092,,,,175.0,,,,,,,28975.012000000002,277170.44,118056.3,1034196.06,584281.6,891239.4,
209,96.96003274315359,0.53780633,,,,52.0,,,,,,,1484890.1,675290.6,261011.47,607271.1,236043.89,596320.6,
3184,96.96007050524565,9.27379,,,,,,,,,,,124604.34,188400.5,141589.25,248385.52,266340.2,341539.22,
3335,96.96007966132906,11.029053999999999,,,,,,,,,,,4068568.2,4233357.0,4609185.5,4056733.2,4138418.0,3742005.8,
6,96.96009388421845,0.32245126,,,,,,,,,,,1433157.5,595961.9,473482.53,389494.47,374544.12,348226.9,
2853,99.92577317494036,7.7170334,,,,,,,,,,,6049877.0,4149464.5,3183115.5,29125938.0,4603542.5,6417479.0,
2915,99.92578505869233,8.136814999999999,,,,161.0,,,,,,,38313276.0,3036380.8,4143310.2,5226351.0,30001406.0,38052052.0,
3074,99.92578797769863,8.4563465,,,,,,,,,,,7771783.0,36172896.0,38520380.0,4147233.5,5361055.5,4607485.5,
2839,100.93358952737032,7.7081732999999995,,,,20.0,,,,,,,4601349.0,4456407.5,5046653.5,4777032.0,3895740.5,4774380.0,
3298,102.95682992175966,10.276408,,,,,,,,,,,88741.984,74042.12,154136.22,36963.38,48098.715,290355.7,
17,102.95685515975254,0.34561673,,,,43.0,,,,,,,2492186.0,2575457.5,2337215.0,2441885.8,2596728.8,2458249.2,
501,104.03533020702088,1.0087888,,,,,,,,,,,60132.67,119558.195,552316.6,169674.97,1300980.4,375690.75,
13,104.03534233536284,0.34955975,,,,,,,,,,,431803.16,313624.6,690579.7,1127854.6,3410969.8,1112762.0,
18,104.95385730501259,0.34561673,,,,43.0,,,,,,,811463.8,838842.6,766538.25,796883.3,860615.0,791514.25,
3259,106.04103964082523,10.185130000000001,,,,,,,,,,,931807.9,9594.440999999999,155087.33,206361.0,1079851.0,39039.55,
3156,106.0410470616331,9.135274,,,,,,,,,,,52704.234000000004,9005.025,30693.43,49103.812000000005,222894.58,5382.66,
3049,106.04105538891741,8.437667,,,,,,,,,,,650768.56,7695.1484,82681.664,146980.95,902120.2,11723.221000000001,
3245,106.0410572168306,9.981838,,,,,,,,,,,1058671.9,10142.684000000001,66603.64,49347.047,607965.9,38003.836,
3093,106.0410579814858,8.580353,,,,,,,,,,,575868.25,11462.192,113210.03,26635.477000000003,495154.6,17664.016,
3241,106.04106959553049,9.926494,,,,,,,,,,,279254.78,10142.684000000001,50805.625,49347.047,314196.03,38003.836,
3214,106.04108021219784,9.584596000000001,,,,,,,,,,,335291.03,4145.9062,44985.67,79993.74,261107.11,18684.898,
42,110.95801297181698,0.380064,,,,186.0,,,,,,,841419.3,555841.25,618201.44,451750.66,466278.75,515227.9,
596,111.0199718174231,1.1226962999999999,,,,,,,,,,,193197.88,227808.97,103905.95,493096.62,552097.75,782748.6,
734,111.01997326052565,1.3146425,,,,,,,,,,,30960.547000000002,68800.44,667347.44,3154765.5,241543.48,624084.9,
168,111.01997349451294,0.5045951,,,,52.0,,,,,,,11640286.0,14565439.0,12020184.0,25420812.0,17227892.0,23777556.0,
665,111.01997434734602,1.1922864,,,,,,,,,,,228810.98,167859.97,606499.75,1447316.2,686696.1,1352968.8,
511,111.0199757593989,0.9857151,,,,,,,,,,,238866.48,57241.633,530869.5,493096.62,2418136.2,1376406.8,
965,111.0200208256702,2.2285097,,,,,,,,,,,99347.31,264763.6,81862.68,403388.2,115692.336,352960.44,
3289,112.98560907088228,10.247856,,,,,,,,,,,9858635.0,7174000.5,8412541.0,6684817.5,7567078.0,11357172.0,
3317,112.98564487540636,10.488664,,,,,,,,,,,3210507.0,2743064.0,4291614.5,3949242.8,4954984.0,2578306.5,
26,112.98566189736788,0.35536840000000003,,,,43.0,,,,,,,3930998.0,4562767.0,5045882.0,6295623.5,5989417.5,5416489.5,
2845,113.92622621659928,7.716434,,,,20.0,,,,,,,1536486.0,1932085.8,1557827.5,3310946.8,1373733.1,1617116.9,
2677,113.92623219543249,7.4480566999999995,,,,,,,,,,,475075.0,537897.06,601126.6,549268.75,489695.56,715072.4,
2983,113.92625516068355,8.140225,,,,161.0,,,,,,,3347579.5,6389674.5,8945522.0,916992.56,6139203.0,3315281.2,
961,114.001884080105,2.2085432999999997,,,,70.0,,,,,,,3601205.8,2531463.5,9903840.0,15002708.0,14456329.0,13791189.0,
1009,114.0018919713031,2.2459834,,,,10.0,,,,,,,1064445.4,6478562.5,2059265.4,1189674.0,3133532.5,1242351.5,
424,114.05597633094541,0.79563785,,,,,,,,,,,23233.522999999997,37972.38,64692.652,1463195.4,43676.57,500933.94,
329,114.05597697690037,0.65769476,,,,,,,,,,,87197.39,112664.53,215176.92,1374018.9,282070.44,326835.03,
634,114.05598279761456,1.1381369,,,,,,,,,,,24147.967,26537.51,97667.38,568521.3,91484.51,195827.19,
703,114.05598404669956,1.2256991000000002,,,,,,,,,,,7999.9893,54918.402,164676.7,957187.44,62276.504,89257.27,
107,114.0560302847204,0.42881164,,,,186.0,,,,,,,3743647.5,5069973.0,4540916.5,7449990.0,5536123.5,6656306.0,
2827,114.93407452501094,7.691200299999999,,,,4.0,,,,,,,2751469.8,2337688.2,2943546.8,3055031.5,2207095.5,2871840.2,
2670,114.9340825800138,7.446453,,,,,,,,,,,586135.9,560089.06,640692.75,717707.56,387417.56,1188029.6,
2939,114.93410149938005,8.136921000000001,,,,161.0,,,,,,,2837923.2,553791.4,2686108.2,978945.2,1005887.25,3209006.5,
2844,115.92070786313354,7.712211999999999,,,,20.0,,,,,,,29646234.0,38329424.0,30392572.0,58366944.0,26828762.0,31366182.0,
2938,115.92072731009571,8.136983,,,,161.0,,,,,,,63775636.0,122135520.0,171636080.0,27014184.0,124857710.0,63824896.0,
556,116.07165094983431,1.0785757,,,,,,,,,,,94657.71,185389.53,388169.4,587717.06,582796.44,1757403.2,
350,116.07165643202082,0.69314104,,,,,,,,,,,535590.25,173847.3,506417.3,1191595.4,1286674.5,2342803.8,
105,116.07168085227501,0.42401895,,,,186.0,,,,,,,25794516.0,42112980.0,52386976.0,124325900.0,59021750.0,117783900.0,
482,116.07168173020465,0.9401440999999999,,,,,,,,,,,569072.4,242200.1,487658.97,927395.2,433578.62,339467.72,
838,116.07168587068773,2.0095853999999997,,,,,,,,,,,471787.97,428075.94,449233.9,204438.12,246382.72,534540.2,
975,116.07169278257167,2.2114952000000003,,,,,,,,,,,248688.84,649719.44,115861.734,895000.5,206124.14,1315686.0,
2962,116.9284445140396,8.13537,,,,161.0,,,,,,,53915772.0,2126206.8,51154170.0,18519970.0,19052078.0,61369196.0,
2802,116.9284720143505,7.6856027000000005,,,,4.0,,,,,,,54282720.0,45633480.0,59195636.0,58920012.0,44083924.0,55442880.0,
2681,116.92848403233731,7.4472947,,,,,,,,,,,11372363.0,11015569.0,12753573.0,13867939.0,10273815.0,23974182.0,
37,117.01926750888144,0.37699708,,,,186.0,,,,,,,560194.3,890650.8,2439748.2,1891640.1,2374876.2,1984523.2,
278,117.0193014037635,0.6588653,,,,7.0,,,,,,,6103333.0,5526306.5,6767570.0,8417741.0,9551933.0,7076448.0,
265,117.05566139416992,0.66469127,,,,,,,,,,,34828.58,55125.883,437439.94,298829.7,765954.6,2280544.8,
158,117.055669080331,0.51660883,,,,,,,,,,,0.0,61712.613,388841.2,1936204.1,83237.56,141143.62,
412,117.05569670524284,0.8765158000000002,,,,,,,,,,,77740.0,59730.04,1383743.0,252574.61,2610946.2,109493.766,
378,117.05569945855193,0.82688,,,,,,,,,,,92863.02,59730.04,195622.98,477834.7,468235.12,261923.12,
455,117.05570132047484,0.91990924,,,,,,,,,,,169791.36,59730.04,664474.3,840862.1,329302.94,670539.0,
669,117.05570604636426,1.2156046999999999,,,,55.0,,,,,,,35262.848,74070.125,207511.25,363795.97,210887.33,316984.53,
856,117.05575554380236,2.0301776,,,,130.0,,,,,,,374601.25,321674.38,216244.6,129259.45,171403.86,184025.11,
2986,117.91901968402864,8.147893,,,,161.0,,,,,,,1858191.6,493053.12,5262363.5,443677.6,782053.7,1830453.6,
2963,117.92856963867706,8.136969,,,,161.0,,,,,,,6225463.0,255993.14,6071532.0,2123956.0,2185172.0,7256927.0,
2803,117.9285934600375,7.6856160000000004,,,,4.0,,,,,,,6220592.5,5241524.0,6675998.0,6837788.0,4962659.5,6243255.5,
2671,117.9286090099423,7.449825,,,,,,,,,,,1299721.1,1257169.5,1448457.8,1598134.6,1173605.6,2507464.5,
120,118.04102951106951,0.43338522,,,,175.0,,,,,,,451505.4,1107128.6,1346475.8,2370240.5,1289465.8,1758125.5,
538,118.04112150115921,1.0209556999999998,,,,,,,,,,,17823.629,5197.9307,144391.06,12915.845,15197.287,16469.404,
683,118.04113302287504,1.2224452,,,,,,,,,,,8500.696,3669.8384,106985.12,36426.246,19609.912,31834.73,
229,118.0509242386442,0.5884921,,,,,,,,,,,3531818.0,4352522.0,6893271.5,18221048.0,10481534.0,6325787.5,
512,118.0509441819765,1.0087888,,,,,,,,,,,268153.38,606514.0,634144.25,507032.44,6417551.0,750445.2,
740,118.05094723041118,1.3374175,,,,,,,,,,,111281.89,415399.25,1036249.4,724480.75,533777.9,1314251.1,
680,118.05095328695906,1.2200183,,,,,,,,,,,231548.7,375202.97,758246.0,856863.4,1410054.6,1194749.1,
406,118.05097136688029,0.79237264,,,,,,,,,,,635424.94,236265.25,5816661.0,822454.1,1959207.5,225101.97,
2980,118.92676856007574,8.136133000000001,,,,161.0,,,,,,,1569713.8,295908.5,1469705.2,240231.94,548285.5,1768548.1,
2828,118.92677819479593,7.6912044999999996,,,,4.0,,,,,,,1458561.2,1216487.1,1695729.1,1633053.6,1232471.0,1606283.6,
41,119.0348842238812,0.3777769,,,,186.0,,,,,,,882585.5,1204223.2,1356301.5,1063208.0,1113363.6,1073747.5,
198,119.03490118859743,0.54471153,,,,46.0,,,,,,,2369582.2,1438970.6,1656950.2,1505766.5,1574294.1,1433946.2,
1388,119.05019444384571,2.7281234,,,,,,,,,,,0.0,607600.94,84505.195,1475191.6,1089455.8,1024086.3,
1455,119.0502018489962,2.8096502,,,,,,,,,,,761375.6,298753.56,143792.6,3010394.2,1623152.1,1987948.9,
1154,119.05020758930219,2.4722595000000003,,,,172.0,,,,,,,0.0,0.0,508703.97,2664162.5,3216700.8,2969198.2,
1539,119.05021191322304,2.8982189999999997,,,,74.0,,,,,,,1335263.1,1500121.5,1292500.0,856691.1,3218130.2,1267164.8,
1833,121.0294860503829,3.3063586000000003,,,,,,,,,,,942032.3,1699013.9,1155969.2,229796.62,503627.75,1278524.6,
1288,121.02949006198256,2.5825222,,,,63.0,,,,,,,8916514.0,11143872.0,12290588.0,10040691.0,10749307.0,10736943.0,
142,122.02470664581274,0.50227153,,,,,,,,,,,181260.34,196806.4,166335.98,1136343.6,203043.66,188862.25,
119,124.04032865355649,0.44285282,,,,175.0,,,,,,,903589.25,1729479.5,1584695.9,4199171.5,2290419.2,2749313.8,
383,125.035598060034,0.8005534000000001,,,,,,,,,,,2841814.2,2876355.2,4354916.0,5032164.5,4455932.0,3801470.2,
1225,126.00188601351648,2.5197732000000004,,,,,,,,,,,425408.16,698469.8,284673.8,164492.1,76702.125,217685.55,
170,126.95288008810495,0.508826,,,,,,,,,,,1294435.5,635782.3,883568.2,263826.7,249633.75,189207.52,
231,126.95288137494484,0.5747241999999999,,,,,,,,,,,531447.6,661070.3,1156160.2,605667.44,352367.4,531226.06,
645,128.0352772321682,1.172922,,,,,,,,,,,1052277.4,951081.0,1565430.0,1782833.9,3285590.5,1092739.4,
44,128.03529973458694,0.37930396,,,,186.0,,,,,,,20235320.0,25714998.0,28602924.0,24079496.0,24156658.0,24034538.0,
257,128.03532704594804,0.63250774,,,,110.0,,,,,,,44863560.0,41552356.0,53586480.0,43229004.0,43335476.0,40345764.0,
32,129.03864576371254,0.37856963,,,,186.0,,,,,,,952260.7,1141191.8,1556901.6,1003054.6,1283692.1,1291698.4,
258,129.0386720603498,0.63250774,,,,110.0,,,,,,,2459044.5,2249320.5,2682255.2,2130627.2,2335338.0,2142380.2,
334,130.05099817498734,0.73816085,,,,137.0,,,,,,,1064172.1,765830.56,925409.5,537919.9,749062.9,409167.9,
296,130.0872508758591,0.68489033,,,,96.0,,,,,,,98937640.0,116413010.0,199593260.0,322927940.0,231603570.0,258564160.0,
639,130.08725906447782,1.1403875,,,,,,,,,,,411248.25,240843.97,1701244.1,1728833.6,1532176.0,6970908.0,
474,130.08727475602421,0.9078923000000001,,,,,,,,,,,640167.5,1061772.2,1724157.1,1853002.2,2862853.5,3759075.8,
544,130.08727493578292,1.015937,,,,,,,,,,,486782.03,280168.03,2463874.2,2111558.8,6881983.0,8872379.0,
872,130.08730000948685,2.0464439999999997,,,,,,,,,,,491593.75,95803.12,214722.81,369089.78,382444.34,422793.8,
976,130.0873056202027,2.1964986,,,,,,,,,,,346391.44,1780008.1,121563.95,1028634.9,224127.98,4473440.5,
1246,130.08730825727662,2.5662262000000005,,,,134.0,,,,,,,2967621.8,4440637.5,4545049.5,4359293.0,4850797.0,7331119.5,
1570,130.08730736808263,2.9645321,,,,,,,,,,,623942.5,647075.56,141086.98,307356.28,358734.84,848071.2,
2423,131.07126654704942,5.8821445,,,,,,,,,,,19735.145,7099.592,27779.94,36882.316,94366.914,33833.285,
1475,131.07132449166718,2.7652504,,,,,,,,,,,1208065.5,1444970.5,189629.5,93580.05,202547.56,131449.88,
1398,131.07132560932655,2.7216758999999997,,,,,,,,,,,232210.94,426955.12,189629.5,1521009.4,1819263.2,972077.56,
295,131.0905535317444,0.68406814,,,,96.0,,,,,,,6485053.0,7556001.5,13113858.0,21257230.0,15206689.0,18250106.0,
3257,132.03016781824752,10.157328,,,,,,,,,,,159802.88,27053.562,63338.992,35670.04,35772.777,263129.47,
9,132.03019326291405,0.3337883,,,,,,,,,,,139170.39,328260.16,490895.7,1009213.56,508735.3,926025.7,
181,132.0565752477323,0.5300967,,,,,,,,,,,65810.4,125653.11,943024.75,947791.3,573087.1,694551.1,
2837,132.92340012913093,7.7033005,,,,20.0,,,,,,,1307456.4,1127259.9,1400259.5,1215043.8,1091132.1,1614387.1,
3063,132.9234008347305,8.437324,,,,,,,,,,,2224106.2,1114922.9,1225672.1,62208.125,844296.44,1723866.4,
2958,132.9234017191042,8.144392999999999,,,,161.0,,,,,,,2507335.0,2115976.2,810907.5,168808.12,4305170.0,2637494.5,
2678,132.9234229043791,7.448053,,,,,,,,,,,409803.38,374802.97,503585.22,489091.3,337715.53,493525.72,
172,133.01415898725134,0.5123388,,,,52.0,,,,,,,1145074.5,2066235.2,1906555.6,2681034.2,3287080.5,3061578.5,
261,133.0504977368908,0.6332505,,,,110.0,,,,,,,2116299.5,1598365.9,2013598.6,1780266.2,1953519.4,1535249.5,
49,133.0505741331718,0.3823512,,,,186.0,,,,,,,2185663.2,2485197.2,2583969.5,1962354.0,2176806.2,2121810.2,
140,134.0471338403652,0.47725782,,,,88.0,,,,,,,17938466.0,24108158.0,32804298.0,38403350.0,29411100.0,27000282.0,
390,134.0471416120702,0.7853203000000001,,,,108.0,,,,,,,8634806.0,7632290.5,6990466.0,1909869.0,266511.28,1708109.0,
564,134.0471724607435,1.0654377,,,,,,,,,,,618179.2,605837.4,2968097.5,212848.92,192424.61,1348538.6,
524,134.0471958027224,0.9776507999999999,,,,,,,,,,,614356.1,820192.1,2925175.5,572674.9,739834.06,690240.2,
3295,134.89461065422702,10.174142,,,,154.0,,,,,,,2277373.8,6681470.0,3077606.0,1940065.1,2951771.2,3881479.0,
2865,134.89461444548442,7.820482000000001,,,,,,,,,,,5663385.5,7274173.0,6406473.0,5150304.5,3965573.2,15215784.0,
3013,134.8946159881915,8.155412,,,,193.0,,,,,,,2668034.0,548169.25,621609.56,401173.22,1642590.2,3456943.8,
2854,134.89461786571937,7.744639,,,,199.0,,,,,,,11290804.0,8013436.5,10858834.0,9003762.0,4191424.5,3877721.2,
2707,134.8946182971247,7.624928,,,,3.0,,,,,,,6657594.0,2739101.0,8633210.0,2699769.2,1964932.0,13678023.0,
2675,134.89462765549402,7.4456215,,,,,,,,,,,2867674.8,6805906.0,3894412.8,7989612.5,7538044.5,5633151.5,
314,135.0199607005441,0.72031933,,,,,,,,,,,546109.9,79255.984,598044.2,104280.0,176711.83,67144.984,
426,135.0199665907673,0.88769346,,,,,,,,,,,1044819.06,141510.86,2105321.8,2321874.2,140081.17,98121.13,
191,135.01998980869382,0.55386496,,,,,,,,,,,549836.2,71370.47,334422.28,38860.86,46118.19,32425.047000000002,
215,135.03117299211337,0.57289046,,,,46.0,,,,,,,568283.1,521671.12,656796.8,3119942.8,2633352.5,2869947.5,
138,135.04418811194375,0.47720087,,,,88.0,,,,,,,281820.75,376153.0,511784.34,596353.4,453479.28,423585.44,
1527,135.0451695543183,2.890048,,,,74.0,,,,,,,1664851.8,2227933.8,1911371.8,2103807.2,2797720.8,2519267.2,
151,135.0504846634144,0.47956958,,,,,,,,,,,230080.42,1186114.9,1764820.9,1489045.2,641049.56,998463.6,
3262,135.9708793109294,10.167149,,,,,,,,,,,549223.0,486470.53,567705.06,578946.3,549533.0,485260.88,
973,137.02438946825322,2.2234805,,,,,,,,,,,445240.53,332858.1,182155.64,181841.44,338766.2,70450.76,
654,142.0509153975424,1.198399,,,,,,,,,,,1699021.4,1043688.94,918292.06,1819829.8,1147260.4,1224834.6,
328,144.0301630516624,0.7206606,,,,,,,,,,,921742.3,798949.75,887591.0,766037.06,735232.06,776348.94,
1817,144.04544779389866,3.2902440000000004,,,,28.0,,,,,,,2208535.5,2757162.5,3164644.5,2508962.5,2311768.5,2455465.8,
1050,144.0454692861834,2.3259315,,,,16.0,,,,,,,567432.3,697376.25,1328897.1,1465199.0,1270092.9,1901296.6,
316,144.0665044711915,0.77196294,,,,,,,,,,,419544.8,176717.88,415363.72,1612577.0,910925.94,5285827.5,
177,144.06651694119572,0.5173193,,,,,,,,,,,63437.758,3500477.2,777643.0,1836201.5,1145734.1,2005010.4,
98,144.06653148698774,0.4652246,,,,,,,,,,,24985.852000000003,1485971.1,1800887.5,1859191.1,742721.75,756747.25,
528,144.06653817670696,1.0068384,,,,,,,,,,,9972373.0,427835.2,9259038.0,534043.56,10351708.0,598071.9,
749,144.06655532077758,1.4273262,,,,,,,,,,,609507.5,459915.1,1166809.8,17506238.0,1192370.0,833378.1,
708,144.0665555730991,1.2608466999999999,,,,,,,,,,,415871.7,6975372.5,1475013.0,474460.8,434309.62,9792241.0,
805,144.06658102902017,1.8735746,,,,,,,,,,,780425.9,570911.44,1397459.0,4807960.0,1791533.4,3780972.5,
924,144.06659335824904,2.1492567000000005,,,,,,,,,,,3327727.0,1894622.6,1372809.4,981692.8,1282338.2,919104.56,
3000,144.92336710765656,8.149116000000001,,,,161.0,,,,,,,13274350.0,12255244.0,29886804.0,1006132.6,4056795.0,13500290.0,
2846,144.92337260965368,7.7209897,,,,20.0,,,,,,,5785280.5,5759917.0,8345768.0,6167423.5,5381392.0,6581151.0,
3056,144.92338017047277,8.430672,,,,,,,,,,,4941224.5,17107590.0,3208099.0,895146.94,5414719.5,4884429.5,
3023,144.92338206200222,8.231016,,,,,,,,,,,2816320.8,6192111.5,6330094.5,2981637.2,24972724.0,3332699.5,
300,145.0981331811454,0.64957565,,,,,,,,,,,102972.914,337674.62,603993.25,4171896.5,2630629.5,1356563.4,
95,145.09817653403863,0.41155306,,,,186.0,,,,,,,5163947.5,10639509.0,13767376.0,17405728.0,11966271.0,16970586.0,
526,145.0981826334092,0.9543391999999999,,,,,,,,,,,22122.397999999997,88892.64,1214024.6,2253343.8,362279.22,632848.94,
472,145.09819222349336,0.9031193999999999,,,,,,,,,,,36597.86,93356.41,1299852.4,1978785.8,613541.1,729101.9,
576,145.09820392313705,1.0706129999999998,,,,,,,,,,,17500.605,64377.15,362617.34,239009.02,328389.53,1749231.0,
671,145.09824958008346,1.1886754,,,,,,,,,,,10324.396999999999,161042.03,575433.7,697537.6,290855.2,4320439.0,
207,146.04577768433924,0.5476868,,,,46.0,,,,,,,1136684.0,1133283.8,1656158.2,1960174.1,1774765.1,1941540.8,
128,146.04579632406418,0.4786974,,,,,,,,,,,3035666.2,2462036.0,496656.1,1946478.5,1121157.2,2750769.8,
19,146.04581962971898,0.3572395,,,,,,,,,,,1310500.4,1579016.0,3250246.8,3305977.0,3178494.5,3309440.0,
291,147.0298119638484,0.6849845,,,,,,,,,,,216220.1,952294.75,182922.66,359450.88,1303421.1,1356057.4,
532,147.04510919676397,1.0404120000000001,,,,,,,,,,,2959058.8,404517.78,1307808.4,1018973.4,1378181.2,2688740.8,
641,147.04511327772843,1.1747334999999999,,,,68.0,,,,,,,2854798.5,9360014.0,10129311.0,8928876.0,21121292.0,18161458.0,
754,147.0451274910071,1.3876833999999998,,,,,,,,,,,638339.94,110125.12,446904.6,1132753.6,1129174.8,494544.44,
982,147.04516536159295,2.2028866000000003,,,,,,,,,,,26635.324,106832.33,6976.9307,23337.362999999998,162141.02,819719.5,
121,147.06620111938676,0.44430563,,,,,,,,,,,2079514.2,1602783.2,1440705.5,2007521.9,1547807.1,2282815.0,
550,147.06623146748078,1.070215,,,,,,,,,,,3799131.2,2093143.8,1538693.8,1650104.4,2218337.2,2288813.0,
602,147.0662421296764,1.1105176,,,,,,,,,,,650457.3,1369327.0,1019613.3,1184923.6,123360.2,884697.06,
962,147.98963317028313,2.208574,,,,70.0,,,,,,,6298081.5,4494886.0,17278198.0,25991068.0,25395450.0,23965164.0,
1016,147.98964317738012,2.2476838,,,,10.0,,,,,,,1894783.5,11418851.0,3640771.5,2210914.0,5515464.5,2199821.2,
183,148.0437091358576,0.5308658,,,,52.0,,,,,,,282835.25,1624331.4,1797304.6,2859574.0,3125373.2,3966828.8,
276,148.06281553078418,0.6591720999999999,,,,159.0,,,,,,,138581.89,244722.55,565790.8,885370.56,634545.9,480708.16,
2056,149.06076969897538,3.8565940000000003,,,,9.0,,,,,,,4688527.5,6918367.0,8034922.5,9982520.0,8408948.0,10579904.0,
250,151.02602918045298,0.6193456999999999,,,,110.0,,,,,,,1511931.1,1791463.9,2631175.2,7150076.5,7140942.5,7337318.0,
1566,151.0400402262883,2.9401770000000003,,,,,,,,,,,729848.8,985650.25,942926.56,413669.75,1234794.9,1030423.56,
1906,151.04004103174327,3.4474294000000003,,,,32.0,,,,,,,166291.58,268052.28,366455.84,268128.75,314444.72,365732.7,
163,151.06109228794514,0.47373977,,,,,,,,,,,228455.34,587146.06,1930142.1,424442.9,2528193.2,4215213.5,
368,151.06111381793343,0.7422896,,,,,,,,,,,130093.58,72003.6,301903.5,9583589.0,154017.02,1313658.9,
234,153.06684930455245,0.5990257,,,,92.0,,,,,,,491462.47,2083079.5,2253949.8,1155350.8,1152368.8,1478378.9,
459,153.06688008468953,0.88652724,,,,,,,,,,,39029.75,94087.7,1550405.5,112286.164,409028.6,406565.2,
3302,153.86852372873471,10.343233999999999,,,,,,,,,,,462648.94,307355.9,715053.7,571840.1,598991.56,375739.34,
75,156.02779224083852,0.37697867,,,,186.0,,,,,,,98720.805,246360.25,80174.61,1048686.9,720509.8,843288.2,
1996,156.10291183688557,3.6533997000000005,,,,,,,,,,,33453.43,205327.75,199068.52,263215.53,257702.48,53258.97,
1917,156.10295137002961,3.510442,,,,21.0,,,,,,,597106.2,494479.66,484895.28,2124840.2,1691599.5,2516700.2,
36,157.01173963805238,0.37628457,,,,186.0,,,,,,,404702.38,543725.3,695737.2,1031673.6,946002.94,886891.4,
1080,158.08223252156816,2.3121336,,,,,,,,,,,2063570.6,2403681.0,2255365.2,3915287.0,451368.97,2003360.6,
1468,158.0822304342571,2.7709273999999997,,,,,,,,,,,11221298.0,18461614.0,3133970.5,16986676.0,4539242.0,13036501.0,
944,158.08223222460398,2.217533,,,,,,,,,,,661681.25,456223.0,170826.16,842558.56,990073.3,1150851.6,
1384,158.08223433724982,2.6977502999999996,,,,104.0,,,,,,,1793470.5,9422997.0,17037970.0,30637648.0,25986604.0,34034388.0,
1110,159.06622890762125,2.4542897,,,,,,,,,,,11583.455,16377.393,799774.06,46974.734000000004,347119.56,71550.086,
431,160.00734428923613,0.8840146000000001,,,,,,,,,,,893657.8,789590.44,456502.88,443297.66,707176.44,725100.3,
3,160.84199921392297,0.19856326,,,,,,,,,,,15696.331,346276.03,62784.2,345866.28,212970.6,362466.6,
3315,160.84209353774474,10.391214999999999,,,,111.0,,,,,,,3668874.0,1662492.4,2193537.2,1982516.0,624908.44,2257527.0,
361,161.0454748306239,0.7719991,,,,,,,,,,,874618.06,811513.75,982018.44,1246684.4,996560.75,1207362.5,
1614,162.05606018319443,2.9859812000000003,,,,59.0,,,,,,,572955.56,920888.6,816816.1,745235.5,845086.56,862899.25,
4,162.8390638166816,0.1919338,,,,,,,,,,,7688.0527,330080.56,16797.46,329863.88,135732.3,305763.28,
3309,162.83908021120502,10.391214999999999,,,,111.0,,,,,,,3418224.0,1511034.6,2078365.0,1881076.2,375509.3,2091922.5,
315,163.01484579645359,0.6988726,,,,,,,,,,,852836.56,1826071.1,1179495.1,314978.12,485907.2,173555.67,
399,163.01489096495357,0.8586679,,,,,,,,,,,1280831.6,899108.8,3563744.8,904998.4,1585948.6,180647.0,
189,163.01488023282758,0.55079967,,,,,,,,,,,1103992.9,383420.97,721517.44,242470.73,645879.94,109275.05,
1335,163.01496270552647,2.6317713,,,,91.0,,,,,,,645027.1,1101854.6,775228.75,32839.973,549819.44,62676.9,
