Filename,2024_POS_Y-EV_1_CTRL_Run88.mzML,2024_POS_Y-EV_2_CTRL_Run117.mzML,2024_POS_Y-EV_3_CTRL_Run138.mzML,2024_POS_Y-p9_1_Run100.mzML,2024_POS_Y-p9_2_Run120.mzML,2024_POS_Y-p9_3_Run155.mzML
418/217.1247mz/2.25min,568641.94,552631.5,524716.56,531335.1,535193.6,541719.7
419/188.0706mz/2.25min,4925287.5,5213825.5,6598833.5,7346169.5,11083648.0,9168170.0
420/200.1045mz/2.25min,6213858.0,6351282.0,6177002.5,6134582.0,6160366.5,6273593.5
421/205.0971mz/2.25min,3823960.2,4002189.8,4935510.5,5690762.5,8436515.0,6945356.5
422/218.1281mz/2.25min,7671792.0,7707164.0,7364754.0,7540837.5,7403971.0,7407204.5
424/209.1284mz/2.27min,203148.58,250159.14,264747.5,709747.7,876033.44,826412.7
425/434.213mz/2.27min,338585.4,369913.38,929497.9,499834.12,469980.6,341812.75
426/195.1227mz/2.28min,664522.94,614242.9,666269.2,542793.94,629555.06,571322.3
427/217.1047mz/2.29min,260846.55,264020.44,276977.16,214459.78,276958.5,560656.8
428/259.1764mz/2.28min,411286.16,449519.7,410409.8,179722.61,282255.97,293702.12
430/324.0747mz/2.31min,506443.8,375136.0,1200357.5,141570.9,1242926.2,602455.4
431/231.1703mz/2.31min,141845.4,156320.86,258546.95,1015998.94,681557.75,510677.72
432/244.2012mz/2.31min,985130.06,982838.0,977072.94,1007520.56,946854.6,983419.2
434/190.0498mz/2.32min,31263.107,32114.701,76573.625,64439.496,58942.23,52792.156
435/247.1076mz/2.33min,245302.19,272186.88,647664.8,380823.6,340438.44,256697.17
436/270.1924mz/2.33min,274038.66,278203.4,577311.75,354568.12,366803.38,264135.53
437/292.1026mz/2.33min,1274810.6,1326961.2,4776365.5,1803092.4,1649258.8,1832569.9
438/392.1484mz/2.35min,392422.66,393768.16,538912.4,283747.7,565386.8,490082.4
439/355.1862mz/2.35min,0.0,0.0,0.0,58771.227,368849.06,402385.28
440/389.1705mz/2.35min,298993.1,327365.4,798872.0,456037.78,430147.3,298206.72
441/217.1051mz/2.35min,829642.8,754708.25,1332923.0,788641.7,833371.8,638846.44
442/239.1026mz/2.35min,107900.4,126989.445,209011.16,0.0,66774.4,40978.562
443/216.1019mz/2.35min,5319719.0,5180499.0,9444457.0,5366051.0,5750441.5,4305966.0
444/356.1012mz/2.36min,0.0,0.0,0.0,101369.1,165033.98,155595.38
447/302.1961mz/2.36min,746590.0,578019.44,697582.6,593389.1,808756.5,368420.12
448/225.087mz/2.37min,1235119.0,1358229.1,1439884.2,113803.07,364551.9,285742.94
449/244.2012mz/2.37min,1409882.8,1384458.9,1344592.8,1339651.9,1332930.5,1314656.8
450/224.0917mz/2.38min,433195.53,431773.34,901718.44,656708.75,577086.94,456494.72
451/443.177mz/2.38min,219987.25,250906.98,639751.75,363711.88,320864.97,217512.8
452/140.1434mz/2.39min,566729.56,537074.44,619012.6,411492.53,553776.8,460807.3
453/261.1444mz/2.4min,435759.53,444116.2,484809.75,220046.2,247033.03,196937.2
455/434.213mz/2.4min,168808.7,185383.75,466725.7,273557.44,224636.9,162504.53
457/192.0689mz/2.41min,208209.8,145930.72,777006.94,175137.55,385731.12,220356.72
458/393.223mz/2.41min,472914.12,508051.88,1223840.2,651713.9,507758.2,371247.78
459/298.0968mz/2.44min,1746409.5,1738247.2,1977154.0,2966804.5,7717506.0,6874069.5
460/229.1546mz/2.43min,346424.8,410834.34,560279.7,581665.0,2627284.8,1826719.5
461/239.139mz/2.45min,71328.53,85606.36,161235.33,1065961.6,1074888.5,568647.94
462/190.0498mz/2.45min,273063.94,299982.72,626873.6,670926.2,419404.53,347407.5
464/261.1444mz/2.45min,657495.06,669386.06,740211.8,248687.72,557986.9,445827.3
465/217.1545mz/2.45min,0.0,0.0,0.0,33355.062,53743.27,55470.03
466/114.0913mz/2.48min,1272100.5,1308511.4,2045529.2,1505733.9,1395157.9,1527905.8
467/240.1059mz/2.51min,462527.28,530153.06,590010.6,78624.05,254590.83,221981.88
468/244.2012mz/2.51min,367711.0,377230.28,384311.47,350126.5,350696.2,358113.4
469/221.092mz/2.52min,312195.84,379777.78,420990.6,49443.13,178213.97,152923.9
470/239.1026mz/2.52min,4043102.2,4430746.5,4911474.5,702134.4,2180709.2,1842732.8
472/443.177mz/2.52min,109542.266,181298.16,340580.72,171439.52,154351.62,95488.336
474/184.1695mz/2.54min,357550.3,338632.4,548757.06,308143.38,356546.56,290127.2
475/434.213mz/2.54min,347039.3,387763.5,864510.44,494194.2,510122.06,380023.47
476/153.1022mz/2.57min,28158.625,30918.777,184029.16,37114.11,0.0,0.0
478/393.2231mz/2.57min,52984.406,58586.887,177356.66,77775.93,72851.33,43897.984
479/443.177mz/2.57min,41214.6,125748.13,154708.16,95339.55,85302.67,48319.688
480/316.2117mz/2.59min,341418.78,411806.38,395376.2,306283.88,516192.1,368086.25
481/280.0927mz/2.6min,68868.3,82408.72,101642.42,39905.754,68207.95,60397.668
482/409.1352mz/2.6min,1464817.5,1627320.6,1796296.0,930994.9,1314885.0,1247172.2
483/231.1127mz/2.63min,622686.8,660240.06,1479742.8,991641.0,1168166.5,813216.3
484/213.1597mz/2.66min,40149.082,41514.22,38544.53,111776.266,334201.75,287800.2
485/259.2202mz/2.67min,474022.53,512803.66,515959.78,459555.9,495265.44,482416.72
486/245.1859mz/2.68min,48247.883,63738.02,136495.12,78824.84,90842.74,84064.57
487/243.1338mz/2.7min,16864.453,11180.057,60531.594,32457.834,29307.941,12557.275
488/407.2386mz/2.7min,165442.34,194947.48,438883.28,198659.16,203594.23,147995.34
489/130.159mz/2.71min,663148.06,553576.4,803681.94,500056.66,569158.0,506549.5
491/190.0896mz/2.72min,116929.53,102603.164,400870.0,55539.293,295257.7,154416.45
492/138.0549mz/2.73min,330858.22,305869.62,448197.47,58138.688,134385.61,165166.28
493/300.1077mz/2.72min,5295564.0,5358598.5,5115319.0,341688.75,1367897.1,1931536.1
494/229.1546mz/2.73min,34142.855,29006.225,92024.66,41067.387,41173.484,4388.0635
495/217.1546mz/2.73min,398831.94,408066.62,1036852.75,492228.56,455985.44,355219.5
496/202.1801mz/2.74min,326429.44,346868.5,462028.6,298197.75,347375.72,279420.53
497/203.1834mz/2.74min,26726.262,30796.828,46494.31,24329.436,28527.883,27222.307
498/316.2117mz/2.75min,811538.75,943442.75,1022684.4,693091.56,1172473.5,866845.4
499/272.1128mz/2.76min,188821.77,215710.1,320579.97,130793.27,135121.1,106616.69
500/259.1188mz/2.77min,1019742.2,1049702.5,1124099.6,137481.61,412406.8,273903.75
501/306.1182mz/2.77min,3497970.2,3774155.5,8868566.0,5169333.5,4766281.0,3349730.2
502/231.1127mz/2.77min,302784.8,296181.1,814743.6,475033.7,539696.25,367161.9
503/260.1128mz/2.77min,244305.44,258623.98,708528.4,316249.56,329041.47,228965.78
504/288.1077mz/2.77min,176658.17,204061.61,576398.56,282640.16,260117.75,176251.73
505/188.0705mz/2.79min,118014.445,162002.66,229332.73,30209.16,69465.0,50229.996
508/259.2202mz/2.8min,251980.88,255471.78,216753.3,237513.19,254116.16,227730.39
509/170.0793mz/2.81min,739799.56,745578.06,1103457.5,748738.0,820911.4,652680.7
510/169.076mz/2.81min,6773040.0,6563274.0,10466924.0,6814436.5,7318842.5,5937383.0
512/153.1021mz/2.82min,63737.65,144110.36,537177.0,79537.305,5523.289,5553.483
513/245.1858mz/2.81min,9948.447,8419.043,84294.234,19037.887,15556.273,18099.918
517/201.0702mz/2.82min,194773.3,211800.02,245143.42,79083.36,121825.055,93873.336
521/139.0583mz/2.82min,8287646.0,8772204.0,11028493.0,3092900.0,5743943.5,4656827.5
523/121.0477mz/2.82min,8066635.0,8297497.5,10920018.0,2875334.0,5493986.0,4509229.0
524/138.055mz/2.82min,110393250.0,112155530.0,141496660.0,40452190.0,75458000.0,61158356.0
526/92.0494mz/2.82min,983452.44,1039924.25,1323065.5,324867.03,645769.3,518120.88
527/120.0444mz/2.82min,106981460.0,109321090.0,144984910.0,39222260.0,73374850.0,60551784.0
529/328.1001mz/2.79min,420599.16,312519.7,1212994.4,404768.38,360462.44,396276.25
530/271.0713mz/2.82min,1407126.4,1142773.2,1352678.2,359243.94,620350.7,522491.78
533/261.1444mz/2.83min,396323.4,432136.62,284405.56,173764.73,330630.62,271229.66
534/272.1856mz/2.83min,1369607.0,1608813.8,1651850.5,1054134.4,1922078.1,1254178.1
535/272.0794mz/2.83min,1753540.0,1466462.6,1423427.9,575511.2,821989.1,747423.4
536/243.1338mz/2.85min,153721.25,157327.81,298563.12,169420.56,238837.25,173023.86
538/300.1077mz/2.87min,466088.62,513968.16,591127.2,78275.336,186894.38,232312.77
539/306.128mz/2.87min,855283.25,930733.06,1364842.6,282896.06,593539.75,459860.0
540/377.1453mz/2.88min,0.0,0.0,20920.773,27864.064,32283.344,18565.045
541/391.171mz/2.95min,385924.56,518623.0,1347749.6,717857.8,681882.44,366889.12
542/302.1499mz/2.89min,141630.78,149536.12,176343.08,147007.94,423678.38,264619.88
543/321.1478mz/2.93min,252992.6,296373.94,581484.4,272462.44,238688.05,174811.38
544/338.1445mz/2.94min,331701.88,221756.05,288754.94,137028.27,212310.88,203493.28
545/243.1338mz/2.94min,35250.145,41450.652,81911.53,36085.117,69692.24,52950.098
547/195.1128mz/2.95min,172300.67,184623.42,680474.5,417522.4,131507.78,78973.97
548/183.0916mz/2.97min,712750.0,704200.7,1220870.0,760196.25,878828.25,704714.2
549/340.1026mz/2.98min,1210571.6,1343384.5,3182155.8,1802080.5,1676915.1,1184668.5
551/294.0608mz/3.0min,220183.47,257988.33,599380.0,148194.39,220317.9,154068.33
552/312.0713mz/3.0min,1594726.0,1809190.9,4077007.8,1068458.1,1554662.9,1106454.1
553/334.0533mz/3.0min,230010.66,273580.53,551105.56,159211.0,235633.83,163725.5
554/153.1022mz/3.06min,24741.316,36283.87,267425.75,21045.15,0.0,0.0
556/231.1703mz/3.07min,1685726.4,1807092.1,4376882.5,2326767.5,2219853.0,1580278.8
557/232.1736mz/3.07min,191033.78,192301.48,495349.72,261764.78,256271.14,183460.47
558/213.0733mz/3.13min,259743.42,279857.2,451699.3,41275.727,70819.64,52274.824
559/267.1127mz/3.15min,32303.2,35546.62,94252.2,51146.746,49577.086,40534.508
561/208.0968mz/3.23min,90045.88,83254.234,178678.9,109233.92,112180.9,87152.77
562/260.1127mz/3.25min,5937.0767,0.0,45518.42,21695.023,13540.95,6291.757
563/288.1075mz/3.25min,33458.15,37812.816,184018.23,61160.816,57927.992,34981.47
564/427.1685mz/3.27min,215081.16,233126.17,627178.1,304200.3,314990.1,216290.31
565/405.1865mz/3.27min,2314971.2,2437028.2,5116544.5,3022926.2,3115638.2,2244675.5
566/320.1703mz/3.29min,40994.156,53611.17,55482.746,35490.105,47068.387,46053.625
567/240.0866mz/3.34min,616992.4,673278.6,1410242.0,82131.19,278990.53,187217.27
568/245.1859mz/3.35min,402274.28,443927.38,1059616.8,564001.8,536716.5,383276.3
569/182.1903mz/3.37min,469717.53,419933.2,636096.75,413447.9,459194.12,373004.8
570/195.1128mz/3.37min,94200.91,128430.42,568688.1,261431.0,58691.32,28387.896
571/217.107mz/3.43min,377281.94,414014.1,378309.78,243779.66,315392.56,535433.25
572/196.0968mz/3.47min,918565.94,903271.0,1321664.0,27570.73,137634.08,86504.24
573/282.1811mz/3.47min,160030.31,189037.98,266495.94,351927.6,296717.2,298720.34
574/246.1699mz/3.48min,261324.25,260021.06,238432.08,236570.64,235236.67,229624.84
575/228.2321mz/3.48min,524046.22,508544.84,668825.25,382994.7,603079.06,450829.97
576/208.0968mz/3.52min,69050.11,80631.77,120335.8,0.0,27002.217,0.0
577/402.2484mz/3.52min,61869.062,74944.766,132270.55,60817.855,74544.12,53990.266
579/213.1597mz/3.53min,506720.53,561148.06,1222449.1,595342.3,636213.8,284779.28
580/274.1648mz/3.54min,884340.7,887527.9,860537.8,858736.0,848985.56,872740.3
581/419.2022mz/3.55min,583275.5,629696.2,1538330.1,795164.7,796820.7,566298.9
582/228.2321mz/3.56min,194626.83,175478.92,261411.95,156187.3,209576.27,181744.97
584/210.1124mz/3.59min,321473.9,344293.25,563310.7,54748.188,128749.04,81632.67
585/224.0917mz/3.62min,47538.84,68931.69,227577.92,27047.867,6172.838,0.0
587/228.2321mz/3.67min,2663886.2,2698654.8,3458397.5,2123500.5,3032054.5,2388358.8
588/246.1699mz/3.68min,225424.4,230531.92,201745.98,204945.52,204127.28,200993.6
589/182.1903mz/3.68min,50017.29,44128.832,62018.53,35364.42,49299.254,37537.94
590/235.0865mz/3.7min,301022.53,325772.3,418694.75,281269.06,347851.8,301668.44
591/402.2484mz/3.64min,250200.86,332562.66,488374.66,261093.6,305351.44,245360.17
592/591.2256mz/3.72min,327483.28,225086.5,283829.16,145404.52,239300.28,232808.94
593/586.2703mz/3.71min,1540216.4,1004335.56,1335931.8,713594.2,1079371.9,993123.2
594/320.1703mz/3.75min,71037.47,70257.914,59118.695,51729.246,63788.88,50287.027
595/195.138mz/3.83min,106271.484,109143.35,105776.21,140592.03,99727.27,102448.875
596/233.0784mz/3.84min,568200.06,518698.22,479241.47,307166.34,497278.62,487879.56
598/296.1182mz/3.86min,1022221.1,1073647.1,1291972.4,651988.5,1038669.25,842160.0
599/246.1699mz/3.93min,519800.25,571127.2,1987819.8,1263845.8,1182042.8,772657.5
600/514.2855mz/3.97min,737028.3,705689.5,773925.8,459096.28,627287.94,590201.94
601/208.0968mz/4.01min,20984.156,12054.776,39156.016,0.0,0.0,0.0
602/166.0862mz/4.08min,115847.35,112845.75,128414.375,25442.477,55520.344,56145.24
603/208.0968mz/4.19min,300740.84,378831.47,1099749.8,105975.38,129404.82,78639.766
605/274.1648mz/4.2min,54366.617,53743.312,71238.83,41826.355,54489.12,50250.54
606/321.1738mz/4.31min,992001.3,1086072.6,946663.9,713340.56,901099.0,769805.2
607/325.1257mz/4.32min,791564.8,947592.75,800734.6,556953.9,638294.06,608898.5
608/320.1703mz/4.32min,6569192.5,7346856.5,6219641.0,4669394.5,6069912.5,5096355.5
609/195.1379mz/4.33min,812781.0,875569.5,807515.7,822417.75,864521.6,821318.8
610/364.1965mz/4.4min,557508.9,597157.3,622036.4,448714.2,587538.5,465983.88
611/226.1801mz/4.42min,1147407.1,1148428.6,1297287.9,1243065.6,1275802.9,1232857.9
612/244.1906mz/4.42min,809037.44,790912.44,881573.9,859830.1,892696.5,840865.5
613/408.2226mz/4.47min,633332.44,667080.5,704495.3,519803.16,644622.1,533142.8
614/392.1914mz/4.56min,2846319.8,3179010.2,2858204.5,2039209.0,2703064.0,2287186.8
615/397.1466mz/4.56min,378749.62,429657.97,414631.47,272052.84,379122.06,319306.8
616/267.1128mz/4.6min,1547464.6,1677724.2,1818042.5,423171.8,774398.3,652177.56
617/249.1022mz/4.6min,517250.03,562867.0,646210.5,141589.62,279057.12,225447.64
620/230.9844mz/4.74min,646758.6,703483.4,682182.56,663502.8,641525.6,637793.7
621/211.9705mz/4.74min,3249104.8,3501345.2,3369710.0,3239215.8,3154325.2,3349406.8
622/213.9685mz/4.74min,3132329.8,3432208.5,3270570.8,3185317.5,3068391.0,3277585.8
623/229.9811mz/4.74min,7804118.5,8275373.0,7922021.5,8027727.0,7835226.5,7793750.5
624/231.979mz/4.74min,7680762.0,8238684.0,7872870.0,7862803.0,7795767.0,7743629.0
626/232.9823mz/4.74min,646710.8,675164.56,637987.9,666130.3,658124.94,646739.94
627/656.071mz/4.74min,1528407.6,1645017.6,1877409.1,1572541.4,1667891.6,1625734.4
628/524.2698mz/4.76min,386681.56,386359.62,403849.9,291948.7,387496.62,325477.7
629/551.2695mz/4.8min,668893.75,768663.1,741831.06,432334.22,673594.8,576125.9
630/573.2513mz/4.8min,1935320.0,2297326.5,2320134.5,1334273.8,2045627.9,1736942.4
631/568.2961mz/4.8min,20329090.0,22598366.0,22018754.0,15884145.0,19972764.0,16643854.0
636/244.2271mz/4.84min,62415.055,62042.055,96288.695,688986.75,305328.56,336227.16
637/211.0866mz/4.87min,85409.66,81906.52,91273.21,32702.654,43996.527,48199.734
638/250.1777mz/4.87min,488450.84,468579.78,548775.1,505315.34,481180.22,525117.3
639/228.1958mz/4.88min,2834882.5,2840944.8,3411175.8,3103234.2,3306587.5,3062532.8
640/229.1991mz/4.88min,376434.88,374900.4,443264.38,402929.0,435406.06,413078.0
641/267.1128mz/4.92min,36088.74,44952.383,49094.16,0.0,6833.205,0.0
642/158.1539mz/4.95min,790881.56,815626.3,748379.0,732212.8,749555.9,755522.1
644/640.3173mz/4.96min,1098823.4,1196946.0,1259036.6,796978.3,1067692.2,895173.44
646/244.1907mz/5.13min,74583.19,60355.43,163491.55,81035.05,64418.16,63293.21
647/316.2846mz/5.19min,0.0,0.0,0.0,258703.4,112941.91,166587.14
648/387.1801mz/5.2min,415267.47,472704.7,765141.75,687472.56,909311.4,753356.6
649/404.2066mz/5.2min,436804.84,491200.3,769826.3,721684.0,923254.4,773535.6
650/432.238mz/5.2min,22015.445,33123.73,61704.176,54947.117,66124.09,40039.55
651/275.2774mz/5.25min,0.0,0.0,0.0,298270.84,352942.38,436220.84
652/274.274mz/5.25min,25418.674,22356.107,32236.521,1722686.9,2048493.0,2603183.0
653/256.2635mz/5.25min,0.0,0.0,0.0,70485.52,76399.25,103817.08
654/209.1536mz/5.26min,105422.53,119328.5,107104.625,104286.8,115297.24,122917.72
655/272.2584mz/5.36min,255744.25,246972.06,340817.9,3637200.5,1698868.8,2061395.2
656/318.3003mz/5.45min,7039743.5,7434715.5,7826692.0,22181144.0,21736880.0,18617380.0
657/300.2897mz/5.44min,33457.594,35496.78,42647.633,610452.75,562137.94,615392.7
658/319.3036mz/5.45min,1375030.6,1460338.2,1503850.0,4447476.0,4180837.0,3646543.8
659/356.1028mz/5.46min,755166.9,764200.94,850742.4,500934.16,850871.2,698720.9
661/534.3899mz/5.52min,0.0,0.0,0.0,0.0,59251.58,74079.914
662/387.193mz/5.55min,325564.9,320251.8,311618.22,377706.22,555276.25,398239.2
663/256.2634mz/5.54min,25254.668,23502.65,32374.365,189848.16,125925.125,107908.73
664/298.274mz/5.55min,10740.163,0.0,26002.754,524831.5,249600.73,290918.94
665/622.3154mz/5.56min,296075.56,264312.03,285052.28,112878.34,383318.38,330370.1
666/316.2846mz/5.57min,86743.68,109413.36,83383.78,826151.56,481214.06,473673.53
667/468.3082mz/5.6min,69330.41,59258.156,37747.38,28525.496,97180.28,86831.766
668/286.274mz/5.59min,54385.11,53845.88,77607.16,727020.94,300518.38,339495.16
669/239.1641mz/5.62min,304043.62,310298.4,371347.97,35156.04,132179.16,59389.508
670/415.2113mz/5.63min,1807646.8,1720918.8,1924993.8,1679530.0,1727411.6,1773960.1
671/432.2378mz/5.63min,2173636.2,2033329.0,2204295.2,1961307.0,2045427.2,2080647.9
672/437.1932mz/5.63min,324336.2,318658.38,337647.12,293923.44,282744.44,290056.7
673/344.3158mz/5.64min,20029.768,9882.309,21674.998,523417.47,392374.56,415007.44
674/446.2535mz/5.64min,379785.1,347529.34,323382.88,290171.16,341792.72,317352.56
675/312.1131mz/5.66min,1162222.2,1111382.9,1392207.1,847720.8,1400623.9,1223546.4
676/307.2478mz/5.68min,433005.2,448187.72,435119.3,431182.25,440385.2,449644.62
678/534.3898mz/5.7min,0.0,0.0,0.0,288908.22,1363569.5,1995099.0
679/468.3082mz/5.71min,216503.39,213963.42,152021.03,167837.95,406338.0,427695.12
680/302.3053mz/5.72min,1957870.0,2146134.8,2191752.0,11232328.0,21229146.0,21045574.0
681/284.2947mz/5.72min,43690.957,47264.75,50511.742,302401.88,603006.1,600238.94
682/452.2769mz/5.74min,2256510.8,1819766.8,1472066.9,1310861.9,2568218.8,2444274.0
683/304.3118mz/5.72min,22131.385,28144.86,24288.008,219960.73,420717.78,409020.0
684/330.3002mz/5.76min,390860.0,351217.84,183042.48,788820.4,795504.0,1057592.6
686/516.3057mz/5.79min,321945.6,294356.9,175424.11,43794.74,153591.44,130135.914
687/494.3239mz/5.79min,7716477.0,6855213.0,4210253.0,1147352.0,4064042.2,3365895.0
688/344.3158mz/5.85min,679048.1,636845.9,399047.97,1149635.6,1102573.5,3187544.0
690/534.3898mz/5.79min,0.0,0.0,0.0,27164.395,241440.56,284704.44
691/497.2699mz/5.83min,50002.61,48837.54,33490.355,13155.835,72556.16,66988.984
692/300.2897mz/5.83min,4739412.5,4407179.5,5004230.0,19383808.0,16688280.0,15966339.0
693/301.2931mz/5.83min,921486.6,887758.44,964142.56,3873385.5,3245416.8,3175452.0
694/282.2793mz/5.84min,0.0,0.0,0.0,67874.04,51341.58,68496.18
695/345.3192mz/5.85min,139939.08,121719.51,82035.695,250660.62,227366.56,707666.1
696/452.2769mz/5.85min,2427337.2,1973098.9,1589003.8,2630497.0,4400675.5,4795544.5
697/337.1046mz/5.85min,391552.6,369223.97,376494.5,190244.19,282125.12,280649.44
699/408.3283mz/5.9min,84579.95,51122.504,0.0,156417.86,374707.34,589221.44
700/407.3267mz/5.88min,5556.4917,11106.041,0.0,601458.8,1399710.6,1986621.2
701/494.324mz/5.89min,6389339.5,5890835.5,3817696.0,1790253.1,5232250.5,5107266.0
703/328.3209mz/5.9min,28609.684,35234.605,35323.633,124547.19,214661.7,213575.69
704/516.3057mz/5.9min,345936.06,331866.22,199973.88,81506.22,280824.47,293025.66
705/284.2947mz/5.9min,545456.25,0.0,5219.823,57681.33,37804.867,21016.945
706/346.3315mz/5.91min,9752865.0,10693382.0,10266452.0,6341619.5,8248793.0,6664943.0
707/347.3349mz/5.91min,2134898.8,2352792.2,2233959.2,1366257.1,1813786.1,1434498.8
708/534.3898mz/6.0min,0.0,0.0,0.0,0.0,33501.023,42563.734
709/345.3193mz/6.03min,59744.7,55258.344,71403.53,85430.64,120979.91,81412.57
710/284.2948mz/6.01min,461362.8,485229.38,616612.25,622649.25,663849.44,612448.06
711/326.3053mz/6.01min,0.0,0.0,0.0,344600.62,216385.42,237805.33
712/344.3158mz/6.03min,222984.12,362828.4,403250.72,441453.0,610483.75,511374.84
713/255.2318mz/6.06min,200476.83,207339.34,239841.95,12173.1,192434.14,33111.59
714/330.3366mz/6.18min,760123.56,843055.7,897587.4,734787.8,2484824.2,1967256.6
715/454.2927mz/6.12min,121634.54,82226.914,72324.32,124858.59,177163.38,237438.75
716/427.3166mz/6.15min,0.0,0.0,0.0,263324.2,98266.08,112650.53
717/496.3396mz/6.19min,624579.9,550193.75,325981.78,155604.05,438533.7,486931.9
719/328.321mz/6.28min,3796223.8,4055792.2,4498048.5,4753310.0,6435457.0,4908815.0
720/363.3369mz/6.2min,20564.389,22317.54,0.0,230941.48,553196.0,828069.8
721/358.3315mz/6.26min,494531.12,480677.1,156654.8,206642.81,223706.66,318126.62
722/391.3318mz/6.22min,0.0,0.0,0.0,171529.6,430804.28,445109.7
723/562.4211mz/6.22min,0.0,0.0,0.0,89703.57,813956.2,736850.4
724/454.2926mz/6.24min,2279946.8,1922381.8,1692237.6,2717932.2,3897361.0,4667217.0
725/372.3471mz/6.32min,928532.3,830792.56,521517.4,191200.84,373317.75,978676.56
727/329.3244mz/6.28min,812844.1,855602.0,775249.9,1031306.3,1301445.4,1082162.4
728/498.2824mz/6.27min,1421103.2,1178341.5,775843.1,632326.0,1283434.6,1311720.2
729/255.2318mz/6.27min,63528.84,61847.535,79933.28,45029.504,231996.16,79139.02
731/498.3454mz/6.3min,372164.47,398169.8,285600.44,232605.53,582188.3,569561.44
732/518.3213mz/6.3min,407023.97,331872.38,251503.98,193717.31,456930.97,447903.9
733/497.3429mz/6.3min,2163678.0,2301895.2,1748367.1,1396946.8,3344787.5,3287937.8
734/267.1954mz/6.3min,774529.25,729388.8,913515.44,53642.785,295128.9,61671.16
735/496.3396mz/6.3min,8111032.0,8591221.0,6437788.5,5216643.5,12316900.0,12114820.0
736/480.3082mz/6.3min,4079054.0,3207654.8,2725042.2,1405631.9,3199295.8,2678433.2
737/555.2925mz/6.3min,0.0,911133.9,646122.94,464936.25,1119436.8,1141633.6
738/573.3031mz/6.3min,0.0,882505.6,579718.4,462879.0,1081029.8,1082582.1
739/440.4096mz/6.37min,581450.8,540053.94,701862.0,460109.16,655704.56,552305.0
740/524.2979mz/6.32min,530191.8,849658.75,536857.56,173871.16,600123.8,530914.6
742/358.3679mz/6.34min,0.0,58723.65,434229.25,146738.98,314875.97,822302.8
743/523.3585mz/6.36min,5883129.0,5512375.0,2995953.8,1097621.9,3177111.0,3019378.0
744/522.3552mz/6.36min,19706380.0,18740502.0,10150697.0,3772562.2,10742356.0,10239237.0
745/524.3611mz/6.36min,1111082.4,1032900.25,554520.3,193422.61,585411.3,559385.94
746/544.337mz/6.37min,1017551.4,786132.8,458419.25,160166.7,479716.34,381137.38
747/435.3579mz/6.37min,5323.863,5634.1494,0.0,145822.83,536540.8,558183.06
748/312.3261mz/6.41min,613943.6,391213.0,4363.787,144500.72,9587.855,227446.48
750/255.2318mz/6.39min,149995.81,127645.01,169606.2,0.0,60117.543,21621.79
751/392.3311mz/6.4min,194119.77,175691.95,230535.84,109172.625,455662.2,288424.44
752/480.3083mz/6.4min,1600328.0,1227820.8,897332.44,1178888.8,1727116.5,1958208.5
753/599.3188mz/6.39min,0.0,375713.03,253758.47,70105.34,138712.5,122145.164
754/524.298mz/6.45min,1103149.0,104534.2,52746.215,42264.86,119240.78,115982.75
755/544.3371mz/6.47min,218954.36,191451.56,102829.2,77826.01,191657.58,213615.64
