CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2499	2857	1	0.8941	-14.016
2277	2499	1	0.9771	0.000
2133	4931	1	0.8628	-26.052
2240	2857	1	0.8756	-12.036
2003	2240	1	0.877	0.000
4780	4931	1	0.9771	0.000
864	2003	1	0.871	-45.010
2003	2286	1	0.9623	-14.016
2277	2857	1	0.9046	-14.016
2133	2499	1	0.898	0.000
1152	2003	1	0.95	-45.010
864	1152	1	0.9032	-0.000
2133	2857	1	0.908	-14.016
2857	2911	1	0.9025	30.011
2133	2277	1	0.9117	0.000
864	2240	1	0.9275	-45.010
8411	8833	2	0.8624	3.995
8766	8825	2	0.7516	-13.019
8175	8210	2	0.9429	-14.018
7494	8589	2	0.7179	-238.229
8625	8825	2	0.7581	-41.049
7648	7733	2	0.9285	-14.016
8411	8865	2	0.9469	0.000
8589	8732	2	0.7971	58.005
7648	8684	2	0.7131	-210.199
8766	8865	2	0.8591	-18.010
8554	8631	2	0.744	-14.016
8210	8766	2	0.9031	18.012
8322	8625	2	0.7116	46.041
8684	8833	2	0.9234	-28.031
8634	8732	2	0.7163	57.022
7516	7618	2	0.9173	-14.016
7516	8625	2	0.716	-210.200
8322	8718	2	0.7647	19.008
8718	8766	2	0.8993	-0.998
8210	8833	2	0.8649	3.996
8625	8833	2	0.8867	-42.046
8322	8865	2	0.9344	0.000
7516	8322	2	0.7245	-256.240
7172	8210	2	0.8045	-224.216
8833	8865	2	0.8461	-3.995
8175	8322	2	0.9457	-14.016
8527	8634	2	0.7206	88.015
7516	8175	2	0.7524	-242.224
8825	8833	2	0.8625	-0.996
8175	8766	2	0.8189	3.994
8589	8766	2	0.835	-39.048
8210	8322	2	0.9853	0.001
8210	8411	2	0.9636	0.002
8322	8684	2	0.8141	32.025
8322	8833	2	0.8645	3.995
7516	7648	2	0.9166	-14.016
8411	8684	2	0.8212	32.025
8210	8684	2	0.8151	32.027
8684	8766	2	0.9656	-14.015
7618	7648	2	0.9916	0.000
8322	8411	2	0.9681	0.000
8766	8833	2	0.8923	-14.016
8625	8684	2	0.8552	-14.015
7516	8210	2	0.7228	-256.242
8210	8718	2	0.7617	19.010
8589	8695	2	0.785	-14.016
8175	8625	2	0.8155	32.025
8175	8865	2	0.8978	-14.016
8514	8554	2	0.9778	-14.016
8175	8684	2	0.8922	18.009
8695	8833	2	0.8169	-39.047
8210	8865	2	0.9275	0.002
8514	8631	2	0.7444	-28.032
8514	8684	2	0.7256	67.987
8411	8766	2	0.8918	18.010
8175	8833	2	0.7931	-10.021
8175	8411	2	0.9245	-14.016
8322	8766	2	0.9004	18.010
7516	7733	2	0.9762	-28.031
8684	8865	2	0.7894	-32.025
7544	7548	3	0.8995	-88.052
7544	7556	3	0.9484	-176.105
7548	7556	3	0.9126	-88.053
