"","PC1","PC2","PC3","PC4","PC5","PC6"
"29/217.1047mz/2.24min",-0.066371,-0.024203,0.051568,-0.0055311,-0.0059777,0.53134
"37/120.0445mz/2.83min",-0.066412,0.020459,0.028428,-0.003321,-0.0044643,-0.015951
"38/138.0551mz/2.83min",-0.066242,0.02262,0.023525,-0.0028928,-0.0040599,-0.11293
"43/172.1333mz/3.19min",-0.065099,0.014754,-0.0021693,-0.00067098,-0.0016961,0.019045
"44/194.1153mz/3.19min",-0.06501,0.0017141,-0.0069591,-0.00016439,-0.0010774,-0.07719
"58/302.1304mz/3.8min",-0.072083,0.030942,-0.15955,0.018042,0.013422,0.049438
"59/324.1123mz/3.8min",-0.070303,0.013505,-0.13173,0.014581,0.010895,0.020747
"62/449.203mz/3.84min",0.00058411,-0.00019494,-0.0057002,-0.088741,-0.0032956,0.061337
"66/473.1992mz/3.85min",-0.070167,-0.015689,-0.15538,0.017062,0.013485,0.047036
"67/300.1147mz/3.9min",-0.070624,0.0092276,-0.1436,0.015936,0.012092,0.042589
"68/322.0965mz/3.9min",-0.070469,0.0076178,-0.14128,0.015645,0.011882,-0.036777
"72/325.1255mz/4.24min",-0.065199,0.015239,0.0049283,-0.0013608,-0.002349,-0.010178
"81/433.2067mz/4.54min",-0.069196,-0.012591,-0.12854,0.013932,0.010847,0.016996
"82/450.2335mz/4.54min",-0.069367,-0.0024291,-0.12338,0.013431,0.010245,-0.020513
"83/455.1886mz/4.54min",-0.067556,-0.0019771,-0.078278,0.0081214,0.0058612,0.11103
"84/236.0805mz/4.54min",-0.068272,-0.013271,-0.10637,0.011313,0.0087022,-0.023182
"92/211.9707mz/4.69min",-0.065371,-0.00438,-0.00062985,-0.00065044,-0.001537,0.064402
"94/229.9813mz/4.69min",-0.065368,-0.004399,4.0254e-05,-0.00071985,-0.001599,0.058875
"95/231.9791mz/4.69min",-0.065344,-0.0039947,-0.00038293,-0.00068726,-0.0015682,0.064629
"96/232.9823mz/4.69min",-0.06562,-0.00839,0.0012589,-0.00073263,-0.0016273,-0.05788
