"MetaboAnalyst_ID","Yeast_HE_D5.Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5.Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5.Ctrl_c_neg_20190515_Run43.mzML","NEG_D5.211.C4.a_Run182.mzML","NEG_D5.211.C4.b_Run185.mzML","NEG_D5.211.C4.c_Run188.mzML","shared_name"
"29/217.1047mz/2.24min",3.3641512147007,3.47211557164087,3.3650112396761,1.96621158430913,1.94368398498719,1.92692246582286,"29"
"37/120.0445mz/2.83min",3.83157776863201,3.82182581475782,3.77039647808306,2.37245652766477,2.34992889330278,2.33316734560428,"37"
"38/138.0551mz/2.83min",3.28604168169139,3.26763891955163,3.22609454796711,1.82815525367089,1.80562769114828,1.78886620195075,"38"
"43/172.1333mz/3.19min",3.44433447407733,3.42343288228441,3.42868250580265,2.02549316151837,2.00296555230125,1.98620402507898,"43"
"44/194.1153mz/3.19min",4.16740562835132,4.17193391330508,4.18288406356931,2.76946562903992,2.74693798932457,2.73017643726666,"44"
"58/302.1304mz/3.8min",3.40322411848747,3.22582297752374,3.53465906128957,1.82788368412149,1.80535612169677,1.78859463257895,"58"
"59/324.1123mz/3.8min",3.77031453168007,3.65305429448758,3.90440957056967,2.25511438581742,2.23258675602648,2.21582521205033,"59"
"62/449.203mz/3.84min",2.54900151747807,2.54900151747807,2.54900151747807,2.63759501586559,2.54161068195677,2.50971232897779,"62"
"66/473.1992mz/3.85min",3.74261387811545,3.6723030577472,3.96101038499301,2.27436314059404,2.25183550987429,2.23507396514177,"66"
"67/300.1147mz/3.9min",3.40524636950292,3.28842745180446,3.56125802661267,1.89048797925143,1.86796039721136,1.85119889212019,"67"
"68/322.0965mz/3.9min",3.32030928718976,3.20885844274416,3.47684024032397,1.81091920746268,1.78839165140163,1.77163016746594,"68"
"72/325.1255mz/4.24min",3.35572370133355,3.33924349011417,3.33112381474949,1.93318424649906,1.91065665398101,1.8938951403573,"72"
"81/433.2067mz/4.54min",4.15370125611104,4.09702825644216,4.33548773633761,2.69908826071388,2.67656062139085,2.65979906965242,"81"
"82/450.2335mz/4.54min",3.85653473321185,3.78116189208948,4.01248136897246,2.38322193885359,2.3606943041831,2.34393275623338,"82"
"83/455.1886mz/4.54min",4.98447299988542,4.9426104495955,5.08824991957369,3.54467044118703,3.52214280047563,3.50538124760661,"83"
