"","comp 1","comp 2","comp 3","comp 4","comp 5"
"752/143.9809mz/10.37min",-0.53138,0,0,0,0
"750/141.9833mz/10.37min",-0.46806,0,0,0,0
"684/663.4535mz/10.09min",-0.4424,0,0,0,0
"775/156.9906mz/10.38min",-0.42656,0,0,0,0
"769/112.0178mz/10.38min",-0.29283,0,0,0,0
"764/90.5067mz/10.37min",-0.15362,0,0,0,0
"687/726.4616mz/10.09min",-0.065581,0,0,0,0
"768/111.0202mz/10.38min",-0.059584,0,0,0,0
"824/145.0353mz/10.94min",-0.058544,0,0,0,0
"732/110.0201mz/10.33min",-0.015759,0,0,0,0
"228/311.1687mz/6.93min",0,-0.58182,0,0,0
"415/325.1841mz/7.87min",0,-0.49028,0,0,0
"461/134.8946mz/7.89min",0,-0.47588,0,0,0
"595/144.9234mz/8.92min",0,-0.27186,0,0,0
"62/449.203mz/3.84min",0,-0.23085,0,0,0
"793/164.836mz/10.47min",0,-0.16193,0,0,0
"792/162.8391mz/10.47min",0,-0.1386,0,0,0
"691/132.8679mz/10.16min",0,-0.094797,0,0,0
"791/160.842mz/10.47min",0,-0.090717,0,0,0
"564/135.9709mz/8.7min",0,-0.069307,0,0,0
"29/217.1047mz/2.24min",0,0,0,0,0
"37/120.0445mz/2.83min",0,0,0,0,0
"38/138.0551mz/2.83min",0,0,0,0,0
"43/172.1333mz/3.19min",0,0,0,0,0
"44/194.1153mz/3.19min",0,0,0,0,0
"58/302.1304mz/3.8min",0,0,0,0,0.067855
"59/324.1123mz/3.8min",0,0,0,0,0
"66/473.1992mz/3.85min",0,0,0,0,0.04508
"67/300.1147mz/3.9min",0,0,0,0,0.0085677
"68/322.0965mz/3.9min",0,0,0,0,0
"72/325.1255mz/4.24min",0,0,0,0,0
"81/433.2067mz/4.54min",0,0,0,0,0
"82/450.2335mz/4.54min",0,0,0,0,0
"83/455.1886mz/4.54min",0,0,0,0,0
"84/236.0805mz/4.54min",0,0,0,0,0
"92/211.9707mz/4.69min",0,0,0,0,0
"94/229.9813mz/4.69min",0,0,0,0,0
"95/231.9791mz/4.69min",0,0,0,0,0
"96/232.9823mz/4.69min",0,0,0,0,0
"97/230.9845mz/4.69min",0,0,0,0,0
"101/568.2963mz/4.73min",0,0,0,0,0
"102/573.2517mz/4.73min",0,0,0,0,0
"108/426.9677mz/5.07min",0,0,0,0,0
"110/344.1301mz/5.23min",0,0,0,0,0
"111/649.3063mz/5.23min",0,0,0,0,0
"112/666.333mz/5.23min",0,0,0,0,0
"113/671.2884mz/5.24min",0,0,0,0,0
"114/318.3mz/5.24min",0,0,0,0,0
"118/256.2998mz/5.42min",0,0,0,0,0
"121/448.2033mz/5.43min",0,0,0,0,0
"122/470.1853mz/5.43min",0,0,0,0,0
"126/302.3052mz/5.48min",0,0,0,0,0
"127/303.3085mz/5.48min",0,0,0,0,0
"130/437.193mz/5.58min",0,0,0,0,0
"131/300.2896mz/5.58min",0,0,0,0,0
"132/344.3157mz/5.61min",0,0,0,0,0
"133/195.1016mz/5.61min",0,0,0,0,0
"135/347.3347mz/5.65min",0,0,0,0,0
"136/346.3313mz/5.66min",0,0,0,0,0
"137/105.0335mz/5.68min",0,0,0,0,0
"138/118.0651mz/5.68min",0,0,0,0,0
"139/225.091mz/5.68min",0,0,0,0,0
"140/279.0991mz/5.68min",0,0,0,0,0
"141/320.1255mz/5.68min",0,0,0,0,0
"144/211.0754mz/5.68min",0,0,0,0,0
"145/887.3878mz/5.68min",0,0,0,0,0
"146/377.1662mz/5.72min",0,0,0,0,0
"147/399.1482mz/5.73min",0,0,0,0,0
"149/344.3157mz/5.77min",0,0,0,0,0
"155/631.3266mz/5.88min",0,0,0,0,0
"157/330.3364mz/5.89min",0,0,0,0,0
"163/328.3208mz/5.99min",0,0,0,0,0
"165/337.1712mz/5.99min",0,0,0,0,0
"166/359.1532mz/5.99min",0,0,0,0,0
"169/359.2401mz/6.0min",0,0,0,0,0
"171/372.347mz/6.04min",0,0,0,0,0
"175/119.0856mz/6.1min",0,0,0,0,0
"176/147.0805mz/6.1min",0,0,0,0,0
"177/165.0911mz/6.1min",0,0,0,0,0
"179/349.135mz/6.1min",0,0,0,0,0
"180/697.2629mz/6.1min",0,0,0,0,-0.061824
"182/255.5845mz/6.1min",0,0,0,0,0
"184/219.057mz/6.11min",0,0,0,0,0
"185/371.117mz/6.11min",0,0,0,0,0
"186/372.1202mz/6.11min",0,0,0,0,0
"187/719.245mz/6.11min",0,0,0,0,0
"188/412.1433mz/6.11min",0,0,0,0,0
"192/313.2347mz/6.19min",0,0,0,0,0
"197/357.2608mz/6.22min",0,0,0,0,0
"200/401.287mz/6.24min",0,0,0,0,0
"201/445.3131mz/6.25min",0,0,0,0,0
"205/255.243mz/6.3min",0,0,0,0,0
"206/220.1122mz/6.31min",0,0,0,0,0
"210/433.19mz/6.37min",0,0,0,0,0
"211/275.083mz/6.38min",0,0,0,0,0
"216/409.1923mz/6.6min",0,0,0,0,0
"220/301.1408mz/6.65min",0,0,0,0,0
"227/577.3609mz/6.86min",0,0,0,0,0
"249/271.2279mz/7.15min",0,0,0,0,0
"250/478.2924mz/7.17min",0,0,0,0,0
"259/116.9285mz/7.37min",0,0,0,0,0
"263/438.1198mz/7.37min",0,0,-0.35969,0,0
"266/316.9477mz/7.37min",0,0,0,0,0
"270/372.1163mz/7.37min",0,0,0,0,0
"276/384.9352mz/7.37min",0,0,0,0,0
"277/351.1481mz/7.37min",0,0,0,0,0
"278/353.1425mz/7.37min",0,0,0,0,0
"283/237.2213mz/7.37min",0,0,0,0,0
"286/350.1775mz/7.37min",0,0,0,0,0
"289/114.9341mz/7.37min",0,0,0,0,0
"290/248.9604mz/7.37min",0,0,0,0,0
