"","PC1","PC2","PC3","PC4","PC5","PC6"
"177/213.0881mz/2.05min",-0.0083191,0.042061,0.020053,0.0056849,0.0085539,0.090881
"181/225.0881mz/2.08min",-0.0014204,0.015523,0.0028608,0.00019965,-0.0027899,0.012798
"182/218.1034mz/2.11min",-0.0011455,0.019406,0.0085507,0.010612,0.001753,-0.11844
"184/144.0666mz/2.14min",0.0028113,0.02118,0.0033904,0.0088402,0.0022692,0.085482
"185/145.0506mz/2.14min",0.0020026,0.0095773,0.020639,-0.0042979,0.0038261,0.1587
"193/222.0772mz/2.34min",0.0013579,0.017369,0.0080899,0.0011993,0.0010625,-0.037528
"202/144.0455mz/2.35min",-0.0030129,-0.0047198,-0.019328,-0.0038755,0.023909,-0.00012463
"203/227.1038mz/2.35min",-0.001252,0.013609,0.0023203,0.00036107,-0.0014456,0.018602
"205/158.0822mz/2.37min",0.0024517,0.0046307,0.0055875,0.0067926,0.0052513,-0.03708
"207/194.0458mz/2.39min",0.002089,0.011765,0.0059408,0.0017601,0.0046794,-0.037369
"209/136.0404mz/2.41min",-0.0033255,0.00036695,-0.0013402,0.001652,0.013695,-0.01823
"210/227.1399mz/2.4min",-0.011509,0.033949,-0.037139,0.02313,2.2618e-05,0.017289
"212/259.1298mz/2.41min",-0.00017702,0.01793,0.014015,0.0049278,-0.0068172,0.0001375
"213/175.0612mz/2.43min",-0.00069712,0.029799,0.033786,0.035047,-0.01847,0.016538
"214/227.1038mz/2.47min",-0.00013151,0.013368,0.0041577,-0.00030824,8.0377e-05,-0.018473
"218/126.0019mz/2.51min",0.0045241,0.0029748,0.0084565,0.004963,-0.010485,0.018947
"220/287.1248mz/2.54min",0.0038791,0.019133,0.02446,-0.0094542,-0.021871,-0.019533
"221/228.0878mz/2.57min",-0.0030813,0.051794,-0.0017252,0.031035,0.01435,0.00051876
"229/178.0509mz/2.62min",-0.0011264,0.014721,0.0026183,-0.0032329,0.0032405,0.018312
"230/238.0755mz/2.62min",0.0061274,0.0038226,-0.030463,0.00066353,0.038402,0.0016377
"231/229.1193mz/2.63min",-0.0041171,0.018481,-0.00094781,-0.010422,0.0060415,0.036832
"233/173.0931mz/2.66min",-0.00016464,0.011914,0.0071461,0.0060497,-0.0048583,-0.019087
"234/241.1194mz/2.65min",0.00062473,0.0088798,0.0025717,-0.0047501,0.0016153,0.036957
"235/130.0873mz/2.66min",0.00078182,0.013082,0.007687,0.000542,0.003579,0.037413
"238/300.1563mz/2.71min",0.0052707,0.023333,0.012048,-0.012302,0.012206,0.018524
"241/339.1535mz/2.72min",0.016597,0.0019001,-0.0037467,0.0094362,0.016079,0.056864
"242/158.0822mz/2.73min",0.0016359,0.017399,0.0072043,0.0066791,-0.0013473,0.018262
"244/208.0073mz/2.74min",-0.0031592,0.024556,0.0017772,0.0061906,0.0080565,-0.018719
"245/226.0697mz/2.77min",0.0047636,0.0051335,0.0016181,-0.00082624,-0.0053127,0.018696
"246/259.1298mz/2.74min",-0.0032196,0.019982,0.0037437,-0.0015899,-0.0030702,-0.00057749
"247/151.0401mz/2.76min",-0.0039974,0.01745,-0.0029962,0.012206,0.0032689,-0.019976
"250/242.1226mz/2.8min",-0.0034894,0.0216,0.001706,-0.017295,-0.0055095,-0.017869
"252/107.0502mz/2.76min",-0.0033898,0.01312,0.00039995,0.0083243,-0.0015741,0.055683
"253/168.0301mz/2.76min",0.0069477,0.0089517,0.017928,-0.0092064,-0.010605,0.019264
"254/360.1776mz/2.76min",0.0023207,0.032303,0.011976,-0.00075456,0.0090289,-0.018367
"256/229.1192mz/2.77min",-0.0027982,0.017667,0.003675,-0.0041749,0.003536,-0.036593
"261/131.0713mz/2.78min",-0.0027194,-0.0058521,0.0026109,-0.010898,-0.0052626,-0.018791
"264/116.0506mz/2.79min",0.0013967,0.020249,0.00026515,0.0050801,-0.0031856,0.036785
"267/339.1536mz/2.81min",0.011984,0.0096535,-0.0095964,0.013774,0.016874,0.036399
"268/158.0822mz/2.81min",0.0021742,0.017882,0.0063943,0.007441,-0.00067274,0.037027
"270/226.07mz/2.81min",0.0051326,0.0081658,0.00070873,-0.00040718,-0.0038037,0.036771
"272/273.1456mz/2.83min",-0.0057934,0.01893,0.017777,-0.0024882,0.025871,0.02094
"277/241.1194mz/2.85min",-0.0011309,0.014377,0.0035767,-0.0049305,-0.0007815,-0.037096
"278/243.1348mz/2.86min",-0.0088709,0.024446,-0.0059655,0.00060211,0.011597,0.016776
"279/293.1143mz/2.86min",1.3041e-06,0.027064,0.0088729,-0.0056563,-0.0049512,0.018202
"281/426.1897mz/2.88min",-0.002769,0.032509,-0.016271,0.0025307,0.013527,0.054896
"283/341.1005mz/2.9min",-0.00044865,0.032233,-0.00022421,0.015897,0.0092739,0.019392
"286/130.0873mz/2.91min",0.0030992,0.015419,0.0066271,-0.018474,0.0038674,-0.055475
"288/240.0853mz/2.91min",0.013688,-0.021329,0.014426,-0.010082,-0.044295,0.036312
"289/384.1428mz/2.92min",-0.0020343,0.032828,-0.0094907,0.00052199,0.011407,0.016209
