"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp3_1_Run56.mzML","NEG_TJGIp3_2_Run138.mzML","NEG_TJGIp3_3_Run174.mzML"
"519/258.077mz/4.15min",47502.0195,44801.004,34180.066,44619.992,51013.57,50203.035,72732.69
"521/336.0644mz/4.15min",254337.155,348699.38,115990.516,145075.48,414862.22,230223.06,278451.25
"522/301.1654mz/4.15min",540287.77,537135.94,705878.7,398352.47,509431.53,543727.56,543439.6
"523/302.0935mz/4.15min",108141.807,102036.2,78448.78,103295.88,122520.03,112987.734,153289.67
"524/187.0976mz/4.12min",62058.442,163798.11,29516.76,50310.383,60262.81,140123.47,63854.074
"525/185.1183mz/4.17min",95615.1,100958.08,85927.61,73580.055,90272.12,140117.39,110763.086
"527/215.1288mz/4.18min",1882389.6,1491592.4,1382948,1042827.44,2280796.2,2509205.5,2273186.8
"528/228.1242mz/4.21min",114524.007,95545.125,57790.656,177233.19,106200.664,250188.28,122847.35
"529/566.237mz/4.22min",442621.48,411154.53,441553.62,293483.88,443689.34,716800.8,475825.47
"532/212.1081mz/4.25min",149433.105,175554.12,144194.4,112294.766,155106.83,144119.67,154671.81
"533/517.1817mz/4.25min",376164.34,313420.56,383075.38,263893.5,398017.22,440191.44,369253.3
"534/495.2002mz/4.25min",7809486.5,7450371,7669118.5,4847249.5,9713535,10780002,7949854.5
"535/273.0405mz/4.26min",1014506.42,741860.7,516216.84,1040044.94,1289525.9,988967.9,1876375.4
"536/513.2104mz/4.25min",288715.705,254389.06,287557.16,174951.34,358561.66,398825.2,289874.25
"537/257.1395mz/4.25min",18052.112,15679.128,850.3826,4251.913,20425.096,38583.68,32117.348
"538/199.0976mz/4.29min",270286.69,206377.5,152531.22,108772.13,334195.88,559459.3,341977.6
"540/401.0447mz/4.31min",46133.06,43354.45,23330.678,42627.96,49545.527,48911.67,71051.24
"541/314.1034mz/4.34min",375998.11,346584.78,379361.8,228313.75,375774.34,376221.88,553077.8
"543/183.139mz/4.34min",2280073.6,2218691,1784840.9,1562673,2615431.8,2341456.2,3400618.5
"544/249.1107mz/4.34min",848899.6,787350.44,806881.94,822174,918983.75,875625.2,1369593.1
"545/165.1284mz/4.34min",410678.36,396584.75,324009.2,285262.94,474085.4,424771.97,627084.2
"546/227.1289mz/4.34min",16075571.5,15388551,13065794,11474195,18020240,16762592,24154068
"547/228.1321mz/4.34min",2074465.4,1992384.8,1692188.8,1492271.8,2384916,2156546,3176415.2
"548/628.3104mz/4.35min",482029.715,491085.03,602475.2,318826.25,472974.4,631694.75,404877.88
"549/610.2997mz/4.35min",1778295.05,1805935.9,2134483,1198246.4,1750654.2,2264342,1550283.6
"550/197.0608mz/4.36min",300196.775,1220928,479033.16,243826.53,267577.3,194434.62,332816.25
"551/242.1761mz/4.36min",933791.23,1163119.9,911300.9,1146954.5,956281.56,876087.56,746538.44
"552/208.0979mz/4.37min",124709.112,129510.734,118351.05,103899.61,119907.49,141176.42,135049.94
"553/636.3155mz/4.39min",327260.62,386241.53,412591.34,242021.81,212976.2,369314.9,285206.34
"554/155.1078mz/4.4min",18849.9265,10620.56,2124.112,2124.112,27079.293,63922.56,27268.832
"555/187.0976mz/4.44min",49010.776,30139.852,6284.455,5386.6006,67881.7,190614.55,179994.47
"558/359.2188mz/4.44min",765482.525,788561.8,680526.2,742403.25,683319.25,924541.3,887374.5
"559/375.2177mz/4.45min",898231.1,597112.8,575227.6,653108.2,1143354,1213928.6,1299750.9
"560/331.2279mz/4.45min",318412.85,208460.78,196839.14,222591.95,414233.75,435617.88,461155.4
"561/269.1507mz/4.46min",57447.6545,58268.754,54915.742,44702.484,63831.504,65806.62,56626.555
"562/523.2562mz/4.48min",2185266.85,2112295,2161409.2,2546893.2,2209124.5,2105155.8,2441622.2
"563/184.1343mz/4.49min",889003.08,1105648.8,872783.06,859080.56,857102.44,997717.44,905223.1
"564/228.1242mz/4.49min",2371674.75,2814310,2342583.2,2342872.5,2226997.2,2697825,2400477
"565/167.035mz/4.5min",277669.19,275955.1,121346.08,279383.28,304870.34,228184.81,374715.25
"566/317.0666mz/4.5min",348160.335,337440.2,164571.83,358880.47,372884.25,284934.16,476140.75
"567/259.0612mz/4.52min",16041.4775,87705.02,2155.2152,51153.383,21306.879,2155.2152,10776.076
"569/479.2052mz/4.54min",4579265.25,4457616.5,4700914,2933861.2,5518288,6170872,4241354.5
"571/551.2263mz/4.54min",592141.55,696222.25,604958.1,460530.94,532572.25,719085.9,579325
"572/431.2286mz/4.54min",569746.8,291580.28,579914.4,190755.77,938795.94,559579.2,938537.9
"573/258.171mz/4.55min",2686770.65,2528951.8,2157355.2,1939391.4,2844589.5,3415809.5,3143536.2
"574/130.0509mz/4.55min",32827.334,30418.488,30584.926,24231.443,35069.742,46173.855,54185.453
"575/272.1868mz/4.57min",30950.128,28913.736,11015.939,21182.807,32986.52,38164.516,33800.31
"576/228.1031mz/4.58min",138588.55,135423.48,134494.69,87572.99,141753.62,146620.19,153626.64
"578/275.0563mz/4.61min",3150.453,66308.04,3150.453,15752.265,3150.453,3150.453,3150.453
"579/620.3206mz/4.61min",392211.54,496052.7,533027.7,333763.78,258635.67,450659.3,326846.44
"580/211.134mz/4.61min",466012.545,528699.3,403735.94,34798.367,475467.12,456557.97,713161.4
"581/227.9667mz/4.62min",1913398.85,1925723.9,1923906.5,1955804.8,1902891.2,1670859.6,1805218.9
"582/229.9644mz/4.62min",1857439.6,1870928.6,1866923.8,1899814.5,1847955.4,1625180.1,1769060.1
"583/199.134mz/4.62min",244948.585,198043.83,180069.33,132844.83,291853.34,330570.38,300231.6
"585/285.0881mz/4.63min",34751.1015,39769.22,29164.734,17257.393,38587.285,41851.73,30914.918
"586/185.1183mz/4.64min",346612.16,327438.72,188970.9,178371.97,365785.6,482612.56,404884.75
"587/343.2237mz/4.67min",92113.655,116227.6,96831.15,69558.34,62051.594,106949.36,87396.16
"588/503.1924mz/4.67min",622506.675,654763.4,504667.97,619007.1,584308.2,634049.6,626006.25
"589/458.1903mz/4.67min",781150.75,860775.8,645133.94,775567.25,744743.06,814229.25,786734.25
"590/457.187mz/4.67min",2938614,3193540,2430900,2905588.8,2778176.5,3114304.5,2971639.2
"591/493.1634mz/4.67min",364136.545,745176.6,334343.88,325938,625962.44,393100.56,335172.53
"592/355.1552mz/4.67min",353021.22,416619.94,296254.94,334171.88,351574.84,363167,354467.6
"593/278.1398mz/4.67min",721291,742291.6,1323346.1,655987.3,562795.9,700290.4,837292.1
"594/183.139mz/4.69min",20654.316,6884.772,6884.772,6884.772,34423.86,73976.89,37894.816
"596/257.1395mz/4.69min",455275.45,436547,302272.78,266560,474003.9,784056.4,555210.6
"597/232.0979mz/4.71min",611807.225,580363.75,551146.7,386313.53,643250.7,701700.6,755926.1
"598/213.1124mz/4.75min",111537.07,141911.03,55915.3,52409.33,103405.83,256003.06,119668.31
"599/477.2147mz/4.72min",28164.445,33657.74,26713.404,28286.56,28042.33,31203.316,27972.408
"600/458.2873mz/4.73min",2861787.35,3353064.5,2649026.8,2821849.5,2641650.2,2993115,2901725.2
"601/537.2717mz/4.73min",445590.465,379331.66,434519.2,447022.53,462044.9,444158.4,540037.94
"602/459.2906mz/4.73min",676016.95,767062.94,633860.7,676519.8,645666.44,724729.56,675514.1
"603/285.0881mz/4.75min",335715.12,323604.9,330933.3,445883.97,349783.44,340496.94,329452.53
"605/286.0721mz/4.76min",561145.65,545628.9,374050.9,545248.9,615870.94,576662.4,719456.94
"606/343.2237mz/4.76min",516921.03,623608.6,520793,513049.06,372391.9,558413,460886.78
"607/254.1761mz/4.77min",293846.755,213210.62,229266.89,186486.17,358426.62,402561.94,369626.72
"608/455.1712mz/4.78min",1334142.2,1576080.1,1316961.9,1389922,1295237.6,1351322.5,1254827.4
"610/501.1766mz/4.78min",15470509,17676502,15268262,15848369,14648073,15672756,15146764
"611/443.1348mz/4.78min",295837.63,338290.56,311707.1,328331.44,263884.28,279968.16,233544.2
"612/491.1479mz/4.78min",2711821.9,5093109,2712356,2289638.8,4260414.5,2711287.8,2303097.5
"613/518.1663mz/4.78min",423690.74,869273.9,409358.88,314095.9,723971.1,438022.6,336294.66
"614/715.2398mz/4.79min",238704.415,222968.19,162067.31,240936.94,236471.89,257042.86,421887.66
"615/259.0611mz/4.79min",2734590.75,2699311.8,1725121.6,2752732.5,3088642.8,2716449,4840763
"616/275.0561mz/4.79min",211782.08,211392.64,146030.06,212171.52,257945.31,159747,344240.9
"617/212.108mz/4.79min",631196.17,649847.3,531696.1,473358.47,630241.9,632150.44,676069.2
"618/519.1293mz/4.79min",112698.355,76384.52,46364.824,103695.48,129478.17,121701.23,415912.78
"619/560.156mz/4.8min",585925.55,471086.8,343992.44,559457.6,612393.5,638335.25,1241312
"620/756.4512mz/4.81min",743646.73,781535.06,705758.4,368339.9,368469.56,860512.8,788633.06
"621/756.2661mz/4.81min",470067.295,557575.75,436627.06,463425.56,433014.7,504530.38,476709.03
"622/339.0178mz/4.81min",378781.53,391615.5,172107.83,239849.72,389429.16,368133.9,527707.5
"624/535.2311mz/4.82min",986469.9,1128226.4,1050675.6,801840.7,810707.7,1158136.6,922264.2
"625/336.0643mz/4.82min",888565.88,1770949.8,665952.5,579722.8,1738898,940581.56,836550.2
"626/258.077mz/4.82min",410258.265,433080.28,292031.03,358350.2,387436.25,472001.06,468050.47
"627/300.0876mz/4.82min",27286669,27616394,22058258,25851256,29460812,26956944,31831224
"628/601.1828mz/4.82min",8618210.25,8284799.5,6795629.5,7491864.5,8951621,9380754,11797949
"629/322.0694mz/4.82min",807629.6,739577.94,745498.06,975362.9,793587.8,821671.4,968919.94
"631/195.1026mz/4.86min",349981.33,384386.47,319639.94,401795.03,230452.34,380322.72,199938.22
"633/198.1499mz/4.86min",823974.95,1013041.6,840951.8,806998.1,777860.5,911678.4,783195.94
"634/242.1397mz/4.87min",2493140.4,2946973.8,2550268,2436012.8,2342206.5,2739931.2,2392760
"635/764.4695mz/4.91min",191177.01,391631.8,217504.94,33392.99,420398.5,58045.348,164849.08
"637/276.124mz/4.88min",523623.825,616781.8,518098.25,486668.53,513234.8,592390,529149.4
"638/550.2671mz/4.88min",673341.15,663662.2,683020.1,708593.7,653683.4,632654.56,802056.7
"639/300.0338mz/4.89min",375683.48,375259.16,248334.58,464465.44,371204.38,376107.8,399697.9
"640/415.2337mz/4.9min",2091323.1,1744600.9,1783768.2,1219980.5,2427347.8,3142225.2,2398878
"641/272.1867mz/4.91min",739803.85,753293.6,726314.1,626358.3,655572.06,821515.1,763004.6
"644/601.1828mz/4.9min",845954.37,532195.1,614856,980466.8,711441.94,1419792,6700191
"646/336.0644mz/4.93min",1611471,2182046.5,1118338,1244632.9,2798977.8,1455489.4,1767452.6
"647/346.0931mz/4.93min",291615.2,231742.81,242008.89,312900.28,335879.75,270330.12,371459.03
"648/426.9676mz/4.93min",9757700,10687588,9527969,9711272,10296559,9501623,9804128
"649/537.2029mz/4.94min",297431.31,295969.9,277363.7,257051.92,298892.72,349109.84,355648.34
"650/330.0441mz/4.94min",733756.095,702044.25,550566.56,765467.94,768346.06,690434.7,805755.1
"652/225.1132mz/4.95min",341411.61,316423.44,255964.3,218087.34,366399.78,632996.56,445930.22
"653/785.2147mz/4.95min",185669.19,466969.78,146072.4,42957.625,360575.6,225265.98,66505.66
"654/425.227mz/4.95min",379007.11,314260.28,410211.8,422054.7,264118.56,380038.5,377975.72
"655/357.2395mz/4.95min",12047408.5,12487385,11607432,10616231,10587505,13489608,12781024
"656/715.4863mz/4.95min",347104.89,377995.5,316214.28,237304.83,250106.12,444596.25,398896.8
"658/521.2079mz/4.98min",167646.77,165567.42,98654.53,141225.39,169726.12,204106.25,171002.64
"659/546.2722mz/4.99min",464996.92,434235.1,434117.62,520785.38,447671.28,482322.56,514572.97
"662/311.2228mz/5.0min",382194.795,440828.75,289897.62,318716.5,414332.62,391253.62,373135.97
"663/477.213mz/5.0min",312425.69,387322.22,265269.28,285689.06,329372.9,313685.28,311166.1
"664/401.0449mz/5.01min",693351.375,695260.5,546260.56,717307.8,664093.44,691442.25,772374.5
"665/325.2021mz/5.02min",116210.8475,58451.715,30844.275,40355.395,173969.98,226254.52,372114.28
"666/472.3028mz/5.02min",549222.95,723630.4,416651.75,524764.94,604960.25,568878.3,529567.6
"668/397.202mz/5.05min",740975.1,890560.1,647124.94,748234.1,733716.1,770736.3,727944.1
"669/543.2379mz/5.04min",89774.595,187761.69,85737.2,78941.64,214596.34,93811.99,78808.36
"670/507.2611mz/5.05min",1928533.65,1788570.4,1894674.1,2032872.1,1962393.2,1885768.9,1977689.2
"671/441.1919mz/5.05min",187417.99,237813.61,158341.33,198967.39,182972.56,191863.42,178605.11
"672/221.0973mz/5.06min",306173.29,374993.1,286423.4,315691.5,274073.94,297856.2,314490.38
"673/409.1557mz/5.06min",97666.5,70680.42,89862.78,81346.66,105470.22,109711.47,119358.65
"674/580.3257mz/5.05min",630921.48,631982.06,530539.4,407984.06,629860.9,946699.5,815220.4
"677/537.2032mz/5.07min",327364.02,299020.12,327262.1,244012.08,327465.94,341560.3,350102.4
"678/477.2181mz/5.09min",362310.28,323203.78,303029.22,293372.22,401416.78,534725.94,435742.16
"681/612.3616mz/5.09min",36453.387,33706.67,66810.09,35256.734,21668.484,37650.04,40063.586
"682/493.2135mz/5.09min",930576.28,534167.6,922115.06,939037.5,1057226.5,1259042.5,836145.06
"683/566.356mz/5.09min",44906.54,47249.824,84190.52,46021.92,26734.121,43791.16,41185.926
"684/602.3329mz/5.09min",94833.635,169093.66,103322.9,37477.11,106230.51,86344.37,64643.12
"685/183.139mz/5.13min",196910.21,209810.19,78875.516,73497.414,512391.3,284357.78,184010.23
"686/387.2502mz/5.11min",686241.55,674143.3,526602.5,586282.4,698339.8,787217.75,802413.9
"687/227.129mz/5.11min",2535425.25,1914149,1386921.6,1333729.2,3231263,4882248,3156701.5
"688/165.1285mz/5.11min",70762.825,51711.5,28631.475,22311.404,98033.94,166268.7,89814.15
"689/293.176mz/5.12min",1678006.75,1886568.2,1699450.6,1774781.8,1466832.8,1472454.5,1656562.9
"691/456.3081mz/5.13min",806193.1,1168725.5,777589.4,589389.06,776598.9,1050782.2,834796.8
"692/521.2081mz/5.15min",272650.2,133690.05,315384.78,268247.75,269795.12,275505.28,347232.9
"693/455.1728mz/5.15min",110912.735,142912.56,104723.08,126702.39,101499.19,107389.42,114436.05
"694/441.1919mz/5.15min",344508.175,447623.9,233940.22,357591.88,341791.25,347225.1,254587.17
"695/571.3714mz/5.17min",539415.37,595075.25,516637.8,334630.75,405254.94,614745.5,562192.94
"696/659.3625mz/5.17min",248548.46,455641.78,267008.7,155349.86,328955.72,230088.22,187102.94
"701/632.3434mz/5.17min",954265.6,1632379.5,1039899.9,641897.56,1160282.5,868631.3,764610.5
"702/642.3726mz/5.18min",390860.405,403681.47,580878.44,471255.88,272673.03,345377.84,378039.34
"703/596.3668mz/5.18min",1150523.2,1201832.2,1728524.4,1380980.6,773404.8,1028385.4,1099214.2
"704/183.139mz/5.18min",414821.12,384749.3,199189.95,158944.62,670288.3,722182.9,444892.94
"706/520.2242mz/5.21min",356211.79,275180.72,502574.88,329461.38,301986.12,382962.2,463820.56
"707/784.4829mz/5.23min",350208.675,348949.38,293923.94,351467.97,395062.78,327737.38,416440.75
"708/311.2228mz/5.22min",312292.53,475649.22,315456.03,304478.53,309129.03,319743.5,266718.53
"710/537.2033mz/5.22min",1479593.8,1295481.4,1333829.8,1177433,1625357.8,1911715.6,2154839.8
"711/463.1665mz/5.22min",174322.695,139376.47,186338.75,128288.86,162806,185839.39,307731.62
"712/330.0442mz/5.23min",208384.86,177865.2,149943.44,218992.42,224159.06,197777.3,247098.58
"713/521.2081mz/5.24min",595397.48,430632.34,708353.5,607779.06,583015.9,371555.25,771225
"715/357.2395mz/5.25min",112316.395,128459.4,98541.39,102078.22,87121.83,129955.59,122554.57
"717/612.3976mz/5.25min",1661596.7,1645462.2,1677731.2,428559.34,918267.44,2519164.2,1761779.5
"718/456.3081mz/5.21min",158916.068,221476.98,190176.3,121141.44,127655.836,237513.4,112976.98
"719/266.1186mz/5.25min",306274.295,305029.34,301691.47,213438.88,341965.5,307519.25,356637.56
"720/602.3329mz/5.25min",311316.705,466674.66,303237.97,267018.28,355007.44,319395.44,284949.03
"722/612.3623mz/5.27min",281407.86,296903.06,392163.44,296135.28,240925.75,238883.77,266680.44
"723/566.3559mz/5.27min",291603.485,341782.47,365211.2,305750.94,234852.66,232130.28,277456.03
"726/802.5292mz/5.3min",360902.55,476962.38,608614.56,197134.97,586224.75,244842.72,108654.88
"727/293.1759mz/5.27min",286329.01,186942.02,181025.39,274356.12,298301.9,306784.4,354484.7
"728/477.2184mz/5.27min",90683.29,85133.08,52331.297,96233.5,78520.03,120497.016,99584.23
"729/371.2551mz/5.22min",307445.265,305725.28,254724.83,379786.2,229516.34,376657.53,309165.25
"730/523.2228mz/5.29min",161781.71,174945.22,148618.2,87569.62,185363,214307.25,70548.98
"731/659.3623mz/5.28min",214230.295,405034.28,223139.97,139769.62,320280,205320.62,169190.64
"732/632.3433mz/5.28min",914943.5,1678264.6,892412.5,766870.44,1275635.8,937474.5,749616.75
"733/642.3723mz/5.28min",659343.55,628002.2,964276.4,705213.9,484056.28,594138.3,690684.9
"734/596.3667mz/5.28min",1615147.3,1576465.4,2306314.2,1705458.1,1188540.1,1457116.2,1653829.2
"737/784.4828mz/5.29min",757304.8,851931,593236.56,675516.8,809770.5,733644.8,780964.8
"739/541.3609mz/5.29min",718299.06,771932.75,692904.56,284246.1,454725.66,953787.9,743693.56
"740/792.5012mz/5.3min",1882811.55,2419994.5,1492504.9,915107.75,2880199.5,1101491.4,2273118.2
"741/256.1919mz/5.31min",204178.24,209439.95,190209.92,169210.36,214999.4,225920.94,198916.53
"742/756.5243mz/5.31min",3464790.85,3173679.2,4129977.8,2440182.5,3755902.5,2059998,6497481.5
"744/776.506mz/5.35min",317030.95,502345.53,285841.78,130603.55,618525.5,348220.12,125819.055
"745/521.2082mz/5.31min",1312396.25,1374365.6,1108453.1,987240.8,1264806.1,1359986.4,1410326.6
"746/656.388mz/5.32min",433678.43,350929.4,696278.6,433474.7,324116.62,433882.16,587182.3
"747/611.3855mz/5.34min",110462.3,114500.04,145996.66,80161.164,62486.96,106424.56,122005.234
"749/610.3822mz/5.32min",340897.575,251767.53,514152.28,339144.53,269211.62,342650.62,405974.75
"750/646.359mz/5.32min",688969.05,1190668.2,687359.4,408376.4,1040268.2,690578.7,525100.94
"753/486.3184mz/5.34min",878197.35,1048042.9,680390.1,745064.44,984444.2,849207.7,907187
"755/566.3558mz/5.33min",391414.4,342411.03,539999.6,486665.9,189764.2,389928.3,392900.5
"756/612.3616mz/5.33min",423091.565,392719.25,584301.6,410026.1,169956.84,436157.03,437489.6
"758/602.3327mz/5.35min",543434.04,976561.7,573196.8,300498.16,719203.3,513671.28,307058.8
"761/374.2448mz/5.36min",843710.78,1088899.9,1193950.6,701318.2,810979.56,271932.75,876442
"764/420.2504mz/5.36min",1224081.5,1533905.2,1731956.9,1017612.2,1158030.9,401831.84,1290132.1
"765/740.5294mz/5.36min",399430.62,363586.56,421193.34,377667.9,426570.03,463443.1,296877.16
"766/409.1557mz/5.37min",791438.03,677008.6,779553.56,546399.2,803322.5,829258.06,1001827
"770/425.1969mz/5.38min",504189.75,512692,374613.66,422565.16,527829.25,506503.97,501875.53
"771/491.1976mz/5.38min",713650.93,724182.56,671712,703119.3,757269.25,764053.56,691219.2
"772/472.3293mz/5.4min",677546.98,799318.75,534862.2,532025.56,726176.7,713891.06,641202.9
"773/506.3mz/5.4min",327817.365,1025533.8,236135.39,141265.67,903636.06,419499.34,210276.69
"774/538.311mz/5.4min",358493.64,354732.9,362254.38,380907.1,330524.34,367970.16,303078.97
"775/941.654mz/5.4min",342150.285,455104.53,205500.16,184428.17,388279.6,409734.34,296020.97
"776/470.3235mz/5.4min",15602332.5,18269036,12545861,12122239,16491294,16627091,14713371
"777/300.0335mz/5.4min",344101.51,333336.62,262229.56,372325.12,354866.4,289235.7,359608.7
"778/505.2134mz/5.41min",61102.9115,53669.94,70357.375,38706.016,61703.543,63992.574,60502.28
"779/610.3822mz/5.42min",1720717.4,1518037.6,2272078,1756334.2,1357779.8,1685100.6,1838306.9
"781/521.208mz/5.42min",616248.07,553238.06,576213.94,428683.28,656282.2,746587.44,690141.25
"782/371.255mz/5.42min",203785.46,243157.69,180776.62,188276.12,191239.06,258097.05,216331.86
"783/293.1758mz/5.43min",292784.685,385587.94,299964.12,285605.25,220785.25,253511.3,327498.62
"785/638.3772mz/5.44min",330807.08,301818.47,502123.56,333936.28,270999.7,327677.88,367222.84
"786/628.3484mz/5.44min",309393.75,504170.4,337944.38,212179.88,534719.7,280843.12,237243.03
"787/311.2228mz/5.44min",360700.58,355221.1,265259.53,364774.28,443733,375118.38,356626.88
"789/271.1915mz/5.45min",359527.28,332230.4,309772.2,225480.53,444796,579490.9,386824.16
"791/656.3884mz/5.46min",1031197.85,944936.5,1374774.8,1087806.9,851881,974588.8,1116351.4
"792/477.2185mz/5.46min",234484.46,209400.52,181550.25,164256.6,259568.4,313268.94,263883.1
"793/475.2025mz/5.47min",261859.78,224669.14,237582.53,185841.03,286137.03,381278.1,303299.53
"794/437.1507mz/5.47min",390581,256713.4,386621.47,234099.78,453218.78,394540.53,577161.44
"796/646.3588mz/5.47min",1403693.2,2243595,1485345,921928.1,2151656,1322041.4,1083559.9
"797/359.2804mz/5.47min",334184.64,303124.03,226490.4,223490.48,500663.9,486347.5,365245.25
"798/491.1977mz/5.45min",306728.64,336910.03,254815.44,283165.66,301731,367415.2,311726.28
"799/534.2722mz/5.48min",631414.3,652033.1,624983,689050.4,583738.44,560615.44,637845.6
"801/242.1762mz/5.48min",29265.4405,27310.508,5416.6312,53507.86,31220.373,27083.156,60336.195
"802/643.3674mz/5.48min",1643010.45,2703868.5,1680273,1026887.2,2355848.5,1605747.9,1376957.1
"803/409.1558mz/5.49min",569644.25,509570,527493.56,440891.5,611794.94,721689.1,934875.56
"804/812.4778mz/5.48min",407386.19,506540.78,324953.47,410825.16,349630.47,403947.22,502721.53
"806/118.051mz/5.55min",164295.46,183663.77,165819.02,58219.547,187961.75,162771.9,83974.04
"807/580.3717mz/5.51min",5470788,5434791.5,7481534,5238060.5,4394066,5506784.5,5860514
"810/626.3772mz/5.51min",5632194.5,5578707,7856132.5,5600098,4532509.5,5664291,6093190
"811/616.3485mz/5.51min",6421641.5,10149331,6730120,4175207.5,8899179,6113163,5313423
"812/670.4037mz/5.51min",241201.175,109027.5,457774.3,299341.88,114727.055,183060.47,453935.7
"813/624.3979mz/5.52min",80101.76,62765.523,115466.336,78433.19,60631.22,81770.33,85544.08
"814/660.375mz/5.52min",213939.27,320066,208073.44,124528.37,322501.9,219805.1,200267.34
"815/672.4061mz/5.52min",155654.965,135839.67,128944.23,154098.9,157211.03,181565.94,191329.22
"816/537.2035mz/5.52min",596773.37,590479.44,595014.94,483585.12,598531.8,663327.75,1219526.9
"818/455.2651mz/5.54min",329198.1,303305.25,339818.2,303262.62,469661.03,696500.94,318578
"820/256.1919mz/5.55min",1384281.55,1319903.6,1070242.5,1090079.5,1448659.5,1681166.6,1632636.6
"821/491.2338mz/5.55min",14221.769,11127.534,27578.781,2225.5068,16417.988,12025.55,52231.383
"822/551.2189mz/5.55min",288656.42,181775.64,325853.1,111245.03,312716.84,264596,352756.2
"824/505.2135mz/5.58min",629879.25,415343.6,668861.94,361686.4,590896.56,762157.06,680133.3
"825/311.2228mz/5.58min",419637.27,470544.84,359811.38,349454.7,537887.25,368729.7,541864.2
"826/530.2772mz/5.59min",482524.85,459049.22,477576.5,549156.56,487473.2,449272,487956.75
"827/521.2082mz/5.61min",1274473.3,1038937.7,1130738.5,1777646.8,1215417,1403790.6,1333529.6
"829/385.2709mz/5.6min",5651133,5744734,4650348,4619742,5557532,6284216,6218225.5
"830/491.1978mz/5.6min",148775.77,85540.086,144700.64,92807.19,152850.9,158026.77,187394.05
"831/537.2394mz/5.6min",565898.9,465519.12,602852.7,482227.1,530173.8,709329.44,601624
"833/484.3391mz/5.62min",216534.68,236737.16,193425.02,124559.31,200606.86,291381.28,232462.5
"834/798.4985mz/5.61min",394387.84,655135.4,392295.9,422487.28,315907.16,396479.78,277489.28
"835/280.0978mz/5.62min",90058.845,78721.15,75854.15,66153.73,101396.54,128859.16,119044.58
"836/208.0978mz/5.63min",306318.13,403992.38,945818.5,604946.1,41728.776,41728.776,208643.88
"838/980.665mz/5.65min",572618.12,599480.94,545755.3,295743.28,536620.75,668643.75,723659.5
"839/597.3955mz/5.7min",489169.81,603294.56,866557.2,579905.06,317543.03,398434.56,355853.06
"840/670.4034mz/5.65min",328669.845,313484.2,426167.78,298080.1,323380.66,377484.78,333959.03
"841/624.3976mz/5.66min",256179.5,215683.72,362801.9,240942.78,225622.88,271416.22,293730.03
"842/446.1508mz/5.66min",666792.75,624632.06,649560.8,580320.8,684024.7,824503.56,812006.56
"843/523.224mz/5.66min",186180.49,151875.12,176730.67,160911.28,221833.27,233261.47,195630.31
"844/684.4191mz/5.67min",598418.76,110804.8,1368847.6,693737.8,16953.887,503099.72,1517749.6
"845/708.3798mz/5.67min",1518905.75,1594099.8,1672482.4,1520214.4,1517597.1,1356257.8,1385659.8
"847/521.208mz/5.68min",2398164,2614484.5,1425405.4,2396646.2,1695698.8,2795300.2,2399681.8
"849/657.3828mz/5.68min",4815984.5,8685581,4799481.5,3606318,8025268,4832487.5,4372485
"853/359.2802mz/5.7min",77924.36,80256.59,38559.508,61517.15,75592.13,89353.44,94417.29
"855/630.3642mz/5.7min",20373470,36178120,21002640,15382940,33737084,19744300,18168678
"857/640.3928mz/5.7min",72347255,72900540,95844610,71793970,66226000,71459440,73407016
"858/505.213mz/5.7min",239394.015,323394.9,178041.48,187901.97,199828.69,444388.4,278959.34
"859/594.3874mz/5.7min",64340846,65769440,84053460,61975504,56465610,63146116,65535576
"861/484.3388mz/5.71min",485340.43,499358.3,358730.06,326993.16,471322.56,504722.12,506636.84
"863/812.5142mz/5.74min",4517279,9550978,3691040,4006714,6197520.5,3912995.5,5027844
"868/660.3736mz/5.76min",279735.76,447338.22,323390.94,236080.58,372144.78,206455.39,204512.84
"869/670.4035mz/5.75min",371846.66,390150.38,554704.3,417269.12,304794.4,300587.3,353542.94
"871/624.3979mz/5.76min",727250.55,796999.2,1151286,801113.94,580506.7,613736.6,657501.9
"872/521.208mz/5.72min",1262882.38,1721122.2,751575.25,645306.2,804642.56,1799644.8,2264595.8
"873/491.2663mz/5.76min",750378.975,697759.06,705710.44,852959.3,793911.5,745989.75,754768.2
"874/537.2718mz/5.76min",96225.577,81444.78,88809.164,115993.78,120345.27,98251.17,94199.984
"876/860.5419mz/5.76min",874349.52,75030.588,375152.94,1373546.1,75030.588,3523775.5,2781754.5
"877/890.5523mz/5.81min",52563.6245,5584.5438,82446.17,27922.719,5584.5438,142603.28,77204.53
"878/663.4074mz/5.75min",158478.615,72191.51,127068,134918.98,182038.25,251511.62,229443.42
"882/585.3283mz/5.77min",325304.935,240661.03,204976.8,195354.89,420463.47,536805.56,409948.84
"884/315.2538mz/5.78min",392669.165,392512.03,491919.7,239464.84,473919.44,392826.3,276862.62
"886/812.5142mz/5.78min",5976740,12106569,5020059.5,5678271,8106223,5174553,6275209
"887/840.5086mz/5.79min",452576.64,649695.9,353596.72,572276.3,333519,309214.38,551556.56
