"MetaboAnalyst_ID","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp3_1_Run56.mzML","NEG_TJGIp3_2_Run138.mzML","NEG_TJGIp3_3_Run174.mzML","shared_name"
"177/213.0881mz/2.05min",2.75324991714998,2.42329485144091,2.4218738953786,2.75516196378324,2.84093283718227,2.7768104352434,"177"
"181/225.0881mz/2.08min",3.49388431146984,3.41392698403692,3.40230463734137,3.49674089184292,3.57234306731104,3.50483504787711,"181"
"182/218.1034mz/2.11min",3.350903197375,3.25194815792762,3.25898321307087,3.41174098679106,3.44640058932608,3.42998131876524,"182"
"184/144.0666mz/2.14min",3.4473345137368,3.40931004073824,3.38866488111017,3.50126072607608,3.60727266162205,3.57495407895855,"184"
"185/145.0506mz/2.14min",2.87973105176105,2.6922162039768,2.84408211011929,2.82772098818338,2.86466721031691,2.92859835896519,"185"
"193/222.0772mz/2.34min",2.62851329675434,2.52822110770913,2.55779188463164,2.62834641912744,2.71948900301554,2.69591790449415,"193"
"202/144.0455mz/2.35min",2.77014264150562,2.90048558353045,2.66962691324858,2.71575058451997,2.70026755377345,2.72702301251343,"202"
"203/227.1038mz/2.35min",3.30066720368499,3.23269296233496,3.21788336102932,3.3028061777104,3.36756362353193,3.31245524641955,"203"
"205/158.0822mz/2.37min",2.97745776219418,2.96261829740151,2.99020044767454,3.01072620792521,3.01154619476293,3.06280229516659,"205"
"207/194.0458mz/2.39min",2.71903653449244,2.66042629577075,2.67797473338063,2.71850712773583,2.78175672491341,2.79170934361877,"207"
"209/136.0404mz/2.41min",2.38983488100666,2.37928966020165,2.31009445187802,2.37620582801881,2.32639577064643,2.37246891322758,"209"
"210/227.1399mz/2.4min",2.56288418277827,2.73467580756057,2.2708112009188,2.74338610659263,2.83579436685566,2.54971619248096,"210"
"212/259.1298mz/2.41min",2.82447181076156,2.675464093522,2.76532959106519,2.85804327080118,2.91348791647037,2.87916766328341,"212"
"213/175.0612mz/2.43min",2.76415537106098,2.51940659129002,2.75419681001896,3.00615529999476,2.95316942514041,2.96152449238402,"213"
"214/227.1038mz/2.47min",3.11485058930167,3.04020793837646,3.04295553700783,3.10879180676841,3.1793629081402,3.1424689580284,"214"
"218/126.0019mz/2.51min",2.43646404695008,2.41325361993331,2.52558991841367,2.48398108963591,2.51328996742859,2.51600778536265,"218"
"220/287.1248mz/2.54min",2.56434740753804,2.31381501749972,2.56240011230613,2.52051288069498,2.67637402843567,2.59839170378136,"220"
"221/228.0878mz/2.57min",2.59412362390151,2.53127324420935,2.31538062165361,2.77761651647953,2.91387975640248,2.81598052470739,"221"
"229/178.0509mz/2.62min",2.4918069042024,2.40777275714121,2.38274020368689,2.4610244836068,2.54383564205924,2.49974157407687,"229"
"230/238.0755mz/2.62min",2.26862276731391,2.55007969445242,2.20652785046143,2.23243591934101,2.35304978490447,2.40615048079066,"230"
"231/229.1193mz/2.63min",2.37881473904964,2.26381657124709,2.18288770198704,2.29562923280024,2.41086065815011,2.32389568911998,"231"
"233/173.0931mz/2.66min",2.48812797850849,2.41477885251402,2.45501470536113,2.53158227478372,2.56180125925029,2.53392155347313,"233"
"234/241.1194mz/2.65min",3.19702833731634,3.13979107823729,3.14255177494175,3.15988433870352,3.23293170014172,3.20792313024122,"234"
"235/130.0873mz/2.66min",3.1873036660719,3.09647578298514,3.12312068798021,3.17838409854071,3.23876703689706,3.23863085465159,"235"
"238/300.1563mz/2.71min",2.56297851638181,2.40184897195123,2.44814403547246,2.44990551550696,2.65330632490842,2.65908979972116,"238"
"241/339.1535mz/2.72min",2.18190849697284,2.37156372239183,2.36464795121905,2.22829766060795,2.3531796981771,2.48111782730236,"241"
"242/158.0822mz/2.73min",3.73062846617543,3.65725392263472,3.68348451613561,3.77277141969614,3.8473918354615,3.82132605883874,"242"
"244/208.0073mz/2.74min",2.48346631587697,2.39174113780223,2.30552985934259,2.50748947773484,2.58509462786217,2.5317050259961,"244"
"245/226.0697mz/2.77min",2.25091251450663,2.25789154601688,2.29891186429252,2.25555922729525,2.33928722455726,2.31694489107703,"245"
"246/259.1298mz/2.74min",3.02450372499737,2.90387557033257,2.88244590634705,3.0140093720075,3.10514563238009,3.01208609933948,"246"
"247/151.0401mz/2.76min",2.29453787792421,2.27405387986764,2.16967926398221,2.37155543530826,2.38882482575302,2.33160224743834,"247"
"250/242.1226mz/2.8min",2.51705592709776,2.35317904594528,2.3287036195656,2.40581402681184,2.58304528694965,2.43085097793215,"250"
"252/107.0502mz/2.76min",2.45774824639307,2.41534271367161,2.36933425067065,2.51469361273369,2.52503498076609,2.47186173845622,"252"
"253/168.0301mz/2.76min",2.3315182387298,2.18911620531561,2.3896573404618,2.27641799949412,2.40408628057153,2.40178905138762,"253"
"254/360.1776mz/2.76min",2.47502326345849,2.30164830051325,2.31203121995039,2.44432428504407,2.62560584289798,2.59382220631014,"254"
"256/229.1192mz/2.77min",2.7453243413585,2.62768389201242,2.59615287589122,2.70588290087031,2.79128195325562,2.73321699829191,"256"
"261/131.0713mz/2.78min",3.13628666493532,3.07511192065083,3.12058615485625,3.06844684121673,3.05351600942601,3.03219618980296,"261"
"264/116.0506mz/2.79min",2.47843773238216,2.4432618067072,2.41030893099071,2.51842460739509,2.63640450562594,2.55733735100205,"264"
"267/339.1536mz/2.81min",2.24784722701768,2.43721128095154,2.33491218049229,2.32456601503546,2.44713517046341,2.51530793730966,"267"
"268/158.0822mz/2.81min",3.92331255054666,3.86171619550789,3.88020653743695,3.97032684324762,4.05124584202997,4.02636745625318,"268"
"270/226.07mz/2.81min",2.3935096712314,2.40297946959871,2.4264913764758,2.39914475553756,2.50399245464371,2.47464797408725,"270"
"272/273.1456mz/2.83min",2.702724178534,2.45498784179408,2.45764540632416,2.62215646556242,2.61429551100635,2.70378839602292,"272"
"277/241.1194mz/2.85min",3.65589238160177,3.55936803302002,3.55598331767491,3.61996598283747,3.7101889140913,3.64988305047647,"277"
"278/243.1348mz/2.86min",2.68809021107517,2.59310814480916,2.40838850248698,2.67145418268386,2.7343348686114,2.63290122635964,"278"
