Filename,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML,NEG_TJGIp11_1_Run26.mzML,NEG_TJGIp11_2_Run124.mzML,NEG_TJGIp11_3_Run150.mzML
108/186.1135mz/2.95min,1674071.9,1777681.5,1475168.5,633690.5,378235.4,391172.28
109/426.1898mz/2.97min,823611.0,1445008.5,1351070.6,1629773.6,1450117.8,1299437.1
110/192.0666mz/2.97min,674453.3,478064.7,520074.75,971315.06,1302227.5,922248.5
111/172.098mz/2.96min,260570.53,440715.56,426508.38,297224.44,367742.8,278189.47
112/153.0557mz/2.98min,205231.05,700604.56,825801.06,60872.29,71437.805,94691.09
113/341.1005mz/2.99min,123143.69,162445.8,182483.23,466759.8,384962.84,513821.9
114/456.2003mz/2.99min,69451.23,115060.05,118270.31,92822.234,53302.52,67264.06
115/165.0557mz/3.02min,710869.06,951157.7,894746.1,481049.0,747104.2,551101.4
116/195.0663mz/3.06min,0.0,14326.823,28879.705,483593.56,329013.75,374888.78
117/173.0819mz/3.04min,484495.03,371902.28,408927.53,534773.7,455490.03,461473.4
118/164.0354mz/3.05min,596248.4,621138.6,616422.75,456223.8,593779.25,507423.9
119/186.0772mz/3.06min,751721.4,827539.5,852534.44,581848.2,627342.3,571161.5
121/456.2004mz/3.1min,479606.62,690616.44,641559.7,568428.7,363640.22,395252.94
123/227.129mz/3.19min,178045.78,181693.89,193533.22,48792.426,60314.035,24520.217
124/245.0932mz/3.2min,1894369.5,2654307.2,2527735.5,1642259.2,2063395.1,1644995.1
125/527.167mz/3.25min,0.0,0.0,0.0,0.0,36430.64,165209.5
126/329.124mz/3.21min,224558.52,176168.56,274336.78,237978.83,258123.45,260001.17
127/195.0663mz/3.19min,33409.28,27895.129,50549.05,120366.44,40774.582,44625.1
129/178.051mz/3.25min,575404.44,568215.5,574364.94,546595.94,691299.6,598221.8
130/181.0507mz/3.26min,218811.7,288029.0,298500.4,906890.1,1214930.8,1137255.1
131/187.0976mz/3.3min,56617.836,54389.21,143267.12,65836.21,80745.4,56784.992
132/262.1376mz/3.33min,213608.73,209094.14,238543.3,102457.72,421614.12,94546.53
133/144.0455mz/3.27min,513206.5,301320.53,319832.7,515495.7,452597.44,415907.97
134/261.1343mz/3.27min,344645.75,421772.78,395828.06,896742.6,854198.4,789719.0
135/527.1669mz/3.3min,0.0,0.0,0.0,247079.02,569200.7,420580.97
136/177.0557mz/3.3min,88605.086,74620.5,109777.08,47937.6,47997.45,56009.684
137/173.082mz/3.31min,30709.826,56400.992,29860.58,0.0,0.0,0.0
138/487.3056mz/3.32min,35397.53,0.0,0.0,15892.491,0.0,0.0
139/121.0295mz/3.32min,66558.18,86094.164,87827.99,88259.086,129637.64,109951.78
140/138.0197mz/3.32min,1879500.2,1327426.9,1155854.9,2190062.0,1638776.5,1438158.5
141/265.0716mz/3.34min,52174.27,0.0,0.0,145461.22,233086.47,165177.7
142/193.0506mz/3.35min,145733.64,86492.84,98646.414,1166417.4,1158607.2,1371411.6
143/292.1189mz/3.36min,0.0,0.0,0.0,57057.938,62299.42,81757.46
144/329.1218mz/3.36min,136420.83,280547.44,272541.03,334159.84,400446.75,399531.7
146/261.1344mz/3.36min,3143275.0,3644073.5,3471753.5,7820008.5,7452219.5,6948661.0
147/187.0976mz/3.36min,92946.82,125076.46,211190.56,238945.94,238916.6,215542.8
148/245.0455mz/3.38min,30733.21,29190.623,23235.484,216464.38,322787.84,322201.16
149/269.1031mz/3.41min,36412.746,37768.895,50124.723,0.0,0.0,0.0
150/460.1379mz/3.43min,62093.695,0.0,0.0,549344.56,697385.3,724593.0
151/177.0557mz/3.41min,92775.5,97754.79,137077.78,35252.645,31446.924,39297.277
153/509.1562mz/3.45min,48140.594,0.0,0.0,366181.38,410370.34,378626.2
155/527.167mz/3.48min,0.0,0.0,0.0,75894.57,131066.48,128027.086
156/187.0976mz/3.45min,7811067.5,5778342.0,6005728.0,10685504.0,8103253.0,9872984.0
157/209.0795mz/3.45min,512816.75,468116.38,478276.28,617702.1,500080.72,655202.94
158/145.087mz/3.45min,345834.47,632303.06,517989.66,338725.1,434120.12,346052.4
159/181.0507mz/3.43min,23774.266,42887.4,55565.93,173559.86,328166.62,321702.2
160/237.0769mz/3.45min,411952.44,47797.266,58999.906,1016147.9,801026.94,773245.4
161/228.1031mz/3.5min,522694.94,179305.78,184535.11,504023.84,252571.72,276808.8
162/165.0557mz/3.5min,54281.195,43442.84,30326.121,130834.445,168737.62,155268.11
163/244.0979mz/3.51min,266149.03,84239.516,98090.37,473541.53,296181.06,325856.4
164/269.1031mz/3.53min,439501.22,464396.16,589770.7,172741.11,186769.53,183462.47
166/177.0557mz/3.53min,770437.7,822041.0,1061123.5,331455.12,334545.56,342559.66
167/527.167mz/3.53min,0.0,0.0,0.0,115761.57,228384.72,185308.62
168/145.087mz/3.53min,728878.44,854496.75,800462.4,602551.06,636889.56,531660.5
169/195.0663mz/3.54min,65132.766,60196.402,89083.94,28315.52,28584.512,29991.55
170/227.1289mz/3.54min,0.0,84119.94,47461.285,23924.314,50856.65,24601.486
171/265.0718mz/3.55min,147725.3,20786.168,31029.707,595191.25,919629.94,592781.94
172/195.0299mz/3.55min,0.0,0.0,0.0,52365.58,103512.26,62180.227
173/191.0748mz/3.59min,140575.33,340395.0,444797.8,67324.89,335486.9,320682.97
174/370.0965mz/3.58min,91560.04,0.0,0.0,347626.16,446269.75,487602.6
175/144.0455mz/3.57min,3563355.5,1725043.1,2189190.0,7526298.0,6711820.0,6332795.5
176/466.2209mz/3.59min,147359.38,77799.5,72748.99,79646.35,70259.766,59584.39
177/237.0768mz/3.56min,416276.1,0.0,0.0,122163.17,41505.766,38928.477
178/652.2166mz/3.63min,0.0,0.0,0.0,63253.42,109637.91,903833.44
179/193.0506mz/3.66min,41594.434,69757.664,66917.1,129153.086,179629.38,181519.4
180/265.0718mz/3.6min,161277.52,0.0,0.0,532859.0,114255.164,70357.38
181/466.221mz/3.66min,277676.1,528740.9,502405.34,547280.56,479730.1,442635.88
182/652.2166mz/3.67min,0.0,0.0,0.0,873001.1,1115361.4,1343645.8
184/292.1191mz/3.69min,474759.53,428621.88,530174.2,2941259.8,3178507.5,3831233.0
185/471.1659mz/3.7min,88657.53,214109.84,246078.38,99672.47,101873.42,89596.57
186/214.1449mz/3.7min,560923.9,277626.44,353474.4,33157.004,15275.341,11529.27
187/199.0976mz/3.69min,221182.5,251221.56,270537.03,515033.56,436106.28,488118.97
188/489.1766mz/3.7min,192830.44,123879.79,152680.61,73324.055,49396.18,39389.68
189/530.2031mz/3.74min,10089.995,0.0,0.0,286307.72,366661.62,555839.8
191/191.0748mz/3.64min,823386.6,422723.34,441219.03,559067.75,305313.47,392765.38
192/508.245mz/3.68min,0.0,0.0,0.0,342707.6,677934.75,535878.3
193/215.1288mz/3.73min,78154.22,158736.62,162292.69,165386.4,197295.73,160858.31
194/718.3345mz/3.78min,0.0,0.0,0.0,1156802.5,513669.38,1471948.4
195/195.0662mz/3.76min,299838.8,399830.56,492116.16,410414.3,446761.38,432814.4
196/171.1027mz/3.76min,827897.3,636515.8,669460.8,985828.44,548548.44,779235.1
197/459.2824mz/3.75min,250118.06,269926.72,195989.39,532558.9,580314.1,613581.7
198/359.0772mz/3.76min,0.0,0.0,0.0,73471.234,124039.1,85024.06
199/373.0564mz/3.77min,13009.003,0.0,0.0,332360.88,490046.66,327908.72
200/516.2238mz/3.77min,449636.16,137273.45,351842.88,2687926.8,3496286.2,3280554.8
201/517.2269mz/3.77min,135781.5,22005.928,44529.38,786873.25,994302.44,971429.94
202/301.0352mz/3.78min,10936.691,0.0,0.0,972871.3,842391.9,963432.5
203/534.1615mz/3.79min,510990.53,250383.6,237187.33,200659.67,70409.22,62023.59
204/159.1026mz/3.79min,376076.34,505325.47,536920.94,232437.66,243917.84,182487.64
205/185.1183mz/3.79min,41961.402,209241.61,160171.6,421841.44,814110.44,607049.3
206/471.1658mz/3.79min,604134.75,443201.2,554430.5,238053.42,101162.73,88708.98
207/507.1426mz/3.79min,1837114.1,851515.1,871990.3,405737.6,166826.84,126592.87
208/517.1713mz/3.79min,2809660.0,2656481.2,3619063.8,1002668.1,868616.3,802394.1
209/518.1747mz/3.79min,798614.56,765300.0,963319.44,256717.94,226102.38,199469.36
211/395.0771mz/3.8min,26360.96,41623.89,39727.68,326974.34,612439.5,587348.5
213/458.1221mz/3.83min,22695.184,0.0,0.0,577451.6,663810.2,737108.3
214/400.14mz/3.8min,189437.95,7999.1445,32034.654,1193669.9,1216199.9,1647140.2
215/562.1749mz/3.82min,0.0,0.0,7036.9995,769485.75,1005287.8,1108123.4
216/262.1084mz/3.84min,35024.176,0.0,0.0,279495.84,396447.7,416750.44
217/193.0379mz/3.84min,214646.14,0.0,0.0,1317639.8,1927765.9,1988124.1
218/227.1289mz/3.84min,7573.177,41661.56,42204.26,34494.914,10303.828,28889.008
219/718.3345mz/3.84min,0.0,0.0,0.0,820856.06,1348983.1,1690446.9
220/306.1347mz/3.85min,48488.668,0.0,0.0,326427.3,389544.25,468131.94
221/236.0961mz/3.85min,3429346.5,2589477.8,2939752.5,2407834.5,1450697.2,937960.9
222/237.0642mz/3.85min,93506.875,0.0,0.0,580958.8,706192.1,872732.25
223/544.2185mz/3.86min,0.0,0.0,0.0,103441.52,103332.734,204305.33
225/348.1451mz/3.87min,32348.668,0.0,0.0,264880.03,282718.34,332186.06
226/657.0497mz/3.87min,0.0,0.0,0.0,355008.75,198626.14,392844.34
228/317.0302mz/3.87min,1212668.6,424457.56,519295.22,32923024.0,22499614.0,31822986.0
229/315.0148mz/3.87min,0.0,0.0,0.0,766883.56,57223.38,116283.05
230/525.1533mz/3.87min,657861.6,326114.12,322174.53,21039.229,0.0,0.0
231/535.1821mz/3.87min,254274.53,298314.25,376663.25,54440.996,55082.188,54877.52
232/489.1766mz/3.87min,890836.1,1195220.8,1515112.0,264787.97,150370.94,156171.02
233/514.208mz/3.92min,124131.83,0.0,0.0,1331508.4,2239928.8,3315709.0
234/387.0721mz/3.89min,53949.41,0.0,0.0,1054291.8,2110560.0,1359073.6
235/329.0664mz/3.89min,0.0,0.0,0.0,184523.55,383800.94,243221.11
236/530.203mz/3.9min,43725.402,0.0,0.0,319165.97,450261.72,553211.2
237/473.1817mz/3.92min,394973.72,308128.3,391990.03,36924.594,17927.484,13146.483
238/512.1923mz/3.91min,0.0,0.0,0.0,1945345.0,1831430.4,3525132.2
239/652.2164mz/3.92min,0.0,0.0,0.0,659722.4,1162823.8,1128050.9
240/596.2842mz/3.92min,1007834.25,1132255.8,1201808.5,959612.06,876945.5,750622.8
242/469.1502mz/3.95min,126715.195,84507.15,100070.586,31067.625,18180.547,3287.1997
244/517.1712mz/3.92min,174146.38,259162.55,311638.78,78384.17,98341.18,52972.758
245/459.2026mz/3.94min,475694.56,297472.2,292179.12,260515.72,183702.14,185458.47
246/718.3345mz/3.92min,0.0,0.0,0.0,804859.4,1536882.4,1441629.5
247/199.0975mz/3.94min,54137.555,0.0,0.0,193154.64,147962.7,94269.1
249/515.2114mz/3.94min,3414.2568,0.0,0.0,314688.97,641158.3,1322944.8
250/419.171mz/3.95min,150144.81,69168.44,78719.15,61420.066,23718.455,33574.605
251/514.2082mz/3.97min,256336.31,0.0,0.0,1764728.2,3071317.2,4532917.0
252/411.1814mz/3.97min,49496.035,94494.65,104091.586,0.0,0.0,0.0
253/293.1031mz/3.98min,29606.252,0.0,0.0,148608.75,235644.53,187801.98
254/245.0455mz/3.98min,241149.53,242211.9,221514.36,955437.6,1307961.0,1407027.9
256/187.0976mz/4.0min,4354.2363,33010.613,40597.242,56596.055,65277.625,48385.523
257/498.2134mz/3.98min,172571.86,0.0,0.0,743508.8,888233.3,1022575.6
258/439.1761mz/3.99min,0.0,0.0,0.0,122292.78,191788.47,204530.9
259/525.1534mz/3.95min,64351.137,80140.83,71293.14,0.0,0.0,0.0
260/171.1027mz/4.01min,593193.3,396569.9,440998.44,349080.25,328576.03,252641.86
261/535.1818mz/4.01min,50740.297,42131.13,57889.312,17579.705,3359.871,0.0
262/556.2187mz/4.01min,0.0,0.0,0.0,267588.94,856580.94,1152403.5
263/469.1503mz/4.02min,149681.92,49566.285,62790.2,31067.625,49411.637,36608.35
264/489.1767mz/4.01min,203717.67,313695.97,373678.22,208965.1,137481.98,129507.09
267/487.1613mz/4.03min,169003.61,98659.99,121429.15,3520.6328,6866.6367,0.0
268/368.0808mz/4.04min,31160.469,0.0,0.0,356869.5,407239.22,466286.1
269/228.1605mz/4.04min,561243.9,334784.34,406644.44,30883.969,17253.912,11039.558
270/431.2075mz/4.03min,223404.12,205440.89,197484.31,73255.375,56502.934,46855.035
271/225.1133mz/4.05min,314786.84,774979.0,742940.8,898966.25,1029359.44,806436.6
272/165.0557mz/4.05min,174095.3,127523.81,117182.31,390577.7,276129.56,417790.75
273/562.175mz/4.06min,0.0,0.0,0.0,634284.0,778443.2,902114.8
274/700.3241mz/4.03min,0.0,0.0,0.0,286986.1,627626.9,473101.5
276/159.1027mz/4.07min,445455.3,730753.1,480260.97,493830.3,1325605.9,866319.0
277/301.1657mz/4.08min,221667.33,266994.38,246735.03,544567.3,540688.6,482099.7
278/454.1871mz/4.08min,0.0,0.0,0.0,37540.465,68370.32,76423.91
281/395.0772mz/4.1min,88048.13,64061.04,60162.613,423116.75,727996.0,729866.2
282/580.289mz/4.12min,1265149.2,1345643.1,1360551.6,791879.56,487551.47,525957.25
283/536.1774mz/4.13min,3292736.2,993962.0,702482.3,1973286.9,939751.25,1081334.0
285/947.3702mz/4.13min,1163880.1,1281038.4,1550331.1,207464.31,205020.64,205549.84
286/517.1716mz/4.13min,346212.38,314172.5,341788.72,181169.3,94139.445,94660.734
287/512.1587mz/4.13min,1418239.4,607433.06,562239.0,659141.4,323853.0,259348.28
289/329.1757mz/4.13min,303099.75,329388.9,371716.88,93535.9,81870.375,77204.984
290/519.1869mz/4.13min,38866656.0,39910064.0,44321564.0,14892197.0,13214483.0,14092278.0
291/541.1679mz/4.13min,389022.47,552786.44,626874.9,52260.61,125671.28,112308.97
292/117.0191mz/4.13min,302720.97,347611.2,363641.0,95797.83,85875.875,96997.28
293/509.1581mz/4.13min,18196096.0,8078002.5,7326211.5,8120855.5,4055998.5,3931016.0
295/473.1816mz/4.13min,43609576.0,48181510.0,54887788.0,16103140.0,14358065.0,14984224.0
298/252.0732mz/4.14min,0.0,1352694.8,1549753.4,0.0,728257.8,382557.4
300/915.381mz/4.14min,204294.67,269972.84,323300.44,56219.074,58648.74,54131.84
303/441.1917mz/4.14min,3374473.5,4344792.5,4405025.5,1880573.2,1728644.5,1709188.5
304/195.0661mz/4.14min,277167.84,340409.8,341795.38,110026.01,85826.87,88908.58
305/401.1604mz/4.15min,1247228.1,1275387.6,1357464.9,619119.3,519425.47,506982.53
306/487.1972mz/4.15min,3557304.0,4256763.0,4292996.0,2031055.2,1946836.6,1812162.4
307/423.1814mz/4.14min,184773.56,229231.72,233521.81,90022.87,83062.54,86761.695
309/183.1388mz/4.15min,88585.49,136516.89,124518.086,205906.92,227583.97,190525.64
310/477.1683mz/4.15min,1493993.2,671759.5,570820.2,1166499.1,574682.6,521546.56
311/301.1655mz/4.15min,2080049.9,2839758.8,2675268.8,4550538.5,4951095.5,4324044.5
312/495.1775mz/4.15min,309412.9,3653.4722,10621.719,5201842.0,7541401.5,8309160.5
313/498.2133mz/4.15min,485823.7,43469.32,33871.848,3222447.0,3359080.2,4965458.0
316/431.2074mz/4.16min,187332.36,162591.52,154600.06,54250.023,42693.633,41659.594
318/489.177mz/4.16min,162193.38,184074.61,176024.7,35316.863,18796.832,20807.963
319/535.1816mz/4.16min,1992193.6,2371601.8,2525774.5,720922.7,716974.25,707876.3
320/525.1529mz/4.16min,2822301.8,789473.2,669281.5,1538024.5,778803.2,725044.9
324/551.2135mz/4.17min,396999.1,600219.44,641994.2,267295.72,228048.56,245177.3
325/449.2179mz/4.18min,181420.92,94454.164,78757.64,54255.035,28258.506,36641.15
326/433.2592mz/4.18min,0.0,0.0,0.0,82385.69,53068.695,106001.25
327/215.1287mz/4.18min,372745.03,334927.7,296945.1,442443.16,329240.72,336392.38
328/503.1923mz/4.18min,2073611.1,2238489.8,2516704.0,862705.7,615821.44,577753.94
329/512.192mz/4.2min,103688.48,17346.82,30306.002,1135887.9,1656313.2,1929517.2
330/549.1976mz/4.18min,969157.9,907389.06,1003494.25,268837.25,242709.97,240308.81
332/357.0615mz/4.19min,48445.49,0.0,0.0,814728.44,1151430.2,894813.06
334/227.1288mz/4.19min,60364.883,210443.8,164177.7,172032.64,255395.48,172848.64
336/247.0611mz/4.2min,333806.22,67930.11,99787.82,1359897.2,2103604.5,1471185.2
337/269.1758mz/4.2min,353756.84,481394.9,581374.4,1122417.2,996835.25,698261.7
338/481.1612mz/4.22min,28379.578,0.0,0.0,586010.06,671418.75,892883.06
340/285.0404mz/4.22min,169213.92,130679.73,99567.46,2226076.2,3269158.8,3128147.2
342/544.2186mz/4.23min,0.0,0.0,0.0,418101.03,803709.9,1736132.2
343/526.2086mz/4.23min,28937.76,10162.509,25168.79,292770.28,600818.06,585772.3
344/293.0904mz/4.24min,0.0,0.0,0.0,265083.06,328406.4,479593.6
345/471.1659mz/4.24min,3574786.8,3335231.8,3911809.2,1410778.8,1316191.0,1288149.5
346/329.0666mz/4.25min,0.0,0.0,0.0,67151.93,160040.62,104898.234
347/472.1694mz/4.24min,998903.4,896423.25,1100193.2,344594.38,299127.34,293777.88
349/493.2441mz/4.25min,679990.6,773369.7,905861.25,250658.02,218528.3,202536.5
350/489.177mz/4.28min,866730.8,350181.72,471268.0,62476.28,57173.23,77031.48
351/441.1917mz/4.25min,2030552.0,1911663.5,2298797.0,1102589.9,781093.5,862753.75
353/493.1271mz/4.26min,435406.47,235796.19,201383.5,146676.92,40007.7,32500.443
354/503.1569mz/4.26min,413378.7,478103.6,489708.7,152008.25,96246.586,90681.2
355/454.1871mz/4.26min,18379.475,0.0,0.0,325520.9,431881.4,538342.9
356/263.0924mz/4.26min,904496.7,193948.23,315858.25,1273835.4,2149785.2,1522404.0
358/357.1707mz/4.28min,489912.4,271566.9,349256.6,254785.66,169056.23,197501.69
359/389.1606mz/4.28min,186252.19,107756.055,134651.11,100877.23,72326.01,72093.234
360/117.0193mz/4.28min,132711.47,254503.56,320370.78,70994.67,76699.85,75846.51
361/301.0352mz/4.28min,0.0,0.0,0.0,162238.45,206408.47,219790.55
362/426.1558mz/4.28min,85755.99,0.0,0.0,472222.97,431566.7,566075.9
364/503.1922mz/4.27min,664436.9,814606.1,971812.4,472316.4,217381.45,196224.64
366/566.1872mz/4.29min,422821.25,245459.44,195944.89,95290.99,18762.863,17938.28
367/539.169mz/4.29min,1704537.8,969309.7,979720.56,356849.2,148528.56,138176.48
368/549.1976mz/4.29min,1873538.6,1961721.5,2409063.0,426009.12,371468.75,371663.7
369/252.0733mz/4.26min,670902.3,15028.077,0.0,577999.06,27038.928,0.0
370/487.1611mz/4.3min,533520.6,463619.62,520640.12,211875.66,195293.45,190169.03
371/498.2134mz/4.3min,243836.61,8109.453,32216.924,2672716.5,2948207.5,4660360.0
372/535.1806mz/4.28min,102112.84,73514.86,78708.96,15071.184,24517.322,7582.8564
373/512.1922mz/4.28min,43638.945,17346.82,28080.893,550281.75,809505.7,861921.7
374/496.1617mz/4.32min,0.0,0.0,0.0,216647.66,324089.97,369828.62
375/371.0771mz/4.32min,10632.507,0.0,0.0,482342.0,917521.2,666396.5
376/359.0772mz/4.32min,0.0,0.0,0.0,290163.72,547759.44,402989.06
378/417.1554mz/4.32min,411336.7,400046.0,373006.8,25741.438,0.0,3533.9453
381/227.1289mz/4.34min,3767329.2,2511739.5,2647868.5,6465111.5,4609557.5,6427993.5
382/183.139mz/4.34min,488498.53,311513.88,326264.25,888691.75,586535.7,852045.9
383/447.2024mz/4.38min,211834.58,678093.56,724880.2,72439.53,380315.4,445198.6
385/451.2337mz/4.35min,188229.03,79870.4,77084.914,37328.92,11790.289,29171.139
386/477.2129mz/4.35min,33825.38,47150.22,64475.508,0.0,0.0,0.0
387/395.1862mz/4.35min,1091666.4,1430869.2,1533995.1,465511.78,511306.9,427973.47
388/413.1968mz/4.35min,150325.5,192902.75,200551.08,50388.44,56274.926,41318.35
389/299.0196mz/4.35min,0.0,0.0,0.0,334922.56,246893.44,364961.16
390/525.1739mz/4.36min,20944.95,96074.484,97133.13,0.0,0.0,0.0
391/242.1762mz/4.35min,2828104.2,2126931.8,2106428.0,434330.94,267083.62,212722.4
393/526.2084mz/4.41min,151958.98,32136.188,34298.402,545688.1,705292.6,716696.3
394/454.1871mz/4.38min,0.0,0.0,0.0,197178.89,216198.23,293705.66
395/636.3155mz/4.39min,314345.9,468592.0,471304.78,238162.0,212762.23,175026.08
396/404.1712mz/4.4min,0.0,0.0,0.0,380621.8,341689.4,893313.25
398/263.0924mz/4.39min,484221.25,105671.67,82714.56,1035476.5,929024.3,986480.06
399/497.2756mz/4.4min,111255.945,124370.305,124930.13,58484.016,72390.45,54743.918
400/194.022mz/4.4min,138901.38,48604.6,56141.207,761768.9,777874.4,851190.7
402/169.087mz/4.41min,567183.3,386900.16,421309.6,444884.0,383853.53,335325.28
404/383.0772mz/4.41min,25830.775,0.0,0.0,115594.055,178745.6,126321.56
406/482.2183mz/4.42min,0.0,0.0,0.0,101508.78,165748.23,192157.0
407/391.1763mz/4.42min,1038594.25,1048816.4,1061740.4,450746.84,339487.22,362879.78
409/459.2026mz/4.43min,3763402.0,2847455.8,3540917.8,1314170.4,797365.9,813842.9
416/457.1868mz/4.44min,1894389.8,1669416.4,1749581.2,884676.56,661113.9,680502.1
417/331.2278mz/4.44min,128452.14,159199.67,155323.75,190389.89,134146.9,151793.3
421/375.2176mz/4.44min,430301.16,507810.44,490651.97,594521.75,452124.34,499586.0
424/423.1814mz/4.45min,556398.7,567812.94,648580.25,273546.6,232964.95,243258.5
425/503.1924mz/4.45min,1303721.0,1352329.1,1496038.6,565943.8,412609.38,451674.94
427/883.3909mz/4.45min,344839.53,504776.25,617283.56,97724.93,104891.22,99639.25
430/504.1885mz/4.45min,794097.75,81402.34,49436.508,632895.5,252643.52,279885.03
431/441.1918mz/4.45min,9728928.0,10333028.0,11994800.0,5094230.0,4455729.0,4618805.0
432/509.1789mz/4.45min,178021.83,284198.22,326108.22,76625.16,88816.9,97248.36
433/477.1684mz/4.45min,8443398.0,3413643.2,3298385.2,4623867.0,2091855.6,1991405.5
435/357.1707mz/4.45min,244572.62,210373.16,236829.55,123448.61,78378.91,91762.555
436/487.1972mz/4.45min,9462431.0,9384351.0,10479177.0,4880288.5,4377945.5,4561503.0
437/195.0662mz/4.45min,517862.12,497779.1,579578.6,272331.72,221346.52,248684.06
441/401.1604mz/4.45min,1300520.0,1092987.5,1244594.5,847239.3,655841.5,677498.9
443/700.324mz/4.42min,0.0,0.0,0.0,93338.945,347874.66,235010.9
445/480.1684mz/4.45min,740547.8,285119.06,262777.06,483576.7,243545.38,243681.31
446/469.15mz/4.46min,492321.78,548286.75,625409.1,250597.11,235499.92,232233.19
447/549.1976mz/4.46min,3048038.8,3198186.8,3598834.8,959333.1,793051.94,814954.4
449/566.1873mz/4.46min,453369.1,202958.56,183668.55,172222.2,53541.188,57704.773
451/539.169mz/4.46min,1259060.2,562084.6,538153.75,342906.3,134495.61,115666.555
452/473.1819mz/4.44min,863899.7,784841.0,786438.1,326964.75,261296.19,360326.38
455/417.1555mz/4.47min,338988.84,314567.6,269015.0,0.0,0.0,0.0
456/496.1983mz/4.45min,3575.255,0.0,0.0,214098.86,194292.7,226367.5
461/523.2559mz/4.48min,912895.7,839214.94,819328.44,1546332.0,1496436.2,1611049.4
462/512.1923mz/4.48min,0.0,0.0,0.0,332088.0,277793.72,397406.2
463/263.0924mz/4.48min,643519.44,111790.49,159899.17,1061195.0,1687713.2,1364885.6
464/461.2186mz/4.48min,122591.75,148565.47,215132.36,151360.44,200155.67,200117.08
468/463.2701mz/4.48min,85651.484,136141.27,162297.22,18965.98,0.0,9770.642
469/196.0376mz/4.49min,260966.36,60817.926,105991.086,879032.8,1009451.4,955384.8
470/265.108mz/4.49min,309710.12,78710.08,130175.516,992901.06,1212591.5,1111836.5
471/214.1449mz/4.49min,43805.88,58728.332,58965.953,61400.332,36823.332,42783.766
472/423.2388mz/4.5min,214917.28,245685.53,311591.5,942904.6,822411.9,928451.6
473/329.2333mz/4.49min,1054207.1,815186.94,898295.06,1007515.25,832715.0,978600.1
474/447.2023mz/4.43min,402263.47,848884.6,865688.9,639287.6,437663.62,344034.0
475/480.2022mz/4.5min,233098.31,0.0,6665.151,1756968.2,1541378.2,2116966.2
