CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
175	297	1	0.9249	-196.219
367	537	1	0.8104	-84.093
142	192	1	0.9476	-28.031
146	192	1	0.933	-2.016
153	297	1	0.7835	-238.230
181	198	1	0.9905	-0.000
297	325	1	0.8641	82.078
297	367	1	0.8487	56.063
325	531	1	0.8737	28.031
123	142	1	0.9736	-28.031
155	537	1	0.7662	-264.255
236	325	1	0.8652	82.078
236	537	1	0.9151	-28.030
108	192	1	0.9523	-84.094
236	303	1	0.9082	-28.031
108	153	1	0.9393	-82.079
108	146	1	0.9489	-82.079
325	367	1	0.835	-26.016
297	537	1	0.905	-28.030
236	242	1	0.8963	-28.032
146	153	1	0.9057	0.000
108	367	1	0.7859	-264.246
175	367	1	0.765	-140.157
146	236	1	0.836	-238.230
238	537	1	0.8024	-27.027
153	192	1	0.913	-2.016
303	537	1	0.8917	0.001
108	123	1	0.9866	-28.031
181	223	1	0.9864	-0.000
198	238	1	0.9689	0.617
236	367	1	0.8467	56.063
236	238	1	0.7784	-1.003
153	537	1	0.75	-266.260
175	537	1	0.8688	-224.250
238	242	1	0.8123	-27.028
123	146	1	0.9616	-54.047
108	142	1	0.9627	-56.063
367	531	1	0.9096	54.047
123	192	1	0.9702	-56.063
223	238	1	0.9757	0.617
175	236	1	0.9211	-196.219
198	223	1	0.9971	0.000
146	297	1	0.8298	-238.230
297	303	1	0.9165	-28.031
242	537	1	0.9734	0.001
142	146	1	0.9418	-26.016
242	367	1	0.8027	84.094
153	236	1	0.7946	-238.230
242	297	1	0.8883	28.032
236	297	1	0.992	0.000
108	531	1	0.7956	-210.199
146	537	1	0.785	-266.260
142	153	1	0.9213	-26.016
181	238	1	0.9593	0.617
123	153	1	0.941	-54.047
108	325	1	0.733	-238.230
20	21	2	0.8695	-46.006
111	269	3	0.9094	-210.199
269	305	3	0.9111	-26.016
104	157	3	0.972	-82.079
104	269	3	0.9123	-210.199
111	157	3	0.97	-82.079
202	258	4	0.713	-256.050
202	217	4	0.8311	-64.012
202	255	4	0.7811	-192.037
255	258	4	0.7762	-64.012
217	255	4	0.7505	-128.025
197	240	5	0.999	0.000
49	57	6	0.8529	15.995
315	342	7	0.9594	-26.016
315	385	7	0.9871	-28.031
342	385	7	0.9492	-2.016
339	342	7	0.7846	2.004
119	552	8	0.9082	-0.000
10	12	9	0.9131	-135.975
7	11	9	0.8878	135.975
7	10	9	0.8895	203.963
10	11	9	0.9644	-67.988
7	12	9	0.9211	67.987
11	12	9	0.9475	-67.988
334	366	10	0.9079	15.995
25	26	11	0.8614	-1.003
15	28	12	0.7882	-166.057
