"","comp 1","comp 2","comp 3","comp 4","comp 5"
"189/782.157mz/6.99min",0.49123,0,0,0,0
"207/910.1819mz/7.11min",0.40678,0,0,0,0
"205/893.1918mz/7.11min",-0.37337,0,0,0,0
"94/426.9678mz/4.97min",0.34622,0,0,0,0
"180/718.1446mz/6.91min",0.34294,0,0,0,0
"213/716.524mz/7.22min",-0.30655,0,0,0,0
"206/718.1445mz/7.11min",0.28359,0,0,0,0
"204/701.1544mz/7.09min",-0.14092,0,0,0,0
"214/829.1793mz/7.22min",-0.12535,0,0,0,0
"198/846.1693mz/7.05min",0.079832,0,0,0,0
"443/465.2676mz/9.01min",0,-0.59929,0,0,0
"526/328.9796mz/10.59min",0,-0.54356,0,0,0
"439/122.9758mz/9.0min",0,-0.49008,0,0,0
"354/186.9706mz/8.28min",0,0.27534,0,0,0
"520/243.8993mz/10.52min",0,0.11975,0,0,0
"521/245.8948mz/10.52min",0,0.11724,0,0,0
"419/248.8936mz/8.76min",0,-0.023418,0,0,0
"523/241.899mz/10.54min",0,0.021807,0,0,0
"504/116.9286mz/10.36min",0,-0.015132,0,0,0
"420/250.8917mz/8.76min",0,-0.0085472,0,0,0
"35/328.9796mz/2.13min",0,0,0,0,0
"36/312.9847mz/2.35min",0,0,0,0,0
"37/312.9847mz/2.45min",0,0,0,0,0
"38/373.0055mz/2.71min",0,0,0,0,0
"39/370.9898mz/2.8min",0,0,0,0,0
"40/265.0176mz/2.84min",0,0,0,0,0
"42/265.0176mz/3.18min",0,0,0,0,0
"43/212.0353mz/3.3min",0,0,0,0,0
"45/421.0056mz/3.41min",0,0,0,0,0
"46/249.0227mz/3.49min",0,0,0,0,0
"48/582.981mz/3.54min",0,0,0,0,0
"51/560.999mz/3.54min",0,0,0,0,0
"52/213.0386mz/3.54min",0,0,0,0,-0.49896
"53/212.0353mz/3.54min",0,0,0,0,0
"55/405.0107mz/3.62min",0,0,0,0,0
"56/407.0044mz/3.62min",0,0,0,0,0
"58/406.0138mz/3.62min",0,0,0,0.17098,0
"60/421.0056mz/3.86min",0,0,0,0,0
"61/309.1014mz/4.02min",0,0,0,0,0
"62/605.0258mz/4.07min",0,0,0,0,0
"64/421.1867mz/4.15min",0,0,0,0,0
"70/242.1762mz/4.43min",0,0,0,0,0
"71/497.0371mz/4.44min",0,0,0,0,0
"74/793.0186mz/4.49min",0,0,0,0,0
"76/341.0486mz/4.56min",0,0,0,0,0
"77/404.0444mz/4.56min",0,0,0,0,0
"78/422.9768mz/4.56min",0,0,0,0,0
"81/653.0255mz/4.57min",0,0,0,0,0
"82/497.0371mz/4.67min",0,0,0,0,0.07287
"84/229.9645mz/4.74min",0,0,0,0,0
"85/228.9699mz/4.74min",0,0,0,0,0
"86/230.9678mz/4.74min",0,0,0,-0.0137,0
"87/266.9888mz/4.76min",0,0,0,0,0
"88/268.9857mz/4.76min",0,0,0,0,0
"90/637.0305mz/4.78min",0,0,0,0.2557,0
"91/639.0284mz/4.78min",0,0,0,0,0
"92/481.0421mz/4.92min",0,0,0,0,0
"93/544.0379mz/4.92min",0,0,0,0,0.097532
"96/396.2154mz/4.99min",0,0,0,0,0
"98/484.2681mz/5.03min",0,0,0,0,0
"101/396.2154mz/5.1min",0,0,0,0,0
"102/397.2189mz/5.1min",0,0,0,0,0
"104/484.2681mz/5.14min",0,0,0,0,0
"105/501.2583mz/5.14min",0,0,0,0,0
"107/779.3652mz/5.29min",0,0,0,0,0
"109/424.2468mz/5.56min",0,0,0,0,0
"112/424.2469mz/5.66min",0,0,0,0,0
"116/512.2994mz/5.71min",0,0,0,0,0
"127/452.2782mz/6.13min",0,0,0,0,0
"130/452.2782mz/6.24min",0,0,0,0,0
"131/540.3309mz/6.3min",0,0,0,0.32582,0
"132/478.2939mz/6.3min",0,0,0,0,0
"139/478.2939mz/6.41min",0,0,0,0,0
"141/566.3466mz/6.47min",0,0,0,0,0
"144/590.1196mz/6.5min",0,0,0,0,0
"145/311.1687mz/6.53min",0,0,0,0,0
"147/297.2436mz/6.61min",0,0,0,0,0
"148/654.1321mz/6.62min",0,0,0,0,0
"149/634.4456mz/6.64min",0,0,0,0,0
"150/637.1419mz/6.63min",0,0,0,0,0
"151/311.1687mz/6.64min",0,0,0,0,0
"153/299.2592mz/6.68min",0,0,0,0,0
"154/300.2626mz/6.68min",0,0,0,0,0
"155/573.1294mz/6.68min",0,0,0,0,0
"156/520.3045mz/6.68min",0,0,0,0,0
"157/295.2279mz/6.77min",0,0,0,0.096727,0
"161/701.1544mz/6.71min",0,0,0,0,0
"163/718.1445mz/6.72min",0,0,0,0,0
"166/634.4456mz/6.76min",0,0,0,0,0
"167/654.1321mz/6.8min",0,0,0,0,0
"170/750.5292mz/6.86min",0,0,0,0,0
"172/480.3096mz/6.83min",0,0,0,0,0
"175/637.1419mz/6.83min",0,0,0,0,0
"179/299.2592mz/6.9min",0,0,0,0,0
"182/701.1544mz/6.93min",0,0,0,0,0
