"","FC","log2(FC)","raw.pval","-log10(p)"
"213/716.524mz/7.22min",142.96,7.1595,0.0018584,2.7309
"219/717.5272mz/7.24min",179.19,7.4853,0.010758,1.9683
"325/742.5395mz/8.02min",11.649,3.5421,0.015679,1.8047
"464/695.6324mz/9.62min",5.3813,2.428,0.021882,1.6599
"170/750.5292mz/6.86min",35.326,5.1427,0.023814,1.6232
