"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"219/717.5272mz/7.24min",179.19,7.4853,"219"
"213/716.524mz/7.22min",142.96,7.1595,"213"
"170/750.5292mz/6.86min",35.326,5.1427,"170"
"203/750.5293mz/7.1min",18.225,4.1879,"203"
"325/742.5395mz/8.02min",11.649,3.5421,"325"
"496/742.5394mz/10.28min",6.2418,2.642,"496"
"464/695.6324mz/9.62min",5.3813,2.428,"464"
"460/711.626mz/9.48min",4.0737,2.0263,"460"
"489/716.5239mz/10.32min",3.9472,1.9808,"489"
"166/634.4456mz/6.76min",0.27394,-1.8681,"166"
"485/662.4769mz/10.24min",0.31092,-1.6854,"485"
"487/648.4613mz/10.27min",0.39681,-1.3335,"487"
"503/660.4613mz/10.29min",0.41854,-1.2566,"503"
"250/711.457mz/7.42min",0.42593,-1.2313,"250"
"344/703.5633mz/8.28min",0.47274,-1.0809,"344"
"341/100.9337mz/8.26min",0.4747,-1.0749,"341"
