"Log2_FoldChange","MetaboAnalyst_ID"
0.01057,"35/328.9796mz/2.13min"
0.363,"36/312.9847mz/2.35min"
0.081154,"37/312.9847mz/2.45min"
0.00045708,"38/373.0055mz/2.71min"
-0.015994,"39/370.9898mz/2.8min"
-0.031776,"40/265.0176mz/2.84min"
0.0053997,"42/265.0176mz/3.18min"
-0.45218,"43/212.0353mz/3.3min"
0.015297,"45/421.0056mz/3.41min"
0.14416,"46/249.0227mz/3.49min"
0.017192,"48/582.981mz/3.54min"
0.0065535,"51/560.999mz/3.54min"
-0.081557,"52/213.0386mz/3.54min"
0.23753,"53/212.0353mz/3.54min"
0.037514,"55/405.0107mz/3.62min"
0.013106,"56/407.0044mz/3.62min"
-0.049167,"58/406.0138mz/3.62min"
0.12031,"60/421.0056mz/3.86min"
0.059816,"61/309.1014mz/4.02min"
-0.0035023,"62/605.0258mz/4.07min"
0.025525,"64/421.1867mz/4.15min"
-0.00029355,"70/242.1762mz/4.43min"
-0.084351,"71/497.0371mz/4.44min"
-0.10603,"74/793.0186mz/4.49min"
-0.069438,"76/341.0486mz/4.56min"
-0.044876,"77/404.0444mz/4.56min"
-0.069029,"78/422.9768mz/4.56min"
-0.089612,"81/653.0255mz/4.57min"
-0.077289,"82/497.0371mz/4.67min"
-0.037364,"84/229.9645mz/4.74min"
-0.0030644,"85/228.9699mz/4.74min"
-0.007251,"86/230.9678mz/4.74min"
-0.026554,"87/266.9888mz/4.76min"
-0.080431,"88/268.9857mz/4.76min"
-0.091052,"90/637.0305mz/4.78min"
-0.1418,"91/639.0284mz/4.78min"
-0.085775,"92/481.0421mz/4.92min"
-0.036721,"93/544.0379mz/4.92min"
-0.50369,"94/426.9678mz/4.97min"
-0.072131,"96/396.2154mz/4.99min"
-0.0068708,"98/484.2681mz/5.03min"
-0.033318,"101/396.2154mz/5.1min"
-0.027923,"102/397.2189mz/5.1min"
0.023108,"104/484.2681mz/5.14min"
-0.0085288,"105/501.2583mz/5.14min"
-0.07251,"107/779.3652mz/5.29min"
-0.080971,"109/424.2468mz/5.56min"
-0.047796,"112/424.2469mz/5.66min"
0.025699,"116/512.2994mz/5.71min"
-0.076139,"127/452.2782mz/6.13min"
-0.14477,"130/452.2782mz/6.24min"
-0.040297,"131/540.3309mz/6.3min"
-0.098652,"132/478.2939mz/6.3min"
-0.12956,"139/478.2939mz/6.41min"
-0.12304,"141/566.3466mz/6.47min"
-0.084924,"144/590.1196mz/6.5min"
-0.22759,"145/311.1687mz/6.53min"
-0.16449,"147/297.2436mz/6.61min"
-0.31383,"148/654.1321mz/6.62min"
0.55443,"149/634.4456mz/6.64min"
0.13149,"150/637.1419mz/6.63min"
-0.36932,"151/311.1687mz/6.64min"
-0.15238,"153/299.2592mz/6.68min"
-0.15422,"154/300.2626mz/6.68min"
0.13631,"155/573.1294mz/6.68min"
-0.016342,"156/520.3045mz/6.68min"
-0.052227,"157/295.2279mz/6.77min"
0.25691,"161/701.1544mz/6.71min"
-0.39127,"163/718.1445mz/6.72min"
-1.8681,"166/634.4456mz/6.76min"
-0.30915,"167/654.1321mz/6.8min"
5.1427,"170/750.5292mz/6.86min"
-0.28021,"172/480.3096mz/6.83min"
0.67241,"175/637.1419mz/6.83min"
-0.09997,"179/299.2592mz/6.9min"
-0.44321,"180/718.1446mz/6.91min"
0.52594,"182/701.1544mz/6.93min"
0.43144,"187/765.1669mz/6.97min"
0.27143,"188/325.1844mz/7.02min"
-0.56407,"189/782.157mz/6.99min"
0.51242,"190/637.1419mz/7.01min"
-0.51409,"198/846.1693mz/7.05min"
0.83066,"199/829.1793mz/7.05min"
-0.28463,"201/565.2823mz/7.07min"
-0.3898,"202/628.2779mz/7.07min"
4.1879,"203/750.5293mz/7.1min"
0.71442,"204/701.1544mz/7.09min"
0.64744,"205/893.1918mz/7.11min"
-0.52302,"206/718.1445mz/7.11min"
-0.62265,"207/910.1819mz/7.11min"
-0.61508,"208/782.157mz/7.14min"
0.89551,"209/765.1668mz/7.15min"
-0.64926,"210/974.1942mz/7.15min"
7.1595,"213/716.524mz/7.22min"
0.81886,"214/829.1793mz/7.22min"
-0.61872,"215/846.1694mz/7.2min"
-0.020766,"218/421.2264mz/7.22min"
7.4853,"219/717.5272mz/7.24min"
-0.56093,"221/750.5292mz/7.2min"
-0.92899,"222/910.182mz/7.25min"
0.40584,"224/893.1918mz/7.28min"
-0.57862,"229/134.8947mz/7.3min"
-0.0091227,"230/116.9286mz/7.3min"
-0.761,"231/327.127mz/7.3min"
0.14261,"234/957.2041mz/7.32min"
0.22165,"236/1021.2165mz/7.33min"
-0.39572,"245/694.4669mz/7.42min"
-1.2313,"250/711.457mz/7.42min"
0.10085,"251/893.1917mz/7.44min"
-0.057061,"252/957.204mz/7.46min"
-0.04459,"254/1021.2165mz/7.48min"
-0.45136,"257/161.9136mz/7.56min"
-0.06228,"258/134.8947mz/7.56min"
-0.041391,"260/501.3546mz/7.59min"
-0.21032,"261/484.3644mz/7.6min"
-0.29478,"262/299.2592mz/7.6min"
-0.30116,"268/455.2106mz/7.68min"
-0.30126,"270/116.9286mz/7.68min"
0.21171,"271/716.524mz/7.67min"
-0.77693,"272/115.9208mz/7.68min"
-0.06263,"274/134.8947mz/7.69min"
-0.089613,"276/161.9136mz/7.7min"
0.24368,"277/720.4824mz/7.79min"
-0.3182,"280/100.9337mz/7.83min"
-0.38325,"283/355.158mz/7.84min"
-0.28586,"284/144.9235mz/7.84min"
-0.39943,"285/115.9208mz/7.84min"
0.044341,"294/134.8947mz/7.86min"
-0.38662,"295/634.4456mz/7.9min"
0.022902,"298/567.4017mz/7.93min"
-0.19651,"299/100.9337mz/7.95min"
0.13478,"300/685.5011mz/7.93min"
-0.37389,"308/381.1737mz/7.94min"
0.20829,"313/115.9208mz/7.95min"
-0.37269,"314/144.9235mz/7.95min"
-0.013089,"315/186.9706mz/7.95min"
-0.14216,"320/134.8947mz/7.97min"
3.5421,"325/742.5395mz/8.02min"
-0.432,"326/134.8947mz/8.06min"
-0.030376,"329/529.3859mz/8.07min"
-0.092799,"330/669.5061mz/8.07min"
-0.29393,"333/660.4613mz/8.09min"
-0.43859,"334/100.9337mz/8.16min"
-0.17201,"335/703.5633mz/8.16min"
0.0031423,"336/683.4854mz/8.18min"
-0.8997,"337/100.9337mz/8.22min"
-1.0749,"341/100.9337mz/8.26min"
-1.0809,"344/703.5633mz/8.28min"
-0.49122,"349/115.9208mz/8.28min"
-0.23474,"350/144.9235mz/8.28min"
-0.13407,"354/186.9706mz/8.28min"
-0.41364,"355/383.1893mz/8.28min"
-0.098981,"358/134.8947mz/8.29min"
0.20322,"359/683.4855mz/8.29min"
0.026422,"362/161.9136mz/8.31min"
-0.1017,"363/100.9337mz/8.31min"
0.073757,"364/667.4906mz/8.28min"
0.15628,"366/713.5323mz/8.35min"
0.15966,"369/648.4607mz/8.38min"
-0.46787,"370/134.8947mz/8.39min"
0.85201,"372/100.9337mz/8.38min"
-0.21692,"373/161.9136mz/8.41min"
0.62615,"375/186.9706mz/8.4min"
0.1038,"380/665.475mz/8.44min"
-0.090842,"381/697.5374mz/8.46min"
-0.19146,"383/100.9337mz/8.46min"
-0.0099306,"385/669.5064mz/8.49min"
0.068243,"387/583.433mz/8.51min"
0.056192,"389/711.5167mz/8.54min"
-0.093904,"393/1035.7314mz/8.59min"
-0.29619,"396/248.8936mz/8.63min"
-0.39643,"398/695.5218mz/8.62min"
0.029427,"399/697.5366mz/8.62min"
-0.43621,"400/250.8917mz/8.66min"
-0.047273,"401/499.3753mz/8.64min"
-0.093316,"404/655.5634mz/8.68min"
-0.38196,"406/717.5792mz/8.73min"
-0.10723,"407/651.4955mz/8.73min"
-0.33947,"409/245.8948mz/8.74min"
-0.33555,"410/243.8993mz/8.74min"
0.24574,"411/709.5012mz/8.74min"
-0.13501,"413/186.9058mz/8.75min"
0.033497,"414/693.5062mz/8.75min"
-0.35862,"416/221.8746mz/8.76min"
-0.36531,"417/223.8723mz/8.76min"
-0.15113,"418/188.9039mz/8.76min"
-0.26706,"419/248.8936mz/8.76min"
-0.28349,"420/250.8917mz/8.76min"
-0.16417,"421/591.4381mz/8.76min"
-0.31309,"422/797.5535mz/8.79min"
-0.043164,"424/697.5376mz/8.82min"
-0.090214,"427/545.4537mz/8.9min"
0.060423,"431/115.9208mz/8.92min"
