CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
488	632	1	0.9314	0.000
213	630	1	0.9048	-236.214
298	521	1	0.9262	0.000
521	630	1	0.9992	0.000
298	488	1	0.8865	26.016
521	632	1	0.9086	26.016
630	632	1	0.9187	26.016
298	630	1	0.9322	0.000
213	521	1	0.8938	-236.214
488	630	1	0.9598	-26.015
488	521	1	0.9555	-26.016
673	677	2	0.7339	-41.005
11	677	2	0.7185	-41.026
11	673	2	0.8414	-0.022
677	678	2	0.9625	-1.995
562	607	3	0.9675	0.001
557	560	3	0.8579	26.012
577	592	3	0.9108	26.017
556	607	3	0.934	28.031
556	577	3	0.8762	-28.031
502	503	3	0.9107	26.020
577	607	3	0.8628	56.063
503	589	3	0.8666	28.027
592	602	3	0.9074	-26.017
589	607	3	0.8688	-26.016
557	558	3	0.9254	-26.020
495	607	3	0.9828	0.000
495	577	3	0.8811	-56.062
466	607	3	0.9346	28.031
495	589	3	0.8676	26.016
601	605	3	0.7925	56.063
495	601	3	0.8949	26.016
466	495	3	0.9335	28.031
558	607	3	0.857	56.062
466	503	3	0.93	26.020
495	562	3	0.984	-0.000
601	607	3	0.8964	-26.016
585	595	3	0.8117	0.000
558	592	3	0.9282	26.017
495	603	3	0.8869	54.047
557	592	3	0.9983	-0.003
503	601	3	0.888	28.028
560	585	3	0.7127	84.093
556	602	3	0.8753	-28.031
503	557	3	0.859	-28.031
577	602	3	0.999	0.000
562	577	3	0.8695	-56.062
560	595	3	0.7255	84.093
466	562	3	0.9196	28.031
601	603	3	0.9397	28.031
503	605	3	0.8298	84.091
593	595	3	0.9446	28.031
592	603	3	0.867	84.093
466	558	3	0.8879	-28.031
466	577	3	0.8804	-28.031
560	578	3	0.7616	56.062
578	585	3	0.8653	28.031
589	603	3	0.9807	28.031
560	593	3	0.7597	56.063
556	589	3	0.9024	54.047
502	602	3	0.8824	-28.031
502	607	3	0.9525	28.032
502	577	3	0.8846	-28.031
603	607	3	0.8535	-54.047
585	593	3	0.8904	-28.031
502	562	3	0.9232	28.031
556	562	3	0.9454	28.031
557	602	3	0.905	-26.020
466	502	3	0.9626	-0.000
558	602	3	0.9836	0.000
562	603	3	0.8716	54.048
562	589	3	0.8541	26.016
503	560	3	0.8086	-2.019
589	601	3	0.9635	0.000
557	577	3	0.9069	-26.020
502	589	3	0.8812	54.047
503	556	3	0.893	-26.020
466	589	3	0.8944	54.047
562	602	3	0.856	-56.062
556	601	3	0.8899	54.047
503	592	3	0.8638	-28.034
595	605	3	0.7031	2.016
466	601	3	0.8836	54.047
578	593	3	0.8609	0.001
495	556	3	0.9332	-28.031
502	556	3	0.9699	0.000
562	601	3	0.8817	26.016
466	556	3	0.9502	0.000
578	595	3	0.8776	28.031
502	558	3	0.8751	-28.031
560	592	3	0.8629	-26.015
557	603	3	0.8671	84.090
495	602	3	0.8675	-56.062
558	577	3	0.9823	-0.000
495	502	3	0.9363	-28.031
585	605	3	0.7477	2.016
361	400	4	0.7744	-67.987
361	411	4	0.9461	0.000
400	411	4	0.7317	67.987
2	15	5	0.8651	-18.010
642	666	5	0.9945	-0.025
4	646	5	0.8533	18.011
4	13	5	0.8689	18.010
2	4	5	0.8693	-18.010
2	13	5	0.9999	0.000
15	670	5	0.8062	-23.040
13	646	5	0.9635	0.000
4	5	5	0.7267	-17.015
4	670	5	0.8059	-23.040
4	640	5	0.8172	-23.016
15	646	5	0.8495	18.011
2	646	5	0.9631	0.000
646	672	5	0.9419	-0.025
2	670	5	0.7039	-41.051
640	670	5	0.9836	-0.025
15	640	5	0.8178	-23.016
4	15	5	0.9997	0.000
49	640	5	0.9114	0.107
666	670	5	0.8395	-1.995
646	670	5	0.7249	-41.051
49	670	5	0.909	0.082
640	642	5	0.7584	1.995
5	12	5	0.8972	0.000
13	670	5	0.7036	-41.051
13	15	5	0.8647	-18.010
5	15	5	0.7273	17.015
439	489	6	0.7182	-18.011
439	555	6	0.7175	-18.010
534	559	6	0.825	-1.003
313	489	6	0.894	-0.000
534	554	6	0.9271	0.000
546	551	6	0.7875	-0.000
546	554	6	0.8325	-2.016
439	551	6	0.7739	0.000
554	559	6	0.7806	-1.003
439	546	6	0.8229	0.000
313	555	6	0.8937	0.000
534	546	6	0.787	2.016
546	555	6	0.8148	-18.011
546	559	6	0.7326	-3.019
489	546	6	0.8157	18.011
314	551	6	0.8211	0.000
313	546	6	0.8453	18.011
313	439	6	0.7246	18.010
551	554	6	0.7219	-2.016
489	555	6	0.9995	0.000
439	554	6	0.7062	-2.016
313	534	6	0.7205	15.995
119	149	7	0.9167	-28.031
149	172	7	0.8144	15.995
133	149	7	0.8039	-44.026
133	172	7	0.9487	-28.031
119	172	7	0.852	-12.036
391	419	8	0.8257	-0.111
715	727	8	0.8335	-16.990
391	727	8	0.7453	211.217
387	509	8	0.9908	-28.031
387	727	8	0.8057	209.217
387	391	8	0.753	-2.000
436	637	9	0.948	0.000
450	454	10	0.9907	-84.093
458	470	10	0.9729	-2.015
296	389	10	0.8382	-2.015
300	450	10	0.9707	56.062
454	459	10	0.9376	2.015
389	458	10	0.8327	2.015
300	459	10	0.9828	-26.016
296	388	10	0.9876	0.000
459	499	10	0.9851	56.063
301	459	10	0.9892	0.000
454	499	10	0.9353	58.077
389	499	10	0.9287	30.047
471	499	10	0.9864	0.000
296	454	10	0.8255	-30.046
300	454	10	0.9733	-28.031
459	471	10	0.9726	56.062
301	450	10	0.9278	82.078
300	458	10	0.8139	2.015
296	499	10	0.8327	28.031
454	458	10	0.8199	30.046
301	458	10	0.8138	28.031
389	470	10	0.8441	0.000
300	499	10	0.9518	30.046
389	450	10	0.9937	56.062
301	499	10	0.9863	56.063
