"","PC1","PC2","PC3","PC4","PC5","PC6"
"414/282.1196mz/2.01min",-0.0047898,-0.0086202,-0.058892,0.02565,-0.018955,-0.52361
"415/256.1767mz/2.0min",0.018524,0.0031767,-0.024886,0.035536,-0.029904,0.19728
"417/215.139mz/2.06min",0.024252,0.013135,0.066535,0.020948,-0.0053672,-0.1615
"419/158.0812mz/2.09min",-0.011107,-0.0004481,-0.047508,-0.019136,-0.033375,-0.030462
"420/99.5121mz/2.1min",-0.01246,0.012986,0.0084064,0.077429,0.003349,-0.097791
"421/381.152mz/2.1min",-0.024418,-0.011706,-0.092941,-0.029746,-0.02456,-0.030072
"422/380.1485mz/2.1min",-0.017641,-0.0037576,-0.07454,-0.017877,-0.025127,-0.046413
"423/244.1907mz/2.11min",0.0030471,0.0052438,-0.026061,0.013541,-0.021354,0.016857
"426/251.1502mz/2.12min",0.013234,0.0013567,-0.016088,0.023406,-0.020681,0.030687
"427/112.0756mz/2.14min",-0.0085711,-0.00023082,-0.029735,-0.020792,-0.037389,-0.024367
"431/290.087mz/2.17min",0.016438,0.0071804,-0.014264,0.028718,-0.029875,-0.012713
"433/220.1179mz/2.18min",0.024319,0.0025394,0.037363,0.014732,0.043087,0.047353
"435/184.1695mz/2.22min",0.00081303,0.0036865,-0.020176,0.016149,-0.011562,-0.022397
"436/384.1148mz/2.22min",0.0093684,0.0052399,0.0046977,-0.020338,0.0072982,0.077917
"438/242.1862mz/2.24min",0.013116,0.004558,-0.016873,0.02435,-0.022811,-0.0085332
"439/279.1338mz/2.24min",0.0096126,0.0087771,0.018361,-0.009747,-0.004561,0.001069
"440/443.177mz/2.24min",0.012836,0.0031998,-0.018672,0.027618,-0.020427,-0.050446
"441/205.0971mz/2.25min",0.016641,0.010792,0.022504,-0.0080375,0.010544,-0.081374
"442/218.1281mz/2.25min",-0.0012718,-0.0018877,0.0013136,0.0069587,0.0057239,0.079335
"443/217.1247mz/2.25min",-0.0019819,-0.0014221,0.0012386,0.0070105,0.0063204,-0.026325
"444/188.0706mz/2.25min",0.017038,0.010802,0.02245,-0.0065793,0.0084864,0.053816
"445/200.1045mz/2.25min",-0.00076355,-0.0019314,0.0020227,0.008421,0.0036429,-0.0003468
"447/209.1284mz/2.27min",0.022713,0.022433,0.045009,-0.026717,-0.020166,0.0093032
"448/434.213mz/2.27min",0.013068,0.0038355,-0.020605,0.026728,-0.022761,-0.0095918
"449/195.1227mz/2.28min",-0.0031009,0.00090757,-0.0070425,0.0082288,-0.0037468,0.026884
"450/217.1046mz/2.28min",-0.0024099,-0.00056885,-0.0082397,0.0051235,-0.0050314,-0.025811
"451/259.1764mz/2.28min",-0.034291,-0.025814,-0.087238,0.017198,-0.02131,0.029903
"452/324.0747mz/2.3min",-0.026919,-0.048982,-0.16455,0.053969,0.083945,-0.020357
"453/231.1703mz/2.31min",0.050434,0.021517,0.15893,0.08227,-0.0051175,-0.050433
"454/244.2012mz/2.31min",-0.00116,-0.0022953,-0.0026207,0.0061844,0.0080785,-0.00076846
"457/247.1076mz/2.33min",0.01255,0.0019626,-0.020837,0.025695,-0.017058,0.032317
"459/292.1026mz/2.33min",0.023769,0.01073,-0.021248,0.021376,-0.015476,-0.047474
"460/270.1924mz/2.33min",0.0085269,0.0016907,-0.018483,0.025415,-0.012694,-0.022258
"461/392.1484mz/2.35min",0.0060037,0.0086513,-0.0064776,-0.003418,-0.014383,-0.011511
"463/389.1705mz/2.35min",0.013677,0.0047766,-0.016932,0.025459,-0.023133,0.016152
"464/217.1051mz/2.36min",0.0021913,0.003579,-0.024008,0.015701,-0.013673,0.041751
"466/216.1019mz/2.36min",0.0035962,0.0023762,-0.025585,0.015762,-0.014726,0.029199
"469/225.087mz/2.37min",-0.035424,-0.032716,-0.11163,0.015273,-0.0015927,0.022633
"470/244.2012mz/2.37min",-0.0011506,-0.002344,0.0017963,0.009209,0.0088967,-0.027372
"471/302.1961mz/2.37min",-0.0013956,0.0094288,-0.014272,-0.0094391,0.0025441,0.025382
"472/443.177mz/2.38min",0.015259,0.0036017,-0.017505,0.027087,-0.021514,0.027398
"473/140.1434mz/2.39min",-0.0037847,0.00099334,-0.010819,0.011217,-0.013246,0.040597
"474/224.0917mz/2.39min",0.010904,0.0047793,-0.01054,0.024636,-0.014412,0.046114
"475/261.1444mz/2.4min",-0.0096832,0.00077026,-0.031319,-0.0025039,-0.029206,-0.027291
"480/393.223mz/2.41min",-0.0035689,-0.0074187,-0.041901,0.056345,-0.048327,-0.016883
"482/298.0968mz/2.44min",0.02625,0.024156,0.058045,-0.018106,0.0046827,-0.032945
"484/190.0498mz/2.46min",0.013103,0.0039792,0.0017618,0.036193,-0.025807,-0.034621
"485/261.1444mz/2.45min",-0.0095378,-0.0081017,-0.041429,-0.00028937,0.0036741,0.014966
"487/229.1546mz/2.44min",0.034833,0.0097247,0.080402,0.030938,0.02115,0.060952
"488/114.0913mz/2.49min",0.0042504,0.0012043,-0.021141,0.0074463,-0.0056081,-0.026129
"490/240.1059mz/2.51min",-0.020721,-0.025928,-0.070763,0.021835,0.0061242,0.0060478
"491/244.2012mz/2.51min",-0.00067332,-0.0031859,-0.0017667,0.0099249,0.0059772,-0.013029
"492/239.1026mz/2.52min",-0.030755,-0.039441,-0.10338,0.027805,0.029153,-0.041879
"493/221.092mz/2.51min",-0.0204,-0.026951,-0.071603,0.02183,0.0031827,0.026717
"498/184.1695mz/2.54min",0.0016053,0.0025801,-0.020965,0.014758,-0.014111,0.044178
"499/434.2131mz/2.54min",0.013492,0.004894,-0.011793,0.023703,-0.023261,0.003103
"504/316.2117mz/2.59min",-0.0016908,-0.0012195,-0.0058722,0.00070414,-0.018383,-0.012886
"506/409.1352mz/2.6min",-0.014832,-0.020692,-0.056363,0.015149,0.013262,-0.063175
"507/231.1127mz/2.63min",0.019203,0.0058215,0.0062942,0.02954,-0.0064516,-0.061818
"510/259.2202mz/2.67min",0.00062455,-0.0030494,-0.00019665,0.0077097,0.004227,0.013925
"512/130.159mz/2.7min",-0.0022601,0.0027343,-0.02139,0.012202,-0.0049881,-0.024902
"516/190.0896mz/2.72min",0.038211,0.021149,0.01645,0.020117,0.010591,-0.029792
"517/138.0549mz/2.72min",-0.040255,-0.056247,-0.1502,0.045488,0.067587,0.019929
"518/300.1077mz/2.72min",-0.038434,-0.043573,-0.12331,0.014751,0.045258,-0.019959
"520/217.1546mz/2.73min",0.011318,0.005229,-0.024133,0.025135,-0.023892,0.018411
"521/202.1801mz/2.74min",0.00049343,-0.001345,-0.010706,0.018819,-0.015585,0.02869
"522/316.2117mz/2.75min",-0.001846,-0.00086317,-0.011856,0.0043049,-0.021031,0.027426
"523/259.1188mz/2.77min",-0.022107,-0.015414,-0.088786,-0.017189,0.0044011,-0.029474
"525/231.1127mz/2.77min",0.020401,0.0068235,0.00020868,0.03595,-0.0057227,0.029955
"526/306.1182mz/2.77min",0.012754,0.0039512,-0.01674,0.025605,-0.019941,0.058484
"527/260.1129mz/2.77min",0.014607,0.0064803,-0.022308,0.024481,-0.024654,0.028208
"531/190.0895mz/2.76min",0.044755,0.024416,0.036322,0.021034,0.022786,0.027704
"532/259.2202mz/2.8min",-0.0023985,-0.0026035,0.0037111,0.0027759,0.0098644,0.026376
"533/169.076mz/2.81min",0.0023042,0.0044632,-0.019125,0.011065,-0.019251,-0.024788
"545/92.0494mz/2.82min",-0.014926,-0.017044,-0.064796,0.012408,0.0037478,-0.028333
"547/328.1001mz/2.79min",0.0069635,0.0043344,-0.043395,0.05059,-0.020102,0.031026
"548/139.0583mz/2.82min",-0.013982,-0.017127,-0.062188,0.012181,0.0073218,0.03468
"550/120.0444mz/2.83min",-0.013671,-0.016215,-0.062718,0.013987,0.006807,-0.051511
"551/121.0477mz/2.83min",-0.014128,-0.01697,-0.063865,0.014267,0.0074238,0.028111
"552/138.055mz/2.83min",-0.014094,-0.015979,-0.061182,0.011816,0.0082172,-0.13526
"554/271.0713mz/2.83min",-0.02536,-0.019712,-0.083149,0.011305,0.019939,0.015291
"556/272.1856mz/2.83min",-0.0011149,-0.00090494,-0.0092851,0.00064805,-0.01599,-0.050216
"557/261.1444mz/2.83min",-0.0081998,-0.00088646,0.0013024,-0.011032,-0.0079659,-0.013011
"558/272.0794mz/2.83min",-0.0234,-0.017629,-0.066584,0.0048612,0.023803,0.067357
"561/306.128mz/2.87min",-0.015031,-0.018557,-0.075169,0.01607,-0.00092608,-0.026684
"562/300.1077mz/2.87min",-0.035737,-0.051519,-0.11829,0.044447,0.046743,0.0021133
"563/391.171mz/2.95min",0.017894,0.00082634,-0.018823,0.026565,-0.024831,0.029225
"566/321.1478mz/2.93min",0.0085062,0.006456,-0.026235,0.0050969,-0.034481,0.0020888
"571/183.0916mz/2.97min",0.005768,0.0056594,-0.017245,0.010733,-0.017736,-0.037486
"572/340.1026mz/2.98min",0.013206,0.0035884,-0.017737,0.024858,-0.020602,0.0024018
"574/294.0607mz/3.0min",-0.0035571,-0.019783,-0.075785,0.031923,0.0059622,0.039228
"575/312.0713mz/3.0min",-0.0032309,-0.017222,-0.071747,0.028853,0.0044082,0.045655
"576/334.0533mz/3.0min",-0.0042705,-0.020369,-0.071034,0.02717,0.011118,-0.0088694
"579/231.1703mz/3.07min",0.012227,0.0040317,-0.020825,0.02466,-0.021137,0.0054733
"587/427.1685mz/3.27min",0.015508,0.0064334,-0.018504,0.025402,-0.025039,-0.011647
"588/405.1865mz/3.28min",0.011823,0.0057172,-0.012666,0.019381,-0.018949,0.0018268
"590/240.0866mz/3.34min",-0.023232,-0.0351,-0.1175,0.044532,0.007634,-0.036878
"591/245.1859mz/3.36min",0.01274,0.0043167,-0.019707,0.023207,-0.023131,0.043698
"592/182.1903mz/3.37min",-0.00068792,0.0018927,-0.015882,0.020832,-0.013324,0.041684
"594/217.107mz/3.43min",-0.0092807,-0.0067124,-0.021976,0.0033255,-0.008498,0.041586
"595/196.0968mz/3.47min",-0.033313,-0.01634,-0.13515,-0.014519,-0.030563,0.026138
"596/228.2321mz/3.48min",0.00090185,0.0029178,-0.014943,0.0040126,-0.0077527,0.014221
"597/246.1699mz/3.48min",-0.0017008,-0.0019496,0.0023223,0.0053997,0.0081149,-0.040204
"601/213.1597mz/3.53min",0.005379,0.0041784,-0.021201,0.031776,-0.049448,-0.019189
"602/274.1648mz/3.54min",-0.00024279,-0.0012813,0.0027147,0.0064616,0.0066657,-0.00060012
"603/419.2022mz/3.55min",0.014003,0.0059333,-0.015571,0.024456,-0.024014,-0.036768
"606/210.1124mz/3.59min",-0.036293,-0.035496,-0.16096,0.0025823,0.0075719,-0.0080728
"609/228.2321mz/3.67min",0.00055364,0.0021235,-0.012861,0.0066477,-0.012722,0.053985
"612/235.0865mz/3.7min",0.0011157,0.0040023,-0.016271,-0.00079586,-0.021899,-0.012026
"613/402.2484mz/3.64min",0.007045,-0.00036433,-0.011582,0.011129,-0.026312,-0.037011
"615/586.2703mz/3.72min",-0.0072236,0.014807,-0.029857,-0.014667,-0.012354,-0.013776
"618/233.0784mz/3.85min",-0.0071576,-0.0022044,-0.014747,-0.0011436,0.0082581,-0.013264
"619/296.1182mz/3.86min",-0.0031035,0.003647,-0.023479,-0.0047125,-0.025027,-0.022573
"620/246.1699mz/3.93min",0.016752,-0.011759,-0.020207,0.072255,0.0071477,0.075876
"621/514.2855mz/3.97min",-0.004616,0.0028715,-0.012921,0.0033804,-0.017576,-0.027175
"624/208.0968mz/4.19min",-0.015892,-0.028798,-0.10546,0.062829,-0.034811,-0.024976
"628/321.1738mz/4.32min",-0.0056008,-0.0039066,-0.00016297,0.011552,-0.012232,-0.053167
"629/325.1257mz/4.32min",-0.0061822,-0.0063521,-0.003251,0.011084,-0.015444,-0.025197
"630/320.1703mz/4.32min",-0.0056412,-0.0043122,0.00024208,0.010257,-0.011967,0.054389
"631/195.1379mz/4.34min",-0.00037891,-0.0025795,0.00079517,0.0025452,0.0058323,0.079
"632/364.1965mz/4.4min",-0.0031148,-0.0019124,-0.0057358,0.011916,-0.014251,0.01368
"633/226.1801mz/4.42min",0.0023709,-0.00056331,-0.0014117,0.008021,0.0072071,0.027327
"634/244.1906mz/4.42min",0.002241,0.00045701,-0.0016082,0.0050558,0.0084853,-0.053251
"635/408.2226mz/4.47min",-0.0028844,-0.00084972,-0.0079372,0.0081631,-0.013086,0.027716
"636/392.1914mz/4.56min",-0.004921,-0.0043852,-0.0042886,0.0086974,-0.009761,0.053835
"637/397.1467mz/4.56min",-0.002542,-0.003547,-0.0014236,0.011618,-0.01167,0.027332
"638/267.1128mz/4.6min",-0.021754,-0.005276,-0.085175,-0.027587,-0.033492,-0.023944
"639/249.1022mz/4.6min",-0.021007,-0.0050633,-0.09054,-0.030831,-0.031723,0.027335
"642/230.9844mz/4.74min",0.00022158,-0.00023418,-0.0023271,-0.0015351,-0.0010801,0.026587
"643/211.9705mz/4.74min",0.0003498,0.00020438,0.00029118,-0.00018181,-0.0018852,0.080043
"644/213.9685mz/4.74min",0.00042169,-3.5063e-05,0.0001339,-0.0009398,-0.0021792,-0.053119
"646/231.979mz/4.74min",0.00016485,-3.3016e-05,-0.00014496,-0.00058791,-0.00044316,-0.053227
"647/232.9823mz/4.74min",-0.00024602,0.00057932,-5.3612e-05,-0.0017066,0.0006489,-0.040043
"650/656.0709mz/4.75min",0.0014796,-0.0034591,-0.0012985,0.016571,-0.00045659,-0.02581
"651/524.2697mz/4.76min",-0.0041852,0.00033619,-0.0093157,0.0064684,-0.01312,0.013588
"652/551.2695mz/4.8min",-0.0042842,-0.0011334,-0.007111,0.0056317,-0.023844,0.026884
"653/573.2513mz/4.8min",-0.0028238,-0.0016727,-0.0090721,0.0049783,-0.022345,0.029581
"654/568.2961mz/4.8min",-0.0035347,-0.0022069,-0.0081162,0.0047057,-0.012532,0.027625
"660/228.1958mz/4.88min",0.0017882,-0.0018927,-0.0083894,0.0088451,0.0081772,-0.026434
"661/250.1777mz/4.88min",0.0010106,-0.0013254,-0.0064937,0.009442,0.0096859,-0.012306
"662/229.1991mz/4.88min",0.0016897,-0.0017351,-0.0081863,0.0075913,0.0093943,-0.013406
"664/158.1539mz/4.95min",-0.0020965,-0.0023695,0.00088745,0.005752,0.0034398,-0.026766
"666/640.3173mz/4.96min",-0.0031278,-1.1185e-06,-0.009011,0.0061677,-0.020102,0.02672
"670/387.1801mz/5.2min",0.0060616,0.0029658,-0.024185,0.00081306,-0.016628,0.015194
"671/404.2066mz/5.2min",0.0052949,0.0026741,-0.022654,0.0019015,-0.016157,-0.037758
"678/272.2584mz/5.35min",0.018616,0.017808,0.056682,0.02708,-0.027428,-0.011548
"681/318.3003mz/5.44min",0.015678,0.021793,0.031021,-0.026867,-0.018547,0.022999
"682/356.1028mz/5.46min",-0.0010107,0.0047025,-0.013218,-0.0069374,-0.014024,-0.025516
"687/387.193mz/5.56min",0.004586,-0.001891,0.01651,0.011896,0.022665,0.011043
"690/239.1641mz/5.62min",-0.023516,-0.021044,-0.075659,0.021121,-0.0071404,0.031183
"692/415.2113mz/5.64min",-0.00050083,0.0016522,-0.0039226,0.0074434,-0.0028073,0.05407
"693/432.2378mz/5.64min",-0.0011851,0.002058,-0.0027638,0.0068395,-0.0028745,0.027571
"694/437.1932mz/5.64min",-0.0014417,-0.00013838,-0.002393,0.009676,-0.0031953,-0.037796
"695/446.2535mz/5.64min",-0.0041454,0.0004442,-0.0009095,0.0045326,0.0028165,0.039818
"696/312.1131mz/5.66min",0.0013881,0.0074235,-0.0074983,0.00015077,-0.017631,0.028124
"697/307.2478mz/5.68min",0.00034052,-0.0019656,0.0038444,0.0078361,0.0059528,-0.026378
"702/302.3053mz/5.71min",0.029257,0.018036,0.056114,-0.027759,0.034267,0.051755
"705/330.3002mz/5.76min",0.00015831,0.017211,0.044865,-0.040752,0.0038836,-0.014804
"706/452.2769mz/5.74min",-0.0069309,0.0097132,0.0093005,-0.0047041,-0.014322,0.025403
"710/494.3239mz/5.79min",-0.017326,0.003655,-0.01084,-0.018092,-0.019314,0.051209
"713/496.2667mz/5.84min",0.0022825,0.0074866,0.028468,-0.0056456,0.0064895,0.024286
"714/301.2931mz/5.82min",0.014715,0.014103,0.034235,-0.0079453,0.0065466,0.0015765
"715/300.2897mz/5.82min",0.014919,0.014731,0.033087,-0.0059102,0.0065836,-0.02565
"716/452.2769mz/5.85min",0.0012377,0.013772,0.035966,0.00017531,-0.0091616,-0.0022766
"717/337.1046mz/5.85min",-0.007461,-0.0035379,-0.017942,0.0073796,-0.00052004,-0.027934
"718/344.3158mz/5.85min",0.0043644,0.017193,0.04115,-0.028704,-0.0048482,0.010909
"720/494.3239mz/5.9min",-0.0093697,0.0070065,0.0087686,-0.014347,-0.016729,-0.079513
"721/347.3349mz/5.9min",0.00090649,0.0076563,-0.0085245,-0.024645,-0.014219,-0.051179
"723/346.3315mz/5.9min",0.00086487,0.007369,-0.0094884,-0.024279,-0.013104,-0.0013611
"728/284.2948mz/6.01min",1.6062e-05,0.001956,0.0039439,0.026364,-0.01003,-0.024385
"729/344.3158mz/6.02min",0.0078369,-0.014018,-0.011088,0.0049562,0.035208,-0.024649
"731/330.3366mz/6.17min",0.010338,-0.0018588,-0.0013795,-0.01462,0.040594,0.03871
"736/496.3396mz/6.19min",-0.015039,0.0082703,-0.013152,-0.037187,-0.014445,-0.03015
"737/328.321mz/6.27min",0.0028427,-0.007848,-0.018856,-0.0040877,0.03704,-0.0027629
"739/358.3314mz/6.25min",-0.015031,0.0029809,0.018208,-0.046191,0.014849,-0.021539
"742/454.2926mz/6.24min",-0.00087046,0.011452,0.014428,-0.0081797,-0.0080606,-0.054936
"743/372.347mz/6.31min",-0.010016,0.005167,0.0027004,-0.020505,-0.0024088,0.02518
"749/329.3244mz/6.27min",0.0027804,-0.0084075,-0.012209,-0.0082614,0.041455,-0.00067525
"751/267.1719mz/6.3min",-0.0096359,-0.0056293,-0.015618,-0.023836,0.029502,0.023971
"752/267.1954mz/6.3min",-0.023557,-0.021007,-0.071905,0.0291,-0.0034628,-0.0077226
"753/496.3396mz/6.3min",-0.00028736,0.0093374,0.0066962,-0.028404,-0.010174,0.050819
"754/497.3429mz/6.3min",-0.00019115,0.0093227,0.0062322,-0.027875,-0.011141,0.051053
"755/480.3082mz/6.3min",-0.012523,0.0045659,-0.012675,-0.0048163,-0.0095623,0.026827
"756/440.4096mz/6.37min",-0.0012167,0.0027252,-0.010407,0.013572,-0.014121,0.042461
"757/518.3213mz/6.3min",-0.004527,0.012216,0.006023,-0.024566,-0.0022458,-0.00091322
"758/524.2979mz/6.33min",-0.00527,0.0047318,0.0043377,-0.026209,-0.021544,0.026824
"759/555.2925mz/6.32min",0.028654,-0.030079,0.016338,-0.014274,-0.042445,0.0057423
"760/573.3031mz/6.32min",0.029263,-0.029759,0.019875,-0.018512,-0.045586,-0.0072212
"763/498.2824mz/6.28min",-0.0043234,0.017598,0.02587,-0.022373,-0.022473,0.0014281
"764/358.3679mz/6.33min",0.066463,-0.0308,0.00033866,0.086498,0.00064022,-0.018207
"765/523.3585mz/6.37min",-0.014711,0.0091767,-0.0044843,-0.036382,-0.023512,0.030269
"766/524.3611mz/6.36min",-0.015074,0.010043,-0.0063612,-0.040284,-0.023828,0.018484
"767/522.3552mz/6.37min",-0.014507,0.0089191,-0.0043517,-0.036509,-0.023702,0.05369
"768/544.337mz/6.37min",-0.01687,0.013403,-0.0054143,-0.033941,-0.024143,-0.03756
"774/480.3083mz/6.4min",-0.0074424,0.0093067,0.011844,-0.0097391,-0.0014065,-0.0034775
"778/312.326mz/6.45min",-0.0077352,-0.0049661,-0.029653,0.01371,-0.016894,0.016883
"780/522.3552mz/6.47min",-0.00894,0.011721,0.011973,-0.029974,-0.014288,-0.082219
"781/555.2925mz/6.48min",-0.028353,0.024346,-0.0071221,0.012607,0.032506,-0.014638
"786/356.2794mz/6.57min",-0.002646,0.0024515,-0.014108,-0.0032643,-0.016947,-0.013678
"789/400.3055mz/6.59min",-0.0027286,0.0027198,-0.012784,-0.002693,-0.015801,-0.063042
"791/444.3318mz/6.61min",-0.0025662,0.0019789,-0.013798,-0.00036368,-0.016899,0.052514
"792/488.3579mz/6.62min",-0.0027657,0.0015833,-0.0137,-0.0011452,-0.017132,0.054931
"793/532.3841mz/6.62min",-0.0026858,0.0014527,-0.012878,-0.0027331,-0.016555,0.028206
"795/576.4103mz/6.62min",-0.0019721,0.0025708,-0.013797,-0.0026086,-0.016583,-0.011705
