"","comp 1","comp 2","comp 3","comp 4","comp 5"
"796/620.4365mz/6.62min",-0.46991,0,0,0,0
"475/261.1444mz/2.4min",-0.40524,0,0,0,0
"687/387.193mz/5.56min",0.40249,0,0,0,0
"793/532.3841mz/6.62min",-0.36323,0,0,0,0
"427/112.0756mz/2.14min",-0.308,0,0,0,0
"792/488.3579mz/6.62min",-0.26209,0,0,0,0
"789/400.3055mz/6.59min",-0.25842,0,0,0,0
"621/514.2855mz/3.97min",-0.20408,0,0,0,0
"786/356.2794mz/6.57min",-0.19409,0,0,0,0
"791/444.3318mz/6.61min",-0.10662,0,0,0,0
"1124/393.315mz/8.29min",0,0.48164,0,0,0
"885/678.5064mz/7.46min",0,-0.47252,0,0,0
"899/700.4883mz/7.45min",0,-0.39668,0,0,0
"1424/90.9766mz/10.27min",0,0.32876,0,0,0
"961/705.5254mz/7.75min",0,-0.29501,0,0,0
"1430/226.9515mz/10.28min",0,0.27172,0,0,0
"1235/377.3201mz/8.89min",0,0.22913,0,0,0
"935/718.5374mz/7.6min",0,-0.18598,0,0,0
"962/726.5038mz/7.74min",0,-0.14615,0,0,0
"1061/732.5442mz/7.91min",0,-0.099999,0,0,0
"414/282.1196mz/2.01min",0,0,0,0,0
"415/256.1767mz/2.0min",0,0,0,0,0
"417/215.139mz/2.06min",0,0,0,0,0
"419/158.0812mz/2.09min",0,0,0,0,0
"420/99.5121mz/2.1min",0,0,0,0,0
"421/381.152mz/2.1min",0,0,0,0,0
"422/380.1485mz/2.1min",0,0,0,0,0
"423/244.1907mz/2.11min",0,0,0,0,0
"426/251.1502mz/2.12min",0,0,0,0,0
"431/290.087mz/2.17min",0,0,0,0,0
"433/220.1179mz/2.18min",0,0,0,0,0
"435/184.1695mz/2.22min",0,0,0,0,0
"436/384.1148mz/2.22min",0,0,0,0,0
"438/242.1862mz/2.24min",0,0,0,0,0
"439/279.1338mz/2.24min",0,0,0,0,0
"440/443.177mz/2.24min",0,0,0,0,0
"441/205.0971mz/2.25min",0,0,0,0,0
"442/218.1281mz/2.25min",0,0,0,0,0
"443/217.1247mz/2.25min",0,0,0,0,0
"444/188.0706mz/2.25min",0,0,0,0,0
"445/200.1045mz/2.25min",0,0,0,0,0
"447/209.1284mz/2.27min",0,0,0,0,0
"448/434.213mz/2.27min",0,0,0,0,0
"449/195.1227mz/2.28min",0,0,0,0,0
"450/217.1046mz/2.28min",0,0,0,0,0
"451/259.1764mz/2.28min",0,0,0,0,0
"452/324.0747mz/2.3min",0,0,0,0,0
"453/231.1703mz/2.31min",0,0,0,0,0
"454/244.2012mz/2.31min",0,0,-0.41849,0,0
"457/247.1076mz/2.33min",0,0,0,0,0
"459/292.1026mz/2.33min",0,0,0,0,0
"460/270.1924mz/2.33min",0,0,0,0,0
"461/392.1484mz/2.35min",0,0,0,0,0
"463/389.1705mz/2.35min",0,0,0,0,0
"464/217.1051mz/2.36min",0,0,0,0,0
"466/216.1019mz/2.36min",0,0,0,0,0
"469/225.087mz/2.37min",0,0,0,0,0
"470/244.2012mz/2.37min",0,0,-0.0086333,0,0
"471/302.1961mz/2.37min",0,0,0,0,0
"472/443.177mz/2.38min",0,0,0,0,0
"473/140.1434mz/2.39min",0,0,0,0,0
"474/224.0917mz/2.39min",0,0,0,0,0
"480/393.223mz/2.41min",0,0,0,0,0
"482/298.0968mz/2.44min",0,0,0,0,0
"484/190.0498mz/2.46min",0,0,0,0,0
"485/261.1444mz/2.45min",0,0,0,0,0
"487/229.1546mz/2.44min",0,0,0,0,0
"488/114.0913mz/2.49min",0,0,0,0,0
"490/240.1059mz/2.51min",0,0,0,0,0
"491/244.2012mz/2.51min",0,0,-0.49994,0,0
"492/239.1026mz/2.52min",0,0,0,0,0
"493/221.092mz/2.51min",0,0,0,0,0
"498/184.1695mz/2.54min",0,0,0,0,0
"499/434.2131mz/2.54min",0,0,0,0,0
"504/316.2117mz/2.59min",0,0,0,0,0
"506/409.1352mz/2.6min",0,0,0,0,0
"507/231.1127mz/2.63min",0,0,0,0,0
"510/259.2202mz/2.67min",0,0,-0.085609,0,0
"512/130.159mz/2.7min",0,0,0,0,0
"516/190.0896mz/2.72min",0,0,0,0,0
"517/138.0549mz/2.72min",0,0,0,0,0
