"","filter","2024_POS_Y-EV_1_CTRL_Run88.mzML","2024_POS_Y-EV_2_CTRL_Run117.mzML","2024_POS_Y-EV_3_CTRL_Run138.mzML","2024_POS_Y-p10_1_Run103.mzML","2024_POS_Y-p10_2_Run129.mzML","2024_POS_Y-p10_3_Run144.mzML"
"740/363.3369mz/6.2min",24965.9955,17189.906,22317.54,3437.9812,98960.05,450539.25,27614.451
"741/562.4212mz/6.22min",22059.774,22059.774,22059.774,22059.774,110298.87,500539.66,22059.774
"742/454.2926mz/6.24min",1818733,2279946.8,1922381.8,1692237.6,1715084.2,2806041.2,1413376.4
"743/372.347mz/6.31min",615310,928532.3,830792.56,521517.4,594231.4,636388.6,462059.28
"744/546.4262mz/6.25min",18735.538,18735.538,18735.538,18735.538,18735.538,93677.69,18735.538
"745/393.3475mz/6.26min",5884.584,5884.584,5884.584,5884.584,29422.92,645317.4,5884.584
"746/499.2857mz/6.28min",194433.35,172924.44,282670.5,192034.89,196831.81,468926.97,148943.94
"749/329.3244mz/6.27min",820019.83,775543.25,855602,821042.6,1411106.2,614117,818997.06
"751/267.1719mz/6.3min",302714.33,374964.84,368555.94,236872.72,381016.7,174073.73,225825.55
"752/267.1954mz/6.3min",624443.57,774529.25,729388.8,913515.44,384544,94090.234,519498.34
"753/496.3396mz/6.3min",7714618,8111032,8591221,6437788.5,7318204,9538847,4355996
"754/497.3429mz/6.3min",2054727.5,2163678,2301895.2,1748367.1,1945777,2548675.8,1165665.6
"755/480.3082mz/6.3min",2425469.2,4079054,3207654.8,2725042.2,2125896.2,2018301.2,1936122.6
"756/440.4096mz/6.37min",517953.455,581450.8,540053.94,701862,454381.7,495852.97,461196.75
"757/518.3213mz/6.3min",313292.88,407023.97,331872.38,251503.98,294713.38,372046.56,183234.61
"758/524.2979mz/6.33min",610678.06,708458.06,849658.75,536857.56,520717.38,684498.56,389539.78
"759/555.2925mz/6.32min",643642.87,119507.42,911133.9,646122.94,641162.8,744635.75,597537.1
"760/573.3031mz/6.32min",586817.98,108407.58,882505.6,579718.4,593917.56,747264.7,542037.9
"763/498.2824mz/6.28min",986705.15,1421103.2,1178341.5,775843.1,795068.8,1922163.4,645424.6
"764/358.3679mz/6.33min",238991.705,11744.73,58723.65,434229.25,255555.02,222428.39,309395.72
"765/523.3585mz/6.37min",3152291.9,5883129,5512375,2995953.8,2764282.5,3308630,1880094.5
"766/524.3611mz/6.36min",577792.65,1111082.4,1032900.25,554520.3,516840.44,601065,326059.66
"767/522.3552mz/6.37min",10688094.5,19706380,18740502,10150697,9385763,11225492,6385026
"768/544.337mz/6.37min",483097.625,1017551.4,786132.8,458419.25,393277.12,507776,270779.06
"769/391.3318mz/6.37min",8536.4868,8536.4868,8536.4868,8536.4868,8536.4868,42682.434,8536.4868
"770/435.3579mz/6.37min",26406.3547,5323.863,5634.1494,1064.7726,133732.27,593596.7,47178.56
"773/255.2318mz/6.39min",101036.337,149995.81,127645.01,169606.2,74427.664,10850.378,54251.89
"774/480.3083mz/6.4min",1107524.85,1600328,1227820.8,897332.44,987228.9,1371662,872656.4
"775/392.3311mz/6.4min",184905.86,194119.77,175691.95,230535.84,222456.2,128157.84,103952.61
"776/599.3188mz/6.41min",157098.56,22503.866,375713.03,253758.47,168177.45,112519.33,146019.67
"777/524.298mz/6.46min",88019.64,1103149,104534.2,52746.215,71505.08,162525.08,50662.57
"778/312.326mz/6.45min",533865.815,613943.6,632479.06,770466.5,423651.06,301853.34,453788.03
"779/544.3371mz/6.47min",156566.355,218954.36,191451.56,102829.2,121681.15,222676.92,83811.14
"780/522.3552mz/6.47min",3601813.65,4970465.5,4408814,2546211.5,2845564.8,4358062.5,2045100.5
"781/555.2925mz/6.48min",243868.72,1219343.6,243868.72,243868.72,243868.72,243868.72,243868.72
"782/573.3032mz/6.48min",227303.12,1136515.6,227303.12,227303.12,227303.12,227303.12,227303.12
"783/393.3476mz/6.53min",18175.09,2127.2844,2127.2844,25713.758,37314.195,69085.1,10636.422
"784/372.3471mz/6.56min",49487.622,37793.79,45448.734,88963.64,69924.95,37605.63,53526.51
"785/524.298mz/6.53min",15749.2328,136504.47,78746.164,15749.2328,15749.2328,15749.2328,15749.2328
"786/356.2794mz/6.57min",545650.43,605473.56,635300.94,683276.4,485827.3,476099.84,395454.22
"787/395.331mz/6.57min",17797.5145,16304.355,23562.982,40394.61,19290.674,1167.74,5838.7
"789/400.3055mz/6.59min",880259.675,980091.25,1008138.7,1077162.1,780428.1,777512.6,643280.2
"790/599.3188mz/6.58min",53044.192,459994.16,62631.414,43456.97,43451.004,63059.406,30228.406
"791/444.3318mz/6.61min",1174569.55,1305500.9,1363583.4,1499122.9,1043638.2,1031528.8,890765.8
"792/488.3579mz/6.62min",1200557.85,1333284.2,1416789.9,1521534,1067831.5,1048743.6,912090.8
"793/532.3841mz/6.62min",991538.05,1092755.4,1179221.1,1229862.1,890320.7,872855.94,747958.9
"795/576.4103mz/6.62min",627160.37,688005.3,722891.5,795628.4,566315.44,558605.2,458899.5
"796/620.4365mz/6.62min",324274.825,360556.4,387524,401991.56,287993.25,283824.88,250797.19
"797/664.4625mz/6.62min",123352.905,138171.38,154280.94,156679.56,108534.43,105717.18,86610.62
"798/313.1434mz/6.63min",387237.42,400695.94,477420.6,505124.03,373778.9,334343,312108.28
"800/283.2631mz/6.68min",227165.555,206249.34,231639.86,280108.66,292549.44,47901.72,222691.25
"801/301.141mz/6.7min",183627.69,440462.78,168063.36,196709.1,204974.81,128483.41,170546.28
"802/279.159mz/6.71min",679612.48,872946.9,589136.1,762897.4,793748.9,405074.1,596327.56
"803/298.274mz/6.72min",328522.71,132056.67,166679.53,245880.67,447877.5,656096.06,411164.75
"804/228.2321mz/6.72min",46110.5645,45658.203,49179.742,51163.812,41099.25,46562.926,45290.145
"807/599.3189mz/6.79min",12698.0624,63490.312,12698.0624,12698.0624,12698.0624,12698.0624,12698.0624
"808/524.3709mz/6.8min",132281.795,187230.67,191925.55,144335.64,109938.54,120227.95,71083.375
"809/445.3674mz/6.81min",247709.305,108791.016,173950.78,289213.97,365956.28,206204.64,324373.56
"811/219.1743mz/6.85min",95121.002,102405.734,114990.14,361305.34,76819.94,15363.988,87836.27
"812/283.2631mz/6.81min",307685.835,256023.14,241565.22,359348.53,637584.2,189730.16,429230.1
"813/363.3369mz/6.9min",48629.71,48629.71,48629.71,48629.71,48629.71,243148.55,48629.71
"814/524.3708mz/6.92min",2897237.75,2619555.2,3472467.8,2942808.5,2851667,3559603.2,1975637
"815/295.2267mz/6.92min",727255.025,762095.25,821368.6,906931.8,569293.6,202088.28,692414.8
"816/411.3257mz/6.93min",40253.957,41547.117,33381.742,44928.605,38960.797,52319.33,25977.56
"817/393.3151mz/6.93min",77533.58,70844.39,63963.125,85786.26,84222.77,104705.74,47776.164
"818/758.5688mz/6.97min",1843796.55,320600.98,2662357,2084588.2,1603004.9,320600.98,13802843
"819/759.5722mz/6.94min",864382.95,150331.04,1256415.1,977110.7,751655.2,150331.04,6425162.5
"820/336.326mz/7.01min",135745.813,90169.13,122017.2,198405.19,229781.69,140941.36,130550.266
"821/335.2791mz/7.01min",389167.18,384994.3,494327.22,446514.47,393340.06,240442.72,300728.6
"822/344.3158mz/7.02min",4746.1386,4746.1386,4746.1386,4746.1386,23730.693,46624.87,4746.1386
"823/459.3103mz/7.02min",272468.21,201089.58,378589.94,313751.12,310462.97,191902.36,234473.45
"824/460.3135mz/7.03min",69263.22,50045.137,98001.664,76759.06,80582.5,49556.953,61767.38
"825/337.2349mz/7.04min",187606.7,178701.6,144837.05,196511.8,252321.16,649031.3,134094.27
"826/237.2213mz/7.04min",103859.495,71355.805,75307.94,132411.05,155772.12,394892,72007.56
"827/255.2318mz/7.05min",285145.07,200303.5,205014.44,365275.7,438061.75,1163044.4,198921.72
"828/409.3099mz/7.06min",268440.58,213005.03,285542.1,354968.03,275801.3,261079.86,190076.23
"829/427.3205mz/7.06min",327189.595,246891.73,366338.5,429532.8,352820.66,301558.53,234577.9
"830/467.3129mz/7.06min",437017.07,320711.8,458343.22,549681.6,441816.94,432217.2,311198.9
"832/481.2921mz/7.07min",44491.1,44646.977,83235.586,71816.41,44335.223,34714.098,29699.363
"833/335.2792mz/7.09min",702998.7,687051.5,892632.3,778856.1,718945.9,419823.34,525931.75
"834/336.326mz/7.12min",1224684.55,802510.94,1139492,1459075.4,1452347.5,1212988.1,1236381
"836/762.5272mz/7.17min",1314027.5,125504.04,2429569.2,1449895,627520.2,1178160,17478828
"837/763.5307mz/7.19min",651459.35,16223.032,1115103.5,772636.1,81115.16,530282.6,8134403.5
"838/427.3205mz/7.14min",601043.73,619276.9,661429.8,839411.75,582810.56,488096.94,483708.06
"840/425.2144mz/7.16min",209108.91,291432.72,245113.58,232176.6,165952.48,186041.22,142076.19
"841/300.2897mz/7.15min",284803.235,187047.8,242467.75,308278.66,379115.94,261327.81,384177.47
"842/403.2325mz/7.16min",431492.385,321357.9,620227.8,647885,455761.8,407222.97,364478.03
"843/228.1958mz/7.16min",127279.995,65633.01,93975.14,164970.5,204110.56,131883.36,122676.63
"844/352.3208mz/7.18min",148077.145,87708.91,122062.87,193893.9,191202.69,150316.95,145837.34
"845/380.3369mz/7.19min",272329.24,284479.53,303308.53,318608.38,260178.95,255480.38,240718.12
"846/335.2792mz/7.19min",222728.36,224295.02,299791.16,241790.83,221161.7,114745.06,154060.19
"848/650.4389mz/7.22min",201936.26,166323.92,237548.6,241970.81,423183.78,50667,123068.94
"849/333.2423mz/7.24min",58828.748,53082.867,76400.07,79575.79,60486.426,53403.945,57171.07
"850/392.331mz/7.25min",72166.535,117369.33,73936.21,70396.86,156368.14,47955.504,67549.61
"851/467.313mz/7.25min",75400.845,65512.84,82830.53,86363.516,67971.16,102132.1,52083.4
"852/427.3205mz/7.26min",64023.506,51436.71,73025.61,101356.25,55021.402,83232.164,48493.01
"853/515.3511mz/7.27min",58007.506,6155.8434,30779.217,32927.246,90304.88,391438.75,83087.766
"854/481.2921mz/7.27min",46565.543,50681.57,62494.848,42449.516,28616.9,52054.19,21305.885
"855/459.3104mz/7.27min",68111.389,37693.418,92830.15,81071.4,55542.707,71472.68,64750.098
"857/352.3209mz/7.28min",1005659.95,758195.7,921929.2,1375544.2,1132211.8,956258.5,1055061.4
"861/752.5194mz/7.29min",11969.1138,3989.7046,3989.7046,130857.22,19948.523,134069.38,3989.7046
"862/782.5657mz/7.29min",133379.78,4627.0336,116284.98,150474.58,23135.168,277921.5,692489.75
"863/780.5508mz/7.29min",150129.225,26148.602,390095.72,270703.84,130743.01,26148.602,169515.44
"864/810.5969mz/7.3min",114641.21,5804.252,29021.26,154437.72,598701.7,231459.22,74844.7
"866/326.3053mz/7.33min",278926.37,212193.16,284074.3,301456.8,314284,228914.77,273778.44
"868/256.2635mz/7.36min",506248.75,461934.62,523988.44,515872.06,515361.38,497136.12,464758.62
"869/583.3239mz/7.31min",320728.635,1363.1289,540500.8,6815.6445,313415.47,328041.8,350237.38
"870/601.3344mz/7.32min",339859.94,65152.644,566106.4,65152.644,325763.22,353956.66,356433.84
"871/463.1304mz/7.38min",257576.265,261883.78,315550.84,253268.75,306451.44,153666.16,228155.8
"873/427.3204mz/7.42min",408763.53,412517.03,467479.47,529829,276382.6,405010.03,250313.98
"875/758.5686mz/7.43min",5955184.4,14974.498,15424853,13284917,8733075,74872.49,3177293.8
"876/718.5367mz/7.44min",301268.455,54098.768,298833.25,3312373,15041437,270493.84,303703.66
"878/732.5514mz/7.44min",2921252.55,4353.9984,6495365,1801889.1,4040616,21769.992,8197774
"879/734.5637mz/7.46min",3422.3634,1140.7878,5703.939,1140.7878,6702.1025,1140.7878,4979506.5
"880/393.315mz/7.43min",55993.203,77234.96,60316.383,70517.8,51670.023,36965.023,9614.625
"881/411.3259mz/7.43min",95341.987,137248.89,91006.234,155551.36,99677.74,30703.953,39953.664
"882/786.6mz/7.43min",3293632.1,37094.676,2905196.2,5181988.5,671139.25,3682068,5274881
"883/481.2921mz/7.52min",2412989.65,3489063.8,3182231.8,2760076.8,1584448.4,2065902.5,1024426.7
"885/678.5064mz/7.46min",1603131.12,534377.04,534377.04,25321738,23249168,2671885.2,534377.04
"886/702.5026mz/7.45min",170856.18,56952.06,56952.06,539300.4,411876.72,284760.3,56952.06
"887/783.5694mz/7.44min",265553.43,21382.075,272658.06,258448.8,106910.375,375852.6,2719202.2
"888/760.5839mz/7.44min",2805289.6,57180.965,2303481.2,3091937,2518642.2,7529194.5,45208300
"889/859.5298mz/7.44min",247660.5885,4111.8554,1780800.9,4111.8554,1246929.8,474761.9,20559.277
"890/449.3024mz/7.45min",78697.869,152910.12,96767.89,99004.55,38256.76,60627.848,18419.045
"892/798.5384mz/7.45min",1054.1879,1054.1879,1054.1879,1054.1879,1054.1879,5270.9395,342390.6
"893/808.5821mz/7.44min",249979.47,16959.627,248213.38,273623.5,100205.66,364905.12,251745.56
"894/810.5972mz/7.44min",759321.96,64453.476,322267.38,1125729.8,1585741,1584103.5,392914.12
"895/754.5331mz/7.44min",184505.6,860.44766,414862.9,258335.58,193438,4302.2383,175573.2
"896/740.5192mz/7.44min",41789.4516,13929.8172,13929.8172,772538.2,741800.3,69649.086,13929.8172
"897/782.5658mz/7.44min",574232.6,5243.3374,589512.5,558952.7,235182.44,859445.5,5503670.5
"898/780.5507mz/7.44min",369321.785,2023.8942,1146883.1,680038.75,386722.1,10119.471,351921.47
"899/700.4883mz/7.45min",409793.64,136597.88,136597.88,3685531.8,3900169.2,682989.4,136597.88
"900/738.5039mz/7.45min",52126.446,17375.482,17375.482,96740.04,86877.41,157702.44,17375.482
"901/752.5192mz/7.45min",103777.104,34592.368,34592.368,629209.06,172961.84,956469.9,34592.368
"903/762.5271mz/7.47min",4766594.5,307957.12,14323998,10546091,1539785.6,6698683,2834506
"904/702.5006mz/7.45min",37061.28,12353.76,12353.76,305473.28,350618.47,61768.8,12353.76
"905/811.6008mz/7.44min",376630.65,29903.906,149519.53,563667.7,767625.5,817238.3,189593.6
"907/788.6153mz/7.44min",4927314.1,7637.922,3932599,5795376,11544020,9270727,4059252.2
"908/409.3099mz/7.45min",156556.54,161313.66,227291.14,217347.31,134249.78,151799.42,113621.58
"910/445.3309mz/7.47min",277558.175,416403.4,312859.8,242256.55,204451.83,355489.1,60733.85
"911/256.2635mz/7.51min",51108.898,87025.88,72486.16,69697.086,32520.71,18327.559,28359.117
"912/282.2791mz/7.51min",2347741.6,2535828.5,2257998.8,2496913.5,2396512.2,2298971,2204091.8
"914/394.3377mz/7.53min",337334.48,437733.6,366244.34,308424.62,439395.47,169640.72,246459.73
"915/482.2955mz/7.52min",755397.65,1108234.4,996264.7,862199.5,499280.44,648595.8,310876.03
"916/490.352mz/7.52min",140934.945,148027.12,405736.3,199294,95349.87,133842.77,47869.773
"917/315.2317mz/7.52min",901435.425,900064.25,1563505.1,1418581.4,902806.6,830911.56,643767.1
"918/459.3103mz/7.52min",3345032.4,3347149.8,5655374,5061472.5,3342915,3112963,2424012.8
"920/497.2661mz/7.52min",406635.89,446872.03,629745,564864,355885.25,366399.75,237272.3
"921/392.3311mz/7.53min",7950746,10148569,8644295,7257197,10089421,4229189,5823715.5
"923/354.3365mz/7.53min",125875.465,100138.336,106977.53,170303.47,154504.11,144773.4,96677.19
"924/408.3318mz/7.54min",83595.4225,93427.945,112434.445,109683.75,73762.9,73445.63,67315.51
"925/377.3202mz/7.55min",546721.03,680574.3,582023.56,602207.75,511418.5,478505.53,356634.44
"926/395.3304mz/7.55min",419801.14,556028.4,449656.5,469204.94,389945.78,335405.97,280282.88
"927/411.3257mz/7.56min",71818.745,89663.96,66808.78,78375.61,69147.47,74490.02,37972.027
"929/333.2423mz/7.58min",294632.875,301615.25,529577.1,468866.9,200081.98,287650.5,108353.93
"930/620.4286mz/7.57min",2577.2958,859.0986,859.0986,859.0986,4295.493,779433,20485.955
"931/678.5064mz/7.51min",2857137.6,952379.2,952379.2,13439292,4761896,17079082,952379.2
"933/786.6mz/7.54min",809903.3,12740.751,336535.5,581050.6,1038756,3518978.2,1955336
"935/718.5374mz/7.6min",692507.25,26110.811,400363.06,10060254,4316028.5,984651.44,130554.055
"936/283.2631mz/7.58min",197250.945,165885.83,180368.75,203339.77,256748.27,342054.4,191162.12
"938/700.4883mz/7.57min",200614.38,66871.46,66871.46,628466.4,334357.3,906818.44,66871.46
"939/112.0179mz/7.55min",60549.067,197046.3,37834.01,40662.734,578886.75,80435.4,20691.27
"941/354.3365mz/7.6min",721341.9,576900.7,700176.7,921237.6,742507.1,797848.44,469001.44
"944/336.326mz/7.62min",236052.485,189102.64,238281.8,299864.84,233823.17,260603.84,151437.66
"946/497.2661mz/7.64min",200981.71,199380.61,575633.1,419949.88,128941.74,202582.81,126028.016
"947/476.3368mz/7.64min",526776.935,519323.47,1245316.1,832186.7,467945.3,534230.4,308400.94
"948/332.2583mz/7.64min",305759.935,309824.53,743770.3,536401.3,270900.03,301695.34,185457.53
"949/315.2318mz/7.64min",1603575.05,1647880.6,3744138,2601437,1385435.8,1559269.5,975433.7
"950/459.3103mz/7.64min",334218.585,329862.7,760867.94,516664.75,288275.8,338574.47,205748.81
"951/481.2921mz/7.64min",1030922.4,1728091.8,1765027.9,1162098.5,517734.28,899746.3,364335.4
"952/762.5271mz/7.6min",1980634.25,160763.66,3273265.2,1766623.5,5984807,803818.3,2194645
"953/490.3523mz/7.63min",73851.5575,129693.375,376810.16,49944.24,47659.45,97758.875,23491.836
"954/427.3205mz/7.65min",284548.21,274031.22,366522.84,295065.2,215461.75,320856.5,114917.93
"958/446.3626mz/7.67min",186225.79,227787.81,358185.9,210890.77,161560.81,121860.3,88353.31
"960/333.2424mz/7.69min",598549.17,670599.9,1355808.8,929069.6,352414.66,526498.44,252873.6
"961/705.5254mz/7.75min",2536521.9,845507.3,845507.3,14644033,16876024,4227536.5,845507.3
"962/726.5038mz/7.74min",390313.836,130104.612,130104.612,1533780.9,1899583.2,650523.06,130104.612
"963/659.2868mz/7.7min",219513.645,170440.22,204016.95,124369.3,235010.34,430506.66,349010.75
"964/637.3049mz/7.7min",741519.83,479786.84,554370.06,410166.22,928669.6,1242159.1,1506631.1
"965/654.3317mz/7.7min",2773932.8,1607099.4,2345791.8,1545502,3202073.8,4769869.5,5261770
"966/411.3256mz/7.67min",320260.08,361544.16,340321.6,274354,148763.45,362704.3,300198.56
"967/328.3208mz/7.73min",33083.6745,59608.746,75554.695,31654.572,34512.777,18659.252,31401.826
"968/429.3361mz/7.74min",265231.43,305371.22,345248.53,176362.23,225091.64,317753.03,159746.62
"969/704.5221mz/7.75min",12956332.8,4318777.6,4318777.6,33900950,66151204,21593888,4318777.6
"971/408.3083mz/7.75min",546207.595,956273.5,481584.44,232899.75,610830.75,689618.06,306055.22
"972/191.143mz/7.76min",188586.96,193393.2,183780.72,157209.12,292815.06,228778.53,152501.56
"973/208.1696mz/7.76min",168051.74,172229.48,163874,144794.33,264434.97,221064.62,137543.31
"974/771.6449mz/7.75min",200559.475,189537.14,211581.81,123222.42,577759.7,402289.44,178122.66
"976/244.1907mz/7.76min",223673.48,231036.73,216310.23,184812.64,359869.94,289295.06,179943.27
"977/209.1536mz/7.76min",405890.72,419242.38,392539.06,354362.12,640797.56,523192.2,323330.7
"978/173.1325mz/7.76min",213508.72,222425.56,204591.88,179508.17,330937.5,265646.72,168607.92
"979/226.1801mz/7.76min",1092683.55,1107256.5,1078110.6,927296.6,1718095.1,1445869.2,876852.4
"980/250.1777mz/7.81min",28258.44,134387.48,32559.898,4292.8784,23956.982,35035.055,17667.922
"981/366.3363mz/7.76min",1400.0648,1400.0648,1400.0648,1400.0648,7000.324,492715.1,1400.0648
"983/646.4443mz/7.79min",33670.8085,4597.848,26576.312,919.5696,40765.305,1824061.6,64623.805
"984/744.553mz/7.81min",44335.029,1085.81026,9606.958,79063.1,798075.1,588844.5,5429.0513
"985/413.3048mz/7.8min",100647.14,298278.4,346156.4,59552.508,94400.67,106893.61,94320.305
"986/788.6153mz/7.83min",5499036.75,17645.96,2789655.8,4885099.5,79413176,13440855,6112974
"987/718.5374mz/7.82min",1374416.57,139958.95,699794.75,2018536.2,2245088.8,6765449.5,730296.94
"988/772.6483mz/7.76min",97845.7145,91679.484,104011.945,63798.39,288789.66,200167.88,75596.38
"989/700.4883mz/7.8min",7364.5374,2454.8458,2454.8458,12274.229,45415.766,127635.29,2454.8458
"991/244.1907mz/7.83min",592409.85,942979.75,624816.4,540590.7,837433.8,520073.7,560003.3
"992/408.3082mz/7.82min",294961.445,1541728.1,462225.28,229362.62,337982.12,236512.19,251940.77
"993/209.1536mz/7.83min",194353.1,313996.75,202469.62,182395.8,287278.56,172885.34,186236.58
"995/771.6447mz/7.82min",134536.055,178041.1,141520.83,51069.625,256689.3,92350.83,127551.28
"996/226.1801mz/7.84min",494348.39,786039.7,511268.88,444993.28,710489.8,437768.03,477427.9
"997/228.1958mz/7.84min",1042244.65,1658968,1060506.2,962078.06,1443628.5,912611.1,1023983.1
"999/449.3026mz/7.84min",31287.968,342759.2,156740,4373.196,24388.148,33346.1,29229.836
"1000/734.5687mz/7.81min",589993.35,196664.45,5531507,196664.45,2526469.8,196664.45,983322.25
"1001/782.5656mz/7.84min",807113.33,13644.342,2746503,68221.71,1255432.5,358794.16,6060136.5
"1002/731.541mz/7.89min",9867759,3289253,3289253,117684420,16446265,30959204,3289253
"1004/768.4936mz/7.85min",47360.304,15786.768,15786.768,743040.75,78933.84,413337.34,15786.768
"1005/798.5399mz/7.87min",36171.021,12057.007,115027.695,12057.007,60285.035,12057.007,508196.22
"1006/810.5973mz/7.84min",343548.465,30317.172,198305.4,151585.86,1070176.2,1918164.8,488791.53
"1007/740.52mz/7.84min",30916.9104,10305.6368,10305.6368,51528.184,101781.13,217716.98,10305.6368
"1008/726.5039mz/7.84min",130091.514,43363.838,43363.838,216819.19,3657146.5,1918999,43363.838
"1009/427.3205mz/7.84min",166536.095,491827,432942.88,119981.88,157271.52,172238.58,160833.61
"1010/411.3258mz/7.81min",48298.8,113330.45,85118.24,31762.303,18106.287,38633.79,57963.81
"1014/754.5318mz/7.82min",15892.27265,917.90586,176322.89,917.90586,44067.773,4589.5293,27195.016
"1015/780.5514mz/7.86min",50512.8925,3258.457,543249.06,16292.285,84733.5,3258.457,259868.64
"1016/781.5549mz/7.85min",42337.8875,2749.1074,193619.98,33040.895,51634.88,13745.537,90165.73
"1017/746.5684mz/7.84min",2606971.4,16565.021,9532179,480978.3,4732964.5,4729.296,13679581
"1018/754.5292mz/7.87min",126765.8855,857.6386,4288.193,1016383.2,248017.64,699350.5,5514.131
"1019/752.5192mz/7.84min",1289404.68,429801.56,429801.56,9519264,2149007.8,5701029,429801.56
"1021/393.3152mz/7.84min",44867.0835,253885.72,118180.07,27070.965,31627.04,37569.14,52165.027
"1025/758.5682mz/7.81min",1541475.7,11509.728,3958201.8,1577527.4,1505424,57548.64,7672013
"1026/759.5722mz/7.82min",254588.32,36455.884,931398.2,182279.42,326897.22,36455.884,3702333.8
"1027/760.5843mz/7.88min",12316416.75,42841.81,32310742,2095154.5,21171620,3461213.5,303536000
"1028/763.5962mz/7.89min",312702.76,1075.61368,767095.7,5378.0684,568466.7,56938.82,7952423.5
"1029/634.4443mz/7.86min",16203.67,16203.67,16203.67,16203.67,16203.67,81018.35,16203.67
"1030/377.32mz/7.87min",39169.992,102595.74,72156.79,43782.832,33371.49,4458.444,34557.152
"1031/338.3415mz/7.87min",57691.9395,200477.27,155384.19,25122.113,30419.959,20563.578,84963.92
"1032/395.3307mz/7.87min",111831.66,296920.88,173956.53,126409.66,97253.66,10671.268,94375.93
"1033/554.1756mz/7.88min",586530.6,639036.4,591799.7,581261.5,404462.7,367362.6,593368.56
"1038/730.5374mz/7.88min",27106545.193,810.06006,4050.3003,257082110,54202310,169455200,10780.386
"1041/733.5473mz/7.9min",1513473.9,504491.3,504491.3,5186522,2522456.5,3710985,504491.3
"1042/284.2947mz/7.91min",299613.515,339362.53,352613.88,326150.53,249543.28,253946.9,273076.5
"1043/786.5999mz/7.87min",728331.24,43624.465,8650642,281465.44,5421572.5,1009989.1,446673.38
"1044/315.2317mz/7.93min",66499.015,98940.75,89666.43,43331.6,36702.996,36674.836,109037.55
"1045/808.5824mz/7.92min",31132.968,1625.02714,335605.25,8125.1357,24867.086,37398.85,58198.617
"1046/754.5323mz/7.96min",6541.9446,2180.6482,78477.984,2180.6482,10903.241,2180.6482,33567.62
"1047/780.5517mz/7.94min",54615.012,8843.1008,405276.72,65014.52,44215.504,8843.1008,205782
"1048/781.555mz/7.91min",22669.6655,2749.1074,143468.05,20746.729,24592.602,13745.537,80371.22
"1049/744.553mz/7.98min",172870.435,1018.3896,5091.948,4262028.5,846823.44,336353.78,9387.09
"1050/427.3205mz/7.93min",40411.3785,88297.37,49489.773,65960.28,28173.754,31332.984,22277.33
"1051/782.5659mz/7.94min",948268.67,21794.9328,5259829.5,108974.664,1727091.4,169445.94,7441692.5
"1052/726.504mz/7.94min",105659.22,35219.74,35219.74,176098.7,452436.56,208344.92,35219.74
"1053/768.4933mz/7.94min",200815.404,66938.468,66938.468,726098.2,334692.34,1185574.1,66938.468
"1054/810.5973mz/7.94min",481239.375,52789.456,319715.75,263947.28,642763,869013.06,799275.6
"1055/752.5193mz/7.94min",3332585.7,1110861.9,1110861.9,8343689.5,5554309.5,9839662,1110861.9
"1056/798.5399mz/7.94min",67394.16,22464.72,474686.34,22464.72,112323.6,22464.72,310019.9
"1057/788.6153mz/7.97min",8823203.75,5559.608,10115479,5226828,9844751,9506488,8139919.5
"1060/730.5373mz/7.92min",44821647.0155,2080.8372,10404.186,116327110,115850550,89621336,21958.031
"1061/732.5442mz/7.91min",7263048.6,2421016.2,2421016.2,28450950,13863411,12105081,2421016.2
"1062/393.3155mz/7.9min",27173.1455,118014.586,30316.484,25087.457,18078.492,11476.15,29258.834
"1064/606.4126mz/7.97min",53179.48,60528.57,45830.39,31913.729,45127.51,655578.9,76361.516
"1065/411.3255mz/7.98min",949812.05,2481451.8,1808941.1,641000.7,427330.66,719088.5,1180535.6
"1066/776.2314mz/7.99min",24057.834,8019.278,8019.278,72953.664,40096.39,53483,8019.278
"1067/310.3103mz/8.0min",349640.92,536817.75,264302.72,378699.25,356108.56,343173.28,250277.44
"1068/393.3157mz/7.97min",10224.0505,46816.496,26344.21,5071.374,1014.2748,1014.2748,15376.727
"1071/482.4049mz/8.04min",306436.99,371767.75,482254.9,341368.7,215750.7,231385.17,271505.28
"1072/760.5844mz/8.04min",5155160.5,491280.96,137443440,2741504,7568817,2456404.8,62225680
"1073/763.5954mz/8.04min",430959.958,9294.1336,3194627.8,61918.516,800001.4,46470.668,1534329.1
"1074/284.2947mz/8.06min",100488.595,362306.44,244216.11,119568.05,37927.703,26861.83,81409.14
"1075/409.3098mz/8.06min",46022.255,91183.28,62912.305,26519.855,31842.445,44748.11,47296.4
"1076/692.5127mz/8.08min",1254154.92,418051.64,418051.64,3939007.2,2090258.2,2313074.2,418051.64
"1077/131.5335mz/8.08min",49476.3085,156622.83,57802.555,65491.215,41150.062,19836.805,16338.07
"1079/690.5059mz/8.11min",15204637.1875,1038.518,5298.375,38434830,30403976,34721256,5192.59
"1080/712.4884mz/8.09min",1171574.28,390524.76,390524.76,2044395.8,1952623.8,2167452.2,390524.76
"1081/112.0179mz/8.08min",127717.72,352391.4,525682.5,83759.61,35622.44,135013.23,120422.21
"1082/336.326mz/8.1min",305031.79,406702.88,189939.16,335083.03,329397.78,280665.8,201682.58
"1083/632.4279mz/8.11min",139044.8,139044.8,139044.8,139044.8,139044.8,695224,139044.8
