"","comp 1","comp 2","comp 3","comp 4","comp 5"
"2024_POS_Y-EV_1_CTRL_Run88.mzML",-2.098,3.2769,0.026258,3.5581,-1.4227
"2024_POS_Y-EV_2_CTRL_Run117.mzML",-2.2626,1.9496,1.3701,-4.2432,-0.33921
"2024_POS_Y-EV_3_CTRL_Run138.mzML",-3.5205,-3.8212,-1.1719,0.65656,1.759
"2024_POS_Y-p10_1_Run103.mzML",2.2026,-2.6373,-0.20881,-0.33663,-3.8719
"2024_POS_Y-p10_2_Run129.mzML",2.7734,-0.48185,3.5337,1.0892,2.1895
"2024_POS_Y-p10_3_Run144.mzML",2.905,1.7138,-3.5494,-0.7241,1.6854
