"Log2_FoldChange","MetaboAnalyst_ID"
-1.0023,"414/282.1196mz/2.01min"
-0.32773,"415/256.1767mz/2.0min"
1.8171,"417/215.139mz/2.06min"
-1.2198,"419/158.0812mz/2.09min"
-0.077642,"420/99.5121mz/2.1min"
-1.8661,"421/381.152mz/2.1min"
-1.5919,"422/380.1485mz/2.1min"
-0.50681,"423/244.1907mz/2.11min"
-0.13207,"426/251.1502mz/2.12min"
-0.96375,"427/112.0756mz/2.14min"
-0.14737,"431/290.087mz/2.17min"
1.4962,"433/220.1179mz/2.18min"
-0.36888,"435/184.1695mz/2.22min"
0.33195,"436/384.1148mz/2.22min"
-0.17954,"438/242.1862mz/2.24min"
0.47575,"439/279.1338mz/2.24min"
-0.19327,"440/443.177mz/2.24min"
0.8322,"441/205.0971mz/2.25min"
0.055327,"442/218.1281mz/2.25min"
0.037607,"443/217.1247mz/2.25min"
0.82873,"444/188.0706mz/2.25min"
0.067271,"445/200.1045mz/2.25min"
1.3299,"447/209.1284mz/2.27min"
-0.24764,"448/434.213mz/2.27min"
-0.1943,"449/195.1227mz/2.28min"
-0.20143,"450/217.1046mz/2.28min"
-1.6731,"451/259.1764mz/2.28min"
-0.8372,"452/324.0747mz/2.3min"
4.7884,"453/231.1703mz/2.31min"
0.021258,"454/244.2012mz/2.31min"
-0.20218,"457/247.1076mz/2.33min"
-0.069622,"459/292.1026mz/2.33min"
-0.18564,"460/270.1924mz/2.33min"
-0.084711,"461/392.1484mz/2.35min"
-0.17618,"463/389.1705mz/2.35min"
-0.41796,"464/217.1051mz/2.36min"
-0.41651,"466/216.1019mz/2.36min"
-1.6662,"469/225.087mz/2.37min"
0.097512,"470/244.2012mz/2.37min"
-0.28016,"471/302.1961mz/2.37min"
-0.14714,"472/443.177mz/2.38min"
-0.32883,"473/140.1434mz/2.39min"
-0.035331,"474/224.0917mz/2.39min"
-0.91609,"475/261.1444mz/2.4min"
-0.91869,"480/393.223mz/2.41min"
1.8064,"482/298.0968mz/2.44min"
0.1602,"484/190.0498mz/2.46min"
-0.68133,"485/261.1444mz/2.45min"
2.4711,"487/229.1546mz/2.44min"
-0.25374,"488/114.0913mz/2.49min"
-0.94166,"490/240.1059mz/2.51min"
0.04484,"491/244.2012mz/2.51min"
-1.0089,"492/239.1026mz/2.52min"
-0.96083,"493/221.092mz/2.51min"
-0.37836,"498/184.1695mz/2.54min"
-0.082787,"499/434.2131mz/2.54min"
-0.25631,"504/316.2117mz/2.59min"
-0.69082,"506/409.1352mz/2.6min"
0.47597,"507/231.1127mz/2.63min"
0.078622,"510/259.2202mz/2.67min"
-0.40118,"512/130.159mz/2.7min"
1.1328,"516/190.0896mz/2.72min"
-0.90729,"517/138.0549mz/2.72min"
-1.1704,"518/300.1077mz/2.72min"
-0.35411,"520/217.1546mz/2.73min"
-0.21682,"521/202.1801mz/2.74min"
-0.36198,"522/316.2117mz/2.75min"
-1.4036,"523/259.1188mz/2.77min"
0.37361,"525/231.1127mz/2.77min"
-0.15768,"526/306.1182mz/2.77min"
-0.28304,"527/260.1129mz/2.77min"
1.7768,"531/190.0895mz/2.76min"
0.082278,"532/259.2202mz/2.8min"
-0.38817,"533/169.076mz/2.81min"
-0.94211,"545/92.0494mz/2.82min"
-0.74719,"547/328.1001mz/2.79min"
-0.85643,"548/139.0583mz/2.82min"
-0.86962,"550/120.0444mz/2.83min"
-0.8753,"551/121.0477mz/2.83min"
-0.85337,"552/138.055mz/2.83min"
-1.1619,"554/271.0713mz/2.83min"
-0.27637,"556/272.1856mz/2.83min"
-0.29045,"557/261.1444mz/2.83min"
-0.95968,"558/272.0794mz/2.83min"
-1.0892,"561/306.128mz/2.87min"
-0.78093,"562/300.1077mz/2.87min"
-0.15315,"563/391.171mz/2.95min"
-0.51483,"566/321.1478mz/2.93min"
-0.28009,"571/183.0916mz/2.97min"
-0.1726,"572/340.1026mz/2.98min"
-0.82546,"574/294.0607mz/3.0min"
