"","PC1","PC2","PC3","PC4","PC5","PC6"
"2024_POS_Y-EV_1_CTRL_Run88.mzML",-12.741,7.2481,-0.98929,0.18164,0.97736,6.0338e-15
"2024_POS_Y-EV_2_CTRL_Run117.mzML",-4.8908,-6.9255,0.13129,-3.091,-2.3309,3.0483e-15
"2024_POS_Y-EV_3_CTRL_Run138.mzML",6.0018,1.7723,-5.591,1.9206,-1.9589,2.1302e-15
"2024_POS_Y-p10_1_Run103.mzML",6.5619,-1.325,-1.6735,-2.271,3.4904,-1.3548e-15
"2024_POS_Y-p10_2_Run129.mzML",6.8418,6.4043,5.453,-0.42347,-1.2083,1.4225e-16
"2024_POS_Y-p10_3_Run144.mzML",-1.7732,-7.1742,2.6695,3.6832,1.0303,7.0386e-16
