"","comp 1","comp 2","comp 3","comp 4","comp 5"
"350/689.9991mz/7.01min",0.49157,0,0,0,0
"126/316.2118mz/2.74min",-0.44863,0,0,0,0
"130/272.1856mz/2.82min",-0.38625,0,0,0,0
"119/316.2117mz/2.58min",-0.37567,0,0,0,0
"343/700.4883mz/6.95min",0.3714,0,0,0,0
"502/707.5315mz/7.56min",0.19739,0,0,0,0
"337/716.4612mz/6.95min",0.17595,0,0,0,0
"471/706.5282mz/7.5min",0.16228,0,0,0,0
"351/689.4973mz/7.01min",0.15397,0,0,0,0
"473/726.5036mz/7.47min",0.094203,0,0,0,0
"1188/144.9822mz/8.66min",0,-0.9747,0,0,0
"1133/497.3598mz/8.54min",0,0.13944,0,0,0
"1488/1128.3158mz/9.98min",0,-0.11744,0,0,0
"1492/1130.3151mz/9.98min",0,-0.10004,0,0,0
"1491/1129.3165mz/9.98min",0,-0.075188,0,0,0
"1519/1128.3158mz/10.17min",0,-0.020314,0,0,0
"1451/1131.3135mz/9.77min",0,-0.019707,0,0,0
"1057/675.6757mz/8.41min",0,0.014741,0,0,0
"1525/1130.315mz/10.18min",0,-0.0065103,0,0,0
"1453/1129.3165mz/9.79min",0,-0.0005023,0,0,0
"102/244.1907mz/2.1min",0,0,0,0,0
"103/99.5121mz/2.11min",0,0,0,0,0
"104/181.0971mz/2.12min",0,0,0,0,0
"105/245.0954mz/2.12min",0,0,0,0,0
"107/184.1695mz/2.21min",0,0,0,0,0
"108/218.1281mz/2.25min",0,0,0,0,0
"109/217.1247mz/2.25min",0,0,0,0,0
"110/200.1046mz/2.25min",0,0,0,0,0
"111/199.1012mz/2.25min",0,0,0,0,0
"113/195.1227mz/2.28min",0,0,0,0,0.40607
"114/244.2012mz/2.36min",0,0,0,0,0
"116/302.1961mz/2.37min",0,0,0,0,0
"117/244.2012mz/2.5min",0,0,0,0,0
"120/261.1234mz/2.6min",0,0,0,0,0
"121/259.2202mz/2.66min",0,0,0,0,0
"122/130.159mz/2.69min",0,0,0,0,0
"123/185.0855mz/2.7min",0,0,0,0,0
"124/197.1285mz/2.71min",0,0,0,0,0
"131/120.0443mz/2.83min",0,0,0,0,0
"132/138.0549mz/2.83min",0,0,0,0,0
"135/183.0917mz/2.96min",0,0,0,0,0
"137/211.1441mz/3.14min",0,0,0,0,0
"138/211.144mz/3.24min",0,0,0,0,0
"139/245.1284mz/3.26min",0,0,0,0,0
"141/245.1284mz/3.39min",0,0,0,0,0
"142/228.2321mz/3.46min",0,0,0,0,0
"143/264.1335mz/3.47min",0,0,0,0,0
"146/214.0499mz/3.54min",0,0,0,0,0
"147/274.1648mz/3.54min",0,0,0,0,0
"149/215.053mz/3.54min",0,0,0,0,0
"150/228.2321mz/3.66min",0,0,0,0,0
"152/586.2703mz/3.73min",0,0,0,0,0.090211
"156/514.2855mz/3.98min",0,0,0,0,0
"158/320.1703mz/4.32min",0,0,0,0,0
"159/325.1257mz/4.32min",0,0,0,0,0
"160/195.1379mz/4.34min",0,0,0,0,0
"161/364.1965mz/4.4min",0,0,0,0,0
"162/226.1801mz/4.43min",0,0,0,0,0
"163/244.1906mz/4.43min",0,0,0,0,0
"165/408.2226mz/4.47min",0,0,0,0,0
"166/214.1801mz/4.51min",0,0,0,0,0
"168/392.1914mz/4.56min",0,0,0,0,0
