"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"471/706.5282mz/7.5min",364.83,8.5111,"471"
"470/704.522mz/7.5min",253.2,7.9841,"470"
"502/707.5315mz/7.56min",242.12,7.9196,"502"
"473/726.5036mz/7.47min",77.344,6.2732,"473"
"1589/706.535mz/10.39min",25.315,4.6619,"1589"
"543/704.5223mz/7.63min",25.221,4.6566,"543"
"1584/692.5215mz/10.35min",20.572,4.3626,"1584"
"1541/714.5037mz/10.3min",19.646,4.2962,"1541"
"346/692.5217mz/6.98min",19.332,4.273,"346"
"385/678.5066mz/7.23min",18.678,4.2233,"385"
"517/706.5282mz/7.57min",18.603,4.2175,"517"
"638/664.4909mz/7.88min",18.134,4.1806,"638"
"1588/706.5329mz/10.36min",15.073,3.9139,"1588"
"403/689.4972mz/7.27min",13.126,3.7144,"403"
"794/718.5375mz/7.92min",0.078338,-3.6741,"794"
"1591/718.5374mz/10.34min",12.244,3.614,"1591"
"641/686.4724mz/7.84min",11.776,3.5578,"641"
"664/718.5371mz/7.84min",0.096739,-3.3698,"664"
"442/678.5065mz/7.28min",9.323,3.2208,"442"
"880/692.5141mz/8.11min",8.6751,3.1169,"880"
"566/742.478mz/7.68min",8.1111,3.0199,"566"
"510/726.5038mz/7.58min",7.6185,2.9295,"510"
"1574/716.521mz/10.32min",7.4775,2.9026,"1574"
"351/689.4973mz/7.01min",7.1286,2.8336,"351"
"337/716.4612mz/6.95min",6.3075,2.6571,"337"
"675/704.5221mz/7.84min",6.0446,2.5956,"675"
"1183/980.2778mz/8.69min",6.0013,2.5853,"1183"
"977/645.5423mz/8.29min",5.7855,2.5325,"977"
"1447/656.6311mz/9.73min",5.7612,2.5264,"1447"
"583/659.2867mz/7.7min",0.1736,-2.5261,"583"
"343/700.4883mz/6.95min",5.7319,2.519,"343"
"877/110.0199mz/8.07min",5.5678,2.4771,"877"
"350/689.9991mz/7.01min",5.0264,2.3295,"350"
"867/690.5064mz/8.12min",5.0219,2.3282,"867"
"527/462.3551mz/7.59min",0.19969,-2.3242,"527"
"1585/704.5222mz/10.35min",4.7129,2.2366,"1585"
"437/718.5371mz/7.31min",4.6504,2.2174,"437"
"969/686.4718mz/8.28min",4.6379,2.2135,"969"
"781/664.4902mz/7.92min",4.6051,2.2032,"781"
"1192/981.2785mz/8.69min",4.5656,2.1908,"1192"
"565/726.5039mz/7.68min",4.5231,2.1773,"565"
"1444/634.6494mz/9.72min",4.4166,2.1429,"1444"
"1566/690.5064mz/10.3min",4.3769,2.1299,"1566"
"1445/635.6528mz/9.73min",4.3461,2.1197,"1445"
"758/636.4593mz/7.94min",4.3206,2.1112,"758"
"584/637.3049mz/7.7min",0.24678,-2.0187,"584"
"582/654.3317mz/7.7min",0.24861,-2.008,"582"
"698/742.4992mz/7.84min",0.25742,-1.9578,"698"
"1418/535.4331mz/9.54min",0.2625,-1.9296,"1418"
"417/692.5219mz/7.31min",3.78,1.9184,"417"
"1573/691.5098mz/10.3min",3.7146,1.8932,"1573"
"1567/742.4779mz/10.3min",3.6016,1.8487,"1567"
