CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
555	576	1	0.8992	15.995
336	576	1	0.8795	-136.125
178	193	2	0.9434	0.227
133	164	3	0.9484	-28.031
121	164	3	0.8549	-12.036
133	143	3	0.818	-44.026
143	164	3	0.8124	15.995
121	143	3	0.9167	-28.031
317	634	4	0.8611	0.000
316	586	4	0.7852	18.011
316	650	4	0.9034	0.000
586	648	4	0.7918	-2.016
586	650	4	0.8101	-18.011
489	650	4	0.9995	0.000
586	649	4	0.7147	-3.019
316	489	4	0.9036	-0.000
634	648	4	0.7219	-2.016
489	586	4	0.8107	18.011
586	634	4	0.8439	-0.000
648	649	4	0.7806	-1.003
316	407	4	0.7086	0.000
601	675	5	0.9558	0.000
770	774	6	0.7324	-41.005
767	770	6	0.7508	-3.993
7	770	6	0.8418	-0.022
7	774	6	0.7185	-41.026
772	774	6	0.9625	1.995
309	461	7	0.8229	0.000
473	509	7	0.9926	0.000
309	462	7	0.8316	-26.016
309	473	7	0.9261	30.047
309	449	7	0.8155	2.015
304	509	7	0.821	28.031
309	509	7	0.9351	30.047
449	509	7	0.8314	28.031
461	463	7	0.8193	-28.031
309	463	7	0.9961	-28.031
376	462	7	0.8388	-26.016
309	376	7	0.9944	0.000
462	463	7	0.8123	-2.015
376	473	7	0.9148	30.046
449	462	7	0.993	-28.031
463	509	7	0.9435	58.078
304	463	7	0.8196	-30.046
376	463	7	0.9909	-28.031
304	449	7	0.9881	0.000
449	463	7	0.8233	-30.046
463	473	7	0.934	58.078
461	509	7	0.8099	30.046
462	509	7	0.8129	56.063
461	473	7	0.7925	30.046
304	473	7	0.8018	28.031
461	462	7	0.9837	-26.016
462	473	7	0.794	56.063
449	461	7	0.9782	-2.015
376	509	7	0.924	30.046
304	462	7	0.9916	-28.031
449	473	7	0.821	28.031
2	10	8	0.9999	0.000
3	4	8	0.727	-17.015
3	10	8	0.8689	18.010
4	9	8	0.9061	0.000
761	768	8	0.9491	-0.025
761	773	8	0.7205	-41.051
2	8	8	0.8651	-18.011
3	761	8	0.846	18.011
8	746	8	0.8178	-23.016
2	3	8	0.8693	-18.010
8	10	8	0.8647	18.011
746	773	8	0.98	-0.025
3	773	8	0.803	-23.041
8	773	8	0.8034	-23.040
3	746	8	0.8172	-23.016
2	761	8	0.9542	0.000
3	8	8	0.9997	-0.000
4	8	8	0.7267	17.015
773	775	8	0.8073	1.995
10	761	8	0.9546	0.000
8	761	8	0.8424	18.011
499	686	9	0.7021	-54.047
645	686	9	0.9828	-0.000
642	701	9	0.7255	84.094
656	666	9	0.947	28.031
656	698	9	0.8511	-2.013
666	686	9	0.8718	-56.062
514	698	9	0.8767	-2.013
514	666	9	0.939	28.031
698	699	9	0.7234	82.076
499	514	9	0.9129	-26.016
499	645	9	0.7089	-54.046
645	656	9	0.8726	28.031
499	656	9	0.893	-26.016
699	701	9	0.9446	28.031
642	698	9	0.8629	-26.013
645	698	9	0.9291	26.018
514	645	9	0.8747	-28.031
666	698	9	0.8213	-30.044
686	698	9	0.9108	26.018
499	642	9	0.8086	-2.016
514	656	9	0.9676	-0.000
499	699	9	0.7027	54.047
656	686	9	0.8762	-28.031
645	666	9	0.8474	56.062
499	666	9	0.7952	2.015
642	699	9	0.7597	56.063
499	698	9	0.8638	-28.029
514	686	9	0.8935	-28.031
66	70	10	0.8675	17.027
87	119	10	0.9303	-233.126
39	57	10	0.9785	0.000
69	87	10	0.9532	-0.000
87	88	10	0.965	-17.027
70	118	10	0.8309	-198.089
39	118	10	0.7603	-432.199
66	119	10	0.7336	-198.089
69	119	10	0.9307	-233.126
69	118	10	0.9321	-216.100
88	119	10	0.9766	-216.100
39	70	10	0.702	-234.110
39	87	10	0.7915	-216.100
39	119	10	0.7885	-449.226
66	118	10	0.7552	-181.062
70	87	10	0.715	18.010
118	119	10	0.9771	-17.027
39	88	10	0.837	-233.126
70	88	10	0.7876	0.984
88	118	10	0.9297	-199.073
87	118	10	0.954	-216.100
69	88	10	0.9767	-17.027
70	119	10	0.7921	-215.116
393	394	11	0.7987	-2.016
320	528	11	0.8758	-56.062
239	528	11	0.8101	-84.094
320	485	11	0.8011	-71.073
485	528	11	0.753	15.011
239	455	11	0.7886	-28.031
239	320	11	0.8928	-28.031
528	529	11	0.7679	-17.026
455	529	11	0.7017	-73.089
346	394	11	0.7788	-2.016
290	320	11	0.8606	-28.031
320	455	11	0.8796	-0.000
455	485	11	0.7121	-71.073
290	455	11	0.9512	-28.031
320	529	11	0.7133	-73.089
346	393	11	0.8343	0.000
239	290	11	0.7702	0.000
394	485	11	0.8236	-108.130
290	528	11	0.875	-84.094
455	528	11	0.9458	-56.062
549	674	12	0.9548	0.000
460	674	12	0.9837	0.000
460	549	12	0.9688	0.000
466	631	13	0.8055	-57.075
374	430	13	0.9118	-26.015
507	517	13	0.7567	20.968
297	466	13	0.8374	-29.034
284	507	13	0.9391	-30.047
506	631	13	0.9901	-56.062
430	466	13	0.8541	1.001
506	654	13	0.9778	0.000
297	506	13	0.9926	-30.047
297	437	13	0.9983	-28.031
437	466	13	0.8352	-1.002
466	506	13	0.8356	-1.013
437	506	13	0.9949	-2.016
284	378	13	0.9598	-2.016
374	494	13	0.9904	-28.031
430	494	13	0.8551	-2.016
378	507	13	0.9299	-28.031
389	517	13	0.972	-28.031
374	389	13	0.8278	3.999
437	631	13	0.9947	-58.078
297	631	13	0.995	-86.109
539	721	14	0.9917	0.000
498	721	14	0.975	-26.015
498	539	14	0.965	-26.015
293	457	15	0.9988	-28.031
138	170	16	0.932	-28.031
307	456	17	0.895	-28.031
349	396	18	0.9689	-0.000
605	672	19	0.9957	0.000
371	515	20	0.9916	-28.031
371	838	20	0.8003	209.217
830	838	20	0.8334	-16.990
357	359	21	0.7057	21.982
328	358	21	0.7438	136.125
327	328	21	0.7816	-136.125
328	359	21	0.9255	0.000
328	357	21	0.7928	-21.982
327	358	21	0.9778	-0.000
358	359	21	0.7169	-136.125
205	736	22	0.9024	-236.215
491	723	22	0.937	0.000
491	736	22	0.96	-26.016
723	736	22	0.9154	-26.017
311	536	22	0.9121	-0.001
491	536	22	0.9492	-26.017
536	723	22	0.9147	26.017
311	736	22	0.9145	-0.001
536	736	22	0.9866	0.000
205	536	22	0.8995	-236.215
63	153	23	0.8965	-75.036
786	836	24	0.9998	109.994
