"","PC1","PC2","PC3","PC4","PC5","PC6"
"79/144.0666mz/2.14min",0.015579,-0.0061799,0.0016519,-0.010784,-0.012477,0.16138
"83/196.0108mz/2.26min",-0.008842,-0.01069,0.011093,-0.030303,-0.039058,0.62807
"84/144.0455mz/2.34min",0.0099687,-0.00099469,-0.0060447,-0.0064141,-0.00052678,0.091114
"86/416.1826mz/2.38min",0.041701,-0.016687,0.0065237,-0.0015494,-0.011018,0.032693
"87/188.0353mz/2.4min",0.0016483,-0.0018367,-0.0042665,-0.0044125,-0.00023455,0.054376
"89/139.0401mz/2.45min",-0.0267,-0.0052302,-0.010512,0.015503,0.019233,-0.032467
"90/121.0295mz/2.57min",0.019913,-0.0054282,-0.0052373,-0.014652,-0.0038121,-0.011531
"91/769.2339mz/2.57min",0.0090428,-0.0096496,0.006631,-0.0029974,-0.0028107,-0.036379
"92/815.2395mz/2.57min",0.0086687,-0.011031,0.0070965,-0.00029575,0.0020192,0.036156
"94/213.9639mz/2.63min",0.020634,-0.013407,-0.04605,0.040366,0.039152,0.0085475
"97/158.0823mz/2.72min",0.015732,-0.0063052,-0.00035012,-0.012973,-0.010246,0.023742
"99/131.0714mz/2.81min",0.0045527,-0.0078701,-0.0058534,-0.0060488,-0.019205,-0.022711
"100/158.0823mz/2.81min",0.015646,-0.0047314,-0.0034793,-0.013308,-0.013167,0.012042
"101/315.1562mz/2.85min",0.018548,-0.024569,0.022636,0.024798,-0.0073644,-0.0031944
"105/167.035mz/2.92min",0.049206,-0.018266,0.0090089,-0.0021612,0.019648,-0.0092727
"108/186.1135mz/2.95min",-0.0157,0.010071,-0.0020017,0.0010325,-0.011103,0.024687
"109/426.1898mz/2.97min",0.0097732,-0.0080837,0.012778,0.010317,-0.0069771,0.036254
"110/192.0666mz/2.97min",0.020804,-0.0049376,0.00056216,-0.015955,-0.010421,0.011277
"111/172.098mz/2.96min",0.0026835,-0.0083843,0.0063621,-0.00076404,-0.011637,0.0016235
"113/341.1005mz/2.99min",0.026725,-0.011505,0.0079871,0.017639,0.014367,0.0027399
"115/165.0557mz/3.02min",-0.00040352,-0.0065047,-0.0041712,-0.010071,-0.016565,0.00051319
"117/173.0819mz/3.04min",0.01135,0.00031481,-0.00076094,-0.0040098,0.002599,0.023985
"118/164.0354mz/3.05min",0.0043712,-0.0040554,-0.0055191,-0.0086498,-0.0094115,-0.036047
"119/186.0772mz/3.06min",0.0015233,-0.0024842,-0.0023835,-0.0047358,-0.0041288,-0.011796
"121/456.2004mz/3.1min",0.00080566,-0.00027009,0.0083471,0.011866,-0.0014391,-0.010871
"124/245.0932mz/3.2min",0.0013127,-0.0058676,0.00052322,-0.0041667,-0.012244,-0.035371
"126/329.124mz/3.21min",0.010225,-0.0043391,-0.001925,-0.0092564,0.022467,-0.024477
"129/178.051mz/3.25min",0.0088587,-0.0046884,-0.003977,-0.0077895,-0.0079357,-0.03595
"130/181.0507mz/3.26min",0.032601,-0.016398,0.0073286,0.0061545,-0.0027516,0.011354
"133/144.0455mz/3.27min",0.013991,0.0029386,-0.0026765,-0.010822,-0.0035617,0.011721
"134/261.1343mz/3.27min",0.021755,-0.0082054,0.0090783,0.0063164,-0.0077635,-0.022769
"140/138.0197mz/3.32min",0.01315,0.0040144,0.0026672,-0.0049037,-0.015146,0.0013325
"142/193.0506mz/3.35min",0.055024,-0.012194,0.0051033,0.0051018,0.0078367,0.0005843
"144/329.1218mz/3.36min",0.015126,-0.015021,0.00777,0.012973,-0.0026334,-0.01667
"146/261.1344mz/3.36min",0.021741,-0.0076833,0.0081091,0.0052818,-0.0068736,0.038587
"150/460.1379mz/3.43min",0.077855,-0.0072196,-0.0080988,-0.015341,-0.0098124,0.009439
"156/187.0976mz/3.45min",0.016232,0.00027086,-0.00251,0.0022835,0.0046711,0.011304
"157/209.0795mz/3.45min",0.011833,-0.0015878,-0.0046712,0.0058063,0.0060758,0.011633
"158/145.087mz/3.45min",0.00072228,-0.0080078,0.0022442,0.0016251,-0.020349,-0.011633
"160/237.0769mz/3.45min",0.055,0.0096025,-0.009953,-0.029558,0.00083783,-0.033525
"161/228.1031mz/3.5min",0.016675,0.013649,-0.0022138,-0.0095542,2.0061e-05,0.016195
"163/244.0979mz/3.51min",0.03107,0.0071886,-0.0015739,-0.010372,0.0063413,0.029243
"164/269.1031mz/3.53min",-0.011629,0.00036268,-0.0078509,-0.0093715,0.010233,-0.0069373
"166/177.0557mz/3.53min",-0.010796,0.00041735,-0.0065974,-0.0072225,0.012807,-0.037905
"168/145.087mz/3.53min",0.0016992,-0.0022073,0.00041076,-0.0042985,-0.011857,0.024549
"171/265.0718mz/3.55min",0.064859,-0.0024327,-0.005239,-0.040809,-0.0010563,0.0040086
"173/191.0748mz/3.59min",-0.0035171,-0.026736,-0.027131,-0.011905,0.0064439,-0.012073
"174/370.0965mz/3.58min",0.062565,-0.0027387,-0.016084,-0.019318,-0.0088779,-0.009029
"175/144.0455mz/3.57min",0.029868,-0.0011217,0.0018804,-0.010447,0.0074505,-0.033652
"181/466.221mz/3.66min",0.0082393,-0.0086433,0.013294,0.012209,-0.0047652,-0.011041
"182/652.2166mz/3.67min",0.041971,-0.015942,5.1961e-05,0.0092217,0.00095615,0.0071419
"184/292.1191mz/3.69min",0.043859,-0.015212,0.0061246,0.0089506,0.014556,0.032475
"187/199.0976mz/3.69min",0.019606,-0.0070005,0.006298,0.0087575,0.0060586,0.010655
