"","FC","log2(FC)","raw.pval","-log10(p)"
"1723/696.4548mz/6.59min",4.0894,2.0319,0.0010663,2.9721
"2171/279.2328mz/7.45min",3.515,1.8135,0.001098,2.9594
"232/489.1766mz/3.87min",0.23481,-2.0904,0.001145,2.9412
"1678/445.2958mz/6.51min",3.653,1.8691,0.0011585,2.9361
"213/458.1221mz/3.83min",89.825,6.489,0.0011699,2.9318
"1700/471.275mz/6.56min",3.2188,1.6865,0.0011924,2.9236
"1224/466.1872mz/5.47min",136.09,7.0884,0.0011953,2.9225
"1024/539.2495mz/5.22min",0.44005,-1.1843,0.0012349,2.9084
"973/415.1398mz/5.16min",0.49652,-1.0101,0.0012733,2.8951
"1314/992.5214mz/5.64min",13.104,3.712,0.0012886,2.8899
"1042/423.1426mz/5.25min",0.25511,-1.9708,0.0012923,2.8887
"391/242.1762mz/4.35min",0.18781,-2.4127,0.0013163,2.8807
"647/537.2708mz/4.74min",5.5627,2.4758,0.0013223,2.8787
"1498/622.4183mz/6.06min",3.7385,1.9025,0.0013408,2.8726
"1288/385.1294mz/5.59min",98.472,6.6216,0.0014053,2.8522
"338/481.1612mz/4.22min",78.291,6.2908,0.0014189,2.848
"835/551.2873mz/4.98min",2.2014,1.1384,0.0015736,2.8031
"427/883.3909mz/4.45min",0.31211,-1.6799,0.001578,2.8019
"234/387.0721mz/3.89min",87.248,6.4471,0.0015834,2.8004
"400/194.022mz/4.4min",14.324,3.8404,0.0016761,2.7757
"332/357.0615mz/4.19min",60.946,5.9295,0.001681,2.7744
"997/371.255mz/5.23min",4.6351,2.2126,0.0017662,2.753
"640/439.159mz/4.71min",62.418,5.9639,0.0018136,2.7415
"1485/504.3094mz/6.04min",2.6721,1.418,0.0019347,2.7134
"2348/813.3644mz/7.68min",62.295,5.961,0.0019444,2.7112
"983/905.3725mz/5.16min",0.2452,-2.0279,0.0019514,2.7097
"786/452.1713mz/4.92min",50.068,5.6458,0.0020396,2.6905
"1137/514.1873mz/5.35min",47.77,5.578,0.0020755,2.6829
"944/466.1868mz/5.11min",57.027,5.8336,0.0021097,2.6758
"1029/415.2489mz/5.24min",6.2586,2.6458,0.0021628,2.665
"200/516.2238mz/3.77min",14.99,3.906,0.0021825,2.661
"551/436.1765mz/4.62min",42.624,5.4136,0.0021923,2.6591
"1427/640.3929mz/5.93min",2.2547,1.173,0.0022072,2.6562
