"","PC1","PC2","PC3","PC4","PC5","PC6"
"99/244.1907mz/2.1min",-0.00075532,0.0069299,0.0071122,-0.0012645,-0.025509,-0.061091
"100/99.5121mz/2.11min",0.0025992,0.012082,-0.0055947,0.02448,0.089143,-0.29561
"101/181.0971mz/2.12min",0.0050996,0.0027412,-0.0018073,-0.025689,-0.045885,-0.093535
"102/245.0954mz/2.12min",0.0051839,0.0034046,-0.00065862,-0.02487,-0.046374,0.53467
"104/184.1695mz/2.21min",-0.0012845,0.0058121,0.0064412,-0.00049931,-0.022322,0.22297
"105/217.1247mz/2.25min",-0.00013329,-0.0023379,-0.0036122,0.0068982,0.0063671,-0.020091
"106/218.1281mz/2.25min",0.00015597,-0.0028376,-0.0037746,0.0072756,0.0055879,0.00031344
"107/200.1046mz/2.25min",0.00036696,-0.0036401,-0.0045611,0.0077768,0.0071795,0.061925
"109/195.1227mz/2.29min",0.0011079,-0.0047955,0.0020228,-0.0030712,-0.01212,0.0092922
"110/244.2012mz/2.36min",-0.0020726,-0.014562,-0.0072985,-0.037792,-0.0064547,-0.021982
"112/302.1961mz/2.37min",0.0015207,-0.0073021,-0.0090816,0.0048338,-0.038091,-0.0013294
"113/244.2012mz/2.51min",-0.00035095,-0.0029335,-0.0022202,0.0004211,0.0038961,0.021043
"115/316.2117mz/2.58min",-0.0042847,-0.0057457,0.0043975,0.038337,-0.0054438,-0.021024
"116/261.1234mz/2.6min",0.0064213,-0.00085303,-0.0021401,-0.019576,-0.047674,0.064429
"117/180.1019mz/2.66min",0.0066195,0.0033494,-0.0079372,-0.017481,-0.04439,-0.020008
"118/259.2202mz/2.66min",0.0001337,-0.0021545,-0.00056237,-0.0012913,-0.00056087,-0.031209
"119/130.159mz/2.69min",0.002025,-0.0014165,0.0019981,-0.0034479,-0.023806,-0.0011897
"120/185.0855mz/2.7min",-0.0027891,-0.018714,0.0094458,-0.040368,-0.0018205,-0.036647
"121/197.1285mz/2.71min",0.0068706,0.0039221,-0.00066859,-0.022583,-0.052412,-0.042794
"123/316.2118mz/2.74min",-0.0048821,-0.00055648,0.0041196,0.03816,-0.0064319,-0.021859
"127/272.1856mz/2.82min",-0.00098323,-0.0017325,0.0015165,0.020012,-0.013517,0.040496
"128/120.0443mz/2.82min",-0.011029,-0.012008,-0.0095107,0.0081408,-0.039615,-0.012134
"129/138.0549mz/2.82min",-0.010981,-0.011843,-0.009934,0.0087398,-0.041121,0.019167
"132/183.0917mz/2.96min",-0.0018864,-0.0048295,0.0049499,-0.02458,-0.044612,-0.032002
"134/211.1441mz/3.14min",0.0065979,0.00017889,-0.0027244,-0.019486,-0.047743,1.0987e-05
"135/211.144mz/3.24min",0.0061158,0.0037387,-0.00086401,-0.027421,-0.048327,0.040462
