"","comp 1","comp 2","comp 3","comp 4","comp 5"
"115/316.2117mz/2.58min",0.5116,0,0,0,0
"123/316.2118mz/2.74min",0.50577,0,0,0,0
"962/629.4941mz/8.24min",0.49999,0,0,0,0
"127/272.1856mz/2.82min",0.34574,0,0,0,0
"956/550.4463mz/8.21min",-0.26895,0,0,0,0
"224/415.2113mz/5.64min",0.18907,0,0,0,0
"392/336.3259mz/7.12min",0.046483,0,0,0,0
"1187/497.3598mz/8.55min",-0.037635,0,0,0,0
"958/590.514mz/8.21min",-0.026582,0,0,0,0
"1114/644.486mz/8.41min",-0.023868,0,0,0,0
"1313/766.6912mz/8.79min",0,-0.76145,0,0,0
"1375/771.6467mz/9.02min",0,-0.49266,0,0,0
"340/669.328mz/6.87min",0,0.24398,0,0,0
"415/669.3281mz/7.21min",0,0.23154,0,0,0
"502/786.6006mz/7.47min",0,-0.19623,0,0,0
"1199/590.5139mz/8.53min",0,0.10178,0,0,0
"1640/99.5121mz/10.44min",0,0.091386,0,0,0
"395/669.328mz/7.14min",0,0.064144,0,0,0
"493/760.5838mz/7.48min",0,-0.054676,0,0,0
"684/786.6001mz/7.84min",0,-0.0038571,0,0,0
"99/244.1907mz/2.1min",0,0,0,0,0
"100/99.5121mz/2.11min",0,0,0,0,0
"101/181.0971mz/2.12min",0,0,0,0,0
"102/245.0954mz/2.12min",0,0,0,0,0
"104/184.1695mz/2.21min",0,0,0,0,0
"105/217.1247mz/2.25min",0,0,0,0,0
"106/218.1281mz/2.25min",0,0,0,0,0
"107/200.1046mz/2.25min",0,0,0,0,0
"109/195.1227mz/2.29min",0,0,0,0,0
"110/244.2012mz/2.36min",0,0,0,0,0
"112/302.1961mz/2.37min",0,0,0,0,-0.50042
"113/244.2012mz/2.51min",0,0,0,0,0
"116/261.1234mz/2.6min",0,0,0,0,0
"117/180.1019mz/2.66min",0,0,0,0,-0.11805
"118/259.2202mz/2.66min",0,0,0,0,0
"119/130.159mz/2.69min",0,0,0,0,0
"120/185.0855mz/2.7min",0,0,0,0,0
"121/197.1285mz/2.71min",0,0,0,0,0
"128/120.0443mz/2.82min",0,0,0,0,0
"129/138.0549mz/2.82min",0,0,0,0,0
"132/183.0917mz/2.96min",0,0,0,0,0
"134/211.1441mz/3.14min",0,0,0,0,0
"135/211.144mz/3.24min",0,0,0,0,0
"136/245.1284mz/3.26min",0,0,0,0,0
"137/214.0498mz/3.32min",0,0,0,0,0
"139/215.053mz/3.31min",0,0,0,0,0
"140/182.1903mz/3.35min",0,0,0,0,-0.095549
"141/245.1284mz/3.39min",0,0,0,0,-0.11728
"143/228.2321mz/3.46min",0,0,0,0,0
"144/264.1335mz/3.47min",0,0,0,0,0
"148/215.053mz/3.54min",0,0,0,0,0
"149/214.0499mz/3.54min",0,0,0,0,0
"150/274.1648mz/3.54min",0,0,0,0,0
"152/228.2321mz/3.66min",0,0,0,0,0
"154/586.2703mz/3.73min",0,0,0,0,0
"157/514.2855mz/3.97min",0,0,0,0,0
"158/394.2222mz/4.15min",0,0,0,0,0
"160/321.1738mz/4.32min",0,0,0,0,0
"161/320.1703mz/4.32min",0,0,0,0,0
"162/325.1257mz/4.32min",0,0,0,0,0
"163/195.1379mz/4.34min",0,0,0,0,0
"164/364.1965mz/4.4min",0,0,0,0,0
"165/226.1801mz/4.42min",0,0,0,0,0
"166/244.1906mz/4.42min",0,0,0,0,0
"169/408.2226mz/4.47min",0,0,0,0,0
"170/214.1801mz/4.51min",0,0,0,0,0
"172/392.1914mz/4.56min",0,0,0,0,0
"175/246.2427mz/4.69min",0,0,0,0,0
"177/211.9705mz/4.75min",0,0,0,0,0
"178/213.9685mz/4.75min",0,0,0,0,0
"180/231.979mz/4.75min",0,0,0,0,0
"182/230.9844mz/4.74min",0,0,0,0.056184,0
"183/232.9823mz/4.75min",0,0,0,0,0
"184/270.2063mz/4.78min",0,0,0,0,0
"185/656.071mz/4.78min",0,0,0,0,0
"190/551.2695mz/4.8min",0,0,0,0,0
"191/568.2961mz/4.8min",0,0,0,0,0
"192/573.2513mz/4.8min",0,0,0,0,0
"194/230.2477mz/4.87min",0,0,0,0,0
"195/229.1991mz/4.88min",0,0,0,0,0
"196/250.1777mz/4.88min",0,0,0,0,0.11082
"197/228.1958mz/4.88min",0,0,0,0,0
"198/158.1539mz/4.95min",0,0,0,0,0
"199/640.3173mz/4.96min",0,0,0,0,0
"200/398.23mz/4.99min",0,0,0,0,0
"202/440.277mz/5.03min",0,0,0,0,0
"205/398.2301mz/5.1min",0,0,0,0,0
"207/440.277mz/5.14min",0,0,0,0,0
