"","PC1","PC2","PC3","PC4","PC5","PC6"
"2024_POS_CC_1_Run20.mzML",-10.799,-6.2973,-1.5178,0.75394,-1.075,3.9693e-15
"2024_POS_CC_2_Run47.mzML",8.2374,-2.106,4.1337,3.4023,0.98917,3.097e-15
"2024_POS_CC_3_Run61.mzML",-5.105,6.7834,-2.7822,2.5459,-0.25684,2.4968e-15
"2024_POS_CC-VPA_1_Run26.mzML",7.5076,-1.4307,-5.5837,-1.7714,1.8081,-3.9823e-15
"2024_POS_CC-VPA_2_Run35.mzML",7.2089,1.1376,1.2492,-1.9882,-3.1541,3.4593e-15
"2024_POS_CC-VPA_3_Run76.mzML",-7.0499,1.9131,4.5008,-2.9425,1.6887,1.5335e-15
