"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"657/718.5371mz/7.84min",0.10344,-3.2732,"657"
"1633/692.5214mz/10.37min",9.0697,3.1811,"1633"
"745/706.5285mz/7.88min",7.2824,2.8644,"745"
"445/678.5063mz/7.29min",6.7274,2.7501,"445"
"569/744.5559mz/7.68min",6.5329,2.7077,"569"
"1634/746.5675mz/10.32min",5.804,2.537,"1634"
"962/629.4941mz/8.24min",0.17786,-2.4912,"962"
"582/726.5038mz/7.68min",5.0847,2.3462,"582"
"684/786.6001mz/7.84min",5.0282,2.33,"684"
"690/746.5688mz/7.86min",4.9248,2.3001,"690"
"694/760.5832mz/7.82min",4.3159,2.1097,"694"
"917/692.5143mz/8.14min",4.1015,2.0361,"917"
"1502/1129.3165mz/9.76min",0.24607,-2.0229,"1502"
"1501/1128.3158mz/9.76min",0.24948,-2.003,"1501"
"1503/1130.3147mz/9.77min",0.25274,-1.9843,"1503"
"1303/1128.3157mz/8.73min",0.25321,-1.9816,"1303"
"1505/1131.3138mz/9.77min",0.25572,-1.9673,"1505"
"672/408.3083mz/7.84min",0.26644,-1.9081,"672"
"687/704.5217mz/7.86min",3.6712,1.8762,"687"
"476/692.5231mz/7.43min",0.28772,-1.7973,"476"
"807/786.5999mz/7.94min",0.2881,-1.7954,"807"
"967/490.3886mz/8.2min",0.28835,-1.7941,"967"
"437/718.5373mz/7.32min",3.3973,1.7644,"437"
"955/630.5061mz/8.23min",3.2248,1.6892,"955"
"674/228.1958mz/7.84min",0.32537,-1.6198,"674"
"688/707.5319mz/7.84min",3.051,1.6093,"688"
"1134/509.4026mz/8.42min",0.32926,-1.6027,"1134"
"790/636.4588mz/7.94min",2.9898,1.58,"790"
"1131/508.3994mz/8.42min",0.34355,-1.5414,"1131"
"1308/476.4096mz/8.78min",0.3691,-1.4379,"1308"
"433/700.4882mz/7.3min",2.621,1.3901,"433"
"1496/634.6494mz/9.73min",2.6048,1.3812,"1496"
"439/706.5363mz/7.33min",0.38489,-1.3775,"439"
"1627/704.5223mz/10.34min",2.5959,1.3762,"1627"
"926/623.4476mz/8.15min",2.5656,1.3593,"926"
"933/690.5063mz/8.14min",2.4857,1.3137,"933"
"1617/744.5532mz/10.29min",0.40393,-1.3078,"1617"
"1608/691.5098mz/10.28min",2.4726,1.3061,"1608"
"857/492.4047mz/7.99min",0.40874,-1.2907,"857"
"434/716.4617mz/7.3min",2.4252,1.2781,"434"
"811/788.614mz/7.94min",0.41294,-1.276,"811"
"436/692.5218mz/7.32min",2.3229,1.2159,"436"
"1632/634.444mz/10.4min",2.2852,1.1923,"1632"
"1611/690.5064mz/10.29min",2.2696,1.1824,"1611"
"592/659.2868mz/7.7min",0.44677,-1.1624,"592"
"1473/672.6263mz/9.51min",2.2217,1.1517,"1473"
"750/664.4896mz/7.92min",2.2159,1.1479,"750"
"816/732.5534mz/7.94min",0.45659,-1.131,"816"
"1612/726.504mz/10.29min",2.1815,1.1253,"1612"
"1379/717.6mz/9.02min",2.1495,1.104,"1379"
"1450/650.6444mz/9.43min",2.1449,1.1009,"1450"
"1449/910.256mz/9.38min",0.46672,-1.0994,"1449"
"1421/909.2572mz/9.29min",0.46715,-1.098,"1421"
"1420/908.2577mz/9.29min",0.46793,-1.0956,"1420"
"784/768.5501mz/7.94min",2.111,1.0779,"784"
"486/681.5151mz/7.41min",0.47393,-1.0773,"486"
"1448/909.2572mz/9.38min",0.4752,-1.0734,"1448"
"1446/906.2587mz/9.38min",0.47932,-1.0609,"1446"
"927/622.4442mz/8.15min",2.08,1.0566,"927"
"1037/712.4881mz/8.29min",2.077,1.0545,"1037"
"797/746.5684mz/7.92min",2.0657,1.0466,"797"
"1470/1047.8768mz/9.51min",0.48633,-1.04,"1470"
"574/495.3443mz/7.68min",0.48934,-1.0311,"574"
"435/702.4952mz/7.3min",2.0239,1.0172,"435"
"1423/911.2561mz/9.29min",0.49803,-1.0057,"1423"
"595/637.3049mz/7.71min",0.49855,-1.0042,"595"
