"","PC1","PC2","PC3","PC4","PC5","PC6"
"83/158.0822mz/2.03min",-0.023811,-0.0061238,-0.042725,0.034315,-0.0067438,-0.62209
"84/259.1299mz/2.05min",0.01475,0.049135,-0.037769,0.09095,0.0084324,-0.41128
"85/287.0521mz/2.08min",-0.052051,0.010266,0.015672,0.039439,0.020056,-0.018606
"86/129.0557mz/2.08min",0.0030055,-0.0028757,0.0054105,0.027764,0.017698,0.26955
"87/224.0564mz/2.08min",-0.060096,0.011841,0.018591,0.023225,0.019102,-0.20442
"88/220.0649mz/2.1min",-0.016409,-0.014844,0.0016633,0.019255,0.0076209,-0.019535
"89/231.0986mz/2.1min",0.034798,0.051146,-0.036559,0.053604,-0.020441,-0.0099669
"91/117.0558mz/2.13min",-0.011444,-0.015308,-0.037937,0.035893,0.0068607,0.011681
"93/153.0194mz/2.14min",-0.047611,0.010058,-0.063521,0.01472,-0.029071,0.0050628
"94/167.035mz/2.15min",-0.022947,-0.014534,0.025325,0.0078188,-0.012103,-0.007845
"97/218.1034mz/2.18min",-0.015769,-0.0035037,-0.020134,-0.0045393,0.036208,0.020972
"98/281.099mz/2.18min",-0.016683,-0.0024142,-0.0064292,-0.012551,0.034188,0.010176
"102/145.0507mz/2.22min",0.018493,0.048976,0.029002,0.018066,0.024518,0.032375
"109/125.0245mz/2.27min",-0.022092,0.014423,-0.014616,-0.01227,0.020261,0.0013979
"110/420.151mz/2.27min",-0.019512,0.057794,-0.012954,0.083119,-0.046257,0.033887
"111/287.1249mz/2.27min",0.056072,0.06743,-0.016837,0.052079,-0.00024761,0.010772
"112/181.0507mz/2.28min",-0.020563,-0.018345,-0.028813,0.023902,0.020176,-0.0038173
"113/245.1142mz/2.28min",-0.028652,-0.0070552,-0.046646,0.046484,-0.015964,-0.0072109
"114/277.0387mz/2.3min",-0.066304,0.0085153,-0.00082745,0.0062917,-0.0023292,-0.0048604
"115/131.0714mz/2.3min",0.037566,0.024667,0.0067558,0.024984,0.012905,0.015949
"120/213.0404mz/2.33min",-0.069437,-0.011202,-0.039746,0.036272,-0.021437,-0.0098018
"121/212.0645mz/2.34min",0.023116,0.0068952,-0.016964,0.058136,0.0094517,-0.011626
"123/274.0933mz/2.34min",0.035762,0.087763,0.032263,0.070361,-0.011974,0.0058261
"125/211.0612mz/2.34min",0.023723,0.0075867,-0.0043488,0.043264,0.019943,-0.0098409
"129/260.1139mz/2.36min",0.014672,0.044781,0.0050087,0.033621,-0.00073549,0.016458
"131/153.0193mz/2.38min",-0.045659,0.052411,0.036994,-0.017479,0.11374,-0.017162
"132/497.1775mz/2.37min",-0.072916,0.029133,-0.016126,0.054124,-0.0045896,0.0021785
"133/196.0979mz/2.38min",-0.0016246,0.045965,-0.01301,0.042397,-0.010777,0.016979
"134/343.0756mz/2.38min",0.0049976,0.01623,-0.0026067,0.025631,-0.015843,-0.010615
"135/259.1017mz/2.38min",-0.00010812,0.044717,-0.0025893,0.038994,-0.015754,-0.031482
"136/102.056mz/2.38min",-0.002683,0.048709,-0.0034827,0.035992,-0.0021097,0.017412
"137/326.0859mz/2.38min",0.0039198,0.027101,-0.007586,0.0298,-0.016523,0.022786
"138/517.2039mz/2.38min",0.00089995,0.082705,0.0028705,0.076126,-0.044229,-0.0081647
"139/258.0983mz/2.39min",-0.00045789,0.043895,-0.0027306,0.037675,-0.014663,0.022594
"140/539.1859mz/2.39min",0.0024555,0.071138,-0.0023281,0.07036,-0.03306,0.024125
"141/129.0557mz/2.39min",-0.0030387,-0.0022932,-0.022736,-0.010874,0.046454,0.022571
"142/535.2146mz/2.38min",-0.0031076,0.077028,0.0082814,0.06207,-0.032314,0.0068741
"143/214.1085mz/2.39min",-0.0010442,0.045382,-0.0057063,0.038185,-0.0078435,0.033766
"144/184.0979mz/2.39min",-0.0017008,0.047319,-0.0048269,0.037524,-0.0081931,0.0016098
