"","PC1","PC2","PC3","PC4","PC5","PC6"
"2024_NEG_Y-EV_1_CTRL_Run89.mzML",-5.1662,2.5815,-0.81929,1.2674,0.26955,1.9255e-15
"2024_NEG_Y-EV_2_CTRL_Run118.mzML",-2.6416,-2.3564,-0.30604,-2.0075,1.0379,-4.7705e-16
"2024_NEG_Y-EV_3_CTRL_Run139.mzML",4.2455,-0.46339,-2.9974,0.5898,0.10831,2.0331e-15
"2024_NEG_Y-6MSAS_1_Run92.mzML",2.6517,3.3138,1.1145,-1.6816,-0.37337,2.7166e-15
"2024_NEG_Y-6MSAS_2_Run109.mzML",-1.286,-2.0238,0.53943,0.23659,-1.9968,1.3652e-15
"2024_NEG_Y-6MSAS_3_Run136.mzML",2.1965,-1.0518,2.4688,1.5953,0.95448,1.3357e-15
