"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"354/776.545mz/6.99min",22.597,4.498,"354"
"398/802.5607mz/7.3min",11.237,3.4902,"398"
"402/716.5238mz/7.32min",10.169,3.3462,"402"
"204/151.0401mz/3.83min",6.8139,2.7685,"204"
"425/760.5135mz/7.53min",0.15994,-2.6444,"425"
"422/802.5606mz/7.51min",4.8295,2.2719,"422"
"542/802.5606mz/10.4min",4.2106,2.074,"542"
"465/115.9208mz/8.14min",0.23911,-2.0643,"465"
"502/250.8917mz/8.75min",0.24323,-2.0396,"502"
"476/749.4724mz/8.36min",0.28599,-1.806,"476"
"492/245.8948mz/8.69min",0.32325,-1.6293,"492"
"491/243.8993mz/8.7min",0.33467,-1.5792,"491"
"252/241.8989mz/5.5min",0.34955,-1.5164,"252"
"462/100.9337mz/8.13min",0.36738,-1.4446,"462"
"486/100.9337mz/8.43min",2.6529,1.4075,"486"
"475/115.9208mz/8.28min",0.38049,-1.3941,"475"
"131/322.0603mz/2.29min",0.3838,-1.3816,"131"
"463/144.9235mz/8.13min",0.40879,-1.2906,"463"
"424/599.3205mz/7.59min",0.4227,-1.2423,"424"
"456/144.9235mz/7.96min",2.3415,1.2275,"456"
"489/100.9337mz/8.54min",2.3217,1.2152,"489"
"369/716.5238mz/7.11min",0.43247,-1.2093,"369"
"137/129.0557mz/2.44min",0.45622,-1.1322,"137"
"533/776.5451mz/10.32min",2.0967,1.0681,"533"
"529/835.5345mz/10.27min",0.48964,-1.0302,"529"
