"","comp 1","comp 2","comp 3","comp 4","comp 5"
"346/293.2123mz/6.92min",-0.41099,0,0,0,0
"204/151.0401mz/3.83min",0.39686,0,0,0,0
"207/605.0258mz/4.05min",0.37802,0,0,0,0
"143/407.1206mz/2.6min",-0.3771,0,0,0,0
"283/720.1238mz/6.29min",-0.35025,0,0,0,0
"473/144.9235mz/8.27min",-0.31287,0,0,0,0
"489/100.9337mz/8.54min",0.3125,0,0,0,0
"126/378.1338mz/2.1min",-0.23506,0,0,0,0
"286/265.1809mz/6.3min",-0.10197,0,0,0,0
"146/178.0509mz/2.72min",-0.067924,0,0,0,0
"440/115.9208mz/7.84min",0,-0.76134,0,0,0
"459/100.9337mz/8.07min",0,-0.32389,0,0,0
"563/96.9601mz/10.62min",0,-0.3012,0,0,0
"206/309.1014mz/4.0min",0,0.26192,0,0,0
"503/89.0244mz/8.98min",0,0.25955,0,0,0
"232/230.9678mz/4.75min",0,-0.21076,0,0,0
"406/1021.2165mz/7.33min",0,0.13266,0,0,0
"514/89.0244mz/9.97min",0,0.12894,0,0,0
"552/132.8679mz/10.48min",0,-0.10033,0,0,0
"512/411.3841mz/9.38min",0,0.0077084,0,0,0
"125/156.0666mz/2.06min",0,0,0,0,0
"127/328.9796mz/2.11min",0,0,0,0,0
"129/117.0558mz/2.12min",0,0,0,0,0
"130/288.0725mz/2.17min",0,0,0,0,-0.34836
"131/322.0603mz/2.29min",0,0,0,0,0
"133/290.0882mz/2.33min",0,0,0,0,0
"137/129.0557mz/2.44min",0,0,0,0,-0.3314
"139/237.0881mz/2.52min",0,0,0,0,0
"141/175.0612mz/2.52min",0,0,0,0,0
"144/373.0055mz/2.7min",0,0,0,0,0
"145/298.0933mz/2.72min",0,0,0,0,0
"148/370.9898mz/2.77min",0,0,0,-0.017627,0
"149/304.1038mz/2.77min",0,0,0,0,0
"153/113.0609mz/2.8min",0,0,0,0,0
"154/157.0506mz/2.8min",0,0,0,0,0
"155/265.0176mz/2.83min",0,0,0,0,0
"156/136.0404mz/2.83min",0,0,0,0,0
"161/131.0714mz/2.93min",0,0,0,0,0
"163/389.1564mz/2.95min",0,0,0,0,0
"166/338.0883mz/2.98min",0,0,0,0,0
"169/310.0569mz/3.0min",0,0,0,0,0
"172/189.0768mz/3.13min",0,0,0,0,0
"175/165.0557mz/3.13min",0,0,0,0,0
"178/164.0353mz/3.14min",0,0,0,0,0
"179/265.0176mz/3.17min",0,0,0,0,0
"180/224.0928mz/3.24min",0,0,0,0,0
"181/286.0933mz/3.25min",0,0,0,0,0
"182/403.172mz/3.28min",0,0,0,0,0
"188/421.0056mz/3.4min",0,0,0,0,0
"189/320.0777mz/3.4min",0,0,0,0,0
"191/249.0227mz/3.49min",0,0,0,0,0
"192/280.4973mz/3.52min",0,0,0,0,0
"194/279.9958mz/3.52min",0,0,0,0,0
"195/582.981mz/3.52min",0,0,0,0,0
"196/560.9991mz/3.52min",0,0,0,0,0
"198/417.1877mz/3.55min",0,0,0,0,-0.15348
"199/405.0107mz/3.6min",0,0,0,0,0
"200/407.0044mz/3.6min",0,0,0,0,0
