"Log2_FoldChange","MetaboAnalyst_ID"
-0.82421,"125/156.0666mz/2.06min"
-0.73825,"126/378.1338mz/2.1min"
-0.012592,"127/328.9796mz/2.11min"
-0.48454,"129/117.0558mz/2.12min"
-0.57118,"130/288.0725mz/2.17min"
-1.3816,"131/322.0603mz/2.29min"
-0.96794,"133/290.0882mz/2.33min"
-1.1322,"137/129.0557mz/2.44min"
-0.17073,"139/237.0881mz/2.52min"
-0.35596,"141/175.0612mz/2.52min"
-0.46913,"143/407.1206mz/2.6min"
0.079549,"144/373.0055mz/2.7min"
-0.50468,"145/298.0933mz/2.72min"
-0.53713,"146/178.0509mz/2.72min"
0.11119,"148/370.9898mz/2.77min"
-0.65446,"149/304.1038mz/2.77min"
-0.27805,"153/113.0609mz/2.8min"
-0.26394,"154/157.0506mz/2.8min"
0.057672,"155/265.0176mz/2.83min"
-0.38788,"156/136.0404mz/2.83min"
-0.44544,"161/131.0714mz/2.93min"
-0.69617,"163/389.1564mz/2.95min"
-0.64585,"166/338.0883mz/2.98min"
-0.62084,"169/310.0569mz/3.0min"
-0.38537,"172/189.0768mz/3.13min"
-0.33488,"175/165.0557mz/3.13min"
-0.61833,"178/164.0353mz/3.14min"
0.037332,"179/265.0176mz/3.17min"
-0.66542,"180/224.0928mz/3.24min"
-0.62573,"181/286.0933mz/3.25min"
-0.59672,"182/403.172mz/3.28min"
0.079619,"188/421.0056mz/3.4min"
-0.63473,"189/320.0777mz/3.4min"
-0.015492,"191/249.0227mz/3.49min"
0.15261,"192/280.4973mz/3.52min"
0.15232,"194/279.9958mz/3.52min"
0.065479,"195/582.981mz/3.52min"
0.045533,"196/560.9991mz/3.52min"
-0.57529,"198/417.1877mz/3.55min"
0.072739,"199/405.0107mz/3.6min"
0.027517,"200/407.0044mz/3.6min"
-0.0032921,"202/406.0138mz/3.6min"
2.7685,"204/151.0401mz/3.83min"
-0.054381,"205/421.0056mz/3.84min"
0.026976,"206/309.1014mz/4.0min"
0.40789,"207/605.0258mz/4.05min"
0.20429,"213/497.0371mz/4.41min"
-0.0050685,"214/242.1762mz/4.43min"
0.1855,"217/793.0186mz/4.43min"
0.048777,"219/422.9768mz/4.52min"
0.16512,"221/653.0255mz/4.54min"
0.1185,"222/341.0486mz/4.56min"
0.13113,"223/404.0444mz/4.56min"
0.1342,"224/497.0371mz/4.67min"
0.14421,"227/637.0305mz/4.74min"
0.0021383,"230/229.9645mz/4.74min"
0.020791,"231/228.9699mz/4.74min"
0.043598,"232/230.9678mz/4.75min"
0.071549,"233/266.9888mz/4.76min"
0.13407,"234/268.9857mz/4.76min"
0.58807,"235/909.0177mz/4.92min"
-0.094424,"237/426.9678mz/4.92min"
0.1629,"239/481.0421mz/4.92min"
0.10657,"240/544.038mz/4.92min"
-1.5164,"252/241.8989mz/5.5min"
0.016959,"253/569.2734mz/5.7min"
-0.17341,"254/450.2625mz/5.74min"
-0.27343,"255/555.3053mz/5.79min"
-0.21442,"256/538.3152mz/5.79min"
-0.41986,"257/569.2734mz/5.81min"
-0.071795,"259/450.2625mz/5.85min"
-0.13225,"264/538.3152mz/5.9min"
0.11944,"273/656.1114mz/6.14min"
-0.19617,"280/452.2782mz/6.24min"
-0.3647,"282/496.2681mz/6.27min"
-0.34618,"283/720.1238mz/6.29min"
0.52464,"284/571.2891mz/6.29min"
-0.29055,"285/540.3309mz/6.3min"
-0.51669,"286/265.1809mz/6.3min"
-0.33601,"288/478.2939mz/6.31min"
-0.3675,"290/522.2838mz/6.32min"
0.62033,"291/311.1687mz/6.32min"
