"MetaboAnalyst_ID","X2024_NEG_Y.EV_1_CTRL_Run89.mzML","X2024_NEG_Y.EV_2_CTRL_Run118.mzML","X2024_NEG_Y.EV_3_CTRL_Run139.mzML","X2024_NEG_Y.6MSAS_1_Run92.mzML","X2024_NEG_Y.6MSAS_2_Run109.mzML","X2024_NEG_Y.6MSAS_3_Run136.mzML","shared_name"
"252/241.8989mz/5.5min",2.46550895061898,2.07406318914169,0.868360815410142,1.99185322443995,1.47253458985354,1.26264855565857,"252"
"253/569.2734mz/5.7min",1.85538658692069,1.96828655974773,1.82650313941466,1.96513651237563,1.89162538555213,1.80780527196907,"253"
"254/450.2625mz/5.74min",2.4447536364672,2.35030153278242,2.25104008353155,2.31977828312457,2.33757672143248,2.24859862587796,"254"
"255/555.3053mz/5.79min",1.95767570868651,1.85067603961082,1.66316252744309,1.81309870827938,1.77528239768508,1.67372477603736,"255"
"256/538.3152mz/5.79min",2.65756435447118,2.57155782262245,2.38831281406365,2.55782084740467,2.50342957400385,2.38718868843931,"256"
"257/569.2734mz/5.81min",2.02484117317148,1.817302467227,1.63785476150767,1.79907640647517,1.72611458576172,1.64848964159829,"257"
"259/450.2625mz/5.85min",2.46468046486306,2.36065613424668,2.23599005995776,2.36335131555711,2.33385790171479,2.32823507094759,"259"
"264/538.3152mz/5.9min",2.57321353336379,2.47877173375139,2.28498277263334,2.46121823522436,2.44243297167536,2.35401942778388,"264"
"273/656.1114mz/6.14min",1.94910623048973,1.71861969605295,1.96927920286661,1.99441705543252,1.89015949246777,1.89367569441897,"273"
"280/452.2782mz/6.24min",2.4240693676511,2.35119965834083,2.24067074919729,2.33074995634019,2.28463819317342,2.23769774176226,"280"
"282/496.2681mz/6.27min",2.33814070295447,2.26831047923284,2.06525757210298,2.21131252970236,2.14575259433166,2.00406586650692,"282"
"283/720.1238mz/6.29min",1.97605514634328,1.94987936639883,1.93973900564624,1.82599784996036,1.86176988306102,1.86501607493105,"283"
"284/571.2891mz/6.29min",1.20763789661896,2.73007503875864,2.56476914679707,2.71709355015104,2.66618478851677,2.53023173189836,"284"
"285/540.3309mz/6.3min",2.58546801017364,2.475330159351,2.34435075818687,2.44053772679157,2.41972579376159,2.30338864769702,"285"
"286/265.1809mz/6.3min",2.1106094549127,2.09622360018303,2.18447775080604,2.05645344145048,1.90722950127403,1.95253828718765,"286"
"288/478.2939mz/6.31min",2.65479648315194,2.50595013269551,2.43135776872284,2.45679093344666,2.47843621465412,2.37747657534169,"288"
"290/522.2838mz/6.32min",2.18212366990302,2.07375375273215,1.8774501365155,2.01324909076416,2.00027399915344,1.81324036293737,"290"
"291/311.1687mz/6.32min",1.46309239914114,2.12559317922062,2.26140447935227,2.25311275881062,2.26338503895714,2.22546195572749,"291"
"294/566.3466mz/6.37min",2.9165848657487,2.79857790935774,2.58620398072834,2.72881148000227,2.726958113838,2.59084737028389,"294"
"295/583.3367mz/6.37min",2.13773589821712,2.00971258764249,1.78592914116212,1.94199718403054,1.94431173903418,1.81068593886732,"295"
"297/597.3048mz/6.37min",0.811359324891006,2.34713141767097,2.13136585965094,2.31712445407393,2.23372955255213,2.13262265890741,"297"
"298/784.1362mz/6.41min",1.93308404281584,1.88674700753188,1.85383896224114,1.90483211677628,1.80637345351393,1.80430746253412,"298"
"299/478.2939mz/6.41min",2.22824020871639,2.12035768367398,1.91889247544668,2.04973155621095,2.06085781979766,2.03306986246527,"299"
"301/311.1687mz/6.42min",2.22445787966554,2.10996211930265,2.01167681064682,2.16961297356251,2.18748921532479,2.13968150126842,"301"
"304/566.3465mz/6.47min",2.43793799830502,2.34463122097414,2.05279179708656,2.24975186736438,2.23352799648059,2.13852978544916,"304"
"307/573.1294mz/6.5min",1.746446400812,1.83707265945565,2.0513286982091,2.02351290322478,1.71944708788272,1.85893658764668,"307"
"308/590.1196mz/6.5min",2.09545301521552,2.07304699761393,2.02736974478339,2.07800572250894,1.9877249880174,1.99366513988956,"308"
"311/696.1426mz/6.53min",2.09235797208308,2.10354530515264,2.05977902679825,2.10469447504948,1.83238180801037,1.85204095561524,"311"
"315/654.1321mz/6.62min",2.12379279818591,2.12349067550461,2.02852569619579,2.05346904730246,2.00813735358812,1.96180773085623,"315"
"316/637.1419mz/6.62min",1.79138191961491,1.9029575156777,2.15621924499698,2.09501620261742,1.80619712285834,1.93597432264554,"316"
"326/701.1544mz/6.72min",1.56179126341733,1.72922134153505,2.05017422142616,1.99546387359917,1.61573837215887,1.80318001190983,"326"
"327/718.1445mz/6.72min",2.05145637560211,1.99959641762326,1.84261324590618,1.92324589539004,1.9019403080227,1.82251300376675,"327"
"330/573.1294mz/6.67min",1.8845963070409,1.7588373374561,1.95052412390064,1.94658467591669,1.67457117323938,1.80370058466608,"330"
"331/299.2592mz/6.81min",2.15500286757411,2.13000846073409,2.06061166168331,2.04805360268868,2.04261521883708,1.96718348064133,"331"
"333/782.157mz/6.8min",1.93054037260896,1.84212362817524,1.6643744079036,1.7565320114301,1.78009012046523,1.6842144354878,"333"
"334/654.1321mz/6.81min",2.57643000635489,2.53009998804363,2.40379820692824,2.48787544328027,2.43739416746022,2.39264285456448,"334"
"336/325.1844mz/6.81min",1.42479747860116,1.86458004421389,1.93319821390674,1.91452715639012,2.18270019821973,2.10666323283222,"336"
"338/637.1419mz/6.84min",2.13059473305459,2.29655005610942,2.58937526773728,2.55696695181682,2.18646960299621,2.40273276913147,"338"
"343/299.2592mz/6.9min",1.85171256815228,1.815774620829,1.90020363487004,1.89702534522198,1.89859270925588,1.86611981230612,"343"
"344/568.3622mz/6.92min",2.23370516870935,2.10987056400249,1.94735996003116,2.03728198230647,2.01220698437825,1.91239377488055,"344"
"345/718.1446mz/6.92min",2.62743916579646,2.57162372586925,2.4015935404905,2.47480062766369,2.48562137419944,2.37732916316748,"345"
"346/293.2123mz/6.92min",2.12035136424066,2.14531525326799,2.16065425840445,1.96437516011713,1.9588364333973,1.9177501281225,"346"
"347/701.1544mz/6.92min",2.08590682537152,2.33081444619647,2.63101026477088,2.59266589049413,2.22820180461945,2.45172777412394,"347"
"350/325.1844mz/6.92min",2.25468872405854,1.88007433195414,0.62683039105356,1.87619705410343,2.01146620086198,1.9112624351966,"350"
"351/421.2264mz/6.89min",1.64323457629707,2.32402348057588,2.33969253294303,2.3276362557826,2.35871881182172,2.34634959826796,"351"
"354/776.545mz/6.99min",0.171450731851492,0.143662094874772,2.10823706012451,2.45829619618177,0.846561575794552,3.42649035633949,"354"
"355/765.1668mz/6.99min",1.9493960429027,2.22693955885221,2.49614674836789,2.48609717445412,2.08724068397044,2.33041169839885,"355"
"356/782.157mz/6.99min",2.53335307577318,2.47257900418551,2.30248173989682,2.39521226609488,2.40719439019244,2.25976157801456,"356"
"357/654.1321mz/7.02min",1.98965332470715,1.96000925265619,1.78348078039583,1.883698757896,1.87551366192679,1.76909982143199,"357"
"359/637.1419mz/7.03min",1.5612554760987,1.81239213445121,2.10960092778145,2.0674040931893,1.67238142583081,1.95510748868046,"359"
"362/846.1693mz/7.05min",2.38323760844948,2.35472073648816,2.14651296573621,2.27891672951765,2.2461419064132,2.095994689074,"362"
"363/829.1793mz/7.05min",1.75929637743351,2.04516330031489,2.4011335648937,2.33731901983008,1.90954758577549,2.17823045403194,"363"
"365/701.1544mz/7.08min",1.86586224480158,2.1103092994617,2.44812036592709,2.41724127254205,1.97077826701974,2.31498660903706,"365"
"366/718.1446mz/7.08min",2.33732340919502,2.3049446237952,2.10932275189666,2.23437739660326,2.24690718349034,2.1037012611946,"366"
"369/716.5238mz/7.11min",0.415958634945496,0.388140077889364,3.38422708893371,2.84664957987092,1.09127885375302,2.52491285963734,"369"
"372/910.182mz/7.11min",2.21046548993395,2.18310979666272,1.96491131107912,2.08347738934353,2.13163570000501,1.95731524230371,"372"
"373/893.1918mz/7.11min",1.56689943756762,1.86435846325435,2.24589212200599,2.18647224663811,1.70372897815265,2.0306239127867,"373"
"375/782.157mz/7.14min",2.42829985242424,2.41685673982221,2.19232587509214,2.27232096131002,2.33314844492371,2.16440554187995,"375"
"376/765.1668mz/7.14min",1.86675954094267,2.13693006253891,2.52943793909209,2.47851891518886,2.03949934702224,2.38015885009631,"376"
"378/974.1942mz/7.15min",2.01633842647682,2.10034027605001,1.82134594215746,1.9075031598203,2.02735066931126,1.71419724913604,"378"
"379/957.2041mz/7.16min",1.25989611109222,1.65816451609289,2.03304587915524,2.01816726600135,1.47506589427654,1.88326575269555,"379"
"381/829.1793mz/7.2min",1.8277399324713,2.14963695605491,2.48700275764685,2.46226792665118,1.99389944043024,2.35605755933607,"381"
"382/846.1693mz/7.2min",2.37651456050949,2.37168798228519,2.13878270849583,2.22153928724639,2.32100343189542,2.1114172160496,"382"
"387/910.1819mz/7.25min",2.27823139674728,2.26670366555279,2.07536474422242,2.15363668653168,2.20506347148613,1.99775523309746,"387"
"393/893.1917mz/7.27min",1.76822091681035,2.09613366538054,2.41353801795064,2.38621838481049,1.94830210309869,2.26418398669208,"393"
"395/974.1942mz/7.28min",2.13976888140457,2.12931041455818,1.96516975478776,2.03554249858637,2.07026396891356,1.8709269012713,"395"
"396/599.3205mz/7.27min",0.500840379822952,2.50827741330499,0.345861723587672,2.34059177978936,2.37574519087653,2.22579736613613,"396"
"397/957.204mz/7.3min",1.67690019209881,2.03045129700115,2.31002912299273,2.24621010353025,1.89647071554493,2.13154143298878,"397"
"398/802.5607mz/7.3min",0.592214076591879,0.564387529750498,2.63600320080336,3.65466731820108,1.26759014788147,2.61453584006295,"398"
"402/716.5238mz/7.32min",0.517525946970635,0.489702020758527,2.32241014459303,2.70549838509428,1.19288370150171,3.22484606290801,"402"
"404/447.0918mz/7.33min",2.10742483857314,2.45189406566891,1.40817655010119,2.4181211707973,2.13267433599519,2.39710662087546,"404"
"406/1021.2165mz/7.33min",1.46512990745902,1.83627162939854,2.17921876666585,2.14319417761736,1.42564084221242,2.02962291829812,"406"
"407/1038.2066mz/7.34min",1.95341696457484,1.96769805376684,1.56223075323193,1.87975302608459,1.90308307206172,1.7515316744114,"407"
"412/829.1793mz/7.41min",1.63447790690871,1.79753707845395,1.98358315165525,1.97862768914375,1.68659176948435,1.85813084255479,"412"
"414/893.1917mz/7.43min",1.85477295196692,1.93703969908717,2.00804376839488,2.01276615454908,1.80755779663855,1.89097564407604,"414"
"417/134.8947mz/7.44min",2.17426076313867,2.2411213289892,2.00056220898349,1.94679675592935,2.07587134563511,2.07541356060975,"417"
"418/957.204mz/7.47min",1.86739355333856,1.93124341676211,2.01948653458554,2.03413144823129,1.82824271253627,1.90322901989295,"418"
