"","PC1","PC2","PC3","PC4","PC5","PC6"
"375/215.139mz/2.0min",-0.0088645,-0.0050662,-0.0010157,0.046452,0.0060294,0.15882
"382/282.1195mz/2.06min",-0.0061094,-0.0032227,-0.013873,-0.0055051,0.001312,-0.47217
"385/209.0921mz/2.07min",-0.017138,-0.0037984,-0.017603,0.015889,0.0068858,-0.10149
"389/227.1026mz/2.09min",-0.025642,-0.013029,-0.0017524,-0.0075976,0.002697,-0.16002
"392/249.0845mz/2.1min",0.0050255,-0.0059151,-0.0023154,0.017068,-0.0014165,0.093902
"394/242.0998mz/2.11min",-0.012861,-0.0071819,-0.0088623,0.0010626,0.0099438,-0.013762
"395/232.1543mz/2.11min",0.0032974,-0.010003,-0.012413,-0.010848,0.009683,0.00079312
"396/220.118mz/2.11min",-0.0096575,-0.0071721,-0.006936,0.0030449,0.0077752,0.02849
"398/169.0972mz/2.1min",0.0062488,0.023593,-0.026488,0.028844,0.013818,-0.0075799
"399/100.0757mz/2.15min",-0.015653,-0.016743,0.018242,0.036894,0.018955,0.043269
"402/185.0784mz/2.16min",-0.0016955,0.0028177,-0.02855,-0.0033999,0.023638,0.041652
"408/242.1862mz/2.19min",-0.0019195,-0.0092136,-0.0012589,0.0023268,0.0041561,-0.013253
"411/205.0972mz/2.21min",-0.0054564,0.0055107,0.011841,0.022912,-0.013091,0.011939
"412/188.0706mz/2.21min",-0.0056527,0.01012,0.0066336,0.029556,-0.021538,-0.021114
"414/217.1047mz/2.21min",-0.0081265,-0.0078936,-0.01906,-0.0027601,-0.005788,-0.013798
"415/113.0597mz/2.22min",-0.051516,-0.0037644,-0.0042904,0.0011621,0.014668,-0.028653
"420/245.1494mz/2.25min",-0.020671,-0.0020197,-0.0084915,0.0098206,-0.00047696,0.042449
"421/267.1315mz/2.25min",-0.022261,-0.014759,-0.0076088,0.013948,0.011221,0.014564
"422/215.139mz/2.25min",-0.0030238,-0.0043337,-0.0011584,0.0063556,0.0085535,0.013599
"424/285.1344mz/2.27min",-0.00091593,-0.010771,-0.0018357,0.0087978,0.014325,0.013009
"425/231.1702mz/2.28min",-0.012145,-0.0027987,0.003104,0.040498,0.0070455,-0.0012986
"426/270.1923mz/2.29min",-0.0058469,-0.0059691,-0.0023864,0.0045019,0.009514,0.014548
"429/254.1498mz/2.3min",-0.01501,-0.0014576,-0.012437,-0.0012512,0.011835,-0.013068
"434/195.1129mz/2.33min",-0.0013317,-0.0027212,-0.0025028,0.0058494,0.0061718,-0.027483
"435/171.1128mz/2.33min",-0.0013869,-0.0087121,0.0041773,0.0025557,0.006081,-0.013651
"439/116.0706mz/2.34min",-0.014074,-0.0053464,0.0026464,0.036306,0.01323,0.00075725
"441/146.1175mz/2.35min",-0.0050873,-0.016221,-0.0005967,-0.00049387,0.010717,0.015025
"442/146.0601mz/2.35min",-0.00947,0.0044189,0.0074361,0.010916,0.0070991,-0.00054299
"443/147.0633mz/2.35min",-0.010925,0.004648,0.0082291,0.01212,0.0064551,-0.013633
"444/229.1184mz/2.35min",-0.0096525,-0.0040641,-0.00472,0.0040034,0.0065035,-0.013034
"445/230.1579mz/2.35min",-0.0019747,-0.011482,0.015568,0.043864,0.035181,0.042506
"446/229.1546mz/2.37min",-0.013755,-0.0074432,0.0027608,0.039597,0.011592,0.013887
"448/160.0968mz/2.37min",-0.0061227,-0.0060575,-0.0044398,0.0052399,0.010326,-0.019461
"452/200.0554mz/2.38min",0.0012516,-0.025757,-0.0078338,-0.041172,-0.0017815,-0.011756
"454/267.1315mz/2.41min",0.0092291,-0.00045483,0.002507,0.070271,-0.020664,0.039929
"455/114.0914mz/2.39min",-0.0059715,0.0011136,-0.0085241,-0.0045858,0.0040505,-0.013795
"458/296.1351mz/2.4min",-0.0099175,-0.001285,-0.011215,-0.0029736,0.0011146,-0.026658
"459/190.0499mz/2.41min",-0.003329,-0.0048019,-0.0026501,-0.0055984,0.0062859,0.01413
"462/138.055mz/2.41min",-0.0042554,-0.0034014,-0.0030134,0.0048625,0.0074928,0.041485
"463/261.1443mz/2.41min",-0.010995,-0.0091811,-0.0069043,-0.011634,0.0064296,0.0014852
"464/283.1263mz/2.41min",-0.014994,-0.0096318,-0.0074693,-0.0040687,0.011074,-0.027312
"470/141.0546mz/2.46min",-0.0098827,-0.028275,0.00079266,-0.0013756,0.026298,0.014436
"472/231.1702mz/2.47min",-0.013444,-0.0024931,0.0060995,0.036939,0.0042735,-0.014712
"473/229.1184mz/2.43min",-0.0042461,-0.014477,-0.0026189,0.012205,0.0069684,0.028188
"474/217.0972mz/2.47min",0.0014898,-0.022819,-0.014133,-0.027577,0.011163,0.015905
"475/185.071mz/2.48min",-0.017908,0.0015094,0.029006,-0.0016503,-0.0017937,0.006457
"481/172.0063mz/2.51min",-0.013923,-0.010359,0.0002181,0.0099692,0.013278,-0.0061917
"488/261.1233mz/2.53min",-0.006716,-0.0015013,0.0048709,0.019968,0.0096412,0.012595
"490/167.0816mz/2.54min",-0.0044382,-0.00030903,-0.00213,0.0073927,0.0073305,-0.01396
"495/147.0553mz/2.55min",-0.0055626,0.0041824,0.010712,0.013619,0.00061224,0.027171
"496/180.102mz/2.56min",-0.013264,0.0017858,0.0079542,0.028158,-0.0036947,0.034495
"499/247.1076mz/2.57min",-0.008991,-0.0054439,0.00069021,0.015772,0.012152,0.021037
"500/246.1699mz/2.57min",-0.0087253,-0.011389,-0.0050503,-0.0097313,0.012214,0.00061078
"501/172.0968mz/2.56min",-0.0079146,-0.013977,-2.7385e-05,0.014279,0.020226,0.014127
"507/287.1599mz/2.59min",-0.016629,-0.035463,0.0088679,0.02766,0.033211,-0.026201
"508/200.0917mz/2.6min",-0.0069037,-0.017795,0.0014895,0.016682,0.01939,-0.015318
"512/245.1859mz/2.62min",-0.014444,-0.0073036,0.0045596,0.04483,0.01138,-0.00018293
"513/211.1441mz/2.62min",0.046305,-0.031597,0.0085382,-0.0089521,-0.0078806,-0.027753
"516/197.1285mz/2.62min",0.0043483,-0.0039678,0.0098922,0.016818,0.0049617,0.014171
"519/180.0656mz/2.62min",-0.0077422,-0.0093401,-0.00089554,0.0026891,0.0082106,0.028297
"521/229.1546mz/2.63min",-0.0088761,-0.0037754,0.0034526,0.0072652,0.0080996,0.027463
"526/243.1339mz/2.64min",-0.0088737,-0.0069054,-0.002571,0.0043206,0.0096581,0.014033
"527/130.1591mz/2.65min",-0.0096747,-0.0039991,0.0090097,0.0054528,-0.017696,0.014561
"530/227.139mz/2.65min",0.0036768,-0.022292,0.022476,0.041298,-0.0057794,0.0079701
"540/263.1388mz/2.69min",-0.011345,-0.013945,0.0013644,0.027875,0.01848,-0.039895
"544/86.0964mz/2.71min",0.017634,0.054381,-0.053341,0.049184,-0.016446,0.0055708
"545/132.1019mz/2.72min",-0.017238,-0.0051993,0.016784,-0.0086065,-0.0021122,0.00045566
"549/193.1699mz/2.72min",-0.04333,0.012206,0.035182,-0.066976,-0.010162,0.00037539
"550/241.1546mz/2.68min",0.0021248,0.008633,-0.0023308,-0.019018,-0.0032709,0.027158
"554/185.1285mz/2.71min",-0.0021636,-0.0048451,0.0080092,0.016697,0.010715,0.02666
"556/193.0972mz/2.71min",-0.0091942,-0.078659,0.013744,0.010518,0.066542,0.012101
"561/114.0914mz/2.73min",-0.0042816,-0.016636,0.0016362,0.0094261,0.018393,0.013706
