"MetaboAnalyst_ID","X2024_POS_Anid.EV.alcA_CTRL_1_Run176.mzML","X2024_POS_Anid.EV.alcA_CTRL_2_Run197.mzML","X2024_POS_Anid.EV.alcA_CTRL_3_Run229.mzML","X2024_POS_Anid.p2_1_Run179.mzML","X2024_POS_Anid.p2_1_Run220.mzML","X2024_POS_Anid.p2_1_Run241.mzML","shared_name"
"774/233.1495mz/2.02min",1.96494282936152,2.14920556125888,2.252551854058,1.27530013964921,1.52043043882337,2.12684497266318,"774"
"777/265.1183mz/2.01min",1.7945041317776,2.02605799915046,1.91083726517184,1.86520984213836,1.94831212023637,1.89638078708861,"777"
"778/200.0918mz/2.01min",2.93224770531669,2.99082659500863,2.35134892591625,2.70817796665978,2.92085155246051,2.78636559274274,"778"
"780/228.0866mz/2.01min",2.70925926859766,2.73314590447928,2.64562721794708,2.58623740766457,2.62069207369797,2.51824116753523,"780"
"782/195.1491mz/2.01min",2.62892652224025,2.74815667234937,0.191616212057415,1.49705181856646,2.42998964745698,1.88969917942685,"782"
"785/142.0863mz/2.02min",1.0142691251987,1.42468016707283,2.70866296246438,1.77094632867968,1.34750664343125,2.40570811491615,"785"
"787/169.0972mz/2.02min",2.40717732294883,2.54219463182907,2.34919097121483,2.25263866155151,2.24297203374978,2.30936966810118,"787"
"788/182.0786mz/2.02min",0.921996010704948,0.938731306217284,2.96664779828027,2.70360349838153,1.60145528064463,2.82213557337203,"788"
"789/311.1237mz/2.02min",1.93220334312187,1.95416200661232,1.93697285558775,1.80751242613759,1.82791542906589,1.89579744218655,"789"
"790/100.0756mz/2.02min",2.28753498488052,2.45825525694283,3.57784714097857,3.06897758714456,2.65041799013972,3.25055721465979,"790"
"792/246.0972mz/2.02min",2.52690611187238,2.62657510688203,2.29528442707555,2.24683879339253,2.24411749546567,2.23240312990262,"792"
"793/160.0968mz/2.02min",2.01807746380906,2.58298554176799,3.64269706260371,3.12143100969442,2.75973793876645,3.30368896793165,"793"
"794/262.1648mz/2.03min",-0.260881727127202,-0.259503628247124,2.45606938351991,2.33555647413674,1.73386251919443,2.48969677789599,"794"
"797/137.0458mz/2.03min",1.89238105388331,2.10924993075327,1.6834879260738,0.987032993356822,1.31960134525618,0.670405830207424,"797"
"800/236.0917mz/2.04min",2.49066228200507,2.6440491458905,2.60961744966107,2.23100430776664,2.47471069353016,2.513729527066,"800"
"801/227.1389mz/2.04min",1.69746621249258,2.21467410910342,2.07422918585235,0.980354862331383,0.817308378423346,1.44435499710068,"801"
"803/218.0811mz/2.04min",1.95159127735951,2.1138272404553,1.95110458582034,1.64309901732046,1.87783158905208,1.5618169820404,"803"
"804/139.0502mz/2.04min",-0.199504135337612,-0.256911194075729,0.519788161614685,1.81861622516821,2.47093923304496,1.85049225069419,"804"
"809/329.1342mz/2.07min",1.70321117119545,1.24992690437771,2.2063314172906,1.63115919723455,1.89674163752146,1.31002054171421,"809"
"813/203.139mz/2.06min",1.79707144303616,1.95190610980814,1.81373406863746,2.11452337356901,2.00958253139536,2.24994308716979,"813"
"816/181.0971mz/2.06min",2.11946776546658,2.12796698824093,1.66160519773037,2.08305423807196,2.1084466247117,2.03465289819958,"816"
"820/220.0968mz/2.06min",2.34045573271902,2.45111806455186,2.49110189505539,2.25934166033503,2.33364229520204,2.33042347908236,"820"
"821/189.1233mz/2.06min",2.51114813778159,2.70549726979001,2.48408358656451,2.3514398249353,2.38701487711085,2.61979951500169,"821"
"822/199.1077mz/2.06min",3.51618794124944,3.56095490268687,3.00558742385393,3.50769298388316,3.5610925815616,3.5181252817607,"822"
"826/215.139mz/2.06min",3.21418388558269,3.30915047778091,3.70588198470369,3.29215844027342,3.39479749681415,3.44380629880399,"826"
"827/188.0376mz/2.06min",2.8150193969232,2.86101115044573,2.43785723769786,0.685005960890261,1.73543066033864,0.97596277660259,"827"
"828/230.1386mz/2.06min",-0.191166857714671,0.259143697970782,2.20486555516142,2.28230160898122,1.39193362708446,2.41942310481837,"828"
"834/200.1111mz/2.05min",2.35677394536975,2.09862949553288,1.51136729450445,2.44842418261177,2.39603241851946,2.29894362411245,"834"
"839/295.1288mz/2.11min",2.1186785984675,2.15650697916647,2.25458472530175,1.61263429152967,1.78839144602319,2.1007164426786,"839"
"842/247.1288mz/2.08min",2.01245241987923,2.14167280607961,2.18306448170625,1.65874618187522,1.68768248668995,2.0562427376559,"842"
"849/206.0422mz/2.08min",2.78334665839672,2.66435016888002,2.72992653534146,2.56636365002191,2.53683183692067,2.62691240011911,"849"
"850/184.0604mz/2.09min",3.35569924814601,3.56818132666049,3.40250863774977,3.02705683125121,3.12420784921751,3.16544706812263,"850"
"851/185.0637mz/2.08min",2.28466279247797,2.1593721817346,2.32566211286648,1.53288671375299,1.80324526276881,1.70238850104636,"851"
"852/201.087mz/2.09min",2.72184155631787,2.81243871500246,2.97466247787931,2.18692876678415,2.57905412135504,2.66560159422973,"852"
"854/226.071mz/2.09min",2.41845507541834,2.57912743006994,2.65868184066009,2.88505756264572,2.98644955354554,2.68449734749347,"854"
"859/152.0706mz/2.09min",3.26013613513609,3.4143734700952,2.51164921854167,2.00174512001302,2.38095737955802,2.18373825956325,"859"
"862/222.0798mz/2.1min",2.46043900234982,2.47970901772784,2.43561988113887,1.97019785936512,1.72965399338335,2.29109392985897,"862"
"863/233.1131mz/2.1min",1.23034598622849,0.950506385187242,2.6033740629352,2.03224559463997,1.91913343803579,2.19529530470665,"863"
"866/220.0601mz/2.11min",1.83210339504035,2.08698004273948,2.21961326761731,1.76088898438803,1.81670300954568,1.91974999726537,"866"
"867/282.1195mz/2.01min",1.25675962329144,1.48224940486277,2.85974393986443,2.60648903065171,2.34834390648296,2.68892028208986,"867"
"868/255.0963mz/2.12min",0.56494178477321,0.913500105455624,2.11456897477976,1.54958634504569,1.38185573099451,1.69457694759359,"868"
