"Log2_FoldChange","MetaboAnalyst_ID"
-1.1484,"774/233.1495mz/2.02min"
-0.053241,"777/265.1183mz/2.01min"
-0.074512,"778/200.0918mz/2.01min"
-0.4001,"780/228.0866mz/2.01min"
-1.3842,"782/195.1491mz/2.01min"
-0.70719,"785/142.0863mz/2.02min"
-0.5688,"787/169.0972mz/2.02min"
0.35861,"788/182.0786mz/2.02min"
-0.31827,"789/311.1237mz/2.02min"
-0.32683,"790/100.0756mz/2.02min"
-0.87248,"792/246.0972mz/2.02min"
-0.31955,"793/160.0968mz/2.02min"
1.0144,"794/262.1648mz/2.03min"
-2.8538,"797/137.0458mz/2.03min"
-0.54163,"800/236.0917mz/2.04min"
-2.9192,"801/227.1389mz/2.04min"
-0.98587,"803/218.0811mz/2.04min"
6.5883,"804/139.0502mz/2.04min"
-0.68971,"809/329.1342mz/2.07min"
0.91659,"813/203.139mz/2.06min"
0.19828,"816/181.0971mz/2.06min"
-0.40852,"820/220.0968mz/2.06min"
-0.36118,"821/189.1233mz/2.06min"
0.35616,"822/199.1077mz/2.06min"
-0.27818,"826/215.139mz/2.06min"
-4.5893,"827/188.0376mz/2.06min"
1.5572,"828/230.1386mz/2.06min"
0.91929,"834/200.1111mz/2.05min"
-0.99206,"839/295.1288mz/2.11min"
-0.92044,"842/247.1288mz/2.08min"
-0.49911,"849/206.0422mz/2.08min"
-1.1383,"850/184.0604mz/2.09min"
-1.8895,"851/185.0637mz/2.08min"
-1.0894,"852/201.087mz/2.09min"
1.0169,"854/226.071mz/2.09min"
-3.2643,"859/152.0706mz/2.09min"
-1.3335,"862/222.0798mz/2.1min"
-0.29767,"863/233.1131mz/2.1min"
-0.7864,"866/220.0601mz/2.11min"
0.53046,"867/282.1195mz/2.01min"
-0.38164,"868/255.0963mz/2.12min"
-0.11692,"872/227.1217mz/2.12min"
-0.63314,"877/226.1185mz/2.12min"
0.23521,"879/244.1907mz/2.12min"
-2.5009,"880/331.1863mz/2.12min"
-0.71184,"882/216.0865mz/2.13min"
-2.2021,"883/370.1602mz/2.13min"
0.77937,"884/233.1497mz/2.13min"
-2.2421,"886/262.1186mz/2.13min"
-0.77721,"888/243.1338mz/2.13min"
-0.47958,"891/149.0709mz/2.13min"
-2.522,"894/254.1861mz/2.13min"
-3.0891,"895/146.1175mz/2.12min"
-0.94998,"898/261.1444mz/2.14min"
-0.97194,"902/254.1386mz/2.14min"
3.5101,"903/179.0814mz/2.16min"
4.6841,"904/281.1132mz/2.15min"
-0.70792,"907/257.1132mz/2.15min"
-1.6475,"911/284.1239mz/2.14min"
-1.6672,"912/158.0812mz/2.16min"
0.74376,"914/186.1125mz/2.15min"
-2.1872,"916/324.1917mz/2.15min"
-0.55199,"918/214.0711mz/2.16min"
-1.949,"929/241.1546mz/2.17min"
-2.4486,"931/168.0655mz/2.17min"
-2.8254,"932/126.0549mz/2.17min"
-0.021926,"937/242.1mz/2.18min"
-0.92529,"938/254.1022mz/2.23min"
1.4311,"939/233.1576mz/2.19min"
-0.34687,"943/221.1212mz/2.18min"
0.1029,"944/202.1072mz/2.18min"
-0.32693,"945/220.1179mz/2.18min"
-0.31957,"946/342.1658mz/2.18min"
-0.32581,"947/461.2103mz/2.18min"
-0.79572,"950/184.0968mz/2.19min"
0.0044104,"951/243.1038mz/2.18min"
-0.16262,"952/90.0549mz/2.17min"
0.41225,"955/169.0971mz/2.19min"
-0.67663,"956/266.1022mz/2.2min"
-2.5816,"960/299.1235mz/2.16min"
1.3686,"963/232.1543mz/2.19min"
0.26671,"965/251.1026mz/2.19min"
-0.54864,"968/227.1026mz/2.19min"
-0.36289,"973/345.1291mz/2.2min"
-1.2962,"976/256.1291mz/2.2min"
-0.027451,"978/206.0811mz/2.2min"
-3.0057,"979/228.1058mz/2.19min"
-3.0168,"983/307.9777mz/2.21min"
-0.77614,"985/295.1288mz/2.19min"
-2.3584,"989/172.0967mz/2.21min"
0.84821,"993/153.0658mz/2.2min"
