"","FC","log2(FC)","raw.pval","-log10(p)"
"700/712.4886mz/7.83min",4.6176,2.2071,1.7339e-08,7.761
"889/371.3151mz/8.39min",24.806,4.6326,5.6589e-08,7.2473
"891/393.2971mz/8.39min",12.42,3.6346,6.0097e-08,7.2211
"839/633.1495mz/8.21min",4.381,2.1313,9.6877e-07,6.0138
"898/707.1683mz/8.51min",14.476,3.8556,1.2417e-06,5.906
"1076/406.747mz/10.33min",4.8519,2.2786,1.5895e-06,5.7988
"890/763.6052mz/8.39min",4.7941,2.2613,1.7007e-06,5.7694
"1029/226.9513mz/10.22min",0.35353,-1.5001,1.8261e-06,5.7385
"380/104.1069mz/5.81min",54.297,5.7628,2.3731e-06,5.6247
"329/256.2998mz/5.49min",3.6279,1.8592,2.9851e-06,5.525
"832/205.0171mz/8.12min",0.30983,-1.6905,3.3411e-06,5.4761
"1053/760.5835mz/10.3min",96.478,6.5921,6.6631e-06,5.1763
"855/780.5507mz/8.22min",104.37,6.7056,8.2445e-06,5.0838
"831/406.748mz/8.07min",4.903,2.2937,9.2606e-06,5.0334
"838/628.1941mz/8.21min",3.796,1.9245,1.3413e-05,4.8725
"1012/823.6779mz/10.16min",20.687,4.3706,1.7704e-05,4.7519
"1033/780.5505mz/10.24min",106.03,6.7283,2.8423e-05,4.5463
"453/496.3392mz/6.21min",156.19,7.2871,3.7199e-05,4.4295
"514/228.2322mz/6.65min",0.49275,-1.0211,3.8102e-05,4.4191
"784/760.5834mz/7.88min",20.241,4.3392,4.2714e-05,4.3694
"1016/216.9226mz/10.19min",0.40104,-1.3182,4.4435e-05,4.3523
"541/425.2141mz/7.09min",6.366,2.6704,4.6283e-05,4.3346
"1123/377.7375mz/10.46min",0.054655,-4.1935,4.7286e-05,4.3253
"370/452.2766mz/5.76min",17.774,4.1517,4.9473e-05,4.3056
"775/758.5689mz/7.87min",96.027,6.5854,6.0249e-05,4.2201
"833/163.9905mz/8.12min",0.3022,-1.7264,6.873e-05,4.1629
"951/549.4484mz/9.38min",2.5603,1.3563,6.9459e-05,4.1583
"803/172.9563mz/7.88min",0.15665,-2.6744,7.6634e-05,4.1156
"464/318.2401mz/6.24min",0.23205,-2.1075,8.1144e-05,4.0907
"856/808.582mz/8.22min",20.612,4.3654,8.2449e-05,4.0838
"826/716.5219mz/7.97min",260.19,8.0234,8.9119e-05,4.05
"914/379.3357mz/8.63min",6.7276,2.7501,9.2229e-05,4.0351
"926/379.3357mz/8.96min",0.37289,-1.4232,9.3488e-05,4.0292
"845/754.5342mz/8.22min",74.613,6.2213,0.00010213,3.9908
"353/320.1253mz/5.68min",0.044587,-4.4872,0.00011785,3.9287
"348/279.0991mz/5.68min",0.057315,-4.1249,0.00012214,3.9131
"1041/782.5654mz/10.24min",25.346,4.6637,0.0001277,3.8938
"1000/687.5314mz/10.17min",4.0348,2.0125,0.00013223,3.8787
"756/731.5408mz/7.87min",5.6015,2.4858,0.00013276,3.8769
"457/104.1069mz/6.21min",21.583,4.4318,0.00014435,3.8406
"819/385.7243mz/8.02min",5.3121,2.4093,0.00015563,3.8079
"663/409.3112mz/7.73min",0.24747,-2.0146,0.00015973,3.7966
"755/730.5378mz/7.86min",133.25,7.058,0.0001643,3.7844
"379/266.6391mz/5.81min",5.4136,2.4366,0.00016716,3.7769
"773/780.5507mz/7.87min",16.488,4.0434,0.00018091,3.7425
"376/494.3235mz/5.82min",306.51,8.2598,0.00019261,3.7153
"495/365.1356mz/6.49min",5.0082,2.3243,0.00020434,3.6897
"574/730.5378mz/7.37min",466.07,8.8644,0.00020892,3.68
"448/454.2922mz/6.16min",11.768,3.5568,0.00023395,3.6309
"1005/743.613mz/10.16min",0.27617,-1.8564,0.00023985,3.6201
"977/577.4797mz/9.93min",2.9538,1.5626,0.00027387,3.5625
"560/256.2634mz/7.29min",2.0388,1.0278,0.00027484,3.5609
"352/225.0909mz/5.68min",0.038136,-4.7127,0.00027896,3.5545
"759/754.5349mz/7.87min",49.092,5.6174,0.00034543,3.4616
"1050/758.5685mz/10.29min",1195.1,10.223,0.00034998,3.456
"808/781.554mz/7.88min",18.258,4.1905,0.00035143,3.4542
"953/505.4221mz/9.48min",2.7872,1.4788,0.00036519,3.4375
"350/105.0335mz/5.67min",0.042902,-4.5428,0.00039261,3.406
"827/738.504mz/7.99min",1763.1,10.784,0.00041163,3.3855
"707/395.2198mz/7.77min",0.40995,-1.2865,0.0004228,3.3739
"1001/769.6308mz/10.18min",4.4843,2.1649,0.00048059,3.3182
"726/266.1725mz/7.77min",0.29586,-1.757,0.00048506,3.3142
