"MetaboAnalyst_ID","POS_D5.Ctrl.a.P.EAMeOH_Run28.mzML","POS_D5.Ctrl.b.P.EAMeOH_Run31.mzML","POS_D5.Ctrl.c.P.EAMeOH_Run34.mzML","POS_D5.211.C1.a_Run91.mzML","POS_D5.211.C1.b_Run94.mzML","POS_D5.211.C1.c_Run97.mzML","shared_name"
"215/214.0862mz/2.73min",2.17146417208569,2.13666439967455,2.29871025755985,2.0004102408426,2.12568553660882,2.03532255135388,"215"
"216/231.1127mz/2.73min",3.17810971984218,3.12297493800177,3.28143163465933,3.02246296086648,3.1514680744633,3.05842283763408,"216"
"221/257.0993mz/2.8min",2.19506493690689,2.0917494598167,2.43600301594395,2.17631171259465,2.2713501633337,2.34016528810513,"221"
"222/217.107mz/2.8min",1.79952035256847,1.68175020036282,2.03423361946071,1.80661105519017,1.89601044335058,1.91610114661697,"222"
"224/120.0444mz/2.83min",2.50059134139204,2.46975074603166,2.42952713853698,2.96210884391215,3.17091543652842,3.1954009626353,"224"
"225/138.055mz/2.83min",1.93935037358335,1.90745766569086,1.87489153783381,2.43413653008238,2.63809614071695,2.65977253118113,"225"
"227/183.0917mz/2.9min",2.87945074488575,2.83637880449075,3.0474743887203,2.11075201055324,2.20487506817092,2.30442288150163,"227"
"234/345.1516mz/3.13min",1.97434822157916,1.85886771116651,2.22354700893911,1.86506283962377,1.9233955605688,1.93704774550807,"234"
"236/194.1152mz/3.19min",3.02302585812261,3.00876065605041,2.99074137959411,2.81720751818569,2.79500886024963,2.7508564386273,"236"
"237/212.1256mz/3.2min",2.02799946201831,2.01645410477883,2.00062407146197,1.78120211256065,1.76901396534764,1.74474206543852,"237"
"238/172.1332mz/3.2min",2.30008162620759,2.27189203626107,2.27694860178266,2.06163451583037,2.05439724649296,2.03499398169508,"238"
"245/239.0888mz/3.35min",1.86963019373202,1.90883323922184,2.12155861643271,1.81834821565115,1.89096376486988,1.9026607364877,"245"
"247/219.0569mz/3.52min",2.24966123006954,2.27891382133854,2.33183941096393,2.31901787981817,2.31006642056152,2.34369524884072,"247"
"256/302.1301mz/3.8min",2.03997269267999,1.83377956972674,2.1803376667478,2.02674732908151,2.00666749415745,1.79231731571073,"256"
"257/324.112mz/3.81min",2.50805135762699,2.30774249710861,2.61291033296452,2.46490988020672,2.43906625609676,2.22313558687619,"257"
"259/451.2168mz/3.85min",1.80615559760607,1.69944639170528,2.02136080516267,1.73601858394203,1.83258511850949,1.89501497974783,"259"
"260/245.0857mz/3.85min",1.8102510428744,1.71009371203708,2.01464060670274,1.73242548342946,1.82350565506029,1.88797667528468,"260"
"262/473.1988mz/3.85min",2.37690394565131,2.27354393179952,2.55896742176971,2.3138494724477,2.40388636412513,2.44697339358808,"262"
"263/322.0964mz/3.9min",1.9920771218066,1.83834999249788,2.11150833561826,1.92354275798554,1.91165539168767,1.78007667374335,"263"
"264/300.1145mz/3.9min",1.9747719367052,1.82347419462066,2.10317819740878,1.92269682071628,1.93496273752606,1.81110843766807,"264"
"267/222.1464mz/4.06min",2.07529079384672,2.07354713627093,2.07162064482253,1.87922052127439,1.84073686237435,1.83125428260213,"267"
"269/325.1254mz/4.24min",2.29478707736021,2.26619635862359,2.25733871153537,1.97707428657788,2.00103583246298,1.96221729950008,"269"
"278/689.2983mz/4.51min",1.77124272850587,1.63658611485094,1.96313934269363,1.67349109230302,1.74435146084573,1.73220285096648,"278"
"281/236.0804mz/4.55min",2.43108543478547,2.3451651233264,2.55820421813958,2.38205607822554,2.47197663324192,2.47903723269714,"281"
"282/433.2064mz/4.55min",2.77977213314437,2.69429197756541,2.94238023605177,2.73757906697909,2.83802798824249,2.84357200791297,"282"
"283/450.2331mz/4.55min",2.25132199430226,2.12821100217827,2.38574060242079,2.285279889481,2.376610183469,2.37051028886455,"283"
"284/455.1883mz/4.55min",3.60774294210953,3.55181108818835,3.70632801384006,3.57794393740417,3.61832177459203,3.62723009794916,"284"
"286/230.9844mz/4.69min",1.90712244739502,1.91924553678962,1.91548507627094,1.91940852488851,1.91920984532602,1.91043528948433,"286"
"287/232.9822mz/4.69min",1.91209024916743,1.90850057842118,1.91569109638197,1.90933482034394,1.91741350377126,1.90518236855005,"287"
"289/231.979mz/4.69min",2.99101566761581,2.99160178742258,2.99280567934953,2.99038045305198,2.9910775193844,2.99127542904395,"289"
"290/211.9706mz/4.69min",2.67058793837144,2.68013203472438,2.67188512953552,2.63630158155531,2.64485536084774,2.64439121352262,"290"
"291/213.9685mz/4.69min",2.64805483211047,2.65488107732999,2.64559502515184,2.61256978192354,2.6184871609724,2.62289059343753,"291"
"296/568.2959mz/4.73min",1.83694314869756,1.79205398507883,1.70992896442261,1.84552978020447,1.83208021019141,1.80174228360596,"296"
"297/573.2514mz/4.73min",2.85807461308865,2.83953571261776,2.78173536749535,2.78030552736375,2.77797398784314,2.75899409718831,"297"
"301/228.1958mz/4.82min",1.67028154125852,1.530692285737,1.70823254190767,2.12875067449682,2.02901889845156,2.01760765336572,"301"
"302/250.1776mz/4.82min",2.0721575979298,1.97423878566881,2.10345162144535,2.49218561178253,2.39409157627062,2.37922031733733,"302"
"309/272.2582mz/5.21min",1.57344051416091,1.58292032592366,1.55888643193761,1.88093338350528,1.86245334964493,1.84457989152664,"309"
"310/344.13mz/5.24min",1.90541612280717,1.82810990686129,2.03823518420706,1.89369249527842,1.97307073266233,1.96506015541286,"310"
"311/649.3061mz/5.24min",2.06374926294717,1.97806753419523,2.20039021379682,2.03364825920353,2.14073035669424,2.12929060461185,"311"
"312/671.2882mz/5.24min",3.11342297863967,3.04862162484441,3.21153869782058,3.05790534532755,3.14057710623674,3.12288983249999,"312"
"313/666.3328mz/5.24min",2.00961345707908,1.90857099637607,2.0632647612762,1.93188388941955,2.01012307227761,1.99489009254956,"313"
"315/318.3mz/5.3min",2.8686375684959,2.94292617857478,2.86709389187485,3.05149403560633,3.05180143414845,3.01504034861124,"315"
"318/298.2738mz/5.37min",2.04067777902603,1.94090327744559,1.90190497360578,2.11010684674756,2.07406796985334,2.09494509869477,"318"
