"","PC1","PC2","PC3","PC4","PC5","PC6"
"192/158.0812mz/2.06min",0.016889,-0.012469,-0.0095866,0.01976,0.033025,0.35075
"194/380.1481mz/2.09min",-0.003671,0.00262,-0.019294,0.010556,-0.0090369,0.068963
"195/205.0972mz/2.24min",-0.036186,-0.0024254,-0.02249,0.024657,0.11641,-0.016085
"196/188.0706mz/2.24min",-0.035138,-0.0065253,-0.023793,0.029318,0.10489,-0.42103
"198/217.1046mz/2.24min",-0.0082149,0.0077178,-0.018706,0.015385,-0.0093532,0.16738
"201/206.0448mz/2.3min",-0.0038647,-0.011013,0.0058338,0.0037283,0.037735,-0.047727
"203/190.0498mz/2.43min",-0.0026361,-0.010887,-0.0033923,0.026046,0.033193,0.027359
"208/232.1159mz/2.61min",-0.0087738,-0.010266,-0.0093538,0.045734,0.0012422,0.076526
"210/214.0862mz/2.61min",-0.010399,-0.011756,-0.01189,0.045979,0.00013325,0.024504
"211/158.0964mz/2.61min",-0.0098232,-0.011907,-0.011409,0.044969,0.0011331,0.048693
"212/231.1128mz/2.61min",-0.0087383,-0.010073,-0.010061,0.045808,0.0010401,-0.026239
"213/130.1591mz/2.64min",0.0070797,-0.012529,0.0085723,0.031982,0.013314,-0.024639
"214/158.0964mz/2.73min",-0.010398,-0.010141,-0.0076952,0.047364,0.0057316,0.024709
"215/214.0862mz/2.73min",-0.010699,-0.010619,-0.010989,0.048835,0.0064512,0.02365
"216/231.1127mz/2.73min",-0.0084531,-0.0093501,-0.0077607,0.051297,0.002827,0.04913
"221/257.0993mz/2.8min",0.00079919,-0.018755,0.0072262,0.074074,0.072345,-0.049908
"222/217.107mz/2.8min",0.0017722,-0.015468,-0.0013593,0.080652,0.065223,-0.010362
"224/120.0444mz/2.83min",0.04438,-0.023499,0.041632,0.016675,-0.022346,0.053939
"225/138.055mz/2.83min",0.046279,-0.023481,0.039931,0.018115,-0.020439,-0.018304
"227/183.0917mz/2.9min",-0.050336,-0.010861,0.01578,0.036663,0.04639,0.056081
"234/345.1516mz/3.13min",-0.0082562,-0.011389,-0.0084322,0.079401,0.068853,0.041336
"236/194.1152mz/3.19min",-0.015136,0.0084027,-0.0078842,-0.0013116,-0.013062,0.050614
"237/212.1256mz/3.2min",-0.017295,0.0066347,-0.0034834,-0.0021863,-0.010136,0.012277
"238/172.1332mz/3.2min",-0.016108,0.0062331,-0.0015493,0.0034845,-0.0065741,0.049652
"245/239.0888mz/3.35min",-0.0072855,-0.019001,-0.013994,0.036828,0.048871,-0.02328
"247/219.0569mz/3.52min",0.0024398,-0.0057969,-0.0039561,0.0025912,0.022456,0.077444
"256/302.1301mz/3.8min",-0.0052156,0.013622,-0.046983,0.098469,0.024169,0.019741
"257/324.112mz/3.81min",-0.0068388,0.015853,-0.044977,0.090114,0.015135,0.051096
"259/451.2168mz/3.85min",-0.0021286,-0.016874,0.0087573,0.070956,0.06513,0.0011136
"260/245.0857mz/3.85min",-0.0027443,-0.016116,0.009128,0.066511,0.062535,-0.0093923
"262/473.1988mz/3.85min",-0.0015998,-0.01417,0.0072902,0.065297,0.054364,-0.021411
"263/322.0964mz/3.9min",-0.0075857,0.0086005,-0.030848,0.073626,0.025432,-0.040677
"264/300.1145mz/3.9min",-0.0054822,0.0051566,-0.027096,0.076121,0.026583,0.00050681
"267/222.1464mz/4.06min",-0.015423,0.0067462,-0.006864,-0.0041398,-0.00066135,-0.03804
"269/325.1254mz/4.24min",-0.020302,0.0054381,0.00025284,0.0049181,-0.01651,-0.052955
"278/689.2983mz/4.51min",-0.005591,-0.0085897,-0.0052177,0.078386,0.052634,0.01396
"281/236.0804mz/4.55min",-0.0004525,-0.011042,0.0050249,0.053747,0.033444,-0.074958
"282/433.2064mz/4.55min",-0.00043852,-0.01358,0.0027551,0.060775,0.040537,0.080307
"283/450.2331mz/4.55min",0.0057774,-0.010485,0.0038738,0.067481,0.038241,0.051553
"284/455.1883mz/4.55min",-0.0012512,-0.0062102,0.00012924,0.035746,0.027759,0.051354
"286/230.9844mz/4.69min",0.00016466,-0.00048572,-0.0029917,-0.0013441,-0.00094432,-0.025555
"287/232.9822mz/4.69min",-0.00010827,-0.00024794,-0.0013917,0.0033063,-0.0014909,-0.0002148
"289/231.979mz/4.69min",-6.7217e-05,-0.00016657,-6.7933e-05,0.00017793,0.00030972,-0.050917
"290/211.9706mz/4.69min",-0.0022711,-0.00085629,0.00044775,-0.0019771,-0.0020237,0.025562
"291/213.9685mz/4.69min",-0.0022081,-0.00054882,0.0014839,-0.0024506,-0.001516,6.5724e-05
"296/568.2959mz/4.73min",0.0035445,0.0094333,0.0066912,-0.0074348,-0.027727,0.035709
"297/573.2514mz/4.73min",-0.0035981,0.0057464,0.0041272,-0.0069022,-0.019088,0.049684
"301/228.1958mz/4.82min",0.029531,0.0089416,-0.012065,0.042012,0.037197,-0.0084238
"302/250.1776mz/4.82min",0.026052,0.0081553,-0.013799,0.028949,0.029311,-0.013042
"309/272.2582mz/5.21min",0.020332,-0.00048112,-0.0043146,-0.003428,-0.003283,0.011596
"310/344.13mz/5.24min",0.0010053,-0.010234,-7.7745e-05,0.052699,0.032374,-0.040009
"311/649.3061mz/5.24min",0.00097669,-0.012544,0.0029802,0.058396,0.031199,0.027966
"312/671.2882mz/5.24min",-0.0015334,-0.0086647,0.0012305,0.043905,0.020422,0.050667
