"","comp 1","comp 2","comp 3","comp 4","comp 5"
"POS_D5-Ctrl-a-P-EAMeOH_Run28.mzML",2.3963,-1.6151,2.1073,-0.60444,3.171
"POS_D5-Ctrl-b-P-EAMeOH_Run31.mzML",2.4513,1.9292,1.4058,1.6873,-2.8354
"POS_D5-Ctrl-c-P-EAMeOH_Run34.mzML",2.3902,-0.40656,-3.5338,-1.0802,-0.33556
"POS_D5-211-C1-a_Run91.mzML",-2.4063,0.84405,-1.155,2.6582,2.3812
"POS_D5-211-C1-b_Run94.mzML",-2.3624,2.6994,0.69704,-2.6172,0.037034
"POS_D5-211-C1-c_Run97.mzML",-2.4691,-3.451,0.47869,-0.043649,-2.4183
