"","PC1","PC2","PC3","PC4","PC5","PC6"
"304/146.1176mz/2.07min",-0.005046,0.0063917,-0.0011274,-0.024524,-0.012199,-0.044593
"310/102.0914mz/2.13min",0.0017749,-0.0039829,0.0073133,-0.013322,-0.0038877,-0.12915
"311/184.1696mz/2.15min",0.025483,0.0017189,0.027543,-0.0026939,0.0022791,0.047478
"312/232.1543mz/2.1min",0.010064,0.0076379,0.0035303,0.0026078,-0.0067146,0.46957
"315/195.1227mz/2.21min",-0.00078512,0.019237,0.012306,-0.0025924,-0.010352,-0.065318
"316/217.1047mz/2.21min",0.00049403,0.00097009,0.0064125,-0.0028653,-0.0040179,0.011533
"318/157.0835mz/2.21min",-0.015348,0.0037421,-0.0010314,-0.0061794,0.019461,-0.035593
"320/113.0597mz/2.24min",-0.034015,0.0030214,0.015236,-0.034298,-0.051665,-0.022597
"324/231.1702mz/2.33min",0.0064737,0.012687,0.027276,-0.018572,0.018698,0.010016
"325/146.0601mz/2.34min",0.002397,0.0095346,-0.0013393,-0.011924,-0.00037302,-0.011164
"330/113.0597mz/2.31min",0.027403,-0.015269,-0.0060107,-0.022358,0.01054,0.012888
"331/157.0835mz/2.37min",-0.051144,-0.015883,-0.0050808,0.0011355,0.043116,0.0064106
"332/418.1969mz/2.37min",0.077868,0.034616,0.011779,0.00168,-0.01421,-0.037514
"337/114.0914mz/2.4min",-0.0035048,0.014511,0.005835,-0.00040832,-0.010272,0.0011446
"339/190.0499mz/2.41min",-0.0070314,-0.0017762,-0.0011871,-0.0056927,0.0021494,-0.023526
"343/141.0546mz/2.45min",-0.029511,-0.010184,-0.0028307,-0.0013778,0.020922,-0.036445
"344/201.1598mz/2.46min",-0.019515,0.00093654,0.00046316,-0.032259,-0.053392,0.010378
"345/102.0914mz/2.49min",-0.023196,0.0076177,0.0020191,-0.028395,-0.029292,0.013848
"346/231.1703mz/2.46min",0.012834,-0.024009,-0.01884,0.033903,0.0082548,-0.010175
"347/216.1231mz/2.52min",-0.01101,-0.0046544,-0.00082463,-0.0022481,-0.0048439,0.011477
"349/225.1097mz/2.54min",-0.0090819,0.011839,-0.0029708,-0.004997,-0.022203,-0.0041048
"351/246.1699mz/2.55min",0.0062103,0.0098701,-0.0018406,-0.0058598,-0.0075138,0.010982
"353/130.1591mz/2.58min",-0.0036585,0.055999,0.018326,0.024159,0.046149,0.0056222
