"MetaboAnalyst_ID","POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML","POS_TJGIp11_1_Run25.mzML","POS_TJGIp11_2_Run123.mzML","POS_TJGIp11_3_Run149.mzML","shared_name"
"304/146.1176mz/2.07min",2.29954194163396,1.92970718560232,2.03851764351804,1.93897926764196,2.10655706662204,1.87992717093105,"304"
"310/102.0914mz/2.13min",2.32104599853802,2.32136742681298,2.49699123254823,2.35006018886659,2.50813338742865,2.3432591476031,"310"
"311/184.1696mz/2.15min",1.63404871146306,1.57419924536342,1.90090041899119,2.38046659698389,2.33956999718852,2.2198221000682,"311"
"312/232.1543mz/2.1min",2.91113891726741,2.75361499085407,2.72520968406248,3.11903589365894,3.04967429262841,3.01882475912508,"312"
"315/195.1227mz/2.21min",2.82745052030605,2.27452404683846,2.28279832614306,2.74835347256104,2.44374407582898,2.36350413131015,"315"
"316/217.1047mz/2.21min",2.97426146730015,2.92533875708649,2.98136673163901,3.01287142149078,2.99771982490568,2.92180605612651,"316"
"318/157.0835mz/2.21min",2.69662974317532,2.45605951823101,2.5563645718894,2.26842144976754,2.11383283608686,2.26861882178621,"318"
"320/113.0597mz/2.24min",3.10637915048283,2.76719736135665,2.8268924345607,2.25037727136559,2.39188603209455,1.69814445503749,"320"
"324/231.1702mz/2.33min",2.29404077565573,1.70579277971733,2.17658452078086,2.4055237777948,2.1839134426584,2.1589569580347,"324"
"325/146.0601mz/2.34min",3.05109462621564,2.68761532239028,2.75544058386141,2.91549750902391,2.92403195674662,2.88774940778778,"325"
"330/113.0597mz/2.31min",1.67803244991231,1.94992984775117,2.27012329158606,2.14169021865688,2.76106180415808,2.66093939949791,"330"
"331/157.0835mz/2.37min",2.67338593773957,2.9152717390851,3.01670811587994,1.65447715797877,1.41689413603126,1.77822856836553,"331"
"332/418.1969mz/2.37min",1.67048171892597,0.89927432874889,0.992121579978624,3.16613697971932,3.13494905478744,3.0712610232371,"332"
"337/114.0914mz/2.4min",3.00743968879297,2.60860673079737,2.5515727929534,2.86974766854585,2.63980694117466,2.58396093604416,"337"
"339/190.0499mz/2.41min",2.92829700447486,2.90978030864566,2.94969495022314,2.73548727004764,2.77112345580478,2.75518776025148,"339"
