"","FC","log2(FC)","raw.pval","-log10(p)"
"1140/460.204mz/4.67min",0.38674,-1.3706,0.003559,2.4487
"1792/371.2577mz/5.09min",4.0136,2.0049,0.0035596,2.4486
"1955/515.225mz/5.21min",0.18312,-2.4491,0.0035623,2.4483
"5050/554.1755mz/7.72min",0.022917,-5.4474,0.0035697,2.4474
"1941/475.2324mz/5.2min",0.20965,-2.2539,0.0036023,2.4434
"6051/874.4154mz/8.37min",42.065,5.3945,0.0036737,2.4349
"2843/397.2369mz/5.84min",0.18823,-2.4095,0.003689,2.4331
"796/287.1963mz/4.22min",2.476,1.308,0.0036927,2.4327
"1089/343.1535mz/4.62min",0.27584,-1.8581,0.0037004,2.4317
"820/425.1955mz/4.25min",0.34697,-1.5271,0.0037447,2.4266
"4278/297.0822mz/7.21min",0.013905,-6.1682,0.0037829,2.4222
"5608/629.1949mz/8.11min",0.031065,-5.0086,0.0038354,2.4162
"734/457.1852mz/4.13min",0.30344,-1.7205,0.0038408,2.4156
"2090/457.2214mz/5.28min",0.34035,-1.5549,0.0039811,2.4
"1301/228.1956mz/4.78min",0.11211,-3.157,0.0039905,2.399
"2391/369.1693mz/5.44min",0.16344,-2.6131,0.0040118,2.3967
"590/163.0753mz/3.68min",0.31598,-1.6621,0.0040199,2.3958
"2961/431.1332mz/5.95min",36.017,5.1706,0.0040245,2.3953
"3556/555.379mz/6.62min",2.6022,1.3797,0.0041022,2.387
"2041/385.1642mz/5.25min",0.36533,-1.4527,0.0041114,2.386
"3182/1039.6714mz/6.16min",2.2445,1.1664,0.0041223,2.3849
"1196/367.1538mz/4.7min",0.31411,-1.6707,0.0042027,2.3765
"2827/518.3238mz/5.84min",2.6678,1.4156,0.0043475,2.3618
"2558/381.133mz/5.59min",38.965,5.2841,0.0044198,2.3546
"923/385.1643mz/4.45min",0.4015,-1.3165,0.0044246,2.3541
"3073/1039.6714mz/6.05min",3.6038,1.8495,0.004475,2.3492
"1142/305.153mz/4.67min",0.28962,-1.7878,0.0045426,2.3427
"1704/443.2061mz/5.05min",0.34913,-1.5182,0.0045536,2.3416
"2901/664.425mz/5.9min",2.1769,1.1223,0.0047125,2.3267
